# Exported by snowmicropyn 1.2.1 (git hash 25c665906cd9d26085fa9eab6ba842a7f4b41101)
distance [mm],force [N]
576.2727,0.1958
576.2768,0.2251
576.2810,0.2200
576.2851,0.2251
576.2892,0.2467
576.2934,0.2607
576.2975,0.2569
576.3016,0.2581
576.3058,0.2416
576.3099,0.1984
576.3140,0.1729
576.3182,0.1882
576.3223,0.1984
576.3264,0.2098
576.3306,0.2302
576.3347,0.2594
576.3388,0.2836
576.3430,0.2759
576.3471,0.3204
576.3512,0.3510
576.3553,0.3853
576.3595,0.4349
576.3636,0.4578
576.3677,0.3904
576.3719,0.2518
576.3760,0.1590
576.3801,0.1958
576.3843,0.2022
576.3884,0.2200
576.3925,0.2352
576.3967,0.2314
576.4008,0.2225
576.4049,0.2187
576.4091,0.2111
576.4132,0.2060
576.4173,0.2060
576.4215,0.2391
576.4256,0.2683
576.4297,0.3255
576.4339,0.3522
576.4380,0.3624
576.4421,0.4171
576.4463,0.3052
576.4504,0.3077
576.4545,0.2861
576.4587,0.2912
576.4628,0.2950
576.4669,0.3052
576.4711,0.3001
576.4752,0.2594
576.4793,0.2721
576.4834,0.2594
576.4876,0.2658
576.4917,0.2696
576.4958,0.2810
576.5000,0.2480
576.5041,0.2848
576.5082,0.2785
576.5124,0.3026
576.5165,0.2620
576.5206,0.2963
576.5248,0.2772
576.5289,0.2670
576.5330,0.2861
576.5372,0.2950
576.5413,0.3344
576.5454,0.2569
576.5496,0.2187
576.5537,0.2429
576.5578,0.2378
576.5620,0.2543
576.5661,0.2530
576.5702,0.2581
576.5744,0.2620
576.5785,0.2365
576.5826,0.2556
576.5868,0.2696
576.5909,0.2734
576.5950,0.2759
576.5991,0.3103
576.6033,0.2683
576.6074,0.2149
576.6115,0.2124
576.6157,0.2378
576.6198,0.2454
576.6239,0.2658
576.6281,0.2874
576.6322,0.2976
576.6363,0.3065
576.6405,0.3179
576.6446,0.3395
576.6487,0.2721
576.6529,0.3026
576.6570,0.3103
576.6611,0.2937
576.6653,0.2848
576.6694,0.2798
576.6735,0.2823
576.6777,0.2670
576.6818,0.2912
576.6859,0.2988
576.6901,0.2912
576.6942,0.2899
576.6983,0.3039
576.7025,0.1844
576.7066,0.2187
576.7107,0.2213
576.7149,0.2505
576.7190,0.2620
576.7231,0.2785
576.7272,0.2887
576.7314,0.3217
576.7355,0.3421
576.7396,0.3560
576.7438,0.3154
576.7479,0.2429
576.7520,0.2581
576.7562,0.2988
576.7603,0.3268
576.7644,0.3751
576.7686,0.4120
576.7727,0.4451
576.7768,0.4387
576.7810,0.4171
576.7851,0.4412
576.7892,0.4896
576.7934,0.4934
576.7975,0.5036
576.8016,0.4947
576.8058,0.4743
576.8099,0.4006
576.8140,0.3599
576.8182,0.3637
576.8223,0.3573
576.8264,0.3650
576.8306,0.4107
576.8347,0.3802
576.8388,0.3484
576.8430,0.2899
576.8471,0.3293
576.8512,0.3421
576.8553,0.3688
576.8595,0.3777
576.8636,0.3739
576.8677,0.4044
576.8719,0.3751
576.8760,0.3739
576.8801,0.3929
576.8843,0.3319
576.8884,0.3319
576.8925,0.3039
576.8967,0.3281
576.9008,0.3560
576.9049,0.3789
576.9091,0.3688
576.9132,0.3484
576.9173,0.3370
576.9215,0.3650
576.9256,0.3713
576.9297,0.3611
576.9339,0.3548
576.9380,0.3700
576.9421,0.3764
576.9463,0.3980
576.9504,0.3980
576.9545,0.2416
576.9587,0.2124
576.9628,0.2238
576.9669,0.2429
576.9711,0.2569
576.9752,0.2658
576.9793,0.2912
576.9834,0.3039
576.9876,0.3026
576.9917,0.2988
576.9958,0.2899
577.0000,0.2683
577.0041,0.2721
577.0082,0.2747
577.0124,0.2798
577.0165,0.2747
577.0206,0.2823
577.0248,0.2785
577.0289,0.2569
577.0330,0.2480
577.0372,0.2683
577.0413,0.2594
577.0454,0.2378
577.0496,0.2683
577.0537,0.2887
577.0578,0.2963
577.0620,0.2874
577.0661,0.2543
577.0702,0.2620
577.0744,0.2861
577.0785,0.3077
577.0826,0.3243
577.0868,0.2798
577.0909,0.2581
577.0950,0.2696
577.0991,0.2950
577.1033,0.3090
577.1074,0.3052
577.1115,0.3065
577.1157,0.3065
577.1198,0.3243
577.1239,0.3179
577.1281,0.3357
577.1322,0.3306
577.1363,0.3293
577.1405,0.3421
577.1446,0.2759
577.1487,0.3268
577.1529,0.2963
577.1570,0.2937
577.1611,0.3065
577.1653,0.2937
577.1694,0.2899
577.1735,0.2798
577.1777,0.2899
577.1818,0.2556
577.1859,0.2225
577.1901,0.2340
577.1942,0.2454
577.1983,0.2607
577.2025,0.2403
577.2066,0.2251
577.2107,0.2111
577.2149,0.1857
577.2190,0.1869
577.2231,0.1882
577.2272,0.2022
577.2314,0.2060
577.2355,0.1946
577.2396,0.2022
577.2438,0.2085
577.2479,0.2111
577.2520,0.2085
577.2562,0.2124
577.2603,0.2225
577.2644,0.2441
577.2686,0.2581
577.2727,0.2645
577.2768,0.2632
577.2810,0.2607
577.2851,0.2581
577.2892,0.2785
577.2934,0.3128
577.2975,0.3319
577.3016,0.2937
577.3058,0.2187
577.3099,0.2149
577.3140,0.2391
577.3182,0.2340
577.3223,0.2162
577.3264,0.2467
577.3306,0.2391
577.3347,0.2352
577.3388,0.2543
577.3430,0.2302
577.3471,0.1755
577.3512,0.1780
577.3553,0.1818
577.3595,0.1996
577.3636,0.2124
577.3677,0.2251
577.3719,0.2289
577.3760,0.2378
577.3801,0.2276
577.3843,0.2187
577.3884,0.2162
577.3925,0.2302
577.3967,0.2391
577.4008,0.2391
577.4049,0.2391
577.4091,0.2505
577.4132,0.2594
577.4173,0.2658
577.4215,0.2670
577.4256,0.1920
577.4297,0.1488
577.4339,0.1564
577.4380,0.1679
577.4421,0.1488
577.4463,0.1818
577.4504,0.2047
577.4545,0.2327
577.4587,0.2505
577.4628,0.2327
577.4669,0.2047
577.4711,0.2085
577.4752,0.2289
577.4793,0.2289
577.4834,0.2136
577.4876,0.2124
577.4917,0.2263
577.4958,0.2162
577.5000,0.2327
577.5041,0.2759
577.5082,0.3026
577.5124,0.3115
577.5165,0.3281
577.5206,0.3268
577.5248,0.3243
577.5289,0.3675
577.5330,0.3917
577.5372,0.4171
577.5413,0.4285
577.5454,0.3548
577.5496,0.3115
577.5537,0.3077
577.5578,0.2899
577.5620,0.2810
577.5661,0.2569
577.5702,0.2085
577.5744,0.1996
577.5785,0.2060
577.5826,0.1920
577.5868,0.2111
577.5909,0.2225
577.5950,0.2200
577.5991,0.1895
577.6033,0.1831
577.6074,0.1984
577.6115,0.1907
577.6157,0.1869
577.6198,0.1882
577.6239,0.1895
577.6281,0.1958
577.6322,0.2022
577.6363,0.2073
577.6405,0.2111
577.6446,0.2098
577.6487,0.2098
577.6529,0.2085
577.6570,0.2085
577.6611,0.1920
577.6653,0.1780
577.6694,0.1679
577.6735,0.1704
577.6777,0.1831
577.6818,0.1844
577.6859,0.1907
577.6901,0.1996
577.6942,0.2035
577.6983,0.2035
577.7025,0.1933
577.7066,0.1755
577.7107,0.1768
577.7149,0.1920
577.7190,0.1933
577.7231,0.1984
577.7272,0.1907
577.7314,0.1895
577.7355,0.1971
577.7396,0.1831
577.7438,0.1717
577.7479,0.1755
577.7520,0.1806
577.7562,0.1971
577.7603,0.1818
577.7644,0.1679
577.7686,0.1818
577.7727,0.1971
577.7768,0.2047
577.7810,0.2124
577.7851,0.2009
577.7892,0.2111
577.7934,0.2263
577.7975,0.2416
577.8016,0.2454
577.8058,0.2391
577.8099,0.2480
577.8140,0.2352
577.8182,0.2251
577.8223,0.2124
577.8264,0.2314
577.8306,0.2441
577.8347,0.2556
577.8388,0.2632
577.8430,0.2696
577.8471,0.2785
577.8512,0.2963
577.8553,0.2836
577.8595,0.2403
577.8636,0.2441
577.8677,0.2441
577.8719,0.2492
577.8760,0.2543
577.8801,0.2543
577.8843,0.2632
577.8884,0.2620
577.8925,0.2162
577.8967,0.2225
577.9008,0.2314
577.9049,0.2429
577.9091,0.2327
577.9132,0.2352
577.9173,0.2162
577.9215,0.1895
577.9256,0.2035
577.9297,0.2124
577.9339,0.2263
577.9380,0.2416
577.9421,0.2505
577.9463,0.2556
577.9504,0.2696
577.9545,0.2759
577.9587,0.3141
577.9628,0.3268
577.9669,0.3293
577.9711,0.2747
577.9752,0.2289
577.9793,0.2200
577.9834,0.2162
577.9876,0.1958
577.9917,0.1933
577.9958,0.2035
578.0000,0.1882
578.0041,0.2060
578.0082,0.2073
578.0124,0.2098
578.0165,0.2124
578.0206,0.2289
578.0248,0.2543
578.0289,0.2581
578.0330,0.2848
578.0372,0.2925
578.0413,0.2518
578.0454,0.2416
578.0496,0.2772
578.0537,0.2747
578.0578,0.2658
578.0620,0.2759
578.0661,0.2747
578.0702,0.2810
578.0744,0.2683
578.0785,0.2314
578.0826,0.2403
578.0868,0.2556
578.0909,0.2658
578.0950,0.2899
578.0991,0.3115
578.1033,0.3090
578.1074,0.2772
578.1115,0.2187
578.1157,0.2162
578.1198,0.2200
578.1239,0.2200
578.1281,0.2251
578.1322,0.2391
578.1363,0.2518
578.1405,0.2518
578.1446,0.2352
578.1487,0.2340
578.1529,0.2251
578.1570,0.2352
578.1611,0.2505
578.1653,0.2785
578.1694,0.3014
578.1735,0.3052
578.1777,0.3103
578.1818,0.2950
578.1859,0.3001
578.1901,0.3243
578.1942,0.3281
578.1983,0.3510
578.2025,0.3255
578.2066,0.3370
578.2107,0.3103
578.2149,0.2607
578.2190,0.2314
578.2231,0.2467
578.2272,0.2836
578.2314,0.2912
578.2355,0.3001
578.2396,0.2187
578.2438,0.1933
578.2479,0.2098
578.2520,0.1971
578.2562,0.2009
578.2603,0.1755
578.2644,0.1946
578.2686,0.2060
578.2727,0.2238
578.2768,0.2200
578.2810,0.2174
578.2851,0.2225
578.2892,0.1984
578.2934,0.2047
578.2975,0.1933
578.3016,0.1691
578.3058,0.1806
578.3099,0.1920
578.3140,0.1996
578.3182,0.2162
578.3223,0.2314
578.3264,0.2480
578.3306,0.2378
578.3347,0.2403
578.3388,0.2607
578.3430,0.2785
578.3471,0.2963
578.3512,0.3039
578.3553,0.3230
578.3595,0.3421
578.3636,0.3611
578.3677,0.3319
578.3719,0.3115
578.3760,0.3204
578.3801,0.3154
578.3843,0.3039
578.3884,0.3255
578.3925,0.3535
578.3967,0.3739
578.4008,0.3955
578.4049,0.4006
578.4091,0.4120
578.4132,0.4323
578.4173,0.4362
578.4215,0.4641
578.4256,0.4908
578.4297,0.4171
578.4339,0.3917
578.4380,0.3624
578.4421,0.3777
578.4463,0.3637
578.4504,0.3700
578.4545,0.3522
578.4587,0.3611
578.4628,0.3662
578.4669,0.3802
578.4711,0.3942
578.4752,0.3573
578.4793,0.2937
578.4834,0.2861
578.4876,0.2798
578.4917,0.2874
578.4958,0.2607
578.5000,0.2836
578.5041,0.3026
578.5082,0.3268
578.5124,0.2937
578.5165,0.2798
578.5206,0.2607
578.5248,0.2670
578.5289,0.2721
578.5330,0.2950
578.5372,0.2950
578.5413,0.2925
578.5454,0.2963
578.5496,0.2937
578.5537,0.3077
578.5578,0.2950
578.5620,0.3001
578.5661,0.3166
578.5702,0.3052
578.5744,0.2823
578.5785,0.2569
578.5826,0.1844
578.5868,0.1653
578.5909,0.1742
578.5950,0.1768
578.5991,0.1768
578.6033,0.1691
578.6074,0.1653
578.6115,0.1818
578.6157,0.2009
578.6198,0.2187
578.6239,0.2238
578.6281,0.2340
578.6322,0.2289
578.6363,0.1958
578.6405,0.1806
578.6446,0.1742
578.6487,0.1729
578.6529,0.1831
578.6570,0.1742
578.6611,0.1869
578.6653,0.2009
578.6694,0.2276
578.6735,0.2391
578.6777,0.2480
578.6818,0.2607
578.6859,0.2365
578.6901,0.2505
578.6942,0.2403
578.6983,0.2391
578.7025,0.2378
578.7066,0.2492
578.7107,0.2569
578.7149,0.2581
578.7190,0.2581
578.7231,0.2734
578.7272,0.2785
578.7314,0.2925
578.7355,0.3103
578.7396,0.3204
578.7438,0.2340
578.7479,0.2314
578.7520,0.2454
578.7562,0.2480
578.7603,0.2785
578.7644,0.2810
578.7686,0.3052
578.7727,0.2976
578.7768,0.3281
578.7810,0.3510
578.7851,0.3840
578.7892,0.3751
578.7934,0.3840
578.7975,0.4158
578.8016,0.3751
578.8058,0.4489
578.8099,0.2912
578.8140,0.3166
578.8182,0.3014
578.8223,0.3255
578.8264,0.3395
578.8306,0.2620
578.8347,0.1666
578.8388,0.1246
578.8430,0.1500
578.8471,0.1564
578.8512,0.1437
578.8553,0.1462
578.8595,0.1450
578.8636,0.1602
578.8677,0.1615
578.8719,0.1742
578.8760,0.1920
578.8801,0.2022
578.8843,0.2187
578.8884,0.2352
578.8925,0.2492
578.8967,0.2530
578.9008,0.2505
578.9049,0.2937
578.9091,0.3154
578.9132,0.3433
578.9173,0.3357
578.9215,0.3535
578.9256,0.3662
578.9297,0.3382
578.9339,0.3815
578.9380,0.3650
578.9421,0.3955
578.9463,0.3230
578.9504,0.3535
578.9545,0.3344
578.9587,0.3306
578.9628,0.3624
578.9669,0.3586
578.9711,0.2238
578.9752,0.2645
578.9793,0.2645
578.9834,0.2327
578.9876,0.2467
578.9917,0.2594
578.9958,0.2772
579.0000,0.3026
579.0041,0.2785
579.0082,0.3014
579.0124,0.3090
579.0165,0.3204
579.0206,0.3103
579.0248,0.3293
579.0289,0.3306
579.0330,0.3281
579.0372,0.3446
579.0413,0.3573
579.0454,0.3293
579.0496,0.2543
579.0537,0.3065
579.0578,0.3332
579.0620,0.3713
579.0661,0.3840
579.0702,0.4044
579.0744,0.4311
579.0785,0.4578
579.0826,0.3700
579.0868,0.3624
579.0909,0.3942
579.0950,0.4184
579.0991,0.4438
579.1033,0.4044
579.1074,0.3370
579.1115,0.3077
579.1157,0.2963
579.1198,0.2441
579.1239,0.2569
579.1281,0.2607
579.1322,0.2480
579.1363,0.2314
579.1405,0.2124
579.1446,0.2085
579.1487,0.2238
579.1529,0.2263
579.1570,0.1933
579.1611,0.2060
579.1653,0.2238
579.1694,0.2352
579.1735,0.2454
579.1777,0.2467
579.1818,0.2581
579.1859,0.2696
579.1901,0.2734
579.1942,0.2251
579.1983,0.1933
579.2025,0.2009
579.2066,0.2174
579.2107,0.2174
579.2149,0.2136
579.2190,0.1984
579.2231,0.1933
579.2272,0.1971
579.2314,0.1907
579.2355,0.2124
579.2396,0.2263
579.2438,0.2492
579.2479,0.2556
579.2520,0.2556
579.2562,0.2530
579.2603,0.2543
579.2644,0.2530
579.2686,0.2505
579.2727,0.2505
579.2768,0.2581
579.2810,0.2670
579.2851,0.2721
579.2892,0.2874
579.2934,0.2530
579.2975,0.2518
579.3016,0.2696
579.3058,0.2569
579.3099,0.2670
579.3140,0.2861
579.3182,0.3090
579.3223,0.3039
579.3264,0.2785
579.3306,0.2467
579.3347,0.2518
579.3388,0.2441
579.3430,0.2365
579.3471,0.2620
579.3512,0.2709
579.3553,0.2759
579.3595,0.2836
579.3636,0.2988
579.3677,0.3014
579.3719,0.2810
579.3760,0.2187
579.3801,0.2327
579.3843,0.1946
579.3884,0.1640
579.3925,0.1590
579.3967,0.1704
579.4008,0.1869
579.4049,0.1895
579.4091,0.2124
579.4132,0.2047
579.4173,0.2213
579.4215,0.2200
579.4256,0.2149
579.4297,0.2111
579.4339,0.2238
579.4380,0.2136
579.4421,0.2035
579.4463,0.2136
579.4504,0.1907
579.4545,0.1907
579.4587,0.1729
579.4628,0.2047
579.4669,0.2174
579.4711,0.2352
579.4752,0.2543
579.4793,0.2378
579.4834,0.2340
579.4876,0.1831
579.4917,0.1933
579.4958,0.1869
579.5000,0.2060
579.5041,0.2111
579.5082,0.2085
579.5124,0.1844
579.5165,0.1577
579.5206,0.1526
579.5248,0.1755
579.5289,0.1844
579.5330,0.1933
579.5372,0.1958
579.5413,0.1818
579.5454,0.1895
579.5496,0.2035
579.5537,0.2136
579.5578,0.1602
579.5620,0.1259
579.5661,0.1310
579.5702,0.1691
579.5744,0.1691
579.5785,0.1729
579.5826,0.1793
579.5868,0.1971
579.5909,0.2149
579.5950,0.2302
579.5991,0.2314
579.6033,0.2327
579.6074,0.2505
579.6115,0.2620
579.6157,0.2594
579.6198,0.2518
579.6239,0.2505
579.6281,0.2556
579.6322,0.2734
579.6363,0.2378
579.6405,0.1920
579.6446,0.2022
579.6487,0.2276
579.6529,0.2365
579.6570,0.2543
579.6611,0.2658
579.6653,0.2569
579.6694,0.2251
579.6735,0.2174
579.6777,0.1729
579.6818,0.1653
579.6859,0.1666
579.6901,0.1717
579.6942,0.1755
579.6983,0.1691
579.7025,0.1742
579.7066,0.1806
579.7107,0.1920
579.7149,0.1996
579.7190,0.2060
579.7231,0.2111
579.7272,0.2263
579.7314,0.2429
579.7355,0.2492
579.7396,0.2454
579.7438,0.2391
579.7479,0.2187
579.7520,0.1869
579.7562,0.1590
579.7603,0.1704
579.7644,0.1615
579.7686,0.1653
579.7727,0.1831
579.7768,0.1895
579.7810,0.2009
579.7851,0.2060
579.7892,0.2136
579.7934,0.2073
579.7975,0.2073
579.8016,0.2111
579.8058,0.1704
579.8099,0.1590
579.8140,0.1806
579.8182,0.2111
579.8223,0.2340
579.8264,0.2314
579.8306,0.2378
579.8347,0.2391
579.8388,0.2327
579.8430,0.2124
579.8471,0.2047
579.8512,0.2073
579.8553,0.2302
579.8595,0.2365
579.8636,0.2480
579.8677,0.2441
579.8719,0.2429
579.8760,0.2556
579.8801,0.2709
579.8843,0.2848
579.8884,0.2670
579.8925,0.1907
579.8967,0.1475
579.9008,0.1628
579.9049,0.1742
579.9091,0.1895
579.9132,0.2124
579.9173,0.1602
579.9215,0.0852
579.9256,0.0801
579.9297,0.1055
579.9339,0.0890
579.9380,0.1094
579.9421,0.1043
579.9463,0.1094
579.9504,0.1183
579.9545,0.0916
579.9587,0.0928
579.9628,0.0865
579.9669,0.0814
579.9711,0.0941
579.9752,0.0916
579.9793,0.1043
579.9834,0.0992
579.9876,0.1132
579.9917,0.1195
579.9958,0.1259
580.0000,0.1297
580.0041,0.1335
580.0082,0.1488
580.0124,0.1551
580.0165,0.1628
580.0206,0.1768
580.0248,0.1907
580.0289,0.1844
580.0330,0.2009
580.0372,0.2136
580.0413,0.2098
580.0454,0.2060
580.0496,0.1666
580.0537,0.1602
580.0578,0.1717
580.0620,0.1857
580.0661,0.1958
580.0702,0.2022
580.0744,0.2111
580.0785,0.2073
580.0826,0.1615
580.0868,0.1691
580.0909,0.1602
580.0950,0.1666
580.0991,0.1869
580.1033,0.1462
580.1074,0.1513
580.1115,0.1564
580.1157,0.1717
580.1198,0.1793
580.1239,0.1590
580.1281,0.1513
580.1322,0.1488
580.1363,0.1539
580.1405,0.1577
580.1446,0.1628
580.1487,0.1679
580.1529,0.1755
580.1570,0.1857
580.1611,0.1971
580.1653,0.2035
580.1694,0.1958
580.1735,0.2047
580.1777,0.2187
580.1818,0.2225
580.1859,0.2365
580.1901,0.2263
580.1942,0.1806
580.1983,0.1806
580.2025,0.1729
580.2066,0.1831
580.2107,0.1717
580.2149,0.1691
580.2190,0.1564
580.2231,0.1513
580.2272,0.1615
580.2314,0.1704
580.2355,0.1895
580.2396,0.1971
580.2438,0.2085
580.2479,0.2174
580.2520,0.2276
580.2562,0.2340
580.2603,0.2365
580.2644,0.2429
580.2686,0.2556
580.2727,0.2709
580.2768,0.2861
580.2810,0.2976
580.2851,0.3217
580.2892,0.3357
580.2934,0.3548
580.2975,0.3573
580.3016,0.3751
580.3058,0.3370
580.3099,0.1717
580.3140,0.1602
580.3182,0.1335
580.3223,0.1462
580.3264,0.1704
580.3306,0.1577
580.3347,0.1806
580.3388,0.1717
580.3430,0.1869
580.3471,0.1780
580.3512,0.1895
580.3553,0.1996
580.3595,0.2085
580.3636,0.2213
580.3677,0.2263
580.3719,0.2480
580.3760,0.2581
580.3801,0.2709
580.3843,0.2391
580.3884,0.2505
580.3925,0.2467
580.3967,0.2111
580.4008,0.2073
580.4049,0.2238
580.4091,0.2289
580.4132,0.2047
580.4173,0.1386
580.4215,0.1399
580.4256,0.1361
580.4297,0.1335
580.4339,0.1361
580.4380,0.1272
580.4421,0.1386
580.4463,0.1513
580.4504,0.1513
580.4545,0.1310
580.4587,0.1246
580.4628,0.1335
580.4669,0.1348
580.4711,0.1361
580.4752,0.1373
580.4793,0.1399
580.4834,0.1488
580.4876,0.1564
580.4917,0.1628
580.4958,0.1729
580.5000,0.1742
580.5041,0.1653
580.5082,0.1526
580.5124,0.1640
580.5165,0.1704
580.5206,0.1793
580.5248,0.1806
580.5289,0.1806
580.5330,0.1907
580.5372,0.2060
580.5413,0.2238
580.5454,0.2314
580.5496,0.2467
580.5537,0.2543
580.5578,0.2683
580.5620,0.2785
580.5661,0.2696
580.5702,0.2988
580.5744,0.2848
580.5785,0.2925
580.5826,0.2518
580.5868,0.2162
580.5909,0.2111
580.5950,0.2085
580.5991,0.1869
580.6033,0.1780
580.6074,0.2022
580.6115,0.2047
580.6157,0.2174
580.6198,0.2251
580.6239,0.2314
580.6281,0.2378
580.6322,0.2403
580.6363,0.2391
580.6405,0.2403
580.6446,0.2429
580.6487,0.2263
580.6529,0.2416
580.6570,0.2620
580.6611,0.2314
580.6653,0.2098
580.6694,0.2022
580.6735,0.2174
580.6777,0.2200
580.6818,0.2403
580.6859,0.2607
580.6901,0.2747
580.6942,0.2632
580.6983,0.2607
580.7025,0.2530
580.7066,0.2658
580.7107,0.2441
580.7149,0.2441
580.7190,0.2429
580.7231,0.2543
580.7272,0.2683
580.7314,0.2047
580.7355,0.1907
580.7396,0.2060
580.7438,0.2378
580.7479,0.2467
580.7520,0.2709
580.7562,0.2632
580.7603,0.2645
580.7644,0.2441
580.7686,0.2581
580.7727,0.2709
580.7768,0.2861
580.7810,0.2340
580.7851,0.2441
580.7892,0.2365
580.7934,0.2594
580.7975,0.2454
580.8016,0.2518
580.8058,0.2645
580.8099,0.2772
580.8140,0.2569
580.8182,0.2111
580.8223,0.2276
580.8264,0.2289
580.8306,0.2378
580.8347,0.2467
580.8388,0.2581
580.8430,0.2658
580.8471,0.2848
580.8512,0.3001
580.8553,0.2556
580.8595,0.2581
580.8636,0.2658
580.8677,0.2645
580.8719,0.2658
580.8760,0.2581
580.8801,0.2798
580.8843,0.2899
580.8884,0.3052
580.8925,0.3065
580.8967,0.2937
580.9008,0.2988
580.9049,0.3001
580.9091,0.2810
580.9132,0.2925
580.9173,0.2861
580.9215,0.3052
580.9256,0.2823
580.9297,0.3001
580.9339,0.2263
580.9380,0.1691
580.9421,0.1780
580.9463,0.1373
580.9504,0.1577
580.9545,0.1488
580.9587,0.1679
580.9628,0.1640
580.9669,0.1729
580.9711,0.1717
580.9752,0.1450
580.9793,0.1475
580.9834,0.1424
580.9876,0.1437
580.9917,0.1513
580.9958,0.1577
581.0000,0.1564
581.0041,0.1450
581.0082,0.1399
581.0124,0.1450
581.0165,0.1653
581.0206,0.1755
581.0248,0.1818
581.0289,0.1793
581.0330,0.1628
581.0372,0.1348
581.0413,0.1335
581.0454,0.1335
581.0496,0.1399
581.0537,0.1462
581.0578,0.1551
581.0620,0.1577
581.0661,0.1539
581.0702,0.1462
581.0744,0.1310
581.0785,0.1411
581.0826,0.1411
581.0868,0.1500
581.0909,0.1348
581.0950,0.1170
581.0991,0.1208
581.1033,0.1310
581.1074,0.1284
581.1115,0.1348
581.1157,0.1272
581.1198,0.1246
581.1239,0.1335
581.1281,0.1259
581.1322,0.1297
581.1363,0.1348
581.1405,0.1399
581.1446,0.1450
581.1487,0.1551
581.1529,0.1615
581.1570,0.1628
581.1611,0.1640
581.1653,0.1640
581.1694,0.1666
581.1735,0.1755
581.1777,0.1780
581.1818,0.1857
581.1859,0.1755
581.1901,0.1488
581.1942,0.1577
581.1983,0.1691
581.2025,0.1806
581.2066,0.1857
581.2107,0.1933
581.2149,0.2035
581.2190,0.1704
581.2231,0.1475
581.2272,0.1386
581.2314,0.1462
581.2355,0.1411
581.2396,0.1450
581.2438,0.1450
581.2479,0.1450
581.2520,0.1539
581.2562,0.1539
581.2603,0.1564
581.2644,0.1551
581.2686,0.1539
581.2727,0.1310
581.2768,0.1272
581.2810,0.1195
581.2851,0.1068
581.2892,0.1068
581.2934,0.1119
581.2975,0.1170
581.3016,0.1208
581.3058,0.1310
581.3099,0.1386
581.3140,0.1437
581.3182,0.1450
581.3223,0.1500
581.3264,0.1590
581.3306,0.1526
581.3347,0.1488
581.3388,0.1590
581.3430,0.1475
581.3471,0.1844
581.3512,0.1704
581.3553,0.1882
581.3595,0.1882
581.3636,0.2022
581.3677,0.1895
581.3719,0.1272
581.3760,0.1310
581.3801,0.1195
581.3843,0.1221
581.3884,0.1310
581.3925,0.1310
581.3967,0.1424
581.4008,0.1475
581.4049,0.1399
581.4091,0.1144
581.4132,0.1094
581.4173,0.1081
581.4215,0.1183
581.4256,0.1221
581.4297,0.1259
581.4339,0.1335
581.4380,0.1450
581.4421,0.1297
581.4463,0.0839
581.4504,0.0903
581.4545,0.0827
581.4587,0.0903
581.4628,0.0992
581.4669,0.0979
581.4711,0.1043
581.4752,0.1068
581.4793,0.1094
581.4834,0.1233
581.4876,0.1322
581.4917,0.1322
581.4958,0.1399
581.5000,0.1335
581.5041,0.1246
581.5082,0.1259
581.5124,0.1233
581.5165,0.1195
581.5206,0.1348
581.5248,0.1361
581.5289,0.1335
581.5330,0.1017
581.5372,0.0941
581.5413,0.0916
581.5454,0.0966
581.5496,0.0941
581.5537,0.1005
581.5578,0.0992
581.5620,0.1030
581.5661,0.1221
581.5702,0.1348
581.5744,0.1399
581.5785,0.1399
581.5826,0.1450
581.5868,0.1551
581.5909,0.1628
581.5950,0.1717
581.5991,0.1780
581.6033,0.1742
581.6074,0.1882
581.6115,0.1818
581.6157,0.1895
581.6198,0.2047
581.6239,0.2073
581.6281,0.1933
581.6322,0.1996
581.6363,0.2073
581.6405,0.1996
581.6446,0.1958
581.6487,0.1857
581.6529,0.1818
581.6570,0.1424
581.6611,0.1831
581.6653,0.2022
581.6694,0.1946
581.6735,0.1857
581.6777,0.1907
581.6818,0.1882
581.6859,0.1793
581.6901,0.1818
581.6942,0.1717
581.6983,0.1666
581.7025,0.1602
581.7066,0.1704
581.7107,0.1806
581.7149,0.1857
581.7190,0.1895
581.7231,0.1920
581.7272,0.2047
581.7314,0.2060
581.7355,0.2111
581.7396,0.2035
581.7438,0.1768
581.7479,0.1755
581.7520,0.1882
581.7562,0.1882
581.7603,0.2022
581.7644,0.1704
581.7686,0.1806
581.7727,0.1946
581.7768,0.1920
581.7810,0.1793
581.7851,0.1857
581.7892,0.2022
581.7934,0.2162
581.7975,0.2352
581.8016,0.2416
581.8058,0.2530
581.8099,0.2632
581.8140,0.2543
581.8182,0.2085
581.8223,0.2276
581.8264,0.2251
581.8306,0.2403
581.8347,0.2365
581.8388,0.2416
581.8430,0.2480
581.8471,0.2556
581.8512,0.2340
581.8553,0.2505
581.8595,0.2505
581.8636,0.2721
581.8677,0.2658
581.8719,0.2632
581.8760,0.2759
581.8801,0.2518
581.8843,0.2289
581.8884,0.2136
581.8925,0.1996
581.8967,0.1818
581.9008,0.1958
581.9049,0.1857
581.9091,0.1920
581.9132,0.2111
581.9173,0.2200
581.9215,0.2251
581.9256,0.2263
581.9297,0.2302
581.9339,0.2314
581.9380,0.2403
581.9421,0.2467
581.9463,0.2352
581.9504,0.2149
581.9545,0.1996
581.9587,0.1958
581.9628,0.2073
581.9669,0.2187
581.9710,0.2314
581.9752,0.2492
581.9793,0.2238
581.9834,0.2073
581.9876,0.2047
581.9917,0.1958
581.9958,0.1946
582.0000,0.2009
582.0041,0.1920
582.0082,0.1895
582.0124,0.1526
582.0165,0.1297
582.0206,0.1551
582.0248,0.1628
