# Exported by snowmicropyn 1.2.1 (git hash 25c665906cd9d26085fa9eab6ba842a7f4b41101)
distance [mm],force [N]
95.4504,0.0509
95.4545,0.0534
95.4587,0.0509
95.4628,0.0509
95.4669,0.0547
95.4711,0.0509
95.4752,0.0496
95.4793,0.0483
95.4835,0.0534
95.4876,0.0509
95.4917,0.0521
95.4959,0.0521
95.5000,0.0496
95.5041,0.0521
95.5083,0.0496
95.5124,0.0521
95.5165,0.0534
95.5207,0.0521
95.5248,0.0560
95.5289,0.0534
95.5331,0.0496
95.5372,0.0521
95.5413,0.0521
95.5455,0.0521
95.5496,0.0496
95.5537,0.0509
95.5578,0.0470
95.5620,0.0534
95.5661,0.0547
95.5702,0.0470
95.5744,0.0547
95.5785,0.0521
95.5826,0.0509
95.5868,0.0521
95.5909,0.0509
95.5950,0.0521
95.5992,0.0521
95.6033,0.0534
95.6074,0.0470
95.6116,0.0521
95.6157,0.0496
95.6198,0.0509
95.6240,0.0547
95.6281,0.0483
95.6322,0.0534
95.6364,0.0509
95.6405,0.0509
95.6446,0.0509
95.6488,0.0496
95.6529,0.0509
95.6570,0.0496
95.6612,0.0521
95.6653,0.0521
95.6694,0.0534
95.6735,0.0521
95.6777,0.0483
95.6818,0.0521
95.6859,0.0534
95.6901,0.0521
95.6942,0.0521
95.6983,0.0496
95.7025,0.0521
95.7066,0.0534
95.7107,0.0509
95.7149,0.0496
95.7190,0.0496
95.7231,0.0509
95.7273,0.0534
95.7314,0.0496
95.7355,0.0509
95.7397,0.0496
95.7438,0.0547
95.7479,0.0521
95.7521,0.0509
95.7562,0.0521
95.7603,0.0509
95.7645,0.0496
95.7686,0.0509
95.7727,0.0509
95.7769,0.0534
95.7810,0.0509
95.7851,0.0534
95.7893,0.0483
95.7934,0.0521
95.7975,0.0470
95.8016,0.0509
95.8058,0.0483
95.8099,0.0521
95.8140,0.0509
95.8182,0.0458
95.8223,0.0534
95.8264,0.0547
95.8306,0.0483
95.8347,0.0534
95.8388,0.0445
95.8430,0.0547
95.8471,0.0521
95.8512,0.0509
95.8554,0.0560
95.8595,0.0470
95.8636,0.0521
95.8678,0.0521
95.8719,0.0496
95.8760,0.0521
95.8802,0.0496
95.8843,0.0509
95.8884,0.0534
95.8926,0.0521
95.8967,0.0534
95.9008,0.0547
95.9050,0.0509
95.9091,0.0521
95.9132,0.0534
95.9174,0.0483
95.9215,0.0560
95.9256,0.0509
95.9297,0.0509
95.9339,0.0547
95.9380,0.0483
95.9421,0.0509
95.9463,0.0521
95.9504,0.0483
95.9545,0.0509
95.9587,0.0496
95.9628,0.0496
95.9669,0.0470
95.9711,0.0496
95.9752,0.0509
95.9793,0.0432
95.9835,0.0534
95.9876,0.0509
95.9917,0.0496
95.9959,0.0534
96.0000,0.0470
96.0041,0.0560
96.0083,0.0509
96.0124,0.0521
96.0165,0.0521
96.0207,0.0509
96.0248,0.0521
96.0289,0.0470
96.0331,0.0547
96.0372,0.0496
96.0413,0.0483
96.0455,0.0521
96.0496,0.0458
96.0537,0.0534
96.0578,0.0547
96.0620,0.0509
96.0661,0.0560
96.0702,0.0496
96.0744,0.0534
96.0785,0.0509
96.0826,0.0534
96.0868,0.0509
96.0909,0.0534
96.0950,0.0521
96.0992,0.0521
96.1033,0.0496
96.1074,0.0521
96.1116,0.0521
96.1157,0.0483
96.1198,0.0521
96.1240,0.0496
96.1281,0.0496
96.1322,0.0509
96.1364,0.0521
96.1405,0.0483
96.1446,0.0483
96.1488,0.0496
96.1529,0.0483
96.1570,0.0521
96.1612,0.0509
96.1653,0.0496
96.1694,0.0521
96.1735,0.0483
96.1777,0.0470
96.1818,0.0547
96.1859,0.0470
96.1901,0.0547
96.1942,0.0509
96.1983,0.0483
96.2025,0.0509
96.2066,0.0496
96.2107,0.0509
96.2149,0.0483
96.2190,0.0496
96.2231,0.0496
96.2273,0.0496
96.2314,0.0534
96.2355,0.0534
96.2397,0.0509
96.2438,0.0534
96.2479,0.0509
96.2521,0.0483
96.2562,0.0534
96.2603,0.0496
96.2645,0.0534
96.2686,0.0547
96.2727,0.0521
96.2769,0.0534
96.2810,0.0496
96.2851,0.0445
96.2893,0.0534
96.2934,0.0483
96.2975,0.0509
96.3016,0.0560
96.3058,0.0483
96.3099,0.0496
96.3140,0.0483
96.3182,0.0521
96.3223,0.0534
96.3264,0.0496
96.3306,0.0534
96.3347,0.0496
96.3388,0.0509
96.3430,0.0547
96.3471,0.0534
96.3512,0.0521
96.3554,0.0521
96.3595,0.0509
96.3636,0.0509
96.3678,0.0509
96.3719,0.0509
96.3760,0.0483
96.3802,0.0534
96.3843,0.0509
96.3884,0.0509
96.3926,0.0496
96.3967,0.0521
96.4008,0.0509
96.4050,0.0547
96.4091,0.0534
96.4132,0.0509
96.4174,0.0534
96.4215,0.0547
96.4256,0.0534
96.4297,0.0547
96.4339,0.0534
96.4380,0.0509
96.4421,0.0496
96.4463,0.0534
96.4504,0.0521
96.4545,0.0534
96.4587,0.0521
96.4628,0.0483
96.4669,0.0560
96.4711,0.0496
96.4752,0.0509
96.4793,0.0534
96.4835,0.0483
96.4876,0.0547
96.4917,0.0509
96.4959,0.0496
96.5000,0.0534
96.5041,0.0496
96.5083,0.0521
96.5124,0.0534
96.5165,0.0521
96.5207,0.0521
96.5248,0.0509
96.5289,0.0509
96.5331,0.0521
96.5372,0.0521
96.5413,0.0521
96.5455,0.0509
96.5496,0.0521
96.5537,0.0509
96.5578,0.0521
96.5620,0.0521
96.5661,0.0509
96.5702,0.0509
96.5744,0.0509
96.5785,0.0496
96.5826,0.0521
96.5868,0.0509
96.5909,0.0509
96.5950,0.0509
96.5992,0.0534
96.6033,0.0521
96.6074,0.0521
96.6116,0.0509
96.6157,0.0509
96.6198,0.0534
96.6240,0.0534
96.6281,0.0509
96.6322,0.0509
96.6364,0.0496
96.6405,0.0483
96.6446,0.0509
96.6488,0.0509
96.6529,0.0470
96.6570,0.0509
96.6612,0.0534
96.6653,0.0483
96.6694,0.0534
96.6735,0.0509
96.6777,0.0509
96.6818,0.0547
96.6859,0.0521
96.6901,0.0521
96.6942,0.0534
96.6983,0.0521
96.7025,0.0509
96.7066,0.0483
96.7107,0.0509
96.7149,0.0547
96.7190,0.0509
96.7231,0.0509
96.7273,0.0521
96.7314,0.0496
96.7355,0.0509
96.7397,0.0483
96.7438,0.0521
96.7479,0.0521
96.7521,0.0521
96.7562,0.0496
96.7603,0.0534
96.7645,0.0496
96.7686,0.0509
96.7727,0.0521
96.7769,0.0521
96.7810,0.0483
96.7851,0.0521
96.7893,0.0521
96.7934,0.0509
96.7975,0.0521
96.8016,0.0496
96.8058,0.0509
96.8099,0.0458
96.8140,0.0534
96.8182,0.0509
96.8223,0.0458
96.8264,0.0572
96.8306,0.0470
96.8347,0.0534
96.8388,0.0496
96.8430,0.0509
96.8471,0.0534
96.8512,0.0496
96.8554,0.0547
96.8595,0.0547
96.8636,0.0509
96.8678,0.0547
96.8719,0.0521
96.8760,0.0521
96.8802,0.0496
96.8843,0.0509
96.8884,0.0509
96.8926,0.0560
96.8967,0.0521
96.9008,0.0521
96.9050,0.0521
96.9091,0.0509
96.9132,0.0534
96.9174,0.0534
96.9215,0.0534
96.9256,0.0509
96.9297,0.0534
96.9339,0.0547
96.9380,0.0509
96.9421,0.0521
96.9463,0.0483
96.9504,0.0483
96.9545,0.0547
96.9587,0.0509
96.9628,0.0509
96.9669,0.0470
96.9711,0.0509
96.9752,0.0509
96.9793,0.0483
96.9835,0.0509
96.9876,0.0496
96.9917,0.0521
96.9959,0.0496
97.0000,0.0496
97.0041,0.0509
97.0083,0.0509
97.0124,0.0547
97.0165,0.0458
97.0207,0.0534
97.0248,0.0496
97.0289,0.0521
97.0331,0.0534
97.0372,0.0483
97.0413,0.0534
97.0455,0.0483
97.0496,0.0509
97.0537,0.0483
97.0578,0.0496
97.0620,0.0521
97.0661,0.0509
97.0702,0.0509
97.0744,0.0521
97.0785,0.0509
97.0826,0.0496
97.0868,0.0496
97.0909,0.0509
97.0950,0.0534
97.0992,0.0509
97.1033,0.0521
97.1074,0.0496
97.1116,0.0521
97.1157,0.0521
97.1198,0.0496
97.1240,0.0483
97.1281,0.0534
97.1322,0.0521
97.1364,0.0547
97.1405,0.0496
97.1446,0.0534
97.1488,0.0483
97.1529,0.0534
97.1570,0.0496
97.1612,0.0496
97.1653,0.0547
97.1694,0.0496
97.1735,0.0521
97.1777,0.0534
97.1818,0.0509
97.1859,0.0560
97.1901,0.0470
97.1942,0.0521
97.1983,0.0521
97.2025,0.0509
97.2066,0.0534
97.2107,0.0483
97.2149,0.0509
97.2190,0.0521
97.2231,0.0534
97.2273,0.0560
97.2314,0.0496
97.2355,0.0534
97.2397,0.0521
97.2438,0.0521
97.2479,0.0547
97.2521,0.0521
97.2562,0.0547
97.2603,0.0534
97.2645,0.0534
97.2686,0.0521
97.2727,0.0470
97.2769,0.0521
97.2810,0.0509
97.2851,0.0509
97.2893,0.0521
97.2934,0.0496
97.2975,0.0470
97.3016,0.0509
97.3058,0.0509
97.3099,0.0521
97.3140,0.0521
97.3182,0.0458
97.3223,0.0534
97.3264,0.0496
97.3306,0.0547
97.3347,0.0534
97.3388,0.0496
97.3430,0.0521
97.3471,0.0496
97.3512,0.0547
97.3554,0.0509
97.3595,0.0509
97.3636,0.0483
97.3678,0.0432
97.3719,0.0547
97.3760,0.0521
97.3802,0.0458
97.3843,0.0521
97.3884,0.0496
97.3926,0.0547
97.3967,0.0521
97.4008,0.0509
97.4050,0.0509
97.4091,0.0509
97.4132,0.0509
97.4174,0.0521
97.4215,0.0534
97.4256,0.0496
97.4297,0.0496
97.4339,0.0509
97.4380,0.0496
97.4421,0.0521
97.4463,0.0470
97.4504,0.0547
97.4545,0.0496
97.4587,0.0509
97.4628,0.0496
97.4669,0.0521
97.4711,0.0521
97.4752,0.0496
97.4793,0.0509
97.4835,0.0483
97.4876,0.0470
97.4917,0.0509
97.4959,0.0534
97.5000,0.0521
97.5041,0.0534
97.5083,0.0509
97.5124,0.0572
97.5165,0.0509
97.5207,0.0521
97.5248,0.0509
97.5289,0.0470
97.5331,0.0509
97.5372,0.0496
97.5413,0.0509
97.5455,0.0483
97.5496,0.0496
97.5537,0.0509
97.5578,0.0509
97.5620,0.0496
97.5661,0.0509
97.5702,0.0521
97.5744,0.0521
97.5785,0.0496
97.5826,0.0572
97.5868,0.0534
97.5909,0.0521
97.5950,0.0547
97.5992,0.0470
97.6033,0.0547
97.6074,0.0483
97.6116,0.0521
97.6157,0.0509
97.6198,0.0470
97.6240,0.0509
97.6281,0.0496
97.6322,0.0509
97.6364,0.0509
97.6405,0.0509
97.6446,0.0470
97.6488,0.0496
97.6529,0.0496
97.6570,0.0496
97.6612,0.0560
97.6653,0.0483
97.6694,0.0534
97.6735,0.0509
97.6777,0.0509
97.6818,0.0547
97.6859,0.0509
97.6901,0.0534
97.6942,0.0509
97.6983,0.0521
97.7025,0.0496
97.7066,0.0521
97.7107,0.0534
97.7149,0.0534
97.7190,0.0496
97.7231,0.0521
97.7273,0.0560
97.7314,0.0509
97.7355,0.0521
97.7397,0.0521
97.7438,0.0521
97.7479,0.0534
97.7521,0.0521
97.7562,0.0560
97.7603,0.0509
97.7645,0.0521
97.7686,0.0521
97.7727,0.0483
97.7769,0.0521
97.7810,0.0470
97.7851,0.0470
97.7893,0.0521
97.7934,0.0496
97.7975,0.0496
97.8016,0.0547
97.8058,0.0470
97.8099,0.0547
97.8140,0.0509
97.8182,0.0496
97.8223,0.0496
97.8264,0.0496
97.8306,0.0483
97.8347,0.0483
97.8388,0.0547
97.8430,0.0483
97.8471,0.0470
97.8512,0.0509
97.8554,0.0496
97.8595,0.0547
97.8636,0.0521
97.8678,0.0509
97.8719,0.0534
97.8760,0.0470
97.8802,0.0509
97.8843,0.0534
97.8884,0.0470
97.8926,0.0509
97.8967,0.0509
97.9008,0.0521
97.9050,0.0483
97.9091,0.0521
97.9132,0.0521
97.9174,0.0496
97.9215,0.0521
97.9256,0.0521
97.9297,0.0521
97.9339,0.0521
97.9380,0.0509
97.9421,0.0547
97.9463,0.0534
97.9504,0.0534
97.9545,0.0483
97.9587,0.0509
97.9628,0.0521
97.9669,0.0496
97.9711,0.0534
97.9752,0.0496
97.9793,0.0496
97.9835,0.0521
97.9876,0.0496
97.9917,0.0496
97.9959,0.0496
98.0000,0.0521
98.0041,0.0521
98.0083,0.0534
98.0124,0.0509
98.0165,0.0496
98.0207,0.0547
98.0248,0.0496
98.0289,0.0521
98.0331,0.0496
98.0372,0.0509
98.0413,0.0509
98.0455,0.0509
98.0496,0.0509
98.0537,0.0509
98.0578,0.0509
98.0620,0.0496
98.0661,0.0521
98.0702,0.0496
98.0744,0.0509
98.0785,0.0483
98.0826,0.0509
98.0868,0.0509
98.0909,0.0521
98.0950,0.0509
98.0992,0.0470
98.1033,0.0547
98.1074,0.0521
98.1116,0.0509
98.1157,0.0534
98.1198,0.0509
98.1240,0.0521
98.1281,0.0496
98.1322,0.0521
98.1364,0.0496
98.1405,0.0547
98.1446,0.0483
98.1488,0.0483
98.1529,0.0483
98.1570,0.0509
98.1612,0.0521
98.1653,0.0547
98.1694,0.0509
98.1735,0.0509
98.1777,0.0521
98.1818,0.0521
98.1859,0.0560
98.1901,0.0547
98.1942,0.0534
98.1983,0.0483
98.2025,0.0496
98.2066,0.0521
98.2107,0.0509
98.2149,0.0534
98.2190,0.0521
98.2231,0.0470
98.2273,0.0496
98.2314,0.0521
98.2355,0.0521
98.2397,0.0496
98.2438,0.0509
98.2479,0.0521
98.2521,0.0509
98.2562,0.0521
98.2603,0.0521
98.2645,0.0547
98.2686,0.0458
98.2727,0.0521
98.2769,0.0521
98.2810,0.0521
98.2851,0.0509
98.2893,0.0496
98.2934,0.0496
98.2975,0.0534
98.3016,0.0483
98.3058,0.0496
98.3099,0.0534
98.3140,0.0432
98.3182,0.0509
98.3223,0.0496
98.3264,0.0483
98.3306,0.0534
98.3347,0.0470
98.3388,0.0496
98.3430,0.0496
98.3471,0.0509
98.3512,0.0509
98.3554,0.0547
98.3595,0.0534
98.3636,0.0521
98.3678,0.0534
98.3719,0.0458
98.3760,0.0521
98.3802,0.0483
98.3843,0.0470
98.3884,0.0496
98.3926,0.0496
98.3967,0.0470
98.4008,0.0496
98.4050,0.0496
98.4091,0.0496
98.4132,0.0521
98.4174,0.0496
98.4215,0.0534
98.4256,0.0496
98.4297,0.0509
98.4339,0.0534
98.4380,0.0521
98.4421,0.0509
98.4463,0.0509
98.4504,0.0509
98.4545,0.0521
98.4587,0.0534
98.4628,0.0509
98.4669,0.0521
98.4711,0.0496
98.4752,0.0521
98.4793,0.0521
98.4835,0.0496
98.4876,0.0458
98.4917,0.0534
98.4959,0.0534
98.5000,0.0521
98.5041,0.0509
98.5083,0.0496
98.5124,0.0496
98.5165,0.0509
98.5207,0.0521
98.5248,0.0521
98.5289,0.0534
98.5331,0.0521
98.5372,0.0534
98.5413,0.0496
98.5455,0.0496
98.5496,0.0496
98.5537,0.0521
98.5578,0.0521
98.5620,0.0509
98.5661,0.0496
98.5702,0.0521
98.5744,0.0509
98.5785,0.0509
98.5826,0.0534
98.5868,0.0509
98.5909,0.0521
98.5950,0.0560
98.5992,0.0509
98.6033,0.0509
98.6074,0.0509
98.6116,0.0534
98.6157,0.0496
98.6198,0.0483
98.6240,0.0521
98.6281,0.0483
98.6322,0.0534
98.6364,0.0496
98.6405,0.0483
98.6446,0.0547
98.6488,0.0483
98.6529,0.0521
98.6570,0.0432
98.6612,0.0496
98.6653,0.0509
98.6694,0.0521
98.6735,0.0483
98.6777,0.0483
98.6818,0.0509
98.6859,0.0458
98.6901,0.0521
98.6942,0.0547
98.6983,0.0534
98.7025,0.0470
98.7066,0.0534
98.7107,0.0521
98.7149,0.0483
98.7190,0.0521
98.7231,0.0458
98.7273,0.0534
98.7314,0.0470
98.7355,0.0547
98.7397,0.0521
98.7438,0.0496
98.7479,0.0521
98.7521,0.0458
98.7562,0.0509
98.7603,0.0483
98.7645,0.0509
98.7686,0.0496
98.7727,0.0521
98.7769,0.0521
98.7810,0.0496
98.7851,0.0521
98.7893,0.0483
98.7934,0.0521
98.7975,0.0534
98.8016,0.0547
98.8058,0.0509
98.8099,0.0496
98.8140,0.0496
98.8182,0.0470
98.8223,0.0470
98.8264,0.0496
98.8306,0.0483
98.8347,0.0509
98.8388,0.0534
98.8430,0.0496
98.8471,0.0521
98.8512,0.0509
98.8554,0.0534
98.8595,0.0509
98.8636,0.0521
98.8678,0.0547
98.8719,0.0547
98.8760,0.0496
98.8802,0.0509
98.8843,0.0560
98.8884,0.0470
98.8926,0.0547
98.8967,0.0547
98.9008,0.0483
98.9050,0.0521
98.9091,0.0521
98.9132,0.0509
98.9174,0.0547
98.9215,0.0483
98.9256,0.0521
98.9297,0.0496
98.9339,0.0483
98.9380,0.0534
98.9421,0.0483
98.9463,0.0547
98.9504,0.0521
98.9545,0.0509
98.9587,0.0521
98.9628,0.0483
98.9669,0.0521
98.9711,0.0547
98.9752,0.0521
98.9793,0.0547
98.9835,0.0496
98.9876,0.0547
98.9917,0.0445
98.9959,0.0560
99.0000,0.0496
99.0041,0.0496
99.0083,0.0547
99.0124,0.0483
99.0165,0.0547
99.0207,0.0509
99.0248,0.0496
99.0289,0.0509
99.0331,0.0470
99.0372,0.0496
99.0413,0.0521
99.0455,0.0521
99.0496,0.0547
99.0537,0.0483
99.0578,0.0521
99.0620,0.0496
99.0661,0.0496
99.0702,0.0547
99.0744,0.0496
99.0785,0.0560
99.0826,0.0509
99.0868,0.0496
99.0909,0.0521
99.0950,0.0496
99.0992,0.0509
99.1033,0.0534
99.1074,0.0496
99.1116,0.0534
99.1157,0.0509
99.1198,0.0470
99.1240,0.0534
99.1281,0.0483
99.1322,0.0521
99.1364,0.0496
99.1405,0.0445
99.1446,0.0547
99.1488,0.0420
99.1529,0.0534
99.1570,0.0483
99.1612,0.0496
99.1653,0.0509
99.1694,0.0496
99.1735,0.0470
99.1777,0.0509
99.1818,0.0470
99.1859,0.0496
99.1901,0.0560
99.1942,0.0509
99.1983,0.0521
99.2025,0.0509
99.2066,0.0483
99.2107,0.0509
99.2149,0.0496
99.2190,0.0534
99.2231,0.0521
99.2273,0.0509
99.2314,0.0483
99.2355,0.0496
99.2397,0.0547
99.2438,0.0521
99.2479,0.0521
99.2521,0.0547
99.2562,0.0509
99.2603,0.0521
99.2645,0.0509
99.2686,0.0547
99.2727,0.0509
99.2769,0.0470
99.2810,0.0496
99.2851,0.0521
99.2893,0.0521
99.2934,0.0521
99.2975,0.0509
99.3016,0.0521
99.3058,0.0509
99.3099,0.0534
99.3140,0.0509
99.3182,0.0483
99.3223,0.0521
99.3264,0.0534
99.3306,0.0470
99.3347,0.0496
99.3388,0.0483
99.3430,0.0470
99.3471,0.0521
99.3512,0.0509
99.3554,0.0521
99.3595,0.0534
99.3636,0.0534
99.3678,0.0521
99.3719,0.0496
99.3760,0.0521
99.3802,0.0496
99.3843,0.0496
99.3884,0.0521
99.3926,0.0509
99.3967,0.0496
99.4008,0.0509
99.4050,0.0509
99.4091,0.0547
99.4132,0.0509
99.4174,0.0534
99.4215,0.0496
99.4256,0.0547
99.4297,0.0534
99.4339,0.0496
99.4380,0.0547
99.4421,0.0521
99.4463,0.0483
99.4504,0.0521
99.4545,0.0458
99.4587,0.0560
99.4628,0.0496
99.4669,0.0534
99.4711,0.0496
99.4752,0.0496
99.4793,0.0496
99.4835,0.0496
99.4876,0.0483
99.4917,0.0483
99.4959,0.0496
99.5000,0.0509
99.5041,0.0560
99.5083,0.0470
99.5124,0.0509
99.5165,0.0509
99.5207,0.0560
99.5248,0.0470
99.5289,0.0547
99.5331,0.0496
99.5372,0.0521
99.5413,0.0483
99.5455,0.0509
99.5496,0.0470
99.5537,0.0483
99.5578,0.0547
99.5620,0.0509
99.5661,0.0560
99.5702,0.0509
99.5744,0.0496
99.5785,0.0521
99.5826,0.0509
99.5868,0.0547
99.5909,0.0521
99.5950,0.0509
99.5992,0.0534
99.6033,0.0521
99.6074,0.0534
99.6116,0.0509
99.6157,0.0496
99.6198,0.0496
99.6240,0.0496
99.6281,0.0509
99.6322,0.0496
99.6364,0.0483
99.6405,0.0560
99.6446,0.0521
99.6488,0.0458
99.6529,0.0509
99.6570,0.0458
99.6612,0.0547
99.6653,0.0470
99.6694,0.0560
99.6735,0.0496
99.6777,0.0458
99.6818,0.0496
99.6859,0.0509
99.6901,0.0560
99.6942,0.0534
99.6983,0.0509
99.7025,0.0432
99.7066,0.0521
99.7107,0.0560
99.7149,0.0496
99.7190,0.0560
99.7231,0.0445
99.7273,0.0509
99.7314,0.0483
99.7355,0.0509
99.7397,0.0521
99.7438,0.0521
99.7479,0.0547
99.7521,0.0496
99.7562,0.0534
99.7603,0.0483
99.7645,0.0534
99.7686,0.0509
99.7727,0.0509
99.7769,0.0521
99.7810,0.0509
99.7851,0.0547
99.7893,0.0483
99.7934,0.0521
99.7975,0.0483
99.8016,0.0534
99.8058,0.0483
99.8099,0.0560
99.8140,0.0521
99.8182,0.0432
99.8223,0.0572
99.8264,0.0483
99.8306,0.0509
99.8347,0.0496
99.8388,0.0458
99.8430,0.0572
99.8471,0.0483
99.8512,0.0560
99.8554,0.0496
99.8595,0.0521
99.8636,0.0509
99.8678,0.0521
99.8719,0.0534
99.8760,0.0470
99.8802,0.0521
99.8843,0.0496
99.8884,0.0509
99.8926,0.0521
99.8967,0.0534
99.9008,0.0483
99.9050,0.0509
99.9091,0.0483
99.9132,0.0585
99.9174,0.0534
99.9215,0.0470
99.9256,0.0534
99.9297,0.0521
99.9339,0.0496
99.9380,0.0547
99.9421,0.0560
99.9463,0.0470
99.9504,0.0521
99.9545,0.0521
99.9587,0.0534
99.9628,0.0534
99.9669,0.0470
99.9711,0.0547
99.9752,0.0483
99.9793,0.0521
99.9835,0.0496
99.9876,0.0470
99.9917,0.0496
99.9959,0.0496
100.0000,0.0483
100.0041,0.0521
100.0083,0.0496
100.0124,0.0521
100.0165,0.0534
100.0207,0.0509
100.0248,0.0534
100.0289,0.0534
100.0331,0.0521
100.0372,0.0496
100.0413,0.0521
100.0455,0.0509
100.0496,0.0483
100.0537,0.0547
100.0578,0.0470
100.0620,0.0521
100.0661,0.0509
100.0702,0.0496
100.0744,0.0560
100.0785,0.0483
100.0826,0.0521
100.0868,0.0534
100.0909,0.0509
100.0950,0.0560
100.0992,0.0521
100.1033,0.0534
100.1074,0.0547
100.1116,0.0496
100.1157,0.0521
100.1198,0.0521
100.1240,0.0521
100.1281,0.0534
100.1322,0.0509
100.1364,0.0560
100.1405,0.0483
100.1446,0.0496
100.1488,0.0458
100.1529,0.0432
100.1570,0.0483
100.1612,0.0509
100.1653,0.0598
100.1694,0.0496
100.1735,0.0534
100.1777,0.0547
100.1818,0.0483
100.1859,0.0534
100.1901,0.0534
100.1942,0.0509
100.1983,0.0496
100.2025,0.0560
100.2066,0.0483
100.2107,0.0509
100.2149,0.0509
100.2190,0.0483
100.2231,0.0521
100.2273,0.0420
100.2314,0.0560
100.2355,0.0509
100.2397,0.0547
100.2438,0.0521
100.2479,0.0496
100.2521,0.0534
100.2562,0.0521
100.2603,0.0521
100.2645,0.0521
100.2686,0.0560
100.2727,0.0534
100.2769,0.0521
100.2810,0.0534
100.2851,0.0483
100.2893,0.0483
100.2934,0.0547
100.2975,0.0470
100.3016,0.0560
100.3058,0.0470
100.3099,0.0534
100.3140,0.0470
100.3182,0.0496
100.3223,0.0483
100.3264,0.0509
100.3306,0.0445
100.3347,0.0534
100.3388,0.0560
100.3430,0.0470
100.3471,0.0509
100.3512,0.0470
100.3554,0.0521
100.3595,0.0547
100.3636,0.0509
100.3678,0.0521
100.3719,0.0547
100.3760,0.0458
100.3802,0.0534
100.3843,0.0509
100.3884,0.0483
100.3926,0.0521
100.3967,0.0496
100.4008,0.0521
100.4050,0.0483
100.4091,0.0560
100.4132,0.0509
100.4174,0.0534
100.4215,0.0521
100.4256,0.0483
100.4297,0.0534
100.4339,0.0496
100.4380,0.0560
100.4421,0.0470
100.4463,0.0560
100.4504,0.0509
100.4545,0.0483
100.4587,0.0534
100.4628,0.0483
100.4669,0.0547
100.4711,0.0509
100.4752,0.0496
100.4793,0.0509
100.4835,0.0483
100.4876,0.0483
100.4917,0.0470
100.4959,0.0572
100.5000,0.0521
100.5041,0.0572
100.5083,0.0547
100.5124,0.0496
100.5165,0.0547
100.5207,0.0483
100.5248,0.0509
100.5289,0.0521
100.5331,0.0509
100.5372,0.0534
100.5413,0.0483
100.5455,0.0509
100.5496,0.0496
100.5537,0.0496
100.5578,0.0509
100.5620,0.0483
100.5661,0.0483
100.5702,0.0547
100.5744,0.0547
100.5785,0.0534
100.5826,0.0547
100.5868,0.0547
100.5909,0.0547
100.5950,0.0534
100.5992,0.0509
100.6033,0.0509
100.6074,0.0496
100.6116,0.0547
100.6157,0.0509
100.6198,0.0483
100.6240,0.0496
100.6281,0.0534
100.6322,0.0521
100.6364,0.0534
100.6405,0.0509
100.6446,0.0521
100.6488,0.0509
100.6529,0.0483
100.6570,0.0509
100.6612,0.0470
100.6653,0.0483
100.6694,0.0483
100.6735,0.0483
100.6777,0.0470
100.6818,0.0521
100.6859,0.0496
100.6901,0.0496
100.6942,0.0483
100.6983,0.0509
100.7025,0.0521
100.7066,0.0534
100.7107,0.0534
100.7149,0.0509
100.7190,0.0483
100.7231,0.0534
100.7273,0.0521
100.7314,0.0534
100.7355,0.0509
100.7397,0.0521
100.7438,0.0509
100.7479,0.0534
100.7521,0.0534
100.7562,0.0509
100.7603,0.0509
100.7645,0.0521
100.7686,0.0509
100.7727,0.0483
100.7769,0.0534
100.7810,0.0483
100.7851,0.0521
100.7893,0.0483
100.7934,0.0509
100.7975,0.0496
100.8016,0.0496
100.8058,0.0547
100.8099,0.0470
100.8140,0.0534
100.8182,0.0458
100.8223,0.0509
100.8264,0.0534
100.8306,0.0483
100.8347,0.0521
100.8388,0.0509
100.8430,0.0509
100.8471,0.0458
100.8512,0.0547
100.8554,0.0496
100.8595,0.0458
100.8636,0.0560
100.8678,0.0470
100.8719,0.0521
100.8760,0.0534
100.8802,0.0534
100.8843,0.0547
100.8884,0.0496
100.8926,0.0496
100.8967,0.0521
100.9008,0.0534
100.9050,0.0509
100.9091,0.0509
100.9132,0.0534
100.9174,0.0483
100.9215,0.0496
100.9256,0.0496
100.9297,0.0547
100.9339,0.0521
100.9380,0.0521
100.9421,0.0534
100.9463,0.0496
100.9504,0.0509
100.9545,0.0509
100.9587,0.0483
100.9628,0.0521
100.9669,0.0509
100.9711,0.0496
100.9752,0.0483
100.9793,0.0547
100.9835,0.0458
100.9876,0.0470
100.9917,0.0509
100.9959,0.0483
101.0000,0.0509
101.0041,0.0521
101.0083,0.0521
101.0124,0.0483
101.0165,0.0521
101.0207,0.0521
101.0248,0.0547
101.0289,0.0496
101.0331,0.0496
101.0372,0.0534
101.0413,0.0483
101.0455,0.0521
101.0496,0.0496
101.0537,0.0432
101.0578,0.0470
101.0620,0.0560
101.0661,0.0521
101.0702,0.0534
101.0744,0.0547
101.0785,0.0483
101.0826,0.0509
101.0868,0.0547
101.0909,0.0547
101.0950,0.0496
101.0992,0.0547
101.1033,0.0521
101.1074,0.0521
101.1116,0.0521
101.1157,0.0496
101.1198,0.0483
101.1240,0.0470
101.1281,0.0560
101.1322,0.0509
101.1364,0.0521
101.1405,0.0470
101.1446,0.0496
101.1488,0.0496
101.1529,0.0496
101.1570,0.0483
101.1612,0.0547
101.1653,0.0496
101.1694,0.0509
101.1735,0.0509
101.1777,0.0521
101.1818,0.0509
101.1859,0.0521
101.1901,0.0509
101.1942,0.0547
101.1983,0.0483
101.2025,0.0547
