distance [mm],force_median [N],L2012_lambda [1/mm],L2012_f0 [N],L2012_delta [mm],L2012_L [mm],P2015_density [kg/m^3],P2015_ssa [m^2/kg]
422.5000,0.2899,858.4252,0.0119,0.0570,0.2839,287.9328,15.2874
423.7500,0.2759,1839.7281,0.0075,0.0401,0.2202,285.4561,17.4975
425.0000,0.2887,1988.3973,0.0077,0.0374,0.2145,288.9803,17.4698
426.2500,0.3014,914.5971,0.0117,0.0569,0.2779,290.7147,15.2964
427.5000,0.2963,762.4056,0.0132,0.0594,0.2953,289.1510,14.9004
428.7500,0.2798,1812.2121,0.0081,0.0384,0.2213,286.4795,17.3888
430.0000,0.2899,1186.8373,0.0106,0.0473,0.2548,288.5127,16.1229
431.2500,0.3103,1140.8307,0.0114,0.0481,0.2582,293.2736,15.7316
432.5000,0.3243,1325.5838,0.0123,0.0398,0.2456,296.8351,15.9108
433.7500,0.3293,1473.0820,0.0114,0.0394,0.2371,298.2674,16.0963
435.0000,0.3650,775.9659,0.0215,0.0449,0.2936,303.1355,14.1828
436.2500,0.4400,1820.4478,0.0125,0.0385,0.2209,320.7636,15.2860
437.5000,0.4234,1919.0413,0.0120,0.0371,0.2171,318.1181,15.5620
438.7500,0.3917,1800.1917,0.0099,0.0444,0.2218,311.9099,15.7759
440.0000,0.4018,1348.0587,0.0113,0.0530,0.2442,312.5130,15.0418
441.2500,0.4056,2535.3016,0.0090,0.0357,0.1978,316.0137,16.3380
442.5000,0.4056,2630.9147,0.0085,0.0364,0.1954,316.1609,16.4148
443.7500,0.4145,1795.9919,0.0108,0.0430,0.2219,316.1930,15.5185
445.0000,0.4514,1633.5107,0.0150,0.0370,0.2291,322.1095,14.9587
446.2500,0.4845,2766.2377,0.0110,0.0321,0.1922,330.4217,15.6637
447.5000,0.5582,1295.7905,0.0302,0.0291,0.2475,336.1520,13.6863
448.7500,0.6638,2617.9161,0.0159,0.0319,0.1957,354.9265,14.1793
450.0000,0.6727,2811.7588,0.0150,0.0318,0.1911,356.5372,14.2328
451.2500,0.7197,938.0267,0.0341,0.0464,0.2756,350.9102,12.2811
452.5000,0.8164,1111.0653,0.0273,0.0546,0.2605,361.8125,12.1387
453.7500,0.8113,1957.1907,0.0199,0.0423,0.2157,367.8482,12.9654
455.0000,0.8202,3816.8704,0.0140,0.0307,0.1726,374.9639,13.8241
456.2500,0.8087,3754.5618,0.0137,0.0314,0.1736,373.6809,13.8622
457.5000,0.7973,4298.5663,0.0115,0.0322,0.1659,373.6111,14.1009
458.7500,0.7973,3376.0479,0.0128,0.0367,0.1798,371.6282,13.7810
460.0000,0.7757,1882.4241,0.0165,0.0498,0.2185,364.0298,13.0753
461.2500,0.7935,1975.8852,0.0171,0.0468,0.2150,366.2512,13.0606
462.5000,0.7642,1476.3908,0.0224,0.0460,0.2369,360.3679,12.7739
463.7500,0.7274,828.0307,0.0249,0.0718,0.2873,350.1014,12.0534
465.0000,0.7846,1354.3197,0.0205,0.0563,0.2438,361.3341,12.5567
466.2500,0.7770,1125.4326,0.0232,0.0588,0.2594,358.4580,12.3160
467.5000,0.7439,1013.3018,0.0216,0.0688,0.2686,354.1300,12.2967
468.7500,0.7312,1957.2023,0.0163,0.0465,0.2157,359.9112,13.3533
470.0000,0.7223,1740.3674,0.0176,0.0473,0.2243,357.8523,13.2228
471.2500,0.7579,767.1461,0.0281,0.0703,0.2947,351.8723,11.8137
472.5000,0.8431,1347.5963,0.0252,0.0491,0.2442,366.5177,12.3088
473.7500,0.8660,4719.3002,0.0124,0.0298,0.1608,381.1917,13.8589
475.0000,0.8507,2979.3165,0.0157,0.0363,0.1875,375.7088,13.3514
476.2500,0.7464,1240.6500,0.0287,0.0426,0.2511,356.7263,12.5941
477.5000,0.6561,2468.0836,0.0135,0.0394,0.1996,353.5542,14.1358
478.7500,0.6078,2056.6480,0.0137,0.0431,0.2121,346.1939,14.1551
480.0000,0.6142,1294.5759,0.0184,0.0518,0.2475,343.0675,13.3379
481.2500,0.6867,1713.9605,0.0179,0.0448,0.2254,353.9032,13.3870
482.5000,0.7426,2819.8609,0.0148,0.0360,0.1910,364.4068,13.8253
483.7500,0.7452,2208.7378,0.0161,0.0419,0.2072,362.5022,13.4589
485.0000,0.7502,2256.5326,0.0160,0.0414,0.2057,363.2276,13.4636
486.2500,0.7948,2286.5679,0.0172,0.0405,0.2048,367.8254,13.2599
487.5000,0.8520,493.6209,0.0463,0.0766,0.3414,352.6621,10.8455
488.7500,0.6918,203.4443,0.0895,0.0851,0.4587,325.2261,9.9430
490.0000,0.6040,4336.8202,0.0095,0.0294,0.1654,350.7963,15.3856
491.2500,0.6053,2202.1586,0.0148,0.0377,0.2074,346.3936,14.2855
492.5000,0.6409,759.5550,0.0366,0.0470,0.2957,340.5643,12.2950
493.7500,0.7312,349.9592,0.0727,0.0598,0.3828,337.8423,10.6868
495.0000,1.0758,476.5580,0.1170,0.0384,0.3454,366.1966,10.2453
496.2500,1.2576,596.5914,0.0529,0.0800,0.3205,380.5920,10.1482
497.5000,1.4547,628.0378,0.0785,0.0574,0.3150,391.0300,9.8603
498.7500,1.7357,1104.4447,0.0706,0.0458,0.2610,415.1811,9.9587
500.0000,2.2902,953.4396,0.1102,0.0437,0.2741,431.2761,9.1535
501.2500,2.7835,3133.9079,0.0453,0.0389,0.1844,471.1745,9.3740
502.5000,2.9857,2701.2698,0.0421,0.0525,0.1937,473.9627,9.0997
503.7500,3.1358,2827.2735,0.0362,0.0609,0.1908,478.7375,8.9865
505.0000,3.3558,1771.0658,0.0516,0.0747,0.2230,473.9255,8.5890
506.2500,3.5376,2259.3136,0.0440,0.0710,0.2056,483.5222,8.5648
507.5000,3.2998,2348.9816,0.0379,0.0743,0.2029,478.9589,8.7629
508.7500,3.1892,4878.1083,0.0244,0.0535,0.1591,489.9249,9.1834
510.0000,3.2680,2360.4572,0.0444,0.0627,0.2026,478.3081,8.7906
511.2500,3.4410,1264.6793,0.0482,0.1112,0.2495,467.3494,8.3708
512.5000,3.3100,1982.6924,0.0410,0.0816,0.2147,475.4824,8.6763
513.7500,3.4524,2074.1008,0.0457,0.0730,0.2115,479.7281,8.5897
515.0000,3.5516,2562.8148,0.0381,0.0732,0.1971,486.5648,8.6079
516.2500,3.6660,2899.3327,0.0450,0.0561,0.1892,491.6573,8.5744
517.5000,3.6800,3452.5021,0.0335,0.0638,0.1785,495.4671,8.6325
518.7500,3.5796,6726.2653,0.0213,0.0497,0.1429,504.7737,8.9602
520.0000,3.6114,2659.3810,0.0317,0.0852,0.1947,488.6626,8.5794
521.2500,3.6584,2927.6540,0.0314,0.0792,0.1886,491.6918,8.5839
522.5000,3.6864,2891.2321,0.0333,0.0773,0.1894,492.0397,8.5586
523.7500,3.9204,2135.1516,0.0450,0.0815,0.2095,490.1785,8.2826
525.0000,3.8746,1741.0332,0.0550,0.0804,0.2243,484.3470,8.2315
526.2500,3.6635,1991.0329,0.0417,0.0879,0.2144,483.3386,8.4229
527.5000,3.6063,1999.3532,0.0401,0.0888,0.2141,482.2314,8.4639
528.7500,3.6966,2110.4819,0.0415,0.0835,0.2103,485.3801,8.4246
530.0000,3.7233,942.8280,0.0664,0.1154,0.2751,464.5988,8.0622
531.2500,3.3545,912.4631,0.0541,0.1376,0.2781,456.4321,8.2686
532.5000,3.4804,3170.4621,0.0313,0.0699,0.1836,489.3065,8.7511
533.7500,3.5796,4580.7327,0.0261,0.0595,0.1624,498.4388,8.8186
535.0000,3.7754,2938.5696,0.0416,0.0617,0.1883,494.2754,8.5017
536.2500,3.9928,1182.0617,0.0580,0.1142,0.2552,476.1775,8.0076
537.5000,3.2261,334.8692,0.2152,0.0920,0.3885,419.3339,7.8130
538.7500,2.6157,921.9213,0.0621,0.0917,0.2772,439.5968,8.8232
540.0000,2.3588,1629.8631,0.0389,0.0753,0.2292,445.6108,9.4473
541.2500,2.2647,2946.3313,0.0230,0.0671,0.1882,453.6141,9.9474
542.5000,2.1795,1755.7580,0.0299,0.0836,0.2236,441.1901,9.7115
543.7500,2.0422,2519.6950,0.0240,0.0685,0.1983,442.7906,10.1538
545.0000,2.0206,2005.7065,0.0258,0.0793,0.2139,437.9584,10.0204
546.2500,2.0028,1965.0263,0.0283,0.0726,0.2154,436.9084,10.0307
547.5000,1.9150,1822.8125,0.0294,0.0713,0.2208,432.1287,10.1024
548.7500,1.7713,1338.5242,0.0345,0.0779,0.2448,420.4949,10.0700
550.0000,1.6760,3060.5105,0.0212,0.0516,0.1858,430.1793,10.9238
551.2500,1.6760,2460.7215,0.0243,0.0563,0.1998,426.9208,10.7447
552.5000,1.8082,1786.1256,0.0316,0.0632,0.2224,427.4202,10.2516
553.7500,1.7574,1320.6438,0.0374,0.0706,0.2459,419.6556,10.0801
555.0000,1.5882,2521.5540,0.0241,0.0529,0.1982,423.0787,10.9368
556.2500,1.5895,3827.9646,0.0171,0.0486,0.1725,428.9632,11.2855
557.5000,1.6188,3697.1155,0.0182,0.0483,0.1745,429.9914,11.1940
558.7500,1.6010,2589.4262,0.0229,0.0539,0.1965,424.1009,10.9340
560.0000,1.6455,1700.6811,0.0310,0.0628,0.2260,419.4520,10.4851
561.2500,1.7523,2856.1956,0.0241,0.0510,0.1901,432.7089,10.7237
562.5000,1.8095,1775.5944,0.0299,0.0685,0.2228,427.3672,10.2447
563.7500,1.8693,1571.4676,0.0313,0.0766,0.2320,427.5452,10.0539
565.0000,1.9354,2097.5619,0.0272,0.0682,0.2108,435.4527,10.1793
566.2500,2.0244,1736.4038,0.0355,0.0663,0.2245,435.4129,9.9083
567.5000,2.1096,2600.6123,0.0274,0.0591,0.1962,445.8788,10.0782
568.7500,2.1198,5199.6394,0.0183,0.0446,0.1557,456.8156,10.5169
570.0000,2.1846,2259.2164,0.0317,0.0614,0.2056,446.1359,9.8790
571.2500,2.3296,3407.7444,0.0273,0.0497,0.1793,458.2903,9.9521
572.5000,2.4250,6082.3460,0.0191,0.0418,0.1478,470.2597,10.1560
573.7500,2.4936,4030.0207,0.0226,0.0548,0.1695,466.5209,9.8400
575.0000,2.6437,2135.1838,0.0383,0.0648,0.2095,459.8048,9.3074
576.2500,2.9361,2745.9108,0.0336,0.0632,0.1927,472.9565,9.1544
577.5000,2.9043,1067.9543,0.0508,0.1058,0.2639,450.7740,8.6726
578.7500,2.5763,1889.8776,0.0374,0.0739,0.2182,455.3385,9.3053
580.0000,2.4250,1898.6800,0.0324,0.0781,0.2179,450.8296,9.4717
581.2500,2.3970,2639.8443,0.0289,0.0622,0.1952,456.1997,9.7103
582.5000,2.5737,2133.4959,0.0392,0.0626,0.2096,457.7223,9.3803
583.7500,2.7568,2898.1078,0.0257,0.0738,0.1892,468.9759,9.3603
585.0000,2.6882,2927.8121,0.0290,0.0630,0.1886,467.1556,9.4382
586.2500,2.6538,852.7426,0.0505,0.1232,0.2845,438.4898,8.7413
587.5000,2.6513,1390.8474,0.0398,0.0955,0.2417,450.7568,9.0461
588.7500,2.5725,1625.3414,0.0363,0.0861,0.2295,452.0264,9.2178
590.0000,2.1439,527.3254,0.1174,0.0699,0.3339,411.0108,8.8576
591.2500,1.6709,871.8088,0.0576,0.0678,0.2824,407.5128,9.8442
592.5000,1.5564,1932.6412,0.0213,0.0754,0.2166,417.3842,10.7655
593.7500,1.5793,1976.9116,0.0219,0.0731,0.2150,418.8641,10.7411
595.0000,1.5336,1839.1958,0.0265,0.0628,0.2202,415.4548,10.7657
596.2500,1.3606,1103.4188,0.0315,0.0786,0.2611,397.9125,10.6139
597.5000,1.3517,1538.8500,0.0294,0.0599,0.2337,403.1047,10.9756
598.7500,1.4433,2024.5820,0.0218,0.0656,0.2133,412.3433,11.0431
600.0000,1.5870,1452.9800,0.0348,0.0626,0.2382,413.9835,10.4490
601.2500,1.6722,1291.2978,0.0344,0.0753,0.2477,415.6144,10.1964
602.5000,1.7192,655.3032,0.0438,0.1177,0.3106,402.8163,9.5160
603.7500,1.6900,1763.1064,0.0264,0.0728,0.2233,422.0864,10.4380
605.0000,1.6607,3624.6698,0.0169,0.0542,0.1756,431.8058,11.0904
606.2500,1.7078,3666.2773,0.0196,0.0477,0.1750,434.2306,11.0045
607.5000,1.7485,2602.1984,0.0222,0.0605,0.1961,431.1110,10.6567
608.7500,1.6645,949.3414,0.0409,0.0852,0.2745,409.0846,9.9316
610.0000,1.5704,746.6803,0.0378,0.1134,0.2974,399.9182,9.8505
611.2500,1.5208,1032.7692,0.0348,0.0861,0.2669,404.5135,10.2452
612.5000,1.4064,2095.0290,0.0220,0.0608,0.2108,410.8706,11.1581
613.7500,1.2958,2212.9599,0.0213,0.0551,0.2070,405.3360,11.4790
615.0000,1.1864,1540.0714,0.0246,0.0623,0.2336,393.4427,11.3770
616.2500,1.1750,865.3962,0.0318,0.0859,0.2831,383.3464,10.7477
617.5000,1.2767,1899.2530,0.0230,0.0582,0.2178,402.0286,11.3703
618.7500,1.3390,1274.8899,0.0312,0.0675,0.2488,399.2979,10.8096
620.0000,1.2869,646.0846,0.0398,0.1011,0.3121,383.7398,10.1823
621.2500,1.1699,1607.3509,0.0264,0.0549,0.2303,393.0267,11.4689
622.5000,1.1216,2234.8117,0.0196,0.0510,0.2063,394.2866,11.9778
623.7500,1.1076,2415.3795,0.0187,0.0487,0.2011,394.2763,12.1086
625.0000,1.0224,1397.2387,0.0241,0.0613,0.2413,381.0761,11.7312
626.2500,1.0046,1469.1728,0.0230,0.0594,0.2373,380.4725,11.8498
627.5000,0.9855,1319.4023,0.0276,0.0543,0.2460,377.6028,11.7756
628.7500,0.9372,1758.0675,0.0216,0.0495,0.2235,377.5874,12.3087
630.0000,0.8812,806.1230,0.0335,0.0651,0.2899,362.6867,11.4531
631.2500,0.7579,854.1962,0.0292,0.0621,0.2843,353.2867,11.9780
632.5000,0.7274,864.2191,0.0257,0.0643,0.2832,350.6358,12.1203
633.7500,0.7553,647.9867,0.0320,0.0718,0.3118,349.3285,11.5641
635.0000,0.8787,1538.4057,0.0328,0.0350,0.2337,371.1596,12.3526
636.2500,1.0224,1366.3196,0.0335,0.0455,0.2431,380.7642,11.7035
637.5000,1.1622,1006.2139,0.0431,0.0546,0.2692,385.2156,10.9532
638.7500,1.3212,1330.6650,0.0379,0.0521,0.2453,399.0480,10.8933
640.0000,1.4369,1052.0638,0.0451,0.0605,0.2653,400.8834,10.4156
641.2500,1.4229,886.9906,0.0439,0.0732,0.2808,396.8926,10.2684
642.5000,1.0949,216.5063,0.0997,0.1031,0.4493,348.4632,9.2261
643.7500,0.6765,136.9684,0.1197,0.0850,0.5234,316.2515,9.3565
645.0000,0.4896,431.5691,0.0299,0.0775,0.3570,317.4984,12.0353
646.2500,0.5277,274.4850,0.0543,0.0748,0.4151,316.5643,10.9953
647.5000,0.7146,284.0505,0.0623,0.0793,0.4104,332.9953,10.4079
648.7500,0.8647,697.7821,0.0432,0.0574,0.3042,359.2347,11.3025
650.0000,0.9206,898.7888,0.0340,0.0598,0.2795,367.2855,11.4773
651.2500,0.7998,289.6124,0.0650,0.0842,0.4078,339.3143,10.2058
652.5000,0.6650,222.7823,0.0540,0.1108,0.4450,325.0283,10.1617
653.7500,0.6460,466.3647,0.0346,0.0808,0.3479,334.9824,11.4507
655.0000,0.6714,911.7662,0.0262,0.0572,0.2782,345.7902,12.4542
656.2500,0.7121,1520.0609,0.0219,0.0432,0.2346,355.4508,13.0677
657.5000,0.7604,827.5671,0.0308,0.0600,0.2873,353.1018,11.9197
658.7500,0.7922,654.8250,0.0325,0.0748,0.3107,352.5670,11.4491
660.0000,0.7909,1345.4022,0.0240,0.0493,0.2444,361.8466,12.5198
661.2500,0.7960,1099.1775,0.0257,0.0567,0.2614,359.8896,12.2034
662.5000,0.7820,843.4328,0.0293,0.0640,0.2855,355.2525,11.8652
663.7500,0.7172,631.8937,0.0350,0.0651,0.3144,345.6351,11.6682
665.0000,0.6015,388.0129,0.0463,0.0685,0.3699,328.2924,11.3141
666.2500,0.5633,382.1186,0.0366,0.0825,0.3718,324.3243,11.4475
667.5000,0.6167,723.8871,0.0304,0.0572,0.3005,337.4708,12.3290
668.7500,0.5837,658.8601,0.0333,0.0545,0.3100,332.8275,12.3287
670.0000,0.5201,882.8993,0.0219,0.0549,0.2812,327.9569,13.2290
671.2500,0.5150,809.8628,0.0242,0.0534,0.2894,326.5492,13.0981
672.5000,0.5951,374.3543,0.0550,0.0601,0.3743,327.2037,11.2773
673.7500,0.6434,396.5766,0.0417,0.0795,0.3672,332.4936,11.1877
675.0000,0.5875,544.9568,0.0322,0.0679,0.3303,331.1137,11.9730
676.2500,0.6040,515.6101,0.0347,0.0678,0.3364,332.1771,11.7996
677.5000,0.6422,597.7399,0.0362,0.0603,0.3203,337.8376,11.8850
678.7500,0.6549,726.7252,0.0322,0.0565,0.3001,341.4826,12.1563
680.0000,0.6040,613.1103,0.0388,0.0499,0.3176,334.2320,12.1021
681.2500,0.5468,294.9260,0.0414,0.0894,0.4053,319.3679,11.0483
682.5000,0.5697,325.5997,0.0509,0.0702,0.3921,322.8949,11.1334
683.7500,0.5506,382.8918,0.0485,0.0618,0.3715,323.0375,11.5076
685.0000,0.5404,691.8127,0.0264,0.0597,0.3050,328.3094,12.6495
686.2500,0.5608,618.5590,0.0309,0.0584,0.3166,329.5724,12.3331
687.5000,0.4603,329.3557,0.0573,0.0506,0.3907,311.2936,11.6601
688.7500,0.3471,375.9284,0.0330,0.0578,0.3738,296.4378,12.6740
690.0000,0.2785,434.1348,0.0219,0.0600,0.3563,284.0986,13.6672
691.2500,0.2556,274.8582,0.0250,0.0779,0.4149,278.7371,12.7247
692.5000,0.2658,190.3251,0.0324,0.0906,0.4690,280.2651,11.6974
693.7500,0.2594,259.7634,0.0301,0.0682,0.4228,279.4593,12.5405
695.0000,0.2772,226.8967,0.0400,0.0637,0.4423,282.5775,12.0383
696.2500,0.2988,260.1254,0.0335,0.0699,0.4226,286.7135,12.1937
697.5000,0.3090,375.4877,0.0300,0.0557,0.3739,289.7770,12.9962
698.7500,0.3319,372.0126,0.0289,0.0618,0.3751,293.8199,12.7738
700.0000,0.3293,252.8147,0.0338,0.0783,0.4267,291.5562,11.8938
701.2500,0.3293,159.9821,0.0396,0.1093,0.4970,289.0671,10.8578
702.5000,0.3891,158.4846,0.0514,0.0982,0.4985,296.0281,10.5305
703.7500,0.4298,280.1372,0.0419,0.0746,0.4123,306.0458,11.4964
705.0000,0.4362,268.9145,0.0489,0.0685,0.4180,306.4241,11.3796
706.2500,0.4654,229.3529,0.0483,0.0857,0.4407,308.0283,10.9229
707.5000,0.4285,146.3916,0.0496,0.1184,0.5119,299.1887,10.2022
708.7500,0.3904,287.9657,0.0346,0.0802,0.4085,301.2047,11.7803
710.0000,0.4158,273.0371,0.0430,0.0753,0.4158,304.0826,11.5199
711.2500,0.4552,249.8686,0.0417,0.0910,0.4283,307.8696,11.1378
712.5000,0.4552,371.5622,0.0310,0.0791,0.3753,311.8293,11.9292
713.7500,0.4222,476.0149,0.0264,0.0668,0.3455,309.4789,12.6437
715.0000,0.4082,706.4464,0.0237,0.0492,0.3029,310.0529,13.5893
716.2500,0.3726,363.7231,0.0333,0.0631,0.3779,300.2726,12.4079
717.5000,0.3319,296.1188,0.0295,0.0790,0.4048,292.7427,12.2408
718.7500,0.3230,292.2142,0.0288,0.0803,0.4065,291.2308,12.2783
720.0000,0.2950,278.6296,0.0303,0.0723,0.4130,286.2660,12.3925
721.2500,0.2747,490.0839,0.0213,0.0540,0.3422,283.4698,14.0253
722.5000,0.2747,528.1351,0.0208,0.0508,0.3338,283.5828,14.2207
723.7500,0.3128,173.1403,0.0589,0.0666,0.4840,287.2676,11.1353
725.0000,0.3268,108.2066,0.0571,0.1133,0.5661,286.3550,10.0185
726.2500,0.2683,222.3657,0.0307,0.0819,0.4453,280.9505,12.0639
727.5000,0.2836,313.5983,0.0289,0.0643,0.3971,284.4673,12.7879
728.7500,0.3471,380.6153,0.0311,0.0597,0.3723,296.5022,12.7026
730.0000,0.4171,431.0625,0.0361,0.0549,0.3571,308.0006,12.4687
731.2500,0.4400,381.4333,0.0366,0.0643,0.3720,310.1159,12.0706
732.5000,0.4082,299.0860,0.0338,0.0814,0.4034,303.8819,11.7538
733.7500,0.4158,325.6852,0.0301,0.0841,0.3921,305.5934,11.8872
735.0000,0.4120,411.4577,0.0296,0.0689,0.3627,306.9250,12.4040
736.2500,0.3955,426.4688,0.0304,0.0623,0.3584,304.7762,12.5941
737.5000,0.4451,448.9943,0.0362,0.0555,0.3523,312.1905,12.3735
738.7500,0.4730,478.2847,0.0347,0.0576,0.3450,316.4173,12.3312
740.0000,0.4565,457.3617,0.0332,0.0611,0.3502,313.8705,12.3406
741.2500,0.4972,429.7669,0.0397,0.0597,0.3575,318.3717,11.9861
742.5000,0.5468,352.8964,0.0421,0.0736,0.3818,321.6464,11.3755
743.7500,0.5862,477.8652,0.0436,0.0558,0.3451,329.4221,11.7459
745.0000,0.6256,523.1002,0.0409,0.0588,0.3348,334.5297,11.7298
746.2500,0.6193,366.0471,0.0433,0.0800,0.3771,329.1624,11.1433
747.5000,0.6701,441.4244,0.0387,0.0794,0.3543,336.4162,11.2663
748.7500,0.7134,917.3530,0.0251,0.0622,0.2777,350.0320,12.2737
750.0000,0.7477,1071.1893,0.0269,0.0519,0.2637,355.1517,12.3653
751.2500,0.7719,765.7028,0.0313,0.0640,0.2949,353.0677,11.7579
752.5000,0.7668,632.4920,0.0349,0.0683,0.3143,349.9535,11.4858
753.7500,0.7375,784.8756,0.0320,0.0585,0.2925,350.3529,11.9286
755.0000,0.7134,372.2874,0.0452,0.0854,0.3750,337.4677,10.8405
756.2500,0.7185,320.0801,0.0462,0.0971,0.3944,335.3566,10.5851
757.5000,0.7197,908.3140,0.0271,0.0582,0.2786,350.5233,12.2306
758.7500,0.7045,539.6293,0.0350,0.0755,0.3314,342.3176,11.4648
760.0000,0.6320,318.1767,0.0452,0.0896,0.3952,328.2536,10.8578
761.2500,0.5722,438.3038,0.0279,0.0934,0.3552,326.9251,11.6549
762.5000,0.5531,408.1605,0.0293,0.0909,0.3637,324.0714,11.6127
763.7500,0.5659,619.4545,0.0268,0.0678,0.3165,330.1667,12.3093
765.0000,0.5582,499.2004,0.0334,0.0661,0.3401,326.9511,11.9557
766.2500,0.5150,384.5098,0.0348,0.0778,0.3710,319.2430,11.6825
767.5000,0.5379,351.2670,0.0398,0.0786,0.3824,320.6678,11.4065
768.7500,0.5697,338.2552,0.0456,0.0746,0.3872,323.3991,11.2015
770.0000,0.6078,190.7309,0.0680,0.0967,0.4687,318.0668,10.0712
771.2500,0.6752,215.7864,0.0608,0.1040,0.4498,325.1831,10.0815
772.5000,0.6523,436.5305,0.0414,0.0724,0.3556,334.6570,11.3150
773.7500,0.6778,361.4325,0.0499,0.0757,0.3787,334.0909,10.9110
775.0000,0.7070,313.8349,0.0498,0.0913,0.3970,334.1459,10.5887
776.2500,0.6879,445.9905,0.0379,0.0816,0.3531,338.1286,11.2179
777.5000,0.7680,322.6027,0.0530,0.0929,0.3934,339.1493,10.4531
778.7500,0.8634,506.9757,0.0424,0.0814,0.3383,353.9378,10.8510
780.0000,0.8520,574.2666,0.0362,0.0822,0.3246,355.1902,11.0633
781.2500,0.8838,545.3218,0.0410,0.0801,0.3302,356.6288,10.8965
782.5000,0.9779,264.0947,0.0738,0.1038,0.4205,347.8499,9.6822
783.7500,1.0999,296.2787,0.0646,0.1136,0.4047,356.7816,9.6055
785.0000,1.0414,612.0305,0.0467,0.0724,0.3178,369.0631,10.6394
786.2500,0.9448,712.8734,0.0381,0.0705,0.3020,365.4014,11.0919
787.5000,0.9524,1041.5919,0.0293,0.0624,0.2661,371.8141,11.5744
788.7500,0.9016,317.6863,0.0651,0.0837,0.3954,347.6173,10.0933
790.0000,0.8418,153.1996,0.0749,0.1478,0.5042,327.6511,9.1924
791.2500,0.7833,210.3684,0.0698,0.1108,0.4536,331.7698,9.7705
792.5000,0.7502,747.8161,0.0316,0.0637,0.2972,350.8565,11.8039
793.7500,0.7706,629.9471,0.0337,0.0738,0.3147,350.2146,11.4661
795.0000,0.8075,425.5250,0.0381,0.0993,0.3587,346.8888,10.7571
796.2500,0.7986,412.5777,0.0412,0.0934,0.3624,345.7047,10.7371
797.5000,0.7413,441.3008,0.0365,0.0923,0.3543,342.4250,11.0171
798.7500,0.8189,316.8571,0.0540,0.0980,0.3957,342.3198,10.2899
800.0000,0.9028,366.0425,0.0468,0.1046,0.3771,350.5682,10.2877
801.2500,0.8520,471.6721,0.0420,0.0867,0.3466,351.8770,10.7799
802.5000,0.8253,404.4141,0.0439,0.0930,0.3648,347.2758,10.6312
803.7500,0.7986,364.3290,0.0396,0.1114,0.3777,343.5157,10.5512
805.0000,0.8685,250.9066,0.0568,0.1241,0.4277,340.6318,9.8360
806.2500,0.8456,310.2054,0.0555,0.1008,0.3985,343.6492,10.1920
807.5000,0.7439,447.5081,0.0329,0.1027,0.3527,342.8496,11.0305
808.7500,0.7286,216.8218,0.0525,0.1323,0.4491,328.9298,9.9478
810.0000,0.8202,164.0362,0.0704,0.1405,0.4928,328.2318,9.3299
811.2500,0.7185,131.3080,0.0805,0.1412,0.5308,317.6393,9.2028
812.5000,0.6549,278.2292,0.0435,0.1094,0.4132,328.0511,10.5566
813.7500,0.6994,506.3270,0.0352,0.0791,0.3385,340.9653,11.3814
815.0000,0.6447,208.1151,0.0570,0.1070,0.4552,322.3264,10.1087
816.2500,0.5404,148.0397,0.0606,0.1253,0.5100,308.7565,9.8368
817.5000,0.6358,155.7792,0.0689,0.1198,0.5014,316.3574,9.6587
818.7500,0.7172,396.0361,0.0402,0.0903,0.3674,338.7642,10.9263
820.0000,0.7502,661.7574,0.0302,0.0751,0.3096,349.1857,11.6153
821.2500,0.8164,500.0005,0.0386,0.0850,0.3399,350.2652,10.9695
822.5000,0.7897,403.7922,0.0495,0.0787,0.3650,344.6794,10.7309
823.7500,0.7083,515.2538,0.0364,0.0750,0.3365,341.9947,11.3766
825.0000,0.7426,348.3408,0.0514,0.0849,0.3834,338.6341,10.6448
826.2500,0.7935,293.4033,0.0524,0.1041,0.4060,339.1411,10.2415
827.5000,0.7744,321.5184,0.0490,0.1012,0.3938,339.5398,10.4303
828.7500,0.8075,426.7262,0.0456,0.0849,0.3583,346.9373,10.7613
830.0000,0.9690,285.0259,0.0875,0.0794,0.4099,349.1325,9.8011
831.2500,1.3988,88.2067,0.2693,0.1278,0.6061,327.2134,7.8826
832.5000,2.2520,185.6046,0.1618,0.1452,0.4729,376.7597,7.9680
833.7500,2.8878,373.2338,0.1538,0.1019,0.3747,417.3143,8.0607
835.0000,3.7118,504.6174,0.1167,0.1281,0.3389,443.4266,7.7825
836.2500,4.2421,478.5059,0.0801,0.2169,0.3449,449.5386,7.5251
837.5000,3.3799,59.4070,0.2850,0.4105,0.6914,325.7413,6.8284
838.7500,2.2927,26.8220,0.3959,0.4053,0.9013,261.7202,6.5610
840.0000,1.2398,87.4923,0.1536,0.1925,0.6077,323.3870,7.9995
841.2500,0.9830,308.5122,0.0489,0.1352,0.3993,351.6819,9.8780
842.5000,0.8761,126.0423,0.0680,0.2005,0.5381,324.0897,8.8645
843.7500,0.6727,91.6627,0.0735,0.2076,0.5983,306.8894,8.7450
845.0000,0.5837,299.0395,0.0385,0.1035,0.4034,323.0465,10.9277
846.2500,0.4451,93.6912,0.0778,0.1239,0.5940,294.8181,9.2980
847.5000,0.3039,116.2260,0.0418,0.1335,0.5528,284.2370,10.2874
848.7500,0.2581,168.5410,0.0323,0.0993,0.4884,278.8212,11.4568
850.0000,0.2238,355.9983,0.0184,0.0697,0.3807,271.4129,13.7979
851.2500,0.2391,267.7275,0.0263,0.0702,0.4186,275.2592,12.8289
