distance [mm],force_median [N],L2012_lambda [1/mm],L2012_f0 [N],L2012_delta [mm],L2012_L [mm],P2015_density [kg/m^3],P2015_ssa [m^2/kg]
422.5000,0.3306,1280.8772,0.0129,0.0406,0.2484,298.1458,15.7441
423.7500,0.3433,1220.8872,0.0123,0.0460,0.2524,300.7153,15.4702
425.0000,0.3281,1675.1941,0.0098,0.0400,0.2272,298.3296,16.4219
426.2500,0.3001,824.4272,0.0127,0.0575,0.2877,290.1876,15.0504
427.5000,0.2645,866.2686,0.0103,0.0604,0.2830,281.6901,15.6776
428.7500,0.2594,1706.3755,0.0075,0.0410,0.2258,280.7373,17.6090
430.0000,0.2530,1012.6504,0.0099,0.0512,0.2687,278.7240,16.2901
431.2500,0.2429,943.7440,0.0092,0.0568,0.2750,275.8645,16.2694
432.5000,0.2454,1004.8593,0.0090,0.0555,0.2693,276.5835,16.4015
433.7500,0.2429,1337.3374,0.0078,0.0468,0.2449,275.8195,17.2565
435.0000,0.2467,1368.5083,0.0083,0.0438,0.2430,276.9549,17.2466
436.2500,0.2492,550.0610,0.0147,0.0630,0.3293,277.5625,14.6619
437.5000,0.2581,556.6224,0.0153,0.0614,0.3280,279.7662,14.5721
438.7500,0.2823,1591.0670,0.0102,0.0349,0.2311,287.0001,17.0051
440.0000,0.3154,2005.2152,0.0106,0.0299,0.2139,295.7652,17.0457
441.2500,0.3471,1243.0858,0.0132,0.0429,0.2509,301.5728,15.4663
442.5000,0.3459,963.6695,0.0139,0.0523,0.2731,300.3896,14.8840
443.7500,0.3586,1517.5611,0.0133,0.0356,0.2348,304.6485,15.7883
445.0000,0.3726,1589.4902,0.0116,0.0403,0.2312,307.6623,15.7244
446.2500,0.3255,1218.4696,0.0121,0.0447,0.2526,296.8819,15.6898
447.5000,0.3166,1530.1592,0.0094,0.0443,0.2341,295.4551,16.3669
448.7500,0.3052,1466.2267,0.0104,0.0408,0.2375,292.6391,16.4302
450.0000,0.2963,1097.6054,0.0112,0.0492,0.2615,289.9140,15.8293
451.2500,0.3001,866.8262,0.0124,0.0568,0.2829,290.3028,15.1774
452.5000,0.2912,1508.1655,0.0083,0.0463,0.2352,289.2268,16.7192
453.7500,0.2798,1359.5815,0.0087,0.0482,0.2435,286.1317,16.6367
455.0000,0.2759,1515.4802,0.0081,0.0457,0.2349,285.2508,16.9869
456.2500,0.2721,1802.4095,0.0071,0.0429,0.2217,284.3824,17.5139
457.5000,0.2645,1611.1675,0.0069,0.0480,0.2301,282.1574,17.3562
458.7500,0.2836,1234.9007,0.0100,0.0462,0.2515,286.9829,16.3237
460.0000,0.3026,1607.5624,0.0089,0.0423,0.2303,292.2029,16.6994
461.2500,0.2772,1030.6654,0.0099,0.0551,0.2671,285.1232,15.9475
462.5000,0.2620,773.8205,0.0104,0.0663,0.2939,280.9481,15.4104
463.7500,0.2721,637.4485,0.0124,0.0697,0.3135,283.2549,14.7482
465.0000,0.2861,913.6831,0.0108,0.0587,0.2780,287.1382,15.5015
466.2500,0.2874,828.7169,0.0114,0.0615,0.2872,287.2696,15.2309
467.5000,0.2836,868.5166,0.0106,0.0622,0.2828,286.4422,15.4053
468.7500,0.2785,1788.5802,0.0074,0.0423,0.2222,286.1201,17.3773
470.0000,0.2632,2905.8272,0.0064,0.0284,0.1891,282.1370,18.9609
471.2500,0.2594,1684.2956,0.0089,0.0350,0.2267,280.7310,17.5735
472.5000,0.2518,1568.6742,0.0095,0.0347,0.2322,278.4764,17.5277
473.7500,0.2709,1149.1967,0.0162,0.0301,0.2576,283.6078,16.3372
475.0000,0.3497,1032.0332,0.0227,0.0307,0.2670,301.4139,15.0017
476.2500,0.4438,794.2571,0.0340,0.0340,0.2913,316.3834,13.5550
477.5000,0.5697,1112.3058,0.0295,0.0345,0.2604,336.3079,13.3405
478.7500,0.6078,1803.1356,0.0176,0.0388,0.2216,345.1513,13.9357
480.0000,0.6638,866.1469,0.0285,0.0550,0.2830,344.4267,12.4059
481.2500,0.7274,1893.0487,0.0181,0.0428,0.2181,359.1953,13.3232
482.5000,0.7070,3375.2085,0.0122,0.0342,0.1798,361.9300,14.2911
483.7500,0.7223,4388.9464,0.0136,0.0243,0.1648,365.6207,14.5691
485.0000,0.7528,4015.6695,0.0125,0.0300,0.1697,368.3636,14.2619
486.2500,0.7235,2887.9224,0.0152,0.0329,0.1894,362.5401,13.9671
487.5000,0.7591,1106.3980,0.0281,0.0495,0.2608,356.6091,12.3653
488.7500,0.8621,2106.5951,0.0192,0.0428,0.2105,373.2844,12.8424
490.0000,0.8367,1424.9867,0.0225,0.0528,0.2397,366.6342,12.4124
491.2500,0.8278,1617.6297,0.0216,0.0477,0.2298,367.3081,12.6267
492.5000,0.9067,1828.9194,0.0222,0.0442,0.2206,375.5538,12.4749
493.7500,0.8710,1061.8839,0.0295,0.0566,0.2644,365.8029,11.8718
495.0000,0.8062,1585.7233,0.0229,0.0451,0.2313,365.1131,12.6910
496.2500,0.8291,3664.8350,0.0148,0.0304,0.1750,375.4975,13.7259
497.5000,0.7973,1531.5079,0.0235,0.0442,0.2340,363.9021,12.6799
498.7500,0.7223,1865.4559,0.0173,0.0448,0.2192,358.5219,13.3276
500.0000,0.7401,3033.7637,0.0140,0.0346,0.1864,364.7484,13.9438
501.2500,0.7897,3778.2288,0.0150,0.0280,0.1732,371.7884,13.9722
502.5000,0.8443,2477.4855,0.0178,0.0382,0.1994,373.3336,13.1373
503.7500,0.8939,2349.7861,0.0183,0.0414,0.2029,377.2486,12.8521
505.0000,0.8863,3219.2605,0.0157,0.0350,0.1827,379.7213,13.2871
506.2500,0.9003,3377.2633,0.0152,0.0349,0.1798,381.4344,13.2842
507.5000,0.9537,3427.6538,0.0152,0.0365,0.1789,386.2297,13.0724
508.7500,0.9130,2750.4295,0.0186,0.0357,0.1925,380.5418,12.9729
510.0000,0.8571,2871.7126,0.0156,0.0387,0.1898,375.9528,13.2739
511.2500,0.7948,1304.0507,0.0273,0.0449,0.2469,361.8339,12.4583
512.5000,0.7630,1411.0593,0.0259,0.0426,0.2405,359.7510,12.7126
513.7500,0.9944,1096.8579,0.0591,0.0305,0.2616,375.6118,11.5122
515.0000,1.1635,564.9470,0.0484,0.0862,0.3263,374.5360,10.2700
516.2500,0.8367,199.0597,0.1474,0.0655,0.4620,333.6528,9.5740
517.5000,0.6740,821.5476,0.0280,0.0588,0.2880,344.8491,12.2721
518.7500,0.6612,435.3573,0.0365,0.0842,0.3560,335.4236,11.2767
520.0000,0.7312,791.1084,0.0315,0.0586,0.2917,349.8742,11.9665
521.2500,0.8265,589.8030,0.0514,0.0564,0.3217,353.6988,11.1808
522.5000,1.0135,305.8949,0.0919,0.0744,0.4004,353.1413,9.8059
523.7500,1.1839,453.0583,0.0724,0.0734,0.3513,370.8830,9.9683
525.0000,1.3415,1886.8519,0.0350,0.0401,0.2183,405.7003,11.2054
526.2500,1.4267,2301.4255,0.0339,0.0369,0.2043,413.3603,11.2013
527.5000,1.6137,1246.1828,0.0661,0.0402,0.2507,412.3611,10.2620
528.7500,1.9456,1870.3102,0.0534,0.0392,0.2190,433.7983,10.0769
530.0000,2.3957,1130.9813,0.1015,0.0418,0.2589,438.5797,9.1638
531.2500,3.0366,1350.6920,0.0974,0.0462,0.2441,459.9655,8.6975
532.5000,3.2846,2968.5156,0.0396,0.0562,0.1877,483.3817,8.8814
533.7500,3.3062,2518.8517,0.0397,0.0659,0.1983,480.5787,8.7897
535.0000,3.3977,3493.5824,0.0341,0.0566,0.1778,489.2382,8.8582
536.2500,3.5122,2350.8193,0.0443,0.0673,0.2029,483.8333,8.6004
537.5000,3.8199,2548.7901,0.0481,0.0618,0.1975,492.1683,8.4163
538.7500,3.9242,8069.9852,0.0219,0.0442,0.1345,515.4258,8.7412
540.0000,3.7029,1390.6478,0.0508,0.1047,0.2417,475.2036,8.2447
541.2500,3.7233,726.1028,0.0768,0.1354,0.3002,456.3592,7.9446
542.5000,3.9153,1629.6850,0.0496,0.0964,0.2292,483.4587,8.1804
543.7500,3.7283,2723.0745,0.0368,0.0742,0.1932,491.6814,8.5051
545.0000,3.5045,2563.3704,0.0442,0.0622,0.1971,485.5214,8.6431
546.2500,3.3062,2404.7788,0.0371,0.0745,0.2014,479.6068,8.7686
547.5000,3.2871,3846.6102,0.0275,0.0621,0.1722,488.3229,8.9929
548.7500,3.5961,2033.6833,0.0506,0.0697,0.2129,482.4091,8.4782
550.0000,3.8085,8058.1314,0.0222,0.0426,0.1346,512.8245,8.8321
551.2500,3.6406,3768.9702,0.0331,0.0583,0.1734,496.2756,8.6961
552.5000,3.3278,1351.4640,0.0607,0.0807,0.2440,466.6560,8.4803
553.7500,2.7632,817.1207,0.1084,0.0623,0.2886,440.0414,8.6261
555.0000,2.1783,917.4417,0.0660,0.0739,0.2776,426.8710,9.2439
556.2500,2.0625,2629.3541,0.0241,0.0645,0.1955,444.2886,10.1539
557.5000,2.0791,6922.8288,0.0165,0.0362,0.1416,458.8602,10.7594
558.7500,2.0384,3304.9168,0.0242,0.0507,0.1811,447.0360,10.3489
560.0000,1.9252,2320.6664,0.0267,0.0626,0.2038,436.7881,10.2712
561.2500,1.8947,2490.8623,0.0239,0.0635,0.1990,436.7205,10.3730
562.5000,1.9468,3919.3251,0.0194,0.0509,0.1711,445.8437,10.6154
563.7500,1.9710,6856.1686,0.0153,0.0377,0.1420,454.1898,10.9442
565.0000,1.8680,1434.0464,0.0354,0.0733,0.2392,425.7290,9.9821
566.2500,1.8197,2098.1871,0.0298,0.0583,0.2107,430.7145,10.3624
567.5000,1.8934,2913.2891,0.0239,0.0545,0.1889,439.1720,10.4922
568.7500,1.8286,1738.5200,0.0300,0.0701,0.2244,427.7765,10.1974
570.0000,1.8718,2015.0690,0.0339,0.0547,0.2136,432.1850,10.2467
571.2500,1.8998,3046.6207,0.0261,0.0480,0.1861,440.1316,10.5146
572.5000,1.8426,4816.3288,0.0199,0.0384,0.1597,444.1159,10.9465
573.7500,1.9265,4067.2643,0.0251,0.0378,0.1690,445.5087,10.6761
575.0000,1.8705,2880.3711,0.0293,0.0447,0.1896,438.0278,10.5222
576.2500,1.7701,4549.0534,0.0177,0.0435,0.1628,440.0463,11.0449
577.5000,1.7866,2335.5586,0.0242,0.0632,0.2033,431.0806,10.5032
578.7500,1.9150,2198.2874,0.0299,0.0580,0.2075,435.4526,10.2461
580.0000,1.9252,4169.5506,0.0244,0.0378,0.1676,445.8020,10.6956
581.2500,1.8909,5543.4911,0.0171,0.0396,0.1524,448.0753,10.9531
582.5000,1.9824,2737.5060,0.0269,0.0542,0.1929,441.8269,10.3035
583.7500,2.1160,2473.5229,0.0287,0.0594,0.1995,445.2542,10.0347
585.0000,2.1236,1870.1718,0.0331,0.0678,0.2190,440.4461,9.8284
586.2500,2.1719,2215.7151,0.0346,0.0559,0.2069,445.3303,9.8826
587.5000,2.2876,3901.2577,0.0249,0.0468,0.1714,458.9579,10.0911
588.7500,2.3766,2989.9275,0.0291,0.0551,0.1873,457.7091,9.8118
590.0000,2.4631,2723.6494,0.0282,0.0644,0.1932,458.9093,9.6501
591.2500,2.5089,3241.4361,0.0272,0.0562,0.1823,463.4293,9.6978
592.5000,2.2546,1101.8054,0.0546,0.0756,0.2612,433.6540,9.2941
593.7500,2.0244,3373.8731,0.0226,0.0532,0.1799,446.7988,10.3849
595.0000,1.9557,8386.0387,0.0134,0.0348,0.1328,455.8437,11.0982
596.2500,1.9328,4168.2300,0.0191,0.0486,0.1676,446.1226,10.6822
597.5000,1.9888,3517.3592,0.0213,0.0528,0.1774,445.9952,10.4706
598.7500,2.0511,6081.4277,0.0168,0.0402,0.1478,456.0986,10.7276
600.0000,2.1579,2173.5387,0.0336,0.0593,0.2083,444.4802,9.8880
601.2500,2.2342,2530.4096,0.0290,0.0609,0.1980,449.9152,9.8892
602.5000,2.3830,2519.9756,0.0496,0.0386,0.1982,454.8999,9.6985
603.7500,2.5432,2949.3291,0.0285,0.0610,0.1881,462.8718,9.6033
605.0000,2.5229,5118.2731,0.0218,0.0456,0.1565,471.1387,9.9339
606.2500,2.4021,2841.9879,0.0333,0.0508,0.1905,457.6762,9.7492
607.5000,2.2940,3722.9338,0.0245,0.0505,0.1741,458.4559,10.0539
608.7500,2.3932,2711.5449,0.0253,0.0698,0.1935,456.5527,9.7314
610.0000,2.6131,1154.7724,0.0587,0.0779,0.2571,445.2695,8.9673
611.2500,2.9336,2085.5304,0.0365,0.0773,0.2112,467.3312,9.0148
612.5000,3.0455,2893.1118,0.0283,0.0751,0.1893,476.8638,9.0784
613.7500,2.9209,806.7682,0.0771,0.0922,0.2898,443.4194,8.4988
615.0000,2.2024,256.9073,0.1848,0.0941,0.4244,388.6552,8.2502
616.2500,1.6455,287.5382,0.0811,0.1445,0.4087,377.3717,8.8334
617.5000,1.5857,1210.9464,0.0275,0.0956,0.2531,410.5563,10.2835
618.7500,1.6060,2091.5863,0.0238,0.0649,0.2110,421.0556,10.7393
620.0000,1.5564,1502.7449,0.0271,0.0757,0.2355,413.1484,10.5358
621.2500,1.4801,1549.7500,0.0267,0.0715,0.2331,409.9555,10.7116
622.5000,1.4814,1469.3098,0.0261,0.0778,0.2373,409.1100,10.6581
623.7500,1.6073,1449.9806,0.0289,0.0761,0.2384,414.8839,10.4108
625.0000,1.6747,1257.8749,0.0337,0.0798,0.2499,415.2190,10.1689
626.2500,1.6747,1036.4008,0.0379,0.0871,0.2666,411.3453,9.9955
627.5000,1.5666,794.7408,0.0468,0.0846,0.2913,401.1294,9.9166
628.7500,1.4242,2426.5719,0.0215,0.0550,0.2008,413.9824,11.2570
630.0000,1.4407,3587.5774,0.0182,0.0443,0.1762,420.1390,11.5752
631.2500,1.4878,3339.4261,0.0207,0.0433,0.1805,421.8164,11.3995
632.5000,1.5361,2483.2395,0.0212,0.0582,0.1992,420.2349,11.0312
633.7500,1.5641,1421.5091,0.0285,0.0761,0.2399,412.5229,10.4703
635.0000,1.4484,1234.8378,0.0337,0.0701,0.2515,404.4044,10.5534
636.2500,1.3988,2121.1397,0.0219,0.0601,0.2100,410.6351,11.1875
637.5000,1.2907,1706.3075,0.0315,0.0490,0.2258,401.2668,11.2241
638.7500,1.2233,2951.1613,0.0180,0.0462,0.1881,404.5631,11.9705
640.0000,1.2780,2888.8822,0.0203,0.0436,0.1894,407.7796,11.7941
641.2500,1.3110,4206.8399,0.0154,0.0407,0.1671,414.3334,12.0637
642.5000,1.2970,2759.6115,0.0193,0.0487,0.1923,408.3709,11.6969
643.7500,1.3288,1559.8939,0.0275,0.0622,0.2326,402.0540,11.0413
645.0000,1.3543,2313.7956,0.0242,0.0485,0.2040,409.3838,11.3773
646.2500,1.2474,1465.3264,0.0311,0.0544,0.2375,396.3949,11.1676
647.5000,1.0681,1033.1568,0.0311,0.0679,0.2669,379.7381,11.2261
648.7500,0.9995,1731.7900,0.0236,0.0495,0.2247,382.2490,12.0707
650.0000,0.9397,1177.8753,0.0280,0.0567,0.2555,372.6062,11.7776
651.2500,0.8507,945.5869,0.0251,0.0724,0.2749,362.5707,11.7807
652.5000,0.8609,1486.8894,0.0216,0.0537,0.2364,369.2366,12.3754
653.7500,0.8431,1986.7588,0.0211,0.0402,0.2146,370.9430,12.8453
655.0000,0.7960,1326.1508,0.0205,0.0588,0.2456,362.1462,12.4773
656.2500,0.7668,896.5603,0.0247,0.0696,0.2798,354.7080,12.0163
657.5000,0.7528,775.4395,0.0274,0.0711,0.2936,351.5656,11.8499
658.7500,0.8749,279.6576,0.0863,0.0748,0.4125,343.3371,9.9752
660.0000,1.2080,488.5090,0.0898,0.0550,0.3425,373.7735,10.0117
661.2500,1.3695,1246.8948,0.0370,0.0593,0.2506,400.5433,10.7219
662.5000,1.2207,890.3821,0.0536,0.0513,0.2804,386.4710,10.6774
663.7500,1.0351,722.7760,0.0348,0.0835,0.3006,371.6554,10.8668
665.0000,0.9397,275.3531,0.0558,0.1198,0.4147,346.7433,9.8141
666.2500,0.7528,252.1982,0.0599,0.1008,0.4270,333.4886,10.1184
667.5000,0.7719,265.8605,0.0717,0.0821,0.4196,335.7898,10.1493
668.7500,0.9995,324.2976,0.0800,0.0759,0.3927,353.7032,9.9101
670.0000,1.0516,662.5373,0.0469,0.0683,0.3095,371.1443,10.7153
671.2500,1.0669,678.2474,0.0498,0.0649,0.3071,372.5085,10.7078
672.5000,1.1165,625.2371,0.0465,0.0785,0.3155,373.9264,10.4925
673.7500,1.2678,666.1210,0.0814,0.0479,0.3089,383.4022,10.2528
675.0000,1.2996,359.7326,0.0838,0.0873,0.3793,370.8082,9.5071
676.2500,1.0478,472.8261,0.0590,0.0776,0.3463,364.4400,10.2959
677.5000,0.9384,759.5524,0.0385,0.0658,0.2957,365.9817,11.1957
678.7500,0.9143,883.9735,0.0290,0.0715,0.2811,366.5630,11.4748
680.0000,0.8609,655.8098,0.0337,0.0789,0.3105,357.9797,11.2262
681.2500,0.8494,1414.6559,0.0286,0.0426,0.2403,367.6543,12.3516
682.5000,0.8876,1653.4482,0.0242,0.0448,0.2281,372.7703,12.4152
683.7500,0.8609,1553.0960,0.0230,0.0487,0.2330,369.7539,12.4351
685.0000,0.8825,1075.6828,0.0273,0.0602,0.2633,366.8981,11.8495
686.2500,0.9473,925.8292,0.0328,0.0626,0.2768,369.6962,11.4342
687.5000,0.9651,831.8338,0.0366,0.0638,0.2869,369.3137,11.2392
688.7500,0.9435,883.5974,0.0316,0.0684,0.2811,368.7108,11.3836
690.0000,0.9334,1233.5396,0.0265,0.0578,0.2516,372.7512,11.8598
691.2500,0.9105,876.3971,0.0322,0.0643,0.2819,366.1489,11.4751
692.5000,0.8558,768.5398,0.0318,0.0706,0.2945,360.0117,11.4686
693.7500,0.8901,641.6060,0.0518,0.0558,0.3128,359.7918,11.1063
695.0000,0.8723,344.3195,0.0555,0.0956,0.3849,347.4237,10.2758
696.2500,0.8316,786.4315,0.0349,0.0617,0.2923,358.4312,11.5830
697.5000,0.7986,409.7668,0.0522,0.0756,0.3632,345.5867,10.7268
698.7500,0.6841,416.3541,0.0355,0.0950,0.3613,336.7818,11.1197
700.0000,0.6523,901.4525,0.0212,0.0688,0.2793,343.6834,12.5267
701.2500,0.6256,601.1636,0.0264,0.0783,0.3197,336.2460,11.9680
702.5000,0.5977,257.7471,0.0394,0.1192,0.4239,322.1115,10.6180
703.7500,0.6155,439.8647,0.0300,0.0933,0.3547,331.3015,11.4746
705.0000,0.6536,874.6417,0.0257,0.0591,0.2821,343.4825,12.4704
706.2500,0.7121,474.3595,0.0388,0.0805,0.3459,341.1145,11.2308
707.5000,0.7261,431.8709,0.0424,0.0811,0.3569,340.8508,11.0338
708.7500,0.6447,415.6470,0.0434,0.0716,0.3615,333.2742,11.2619
710.0000,0.5620,678.1019,0.0287,0.0587,0.3071,330.6744,12.4933
711.2500,0.6015,563.5597,0.0334,0.0646,0.3266,332.9816,11.9667
712.5000,0.6320,635.3856,0.0338,0.0591,0.3138,337.5590,12.0338
713.7500,0.5455,489.9839,0.0380,0.0591,0.3422,325.3348,11.9843
715.0000,0.5188,689.1164,0.0223,0.0669,0.3054,325.5990,12.7681
716.2500,0.5188,607.0154,0.0254,0.0679,0.3186,324.4056,12.5276
717.5000,0.4947,465.8450,0.0295,0.0727,0.3480,318.8709,12.1559
718.7500,0.4896,574.2143,0.0278,0.0621,0.3246,320.2029,12.5926
720.0000,0.4807,286.9258,0.0387,0.0873,0.4090,312.1861,11.2874
721.2500,0.3840,83.2995,0.0705,0.1397,0.6177,289.0356,9.2641
722.5000,0.3204,111.1728,0.0450,0.1378,0.5611,285.8523,10.1067
723.7500,0.3077,524.8801,0.0236,0.0503,0.3344,290.6150,13.8310
725.0000,0.2683,307.0572,0.0276,0.0655,0.3999,281.4307,12.8830
726.2500,0.2607,310.2925,0.0271,0.0647,0.3985,279.8821,12.9883
727.5000,0.3166,174.6989,0.0489,0.0786,0.4826,287.8431,11.1317
728.7500,0.3573,247.8858,0.0345,0.0873,0.4295,295.5690,11.6605
730.0000,0.3433,280.7143,0.0309,0.0816,0.4120,294.2601,12.0341
731.2500,0.3192,246.7598,0.0352,0.0773,0.4301,289.8536,11.9112
732.5000,0.3065,283.9326,0.0352,0.0645,0.4105,288.3304,12.3423
733.7500,0.3001,250.1906,0.0359,0.0703,0.4281,286.7979,12.0896
735.0000,0.3077,290.5463,0.0329,0.0676,0.4073,288.6341,12.3871
736.2500,0.3751,274.5399,0.0399,0.0709,0.4151,298.7570,11.7719
737.5000,0.3878,353.6131,0.0341,0.0670,0.3815,302.3508,12.2401
738.7500,0.3675,410.1510,0.0257,0.0705,0.3631,300.2156,12.7138
740.0000,0.3764,238.1435,0.0341,0.0956,0.4352,297.8941,11.4558
741.2500,0.3904,373.8398,0.0296,0.0722,0.3745,303.1109,12.3437
742.5000,0.3789,586.5003,0.0227,0.0586,0.3223,304.1472,13.4235
743.7500,0.3624,214.5230,0.0367,0.0968,0.4507,295.2857,11.3116
745.0000,0.3166,190.8346,0.0411,0.0846,0.4686,288.2721,11.3337
746.2500,0.2937,408.5777,0.0206,0.0711,0.3636,287.1055,13.3516
747.5000,0.2925,388.0293,0.0220,0.0697,0.3699,286.7195,13.2352
748.7500,0.2874,181.7664,0.0368,0.0891,0.4763,283.6981,11.4205
750.0000,0.2658,139.7256,0.0462,0.0884,0.5199,279.7858,10.9427
751.2500,0.3217,255.6882,0.0433,0.0579,0.4250,290.4183,11.9754
752.5000,0.3535,336.0519,0.0282,0.0751,0.3880,296.8496,12.3692
753.7500,0.3204,405.8378,0.0264,0.0616,0.3644,292.1629,13.0799
755.0000,0.3141,379.9245,0.0265,0.0651,0.3725,290.7537,12.9784
756.2500,0.2899,368.5046,0.0273,0.0603,0.3763,286.0878,13.1310
757.5000,0.2988,285.1318,0.0288,0.0766,0.4099,287.0143,12.4162
758.7500,0.3484,386.4778,0.0281,0.0656,0.3704,296.7919,12.7276
760.0000,0.3726,280.9642,0.0355,0.0757,0.4119,298.5626,11.8386
761.2500,0.3611,265.6216,0.0346,0.0799,0.4197,296.5601,11.7889
762.5000,0.3319,460.4122,0.0223,0.0651,0.3494,294.7549,13.2773
763.7500,0.3370,319.6724,0.0284,0.0761,0.3946,293.9447,12.3794
765.0000,0.3408,212.9868,0.0376,0.0889,0.4517,292.2987,11.4274
766.2500,0.3421,211.5974,0.0390,0.0865,0.4527,292.4371,11.4048
767.5000,0.3446,315.6796,0.0328,0.0693,0.3962,295.1010,12.2928
768.7500,0.3777,320.6963,0.0366,0.0670,0.3941,300.1990,12.0950
770.0000,0.3967,392.3726,0.0287,0.0729,0.3685,304.3807,12.4050
771.2500,0.3942,449.9890,0.0296,0.0621,0.3521,304.9495,12.7198
772.5000,0.4260,510.1630,0.0283,0.0607,0.3376,310.5493,12.7632
773.7500,0.4438,366.8069,0.0363,0.0686,0.3769,310.2624,11.9684
775.0000,0.4552,232.4854,0.0443,0.0914,0.4387,307.0921,10.9957
776.2500,0.5557,377.2114,0.0444,0.0648,0.3734,323.3826,11.4577
777.5000,0.5748,587.3559,0.0316,0.0615,0.3221,330.5850,12.1683
778.7500,0.5214,364.5804,0.0370,0.0794,0.3776,319.3442,11.5517
780.0000,0.5824,386.6608,0.0388,0.0785,0.3703,326.3893,11.3868
781.2500,0.6905,422.9685,0.0418,0.0784,0.3594,337.5616,11.1228
782.5000,0.7833,377.0993,0.0444,0.0931,0.3734,343.0270,10.6464
783.7500,0.7299,332.1806,0.0480,0.0947,0.3895,336.8600,10.6090
785.0000,0.5989,249.1734,0.0529,0.0940,0.4287,321.7016,10.5553
786.2500,0.5811,417.5380,0.0387,0.0727,0.3609,327.2390,11.5287
787.5000,0.6752,503.9590,0.0384,0.0700,0.3390,338.7397,11.4651
788.7500,0.7413,462.8060,0.0404,0.0785,0.3488,343.1705,11.0913
790.0000,0.7617,306.9093,0.0485,0.1039,0.4000,337.7905,10.3947
791.2500,0.7553,378.2340,0.0420,0.0968,0.3730,340.9965,10.7339
792.5000,0.7261,585.3327,0.0355,0.0715,0.3225,345.3635,11.5134
793.7500,0.6765,470.5537,0.0397,0.0760,0.3468,337.8941,11.3476
795.0000,0.6867,676.5630,0.0313,0.0662,0.3073,343.7159,11.9004
796.2500,0.7045,508.1083,0.0362,0.0773,0.3381,341.4612,11.3682
797.5000,0.7337,541.1479,0.0380,0.0723,0.3311,344.8939,11.3623
798.7500,0.7884,700.3913,0.0345,0.0660,0.3038,353.2264,11.5633
800.0000,0.7579,606.1875,0.0376,0.0669,0.3188,348.5904,11.4524
801.2500,0.7185,529.3364,0.0327,0.0843,0.3335,343.2657,11.3824
802.5000,0.6790,426.7980,0.0407,0.0795,0.3583,336.7094,11.1783
803.7500,0.6714,510.1453,0.0357,0.0732,0.3376,338.5593,11.5000
805.0000,0.6689,562.0788,0.0342,0.0702,0.3269,339.6273,11.6700
806.2500,0.6142,579.9892,0.0327,0.0658,0.3235,334.6429,11.9582
807.5000,0.6218,542.5614,0.0304,0.0759,0.3308,334.6065,11.8090
808.7500,0.6371,394.2282,0.0383,0.0842,0.3679,331.8338,11.2017
810.0000,0.5773,319.9983,0.0437,0.0843,0.3944,323.3909,11.0720
811.2500,0.6193,257.8674,0.0533,0.0925,0.4238,323.9350,10.5455
812.5000,0.6943,333.6621,0.0448,0.0948,0.3890,334.1681,10.7266
813.7500,0.6943,455.4390,0.0381,0.0807,0.3506,338.9870,11.2289
815.0000,0.7261,606.7539,0.0376,0.0640,0.3187,345.8673,11.5701
816.2500,0.7528,453.4199,0.0405,0.0827,0.3512,343.7689,11.0218
817.5000,0.7706,561.7081,0.0347,0.0798,0.3270,348.5179,11.2914
818.7500,0.8507,547.5568,0.0457,0.0700,0.3298,354.3148,10.9986
820.0000,0.8876,414.8678,0.0502,0.0858,0.3617,351.9978,10.5010
821.2500,0.8367,288.5012,0.0500,0.1183,0.4083,341.6288,10.1087
822.5000,0.8838,264.0307,0.0527,0.1292,0.4205,342.6311,9.8746
823.7500,0.9054,483.9222,0.0441,0.0859,0.3436,356.0202,10.6700
825.0000,0.9181,369.0308,0.0485,0.1025,0.3761,351.6828,10.2625
826.2500,0.8710,191.5969,0.0673,0.1360,0.4680,334.6149,9.4515
827.5000,0.7617,276.8645,0.0531,0.1071,0.4139,335.8764,10.2374
828.7500,0.7477,1099.3659,0.0241,0.0563,0.2614,355.4578,12.4048
830.0000,0.7299,1217.4435,0.0219,0.0548,0.2527,354.9037,12.6404
831.2500,0.7808,572.5081,0.0367,0.0758,0.3249,349.6319,11.2859
832.5000,0.8380,535.3718,0.0352,0.0907,0.3322,353.0044,11.0042
833.7500,0.9283,613.1842,0.0381,0.0784,0.3176,361.7356,10.9342
835.0000,0.9715,659.2193,0.0351,0.0837,0.3100,365.9093,10.9136
836.2500,0.8876,485.8739,0.0411,0.0904,0.3432,354.8836,10.7234
837.5000,0.8393,619.9196,0.0342,0.0799,0.3164,355.4559,11.2131
838.7500,0.8304,472.4217,0.0407,0.0875,0.3464,350.3496,10.8444
840.0000,0.8126,317.6164,0.0512,0.0999,0.3954,341.9405,10.3098
841.2500,0.6918,325.8507,0.0491,0.0897,0.3920,333.5786,10.6966
842.5000,0.7032,665.0687,0.0332,0.0646,0.3091,345.0438,11.8050
843.7500,0.7680,734.6291,0.0290,0.0716,0.2990,352.1711,11.7092
845.0000,0.7159,674.5356,0.0322,0.0659,0.3076,346.3973,11.7767
846.2500,0.5900,139.3826,0.0778,0.1045,0.5203,311.2314,9.5936
847.5000,0.3917,94.9991,0.0729,0.1188,0.5912,291.0725,9.4940
848.7500,0.2861,147.0173,0.0486,0.0870,0.5112,282.8588,10.9276
850.0000,0.2454,325.9911,0.0238,0.0665,0.3920,276.6117,13.2863
