distance [mm],force_median [N],L2012_lambda [1/mm],L2012_f0 [N],L2012_delta [mm],L2012_L [mm],P2015_density [kg/m^3],P2015_ssa [m^2/kg]
423.7500,0.4616,434.7750,0.0264,0.0829,0.3561,314.0810,12.2082
425.0000,0.4616,506.9181,0.0227,0.0816,0.3383,315.4365,12.5168
426.2500,0.4362,262.8788,0.0279,0.1179,0.4211,306.2037,11.3337
427.5000,0.4107,525.9493,0.0210,0.0736,0.3342,308.5156,12.9360
428.7500,0.4387,1135.1968,0.0169,0.0466,0.2586,317.9024,14.3329
430.0000,0.4781,1540.2513,0.0158,0.0395,0.2336,326.0385,14.6065
431.2500,0.5036,1281.4549,0.0187,0.0425,0.2484,328.5994,14.0503
432.5000,0.5112,1067.1110,0.0185,0.0521,0.2640,328.3024,13.6474
433.7500,0.5239,960.5371,0.0220,0.0502,0.2734,329.1707,13.3628
435.0000,0.5341,667.5095,0.0218,0.0738,0.3087,327.1903,12.6191
436.2500,0.5353,1239.7201,0.0167,0.0517,0.2511,332.7706,13.7601
437.5000,0.5633,1708.8413,0.0149,0.0442,0.2257,338.9992,14.1429
438.7500,0.5366,1293.5925,0.0167,0.0499,0.2476,333.2758,13.8294
440.0000,0.5188,1471.8232,0.0139,0.0516,0.2372,331.7739,14.1961
441.2500,0.5201,1374.9132,0.0153,0.0508,0.2426,331.4601,14.0600
442.5000,0.5404,624.4511,0.0249,0.0713,0.3156,327.2985,12.4595
443.7500,0.5353,480.8078,0.0306,0.0738,0.3444,323.9824,12.0005
445.0000,0.5315,996.6471,0.0236,0.0456,0.2701,330.4855,13.3819
446.2500,0.5506,671.4780,0.0241,0.0689,0.3081,329.2334,12.5376
447.5000,0.5430,322.7878,0.0350,0.0968,0.3933,320.1473,11.2289
448.7500,0.5277,343.3263,0.0327,0.0938,0.3853,319.3251,11.4100
450.0000,0.5493,593.7520,0.0301,0.0620,0.3210,327.8269,12.3184
451.2500,0.5277,508.3022,0.0309,0.0693,0.3380,323.6955,12.1438
452.5000,0.5125,595.4198,0.0254,0.0695,0.3207,323.4352,12.5274
453.7500,0.4743,300.9385,0.0420,0.0764,0.4026,311.9948,11.4109
455.0000,0.4120,1086.7663,0.0172,0.0448,0.2624,313.1980,14.4806
456.2500,0.4247,965.9865,0.0155,0.0569,0.2729,314.6506,14.1173
457.5000,0.4260,704.5601,0.0207,0.0586,0.3032,312.8427,13.4422
458.7500,0.4145,875.3054,0.0204,0.0469,0.2820,312.3911,13.9957
460.0000,0.4196,1141.1414,0.0162,0.0456,0.2582,314.7692,14.5139
461.2500,0.4616,835.0896,0.0205,0.0538,0.2865,319.3939,13.5236
462.5000,0.4489,663.3863,0.0237,0.0575,0.3093,315.8351,13.1477
463.7500,0.4196,612.8652,0.0258,0.0534,0.3176,310.9201,13.1959
465.0000,0.3077,83.7585,0.0827,0.0916,0.6166,282.9461,9.5569
466.2500,0.1946,113.8766,0.0299,0.1223,0.5566,268.5115,10.9798
467.5000,0.1882,136.6380,0.0295,0.0983,0.5238,266.2848,11.5353
468.7500,0.1653,147.3563,0.0285,0.0864,0.5108,260.5993,12.0119
470.0000,0.1729,342.0927,0.0187,0.0558,0.3857,257.1002,14.4742
471.2500,0.1793,297.5928,0.0196,0.0638,0.4041,259.8143,13.9290
472.5000,0.1704,212.2078,0.0202,0.0825,0.4523,259.2316,13.0334
473.7500,0.1729,333.4142,0.0182,0.0584,0.3891,257.2416,14.3929
475.0000,0.1971,350.0298,0.0211,0.0546,0.3828,264.3103,14.1360
476.2500,0.2162,424.2110,0.0189,0.0557,0.3590,269.1211,14.4087
477.5000,0.2136,619.9733,0.0163,0.0438,0.3164,267.6965,15.5677
478.7500,0.2276,594.3063,0.0164,0.0474,0.3209,271.8063,15.2055
480.0000,0.2352,407.1624,0.0200,0.0572,0.3640,274.1341,14.0209
481.2500,0.2111,295.2683,0.0203,0.0734,0.4051,268.5691,13.4366
482.5000,0.2276,432.8863,0.0162,0.0666,0.3566,272.1407,14.2985
483.7500,0.2340,459.6607,0.0167,0.0619,0.3496,273.7310,14.3776
485.0000,0.2162,376.7405,0.0193,0.0605,0.3735,269.3472,14.0655
486.2500,0.2124,467.0071,0.0170,0.0545,0.3477,267.8701,14.7494
487.5000,0.2429,253.3243,0.0252,0.0791,0.4264,276.0903,12.6410
488.7500,0.2658,439.7943,0.0186,0.0668,0.3548,281.3413,13.8465
490.0000,0.2365,441.3736,0.0180,0.0607,0.3543,274.4033,14.2285
491.2500,0.2251,267.5303,0.0245,0.0726,0.4187,272.1397,12.9850
492.5000,0.2441,277.8651,0.0258,0.0717,0.4134,276.3445,12.8730
493.7500,0.2403,268.1718,0.0271,0.0706,0.4183,275.5332,12.8195
495.0000,0.2251,185.5374,0.0288,0.0879,0.4730,272.7217,11.9942
496.2500,0.2340,313.3834,0.0214,0.0703,0.3972,274.0173,13.3139
497.5000,0.2441,399.5851,0.0196,0.0637,0.3663,276.3040,13.8534
498.7500,0.2403,348.2913,0.0214,0.0664,0.3834,275.4366,13.5257
500.0000,0.2352,256.4344,0.0231,0.0839,0.4246,274.4591,12.7547
501.2500,0.2098,204.8197,0.0233,0.0931,0.4577,269.2561,12.4227
502.5000,0.1907,381.1290,0.0173,0.0604,0.3721,262.1415,14.4969
503.7500,0.1958,272.8766,0.0225,0.0665,0.4159,264.8608,13.4171
505.0000,0.1984,276.9180,0.0197,0.0747,0.4139,265.4799,13.4245
506.2500,0.1920,327.8530,0.0179,0.0683,0.3912,263.0967,14.0195
507.5000,0.1691,240.3453,0.0220,0.0672,0.4339,258.0408,13.4345
508.7500,0.1488,218.5560,0.0176,0.0829,0.4479,252.4946,13.4767
510.0000,0.1590,252.0469,0.0181,0.0731,0.4271,254.5845,13.7542
511.2500,0.1717,306.3540,0.0171,0.0674,0.4002,257.3179,14.1487
512.5000,0.1831,387.0879,0.0149,0.0635,0.3702,259.7301,14.6779
513.7500,0.1882,395.4836,0.0183,0.0530,0.3675,261.2235,14.6542
515.0000,0.2060,447.6230,0.0209,0.0455,0.3527,266.1419,14.7273
516.2500,0.2073,356.8403,0.0217,0.0544,0.3804,267.0824,14.0380
517.5000,0.2009,199.9935,0.0249,0.0828,0.4613,267.3070,12.4583
518.7500,0.2047,184.1918,0.0273,0.0857,0.4742,268.4680,12.1854
520.0000,0.1895,182.6127,0.0272,0.0788,0.4755,265.0234,12.3364
521.2500,0.1590,233.9890,0.0176,0.0812,0.4378,255.1509,13.5179
522.5000,0.1500,290.0273,0.0150,0.0740,0.4076,250.4930,14.3793
523.7500,0.1526,275.3386,0.0153,0.0766,0.4147,251.7970,14.1575
525.0000,0.1539,153.5558,0.0219,0.0978,0.5038,257.2913,12.2881
526.2500,0.1755,99.0710,0.0332,0.1128,0.5830,265.9769,10.7777
527.5000,0.1971,169.3951,0.0236,0.1025,0.4876,267.1175,12.0368
528.7500,0.2111,354.4336,0.0201,0.0613,0.3812,268.1267,13.9624
530.0000,0.2111,162.9982,0.0316,0.0841,0.4939,270.2096,11.7854
531.2500,0.1920,98.5083,0.0331,0.1233,0.5841,268.8761,10.6184
532.5000,0.2022,142.5207,0.0283,0.1077,0.5165,268.9085,11.5106
533.7500,0.2111,266.4796,0.0220,0.0777,0.4192,268.8297,13.1447
535.0000,0.2022,277.9963,0.0215,0.0692,0.4134,266.4639,13.3831
536.2500,0.2124,282.0066,0.0233,0.0656,0.4114,269.0008,13.2890
537.5000,0.2098,335.9650,0.0220,0.0586,0.3881,267.9185,13.8256
538.7500,0.1984,300.9754,0.0219,0.0630,0.4026,265.1850,13.6689
540.0000,0.1933,398.1383,0.0214,0.0467,0.3667,262.7449,14.5869
541.2500,0.1933,217.6820,0.0240,0.0745,0.4485,265.1290,12.7935
542.5000,0.2302,179.9120,0.0308,0.0854,0.4779,273.7701,11.8641
543.7500,0.2734,344.5086,0.0239,0.0689,0.3848,282.6386,13.1268
545.0000,0.2696,428.6709,0.0224,0.0579,0.3578,282.1553,13.7348
546.2500,0.2543,634.0077,0.0156,0.0521,0.3140,278.8891,14.9793
547.5000,0.2467,394.3367,0.0187,0.0673,0.3679,276.9054,13.7855
548.7500,0.2200,278.4567,0.0214,0.0768,0.4131,270.8820,13.1571
550.0000,0.2187,257.8083,0.0244,0.0731,0.4239,270.7306,12.9579
551.2500,0.2378,172.9165,0.0316,0.0914,0.4842,275.2495,11.6914
552.5000,0.2467,313.9211,0.0266,0.0615,0.3970,276.8939,13.1706
553.7500,0.2530,511.7131,0.0213,0.0479,0.3373,278.4852,14.4121
555.0000,0.2658,263.1920,0.0287,0.0732,0.4210,280.7176,12.5131
556.2500,0.2454,226.2178,0.0286,0.0805,0.4428,276.6234,12.3178
557.5000,0.2213,281.8835,0.0217,0.0761,0.4115,271.1626,13.1756
558.7500,0.2174,201.1709,0.0250,0.0902,0.4604,270.9767,12.2898
560.0000,0.2263,221.9699,0.0243,0.0863,0.4456,272.7009,12.4617
561.2500,0.2403,389.6493,0.0204,0.0618,0.3694,275.3976,13.8329
562.5000,0.2403,405.8687,0.0188,0.0630,0.3644,275.3838,13.9451
563.7500,0.2302,260.7311,0.0226,0.0793,0.4223,273.3249,12.8561
565.0000,0.2251,203.8726,0.0280,0.0811,0.4584,272.5650,12.2460
566.2500,0.2391,81.4190,0.0502,0.1254,0.6224,275.9544,9.8264
567.5000,0.2683,131.9972,0.0364,0.1156,0.5299,280.0566,10.7896
568.7500,0.2670,557.7498,0.0171,0.0563,0.3277,281.8953,14.4603
570.0000,0.2416,300.3825,0.0265,0.0623,0.4028,275.7734,13.1098
571.2500,0.2073,171.9100,0.0298,0.0855,0.4852,269.2522,11.9685
572.5000,0.2124,230.9183,0.0280,0.0687,0.4397,269.5042,12.7267
573.7500,0.2162,189.6256,0.0284,0.0855,0.4696,270.8458,12.1427
575.0000,0.2225,173.6431,0.0299,0.0907,0.4836,272.3361,11.8429
576.2500,0.2073,175.1892,0.0275,0.0909,0.4821,269.1892,12.0202
577.5000,0.2073,201.9606,0.0263,0.0816,0.4598,268.7272,12.4124
578.7500,0.2174,262.0112,0.0234,0.0732,0.4216,270.3986,13.0183
580.0000,0.2149,187.6799,0.0275,0.0871,0.4712,270.6032,12.1280
581.2500,0.2352,157.1818,0.0328,0.0962,0.4999,274.8623,11.4682
582.5000,0.2543,243.1525,0.0272,0.0784,0.4322,278.4060,12.4191
583.7500,0.2658,257.8388,0.0261,0.0801,0.4239,280.6903,12.4607
585.0000,0.2798,308.0822,0.0248,0.0748,0.3994,283.6942,12.7795
586.2500,0.2912,215.5189,0.0302,0.0909,0.4500,284.8271,11.8004
587.5000,0.2620,118.8588,0.0385,0.1229,0.5487,278.9941,10.5818
588.7500,0.2518,187.1550,0.0334,0.0865,0.4716,277.7894,11.7719
590.0000,0.2378,265.8595,0.0291,0.0647,0.4196,274.9871,12.8240
591.2500,0.2454,338.7855,0.0233,0.0642,0.3870,276.6105,13.3899
592.5000,0.2759,346.8794,0.0232,0.0691,0.3840,283.1680,13.1183
593.7500,0.3052,230.3095,0.0344,0.0789,0.4401,287.3348,11.8526
595.0000,0.3179,330.2609,0.0251,0.0781,0.3903,290.8918,12.6090
596.2500,0.3255,250.0448,0.0365,0.0746,0.4282,290.9112,11.8957
597.5000,0.3866,214.2817,0.0437,0.0862,0.4508,298.3660,11.1728
598.7500,0.3751,240.5796,0.0419,0.0774,0.4338,297.8012,11.4852
600.0000,0.3230,335.0388,0.0290,0.0672,0.3884,291.8294,12.6008
601.2500,0.3293,308.2689,0.0283,0.0760,0.3994,292.5225,12.3540
602.5000,0.3433,366.8206,0.0266,0.0712,0.3769,295.6819,12.6478
603.7500,0.3166,384.6520,0.0231,0.0733,0.3710,291.2631,12.9854
605.0000,0.3166,396.1178,0.0215,0.0770,0.3673,291.3738,13.0562
606.2500,0.3484,296.7975,0.0274,0.0879,0.4044,295.3531,12.1244
607.5000,0.3586,446.7565,0.0222,0.0735,0.3529,299.2480,12.9775
608.7500,0.3599,259.1024,0.0304,0.0942,0.4232,296.2169,11.7421
610.0000,0.3739,179.9632,0.0357,0.1175,0.4778,295.3946,10.8709
611.2500,0.3293,203.2472,0.0349,0.0929,0.4588,290.4164,11.3949
612.5000,0.3154,360.4123,0.0271,0.0650,0.3791,290.7863,12.8400
613.7500,0.3319,319.5167,0.0272,0.0787,0.3946,293.1109,12.4177
615.0000,0.3192,278.7367,0.0295,0.0809,0.4130,290.3946,12.1969
616.2500,0.3204,500.8294,0.0194,0.0662,0.3397,292.9544,13.5870
617.5000,0.3306,384.8775,0.0264,0.0652,0.3709,293.7526,12.8646
618.7500,0.3332,361.2734,0.0308,0.0617,0.3788,293.9025,12.6945
620.0000,0.3255,297.8941,0.0303,0.0760,0.4039,291.7366,12.3036
621.2500,0.3154,203.2158,0.0352,0.0911,0.4589,288.3811,11.4870
622.5000,0.3204,238.2652,0.0334,0.0829,0.4352,289.8917,11.8204
623.7500,0.3268,218.8136,0.0363,0.0877,0.4477,290.4373,11.5797
625.0000,0.3192,168.7791,0.0364,0.1111,0.4882,288.0189,11.0378
626.2500,0.2950,196.8106,0.0324,0.0958,0.4638,285.1461,11.5547
627.5000,0.2810,171.9695,0.0338,0.0983,0.4851,282.5527,11.3337
628.7500,0.2887,61.7012,0.0558,0.1694,0.6827,279.8844,8.9875
630.0000,0.2238,39.0244,0.0706,0.1780,0.7954,276.1408,8.2438
631.2500,0.2124,205.7087,0.0267,0.0784,0.4570,269.8110,12.4063
632.5000,0.2124,182.7709,0.0292,0.0799,0.4754,270.1372,12.0825
633.7500,0.1526,107.8257,0.0373,0.0823,0.5668,260.5896,11.2517
635.0000,0.1259,150.4393,0.0210,0.0874,0.5073,249.2567,12.6665
636.2500,0.1119,135.5628,0.0227,0.0761,0.5252,246.1343,12.5787
637.5000,0.0966,135.4950,0.0166,0.0915,0.5253,240.4493,12.9006
638.7500,0.1055,163.0516,0.0184,0.0758,0.4938,240.6502,13.3570
640.0000,0.1068,194.1723,0.0193,0.0608,0.4659,238.3394,13.9570
641.2500,0.1119,98.3665,0.0310,0.0804,0.5844,251.7860,11.5177
642.5000,0.1386,91.3669,0.0383,0.0901,0.5990,259.5742,10.9295
643.7500,0.1768,104.4442,0.0414,0.0872,0.5729,265.7998,10.9098
645.0000,0.1844,90.9825,0.0441,0.1015,0.5998,268.1376,10.4722
646.2500,0.2047,110.9552,0.0342,0.1101,0.5614,270.4048,10.8244
647.5000,0.1996,130.9317,0.0293,0.1051,0.5313,268.7772,11.3065
648.7500,0.1577,148.6670,0.0285,0.0818,0.5093,258.6002,12.1377
650.0000,0.1488,224.9819,0.0174,0.0805,0.4436,252.2326,13.5704
651.2500,0.1526,54.8786,0.0487,0.1229,0.7099,268.8614,9.3907
652.5000,0.1513,39.8411,0.0612,0.1372,0.7899,273.4270,8.5883
653.7500,0.1564,71.8946,0.0366,0.1219,0.6488,265.9181,10.0773
655.0000,0.1500,61.7642,0.0431,0.1227,0.6825,266.9436,9.7213
656.2500,0.1539,95.0203,0.0361,0.0966,0.5912,262.2557,10.8743
657.5000,0.1653,131.1552,0.0269,0.0938,0.5310,261.5719,11.6718
658.7500,0.1653,103.4790,0.0282,0.1163,0.5746,263.6716,10.9965
660.0000,0.1500,81.1455,0.0314,0.1296,0.6231,263.3924,10.4678
661.2500,0.1424,67.1285,0.0409,0.1139,0.6638,264.6748,10.0118
662.5000,0.1094,76.4117,0.0459,0.0682,0.6358,256.0968,10.7558
663.7500,0.0661,53.3709,0.0219,0.1356,0.7165,256.1478,10.2621
665.0000,0.0712,122.2223,0.0226,0.0611,0.5436,231.3466,13.1995
666.2500,0.0966,118.2786,0.0303,0.0600,0.5496,243.2030,12.4180
667.5000,0.0992,123.7739,0.0307,0.0593,0.5413,243.2270,12.5231
668.7500,0.1106,100.0096,0.0283,0.0860,0.5812,251.1127,11.5916
670.0000,0.1322,132.1193,0.0308,0.0692,0.5297,252.9636,12.1411
671.2500,0.1386,77.8039,0.0355,0.1048,0.6319,261.8631,10.4636
672.5000,0.1106,53.3975,0.0336,0.1337,0.7164,264.1964,9.6659
673.7500,0.1043,224.6088,0.0164,0.0586,0.4438,234.9362,14.5646
675.0000,0.1157,87.6371,0.0286,0.0974,0.6074,254.9422,11.0948
676.2500,0.1195,57.5251,0.0359,0.1245,0.6989,263.8748,9.7920
677.5000,0.1043,51.8688,0.0353,0.1315,0.7234,263.9930,9.6463
678.7500,0.1081,95.5415,0.0314,0.0802,0.5901,251.2557,11.4844
680.0000,0.1106,91.5052,0.0311,0.0856,0.5987,252.8036,11.3055
681.2500,0.1183,78.6727,0.0344,0.0971,0.6296,257.5428,10.7288
682.5000,0.1500,57.4945,0.0488,0.1167,0.6990,267.9305,9.5311
683.7500,0.1462,54.2436,0.0467,0.1275,0.7127,268.3345,9.4058
685.0000,0.1564,103.9960,0.0336,0.0947,0.5737,261.8010,11.1046
686.2500,0.1564,42.8055,0.0547,0.1409,0.7712,272.6276,8.7379
687.5000,0.1119,29.0134,0.0723,0.1443,0.8780,279.7826,7.9990
688.7500,0.1183,29.7258,0.0602,0.1620,0.8709,278.9404,8.0286
690.0000,0.1348,91.2461,0.0283,0.1072,0.5992,258.7589,10.9706
691.2500,0.1297,61.8573,0.0343,0.1212,0.6821,264.0340,9.9006
692.5000,0.1043,31.0720,0.0393,0.1912,0.8581,277.9964,8.2187
693.7500,0.1132,64.7869,0.0249,0.1513,0.6717,260.3492,10.2061
695.0000,0.1259,99.6276,0.0290,0.0971,0.5819,255.3150,11.3513
696.2500,0.1373,57.0333,0.0332,0.1613,0.7009,266.4879,9.6090
697.5000,0.1233,34.8456,0.0391,0.2052,0.8260,275.0571,8.4049
698.7500,0.1081,62.2259,0.0332,0.1186,0.6808,260.2846,10.1445
700.0000,0.0979,188.0481,0.0221,0.0500,0.4709,234.8926,14.0739
701.2500,0.0966,35.1571,0.1020,0.0682,0.8235,274.1937,8.6049
702.5000,0.1450,38.4494,0.1217,0.0793,0.7993,273.7390,8.5340
703.7500,0.1907,36.9021,0.1250,0.1014,0.8103,275.6242,8.2357
705.0000,0.2327,33.4117,0.1195,0.1301,0.8376,276.6612,7.8927
706.2500,0.2429,61.5631,0.0698,0.1200,0.6832,276.4734,9.1673
707.5000,0.2035,58.7158,0.0573,0.1236,0.6941,273.2347,9.2497
708.7500,0.1806,44.3410,0.0564,0.1571,0.7622,273.5888,8.7005
710.0000,0.1869,32.7833,0.0647,0.2019,0.8429,276.6203,7.9861
711.2500,0.2035,30.1593,0.0676,0.2253,0.8667,277.1954,7.7572
712.5000,0.1984,48.2125,0.0482,0.1863,0.7412,273.9955,8.8130
713.7500,0.1958,137.4995,0.0268,0.1121,0.5227,267.8049,11.4755
715.0000,0.2352,259.0864,0.0245,0.0750,0.4232,274.4513,12.7824
716.2500,0.2187,181.5241,0.0288,0.0848,0.4765,271.4765,11.9988
717.5000,0.1717,106.8856,0.0291,0.1194,0.5685,264.6429,11.0227
718.7500,0.1475,97.5626,0.0317,0.1024,0.5860,260.6333,11.0193
720.0000,0.1386,109.0629,0.0289,0.0948,0.5647,257.1904,11.4570
721.2500,0.1221,70.9809,0.0306,0.1227,0.6516,260.2380,10.3755
722.5000,0.1094,91.3395,0.0198,0.1305,0.5990,252.4930,11.3192
723.7500,0.1132,111.5268,0.0209,0.1051,0.5605,249.8918,11.9047
725.0000,0.1068,102.1656,0.0256,0.0903,0.5771,249.5719,11.7249
726.2500,0.1081,99.2678,0.0313,0.0778,0.5826,250.5110,11.6090
727.5000,0.1081,105.1482,0.0259,0.0845,0.5716,249.4086,11.7980
728.7500,0.0954,77.9957,0.0240,0.1107,0.6314,252.1168,11.0289
730.0000,0.1221,79.3329,0.0322,0.0965,0.6279,258.2258,10.7067
731.2500,0.1551,147.3308,0.0263,0.0815,0.5108,258.0228,12.1449
732.5000,0.1411,87.9584,0.0436,0.0796,0.6066,260.6316,10.7897
733.7500,0.1183,49.9735,0.0482,0.1138,0.7324,266.6609,9.4062
735.0000,0.1310,45.2309,0.0466,0.1364,0.7572,269.9527,9.0356
736.2500,0.1411,47.1556,0.0547,0.1226,0.7467,270.0535,9.0749
737.5000,0.1195,33.9464,0.0574,0.1433,0.8332,275.6133,8.3596
738.7500,0.1208,43.5287,0.0326,0.1817,0.7669,269.9235,9.0067
740.0000,0.1310,116.4453,0.0209,0.1132,0.5525,254.3313,11.7633
741.2500,0.1284,138.8050,0.0201,0.0974,0.5210,251.1624,12.3603
742.5000,0.1272,137.8118,0.0241,0.0810,0.5223,250.8707,12.3583
743.7500,0.1043,66.5274,0.0334,0.1072,0.6658,258.0072,10.3947
745.0000,0.1272,43.6471,0.0672,0.1048,0.7662,270.3582,8.9680
746.2500,0.1844,58.7212,0.0595,0.1151,0.6941,271.4247,9.3569
747.5000,0.1984,69.8536,0.0535,0.1148,0.6551,271.7536,9.6986
748.7500,0.1933,90.7564,0.0436,0.1032,0.6003,269.5571,10.3947
750.0000,0.1831,105.1364,0.0396,0.0924,0.5716,266.9234,10.8687
751.2500,0.1729,102.8282,0.0359,0.1000,0.5758,265.2056,10.9034
752.5000,0.1755,99.2444,0.0329,0.1127,0.5827,265.9630,10.7825
753.7500,0.1793,84.2811,0.0379,0.1220,0.6153,267.8968,10.3122
755.0000,0.1399,61.6704,0.0434,0.1157,0.6828,265.5782,9.8009
756.2500,0.1488,86.5634,0.0321,0.1125,0.6099,262.3544,10.6625
757.5000,0.1564,102.8137,0.0272,0.1198,0.5759,261.9210,11.0719
758.7500,0.1386,130.8000,0.0222,0.1026,0.5315,254.8853,12.0138
760.0000,0.1653,123.7743,0.0270,0.0999,0.5413,262.0698,11.5047
761.2500,0.1640,115.7896,0.0285,0.1050,0.5535,262.3817,11.3279
762.5000,0.1310,53.1743,0.0447,0.1195,0.7174,266.9191,9.4703
763.7500,0.1170,47.0728,0.0480,0.1197,0.7472,267.8394,9.2508
765.0000,0.1691,110.0438,0.0319,0.0993,0.5630,263.8924,11.1297
766.2500,0.1958,188.7568,0.0270,0.0777,0.4703,266.3602,12.3549
767.5000,0.1946,153.1012,0.0311,0.0826,0.5043,267.0281,11.7835
768.7500,0.1958,88.0697,0.0403,0.1129,0.6064,270.1126,10.2980
770.0000,0.1577,69.7098,0.0632,0.0836,0.6555,266.4725,9.9837
771.2500,0.1361,64.5783,0.0627,0.0773,0.6724,264.2861,9.9621
772.5000,0.1348,43.3934,0.0666,0.1072,0.7677,271.0286,8.9009
773.7500,0.1284,40.0723,0.0635,0.1123,0.7884,272.1961,8.7349
775.0000,0.1144,61.2321,0.0376,0.1038,0.6845,261.7667,10.0251
776.2500,0.1208,17.7264,0.0729,0.2250,1.0347,292.9774,6.7957
777.5000,0.1488,35.2379,0.0587,0.1734,0.8229,275.3206,8.3017
778.7500,0.1551,77.0033,0.0392,0.1115,0.6341,264.9043,10.2751
780.0000,0.1437,82.3542,0.0352,0.1097,0.6201,262.0250,10.5732
781.2500,0.1411,101.5507,0.0297,0.1017,0.5782,258.7238,11.2113
782.5000,0.1437,65.0802,0.0367,0.1276,0.6707,265.3193,9.9154
783.7500,0.1628,57.1130,0.0493,0.1211,0.7005,269.4550,9.4238
785.0000,0.1615,65.0596,0.0453,0.1122,0.6708,267.8008,9.7706
786.2500,0.1246,35.7127,0.0518,0.1539,0.8192,274.5268,8.4606
787.5000,0.1386,21.3618,0.0779,0.2072,0.9723,285.4999,7.1752
788.7500,0.2085,54.9012,0.0581,0.1368,0.7098,274.0022,9.0662
790.0000,0.2085,95.5722,0.0456,0.0989,0.5901,271.6123,10.4120
791.2500,0.1907,105.7770,0.0424,0.0888,0.5704,268.2440,10.8171
792.5000,0.2187,138.8975,0.0512,0.0660,0.5209,272.1073,11.2907
793.7500,0.2213,123.0006,0.0503,0.0775,0.5425,272.8377,10.9560
795.0000,0.1882,130.4166,0.0444,0.0701,0.5320,266.5504,11.4068
796.2500,0.2047,106.5191,0.0441,0.0900,0.5691,270.5754,10.7186
797.5000,0.1971,61.2021,0.0436,0.1509,0.6846,272.3959,9.3838
798.7500,0.1996,126.1378,0.0377,0.0870,0.5379,268.9450,11.2066
800.0000,0.2365,191.3451,0.0343,0.0763,0.4682,274.9390,11.9657
801.2500,0.2976,64.0601,0.0842,0.1197,0.6742,280.6806,9.0333
802.5000,0.3967,92.4536,0.0801,0.1110,0.5966,291.1588,9.4240
803.7500,0.4425,177.3776,0.0534,0.0957,0.4802,302.7472,10.5208
805.0000,0.4947,203.4150,0.0494,0.0989,0.4587,309.4959,10.5714
806.2500,0.5760,171.7088,0.0588,0.1166,0.4854,313.8896,9.9873
807.5000,0.6142,172.0929,0.0567,0.1294,0.4850,316.7297,9.8805
808.7500,0.5531,154.2632,0.0593,0.1225,0.5030,310.3856,9.8706
810.0000,0.4616,165.2000,0.0441,0.1305,0.4917,303.7377,10.3065
811.2500,0.3840,109.8011,0.0469,0.1537,0.5634,291.9706,9.8075
812.5000,0.3522,118.0281,0.0457,0.1368,0.5500,289.5979,10.0868
813.7500,0.3789,101.3921,0.0568,0.1360,0.5786,290.7199,9.6679
815.0000,0.3510,103.3071,0.0551,0.1267,0.5750,288.3918,9.8156
816.2500,0.3319,195.9695,0.0332,0.1023,0.4645,290.5732,11.2964
817.5000,0.3637,146.9367,0.0433,0.1174,0.5112,292.5804,10.4935
818.7500,0.3917,131.0603,0.0395,0.1549,0.5311,294.4640,10.1322
820.0000,0.3370,103.1647,0.0437,0.1566,0.5752,287.0471,9.8719
821.2500,0.3154,81.9524,0.0468,0.1724,0.6211,283.4906,9.4793
822.5000,0.3459,92.9851,0.0522,0.1457,0.5955,287.0639,9.6196
823.7500,0.3179,81.5090,0.0547,0.1454,0.6222,283.6743,9.4577
825.0000,0.2785,36.0340,0.0670,0.2396,0.8168,277.1538,7.9313
826.2500,0.3179,42.0618,0.0808,0.1968,0.7757,278.8967,8.1369
827.5000,0.3370,98.7339,0.0493,0.1414,0.5837,286.7234,9.7800
828.7500,0.2988,125.2925,0.0410,0.1229,0.5391,283.9608,10.4833
830.0000,0.2696,84.2578,0.0445,0.1574,0.6154,279.2843,9.7444
831.2500,0.2709,62.5714,0.0546,0.1707,0.6795,278.6639,9.0850
832.5000,0.3039,40.8846,0.0746,0.2137,0.7831,278.3254,8.1157
833.7500,0.3522,67.2700,0.0626,0.1741,0.6633,284.6617,8.9490
835.0000,0.3726,100.8539,0.0505,0.1450,0.5796,290.1203,9.6811
836.2500,0.3255,47.7982,0.0705,0.1948,0.7434,280.1982,8.3624
837.5000,0.2263,24.5768,0.0906,0.2379,0.9279,277.5395,7.2916
838.7500,0.1971,52.6222,0.0570,0.1472,0.7199,273.3430,9.0235
840.0000,0.2124,98.7376,0.0467,0.0982,0.5837,272.0608,10.4663
841.2500,0.2352,86.2112,0.0439,0.1294,0.6107,275.4561,9.9833
842.5000,0.2645,139.4757,0.0319,0.1196,0.5202,279.5937,10.9471
843.7500,0.2378,102.5160,0.0375,0.1258,0.5764,275.6234,10.3832
845.0000,0.1704,60.4409,0.0409,0.1443,0.6874,269.6792,9.5172
846.2500,0.1615,30.8780,0.0646,0.1809,0.8599,277.4348,7.9390
847.5000,0.2327,76.6668,0.0613,0.1029,0.6350,275.3090,9.7207
848.7500,0.2429,88.8237,0.0512,0.1110,0.6046,276.3562,10.0092
850.0000,0.2200,89.5297,0.0388,0.1326,0.6031,273.4427,10.1698
851.2500,0.2187,125.6946,0.0310,0.1141,0.5386,272.3575,11.0321
852.5000,0.2073,73.8024,0.0441,0.1316,0.6432,272.5218,9.7781
853.7500,0.2403,50.1334,0.0757,0.1360,0.7316,276.4001,8.7252
855.0000,0.2658,50.1619,0.0673,0.1751,0.7315,277.7926,8.6351
856.2500,0.2441,57.1959,0.0520,0.1786,0.7002,276.5909,8.9985
