distance [mm],force_median [N],L2012_lambda [1/mm],L2012_f0 [N],L2012_delta [mm],L2012_L [mm],P2015_density [kg/m^3],P2015_ssa [m^2/kg]
0.0000,0.0547,70003.8009,0.0002,0.0063,0.0655,134.5863,53.4246
1.2500,0.0534,110873.9888,0.0002,0.0062,0.0562,130.6409,56.9536
2.5000,0.0534,326024.5665,0.0001,0.0062,0.0392,127.5038,62.9512
3.7500,0.0534,93827.4622,0.0002,0.0057,0.0594,131.2354,55.9389
5.0000,0.0534,33050.7475,0.0004,0.0073,0.0841,135.8037,49.1633
6.2500,0.0534,38238.6787,0.0003,0.0086,0.0801,135.0659,50.1491
7.5000,0.0534,111937.6896,0.0002,0.0062,0.0560,130.6079,57.0109
8.7500,0.0534,117483.8460,0.0002,0.0055,0.0551,130.4424,57.3004
10.0000,0.0534,135964.3036,0.0001,0.0056,0.0525,129.9580,58.1636
11.2500,0.0534,146997.6051,0.0001,0.0060,0.0511,129.7089,58.6175
12.5000,0.0534,160936.7651,0.0001,0.0048,0.0496,129.4276,59.1381
13.7500,0.0534,160530.9954,0.0002,0.0043,0.0496,129.4353,59.1237
15.0000,0.0534,179423.3455,0.0001,0.0044,0.0478,129.1010,59.7538
16.2500,0.0534,207275.3230,0.0001,0.0044,0.0456,128.6855,60.5552
17.5000,0.0534,199917.1823,0.0001,0.0047,0.0461,128.7877,60.3561
18.7500,0.0534,164875.5733,0.0001,0.0060,0.0492,129.3539,59.2759
20.0000,0.0534,188103.8368,0.0001,0.0066,0.0471,128.9627,60.0182
21.2500,0.0534,255197.1692,0.0001,0.0069,0.0425,128.1206,61.6782
22.5000,0.0521,274857.7203,0.0000,0.0078,0.0415,125.5802,62.9847
23.7500,0.0521,198617.5146,0.0001,0.0078,0.0462,126.4720,61.1890
25.0000,0.0521,190251.8016,0.0001,0.0066,0.0469,126.5975,60.9442
26.2500,0.0521,207126.5047,0.0001,0.0059,0.0456,126.3513,61.4262
27.5000,0.0521,146467.0644,0.0001,0.0066,0.0512,127.4004,59.4212
28.7500,0.0521,134156.5963,0.0001,0.0063,0.0527,127.6860,58.8970
30.0000,0.0521,144108.3410,0.0001,0.0054,0.0515,127.4526,59.3247
31.2500,0.0521,142465.3137,0.0002,0.0048,0.0517,127.4896,59.2565
32.5000,0.0521,130845.4432,0.0002,0.0049,0.0531,127.7688,58.7466
33.7500,0.0521,130076.0045,0.0001,0.0056,0.0532,127.7885,58.7110
35.0000,0.0521,163365.3024,0.0001,0.0059,0.0494,127.0567,60.0641
36.2500,0.0521,193457.4572,0.0001,0.0042,0.0466,126.5485,61.0394
37.5000,0.0521,186111.1918,0.0001,0.0040,0.0473,126.6624,60.8183
38.7500,0.0521,146974.2928,0.0002,0.0044,0.0511,127.3893,59.4417
40.0000,0.0521,138817.1047,0.0002,0.0045,0.0521,127.5739,59.1016
41.2500,0.0521,153678.3352,0.0001,0.0051,0.0504,127.2476,59.7054
42.5000,0.0521,150426.9779,0.0001,0.0054,0.0507,127.3153,59.5792
43.7500,0.0521,135553.1082,0.0001,0.0056,0.0525,127.6519,58.9591
45.0000,0.0521,128303.0146,0.0001,0.0057,0.0535,127.8344,58.6281
46.2500,0.0521,109739.0006,0.0002,0.0061,0.0563,128.3719,57.6735
47.5000,0.0521,90665.1384,0.0002,0.0065,0.0601,129.0677,56.4812
48.7500,0.0521,95745.9545,0.0002,0.0066,0.0590,128.8644,56.8246
50.0000,0.0521,101223.4919,0.0002,0.0066,0.0579,128.6608,57.1726
51.2500,0.0521,99342.9166,0.0002,0.0060,0.0583,128.7290,57.0555
52.5000,0.0521,77736.0613,0.0003,0.0051,0.0632,129.6615,55.5004
53.7500,0.0521,86751.6098,0.0002,0.0050,0.0609,129.2349,56.2017
55.0000,0.0521,116147.1047,0.0002,0.0055,0.0553,128.1734,58.0224
56.2500,0.0509,104242.4612,0.0002,0.0057,0.0573,126.1960,58.1662
57.5000,0.0509,131354.9846,0.0001,0.0061,0.0531,125.3844,59.6172
58.7500,0.0509,166855.5175,0.0001,0.0067,0.0490,124.6079,61.0719
60.0000,0.0521,180079.6419,0.0001,0.0070,0.0478,126.7604,60.6291
61.2500,0.0521,190303.1518,0.0001,0.0067,0.0469,126.5967,60.9457
62.5000,0.0521,155577.5082,0.0001,0.0068,0.0502,127.2089,59.7778
63.7500,0.0509,144612.2709,0.0001,0.0070,0.0514,125.0649,60.2077
65.0000,0.0509,134784.8071,0.0001,0.0068,0.0526,125.2978,59.7762
66.2500,0.0509,124491.5570,0.0001,0.0068,0.0540,125.5673,59.2842
67.5000,0.0509,119762.3093,0.0001,0.0073,0.0547,125.7013,59.0425
68.7500,0.0509,112114.8246,0.0001,0.0070,0.0559,125.9337,58.6278
70.0000,0.0509,95879.5594,0.0002,0.0067,0.0589,126.5053,57.6308
71.2500,0.0509,110781.3267,0.0001,0.0065,0.0562,125.9763,58.5522
72.5000,0.0509,117538.2748,0.0001,0.0059,0.0551,125.7668,58.9250
73.7500,0.0509,104746.2026,0.0002,0.0064,0.0572,126.1784,58.1969
75.0000,0.0509,119174.3611,0.0001,0.0077,0.0548,125.7185,59.0117
76.2500,0.0509,139470.7769,0.0001,0.0071,0.0520,125.1840,59.9863
77.5000,0.0509,142515.0887,0.0001,0.0068,0.0516,125.1128,60.1185
78.7500,0.0509,136570.4390,0.0001,0.0060,0.0524,125.2538,59.8572
80.0000,0.0509,141754.9197,0.0001,0.0060,0.0517,125.1303,60.0858
81.2500,0.0509,136657.8455,0.0001,0.0068,0.0524,125.2517,59.8612
82.5000,0.0509,138321.4806,0.0001,0.0069,0.0522,125.2114,59.9355
83.7500,0.0509,182959.4607,0.0001,0.0067,0.0475,124.3250,61.6190
85.0000,0.0509,233453.9542,0.0001,0.0064,0.0438,123.6171,63.0298
86.2500,0.0509,219070.5737,0.0001,0.0069,0.0448,123.7963,62.6669
87.5000,0.0509,160459.9657,0.0001,0.0085,0.0496,124.7306,60.8375
88.7500,0.0509,153954.1537,0.0001,0.0091,0.0503,124.8623,60.5880
90.0000,0.0509,202605.1810,0.0001,0.0083,0.0459,124.0217,62.2159
91.2500,0.0509,218257.1487,0.0001,0.0080,0.0448,123.8069,62.6455
92.5000,0.0509,220753.6899,0.0001,0.0072,0.0446,123.7746,62.7108
93.7500,0.0509,206138.4152,0.0001,0.0067,0.0457,123.9714,62.3161
95.0000,0.0509,176462.9581,0.0001,0.0064,0.0481,124.4350,61.4052
96.2500,0.0509,170402.6949,0.0001,0.0062,0.0487,124.5426,61.1974
97.5000,0.0509,183756.3039,0.0001,0.0062,0.0475,124.3119,61.6446
98.7500,0.0509,154937.1933,0.0001,0.0064,0.0502,124.8419,60.6264
100.0000,0.0509,35538.8294,0.0002,0.0122,0.0821,130.9174,50.9075
101.2500,0.0509,34120.7621,0.0002,0.0120,0.0832,131.1315,50.6193
102.5000,0.0509,104174.7528,0.0002,0.0065,0.0573,126.1984,58.1620
103.7500,0.0509,95955.0187,0.0002,0.0060,0.0589,126.5024,57.6359
105.0000,0.0509,99887.1326,0.0002,0.0061,0.0581,126.3528,57.8936
106.2500,0.0509,130438.6418,0.0001,0.0064,0.0532,125.4081,59.5739
107.5000,0.0509,160990.3828,0.0001,0.0066,0.0496,124.7202,60.8574
108.7500,0.0509,156597.5996,0.0001,0.0066,0.0501,124.8079,60.6908
110.0000,0.0509,119493.4370,0.0001,0.0074,0.0548,125.7091,59.0284
111.2500,0.0509,121801.3218,0.0001,0.0073,0.0544,125.6427,59.1480
112.5000,0.0509,117149.5556,0.0001,0.0071,0.0551,125.7784,58.9042
113.7500,0.0509,92558.6451,0.0001,0.0075,0.0596,126.6383,57.4035
115.0000,0.0509,73695.0253,0.0002,0.0086,0.0643,127.5370,55.9117
116.2500,0.0509,63069.0153,0.0002,0.0094,0.0678,128.1913,54.8712
117.5000,0.0509,57909.6387,0.0002,0.0087,0.0697,128.5647,54.2940
118.7500,0.0509,57943.8848,0.0002,0.0090,0.0697,128.5621,54.2980
120.0000,0.0509,91030.6932,0.0001,0.0082,0.0600,126.7017,57.2959
121.2500,0.0509,131996.8780,0.0001,0.0076,0.0530,125.3680,59.6473
122.5000,0.0509,105635.1322,0.0001,0.0100,0.0571,126.1477,58.2506
123.7500,0.0509,108747.7072,0.0001,0.0096,0.0565,126.0428,58.4350
125.0000,0.0509,147770.0631,0.0001,0.0081,0.0510,124.9945,60.3393
126.2500,0.0509,150101.7693,0.0001,0.0081,0.0508,124.9438,60.4344
127.5000,0.0509,143706.8501,0.0001,0.0082,0.0515,125.0854,60.1694
128.7500,0.0509,146323.9557,0.0001,0.0078,0.0512,125.0265,60.2794
130.0000,0.0509,119498.4212,0.0001,0.0083,0.0548,125.7090,59.0287
131.2500,0.0509,117736.5071,0.0001,0.0087,0.0550,125.7609,58.9356
132.5000,0.0509,124311.4897,0.0001,0.0086,0.0541,125.5723,59.2752
133.7500,0.0509,138408.5461,0.0001,0.0082,0.0522,125.2093,59.9394
135.0000,0.0509,139801.3767,0.0001,0.0079,0.0520,125.1761,60.0008
136.2500,0.0509,40235.0901,0.0002,0.0109,0.0787,130.2826,51.7809
137.5000,0.0585,3422.1058,0.0017,0.0208,0.1790,160.7186,32.1370
138.7500,0.0801,931.4264,0.0060,0.0290,0.2762,199.3325,21.9387
140.0000,0.1132,1527.0982,0.0030,0.0476,0.2343,219.2274,22.0162
141.2500,0.1221,21968.6339,0.0004,0.0285,0.0963,213.1342,32.1959
142.5000,0.1284,12942.7336,0.0007,0.0282,0.1149,219.2061,29.6189
143.7500,0.1348,22473.6865,0.0003,0.0357,0.0956,222.0787,31.0040
145.0000,0.1297,28425.9749,0.0004,0.0252,0.0884,218.0246,32.2984
146.2500,0.1259,68740.8994,0.0002,0.0184,0.0659,213.4571,35.5748
147.5000,0.1233,33058.1012,0.0003,0.0279,0.0841,213.0499,33.5056
148.7500,0.1233,20628.8126,0.0003,0.0353,0.0984,214.2458,31.8309
150.0000,0.1221,38014.2028,0.0003,0.0248,0.0802,211.7691,34.1332
151.2500,0.1208,52457.0410,0.0003,0.0185,0.0721,210.0948,35.3672
152.5000,0.1246,25179.3839,0.0004,0.0265,0.0920,214.6539,32.4131
153.7500,0.1246,17335.7403,0.0005,0.0280,0.1042,215.6580,31.0622
155.0000,0.1183,14414.7213,0.0004,0.0419,0.1109,211.5396,31.0068
156.2500,0.1144,33851.4432,0.0002,0.0293,0.0834,206.0762,34.6753
157.5000,0.1157,38229.8947,0.0003,0.0193,0.0801,206.7943,34.9466
158.7500,0.1208,38161.5331,0.0002,0.0272,0.0801,210.7890,34.2998
160.0000,0.1208,22292.9544,0.0004,0.0255,0.0959,212.1430,32.3880
161.2500,0.1144,15015.2177,0.0005,0.0328,0.1094,208.4812,31.5747
162.5000,0.1132,47259.6886,0.0003,0.0187,0.0746,204.2190,36.0376
163.7500,0.1132,35889.3880,0.0003,0.0214,0.0818,204.8929,35.0552
165.0000,0.1106,19471.9475,0.0004,0.0297,0.1003,204.5783,33.0517
166.2500,0.1081,17241.3222,0.0004,0.0283,0.1044,202.8910,32.8746
167.5000,0.1017,20392.0012,0.0006,0.0180,0.0987,196.8383,34.4125
168.7500,0.0966,40494.1717,0.0002,0.0195,0.0786,189.9122,38.0531
170.0000,0.0992,20713.3749,0.0005,0.0208,0.0982,194.4904,34.8464
171.2500,0.1068,14882.0111,0.0005,0.0288,0.1097,202.3584,32.4223
172.5000,0.1106,29066.1871,0.0003,0.0287,0.0877,203.3654,34.6101
173.7500,0.1119,33782.3787,0.0003,0.0259,0.0835,204.0059,35.0037
175.0000,0.1157,26216.1915,0.0003,0.0301,0.0908,207.7741,33.5753
176.2500,0.1221,8569.7407,0.0006,0.0483,0.1318,216.1463,28.5925
177.5000,0.1246,12714.2332,0.0004,0.0525,0.1156,216.5924,29.8992
178.7500,0.1208,9114.6158,0.0004,0.0695,0.1292,215.0097,28.9509
180.0000,0.1208,9566.2066,0.0004,0.0631,0.1271,214.8319,29.1435
181.2500,0.1259,19992.0086,0.0003,0.0392,0.0994,216.1777,31.4556
182.5000,0.1272,44445.1671,0.0002,0.0312,0.0762,215.2300,34.0551
183.7500,0.1272,34881.5788,0.0002,0.0364,0.0826,215.7418,33.2587
185.0000,0.1246,19137.6396,0.0003,0.0399,0.1009,215.3797,31.4256
186.2500,0.1221,34368.7419,0.0002,0.0314,0.0830,212.0018,33.7873
187.5000,0.1170,25001.0356,0.0004,0.0241,0.0923,208.9041,33.2465
188.7500,0.1081,9293.1648,0.0009,0.0269,0.1283,205.2699,30.2798
190.0000,0.0979,16197.3435,0.0005,0.0253,0.1066,194.2579,33.9611
191.2500,0.0916,23504.1129,0.0005,0.0159,0.0942,186.7559,36.6184
192.5000,0.0865,42414.1110,0.0003,0.0121,0.0774,179.4212,40.2237
193.7500,0.0814,47478.1307,0.0004,0.0094,0.0745,173.3948,41.8861
195.0000,0.0776,64170.8790,0.0003,0.0081,0.0674,167.9136,44.2512
196.2500,0.0750,50258.2431,0.0004,0.0085,0.0731,165.5922,43.8115
197.5000,0.0725,53135.5669,0.0003,0.0082,0.0718,162.1649,44.8249
198.7500,0.0712,66962.1094,0.0003,0.0073,0.0664,159.7057,46.3630
200.0000,0.0687,69076.0591,0.0002,0.0080,0.0658,156.1660,47.3732
201.2500,0.0687,65048.4166,0.0002,0.0101,0.0671,156.3716,47.0695
202.5000,0.0687,55363.0251,0.0002,0.0105,0.0708,156.9439,46.2431
203.7500,0.0699,41753.2519,0.0003,0.0132,0.0778,159.7300,44.3646
205.0000,0.0687,34967.4057,0.0003,0.0155,0.0825,158.7545,43.8028
206.2500,0.0687,39605.1328,0.0002,0.0149,0.0791,158.2360,44.4760
207.5000,0.0699,32034.0879,0.0003,0.0146,0.0849,160.8237,42.9520
208.7500,0.0712,45262.9292,0.0002,0.0141,0.0757,161.0966,44.3985
210.0000,0.0712,63822.4796,0.0002,0.0121,0.0675,159.8667,46.1272
211.2500,0.0699,73820.8053,0.0002,0.0124,0.0643,157.6808,47.2648
212.5000,0.0687,72516.6275,0.0001,0.0131,0.0647,156.0027,47.6172
213.7500,0.0674,112774.2680,0.0001,0.0102,0.0558,152.8454,50.2521
215.0000,0.0661,103786.1582,0.0001,0.0104,0.0574,151.2718,50.3541
216.2500,0.0661,102533.1301,0.0001,0.0121,0.0576,151.3089,50.2942
217.5000,0.0674,1258.6311,0.0029,0.0393,0.2499,183.2698,24.7159
218.7500,0.1005,490.0401,0.0163,0.0273,0.3422,222.1001,17.8096
220.0000,0.1500,652.4443,0.0058,0.0784,0.3110,244.7178,17.1725
221.2500,0.1424,1251.9806,0.0070,0.0328,0.2503,237.3185,19.8177
222.5000,0.1005,879.9824,0.0091,0.0263,0.2815,215.5215,20.3380
223.7500,0.0776,3237.5685,0.0015,0.0336,0.1824,183.9843,28.7359
225.0000,0.0750,50259.8386,0.0002,0.0131,0.0731,165.5921,43.8117
226.2500,0.0750,39335.5731,0.0003,0.0140,0.0793,166.4870,42.6059
227.5000,0.0738,40150.8577,0.0003,0.0136,0.0788,164.8207,43.0547
228.7500,0.0725,40944.7602,0.0003,0.0142,0.0783,163.1287,43.5118
230.0000,0.0712,28196.5376,0.0003,0.0171,0.0886,163.0388,41.9081
231.2500,0.0712,36349.7029,0.0003,0.0140,0.0814,161.9586,43.2593
232.5000,0.0712,30830.1803,0.0003,0.0138,0.0860,162.6486,42.3868
233.7500,0.0699,31589.9043,0.0003,0.0128,0.0853,160.8841,42.8765
235.0000,0.0687,54308.6158,0.0002,0.0118,0.0712,157.0143,46.1435
236.2500,0.0712,493.6692,0.0149,0.0221,0.3413,200.9793,19.4304
237.5000,0.1551,41.1464,0.2753,0.0454,0.7814,273.1246,8.6475
238.7500,0.6994,109.0588,0.3485,0.0399,0.5647,312.3210,8.9593
240.0000,1.5247,370.7076,0.2919,0.0286,0.3755,380.6708,9.2238
241.2500,2.4199,1092.8065,0.1829,0.0243,0.2619,438.4675,9.1163
242.5000,3.2451,2115.1879,0.1054,0.0287,0.2102,475.4015,8.7576
243.7500,3.9928,2215.0942,0.1300,0.0279,0.2070,492.4523,8.2511
245.0000,4.8779,5266.2482,0.0847,0.0217,0.1551,526.7304,7.9964
246.2500,5.3763,10375.8412,0.0404,0.0256,0.1237,546.5980,7.8709
247.5000,5.9206,6992.7439,0.0659,0.0256,0.1411,548.3322,7.5320
248.7500,6.4865,6434.0514,0.0513,0.0396,0.1450,554.5513,7.2778
250.0000,6.4814,7622.9685,0.0522,0.0328,0.1371,557.6442,7.3036
251.2500,6.3924,3708.0130,0.0607,0.0575,0.1743,541.7654,7.2306
252.5000,6.6378,4197.1649,0.0561,0.0567,0.1672,547.6462,7.1581
253.7500,6.6772,12798.6362,0.0320,0.0325,0.1153,568.8977,7.2883
255.0000,6.6276,26673.9101,0.0220,0.0226,0.0903,578.2317,7.3891
256.2500,6.4674,17180.2489,0.0272,0.0276,0.1046,570.3429,7.4133
257.5000,6.3529,9945.6318,0.0371,0.0345,0.1254,560.5073,7.3943
258.7500,6.2601,8073.2283,0.0528,0.0292,0.1345,555.6804,7.4047
260.0000,5.7744,8935.3210,0.0442,0.0294,0.1300,550.4298,7.6420
261.2500,5.7515,16547.8634,0.0318,0.0219,0.1059,559.3052,7.7520
262.5000,6.0121,3396.4979,0.0597,0.0590,0.1795,534.7731,7.3638
263.7500,5.8570,2300.8008,0.0704,0.0722,0.2044,523.1056,7.3483
265.0000,5.6001,9243.5300,0.0335,0.0360,0.1285,548.3266,7.7336
266.2500,5.5556,10127.0262,0.0328,0.0333,0.1247,549.0884,7.7725
267.5000,5.5467,13826.7086,0.0278,0.0289,0.1124,553.5895,7.8308
268.7500,5.3280,6833.0971,0.0500,0.0312,0.1422,538.9223,7.8142
270.0000,4.9249,6721.3784,0.0464,0.0319,0.1430,531.9314,8.0289
271.2500,4.7596,16818.9144,0.0256,0.0220,0.1053,542.5419,8.3321
272.5000,4.4392,3720.8450,0.0553,0.0429,0.1741,512.1713,8.1537
273.7500,4.4939,4230.0325,0.0550,0.0382,0.1668,515.7325,8.1590
275.0000,4.6681,14939.1962,0.0257,0.0243,0.1095,539.2862,8.3677
276.2500,4.6897,11936.0310,0.0318,0.0247,0.1180,536.6592,8.3039
277.5000,4.8156,9603.8198,0.0350,0.0287,0.1269,535.7973,8.1756
278.7500,4.7660,11975.3460,0.0332,0.0240,0.1179,538.1285,8.2558
280.0000,4.6503,14545.4866,0.0269,0.0238,0.1105,538.5965,8.3738
281.2500,4.6197,10641.3225,0.0290,0.0299,0.1227,533.6978,8.3228
282.5000,4.6236,8664.7966,0.0348,0.0306,0.1313,530.6793,8.2709
283.7500,4.4862,9872.4965,0.0351,0.0260,0.1258,530.0361,8.3928
285.0000,4.3514,19222.7381,0.0211,0.0214,0.1007,536.0944,8.6470
286.2500,4.3654,11979.0065,0.0260,0.0280,0.1179,530.3911,8.5243
287.5000,4.5320,9598.0405,0.0328,0.0289,0.1269,530.5025,8.3554
288.7500,4.3413,2586.3656,0.0741,0.0452,0.1965,502.5513,8.0966
290.0000,3.9356,11110.2312,0.0250,0.0284,0.1209,520.2444,8.8279
291.2500,3.9878,24813.7849,0.0177,0.0181,0.0925,530.9892,8.9972
292.5000,4.0895,5573.6541,0.0351,0.0417,0.1522,512.9669,8.5041
293.7500,3.8987,4471.4199,0.0494,0.0356,0.1638,505.0704,8.5669
295.0000,3.9712,4839.9669,0.0462,0.0357,0.1595,508.0305,8.5419
296.2500,4.3476,8268.1079,0.0381,0.0278,0.1334,524.6333,8.4405
297.5000,4.9910,3290.6984,0.0995,0.0306,0.1814,519.0528,7.8167
298.7500,5.0673,2281.5509,0.1172,0.0375,0.2049,511.6410,7.6831
300.0000,4.1480,287.0195,0.4220,0.0624,0.4090,426.2465,7.3506
301.2500,1.9163,57.8839,0.7389,0.1038,0.6974,313.6306,7.2203
302.5000,0.8151,58.3626,0.3517,0.0995,0.6955,298.5395,7.9094
303.7500,0.4794,512.6127,0.0570,0.0346,0.3371,317.8647,12.4307
305.0000,0.3421,1672.0313,0.0150,0.0278,0.2273,301.4532,16.2244
306.2500,0.2848,4337.8431,0.0058,0.0230,0.1654,288.8380,19.5071
307.5000,0.2696,6714.0619,0.0039,0.0206,0.1430,284.5493,20.9476
308.7500,0.2683,1585.0086,0.0074,0.0461,0.2314,283.2123,17.2418
310.0000,0.2823,1018.3979,0.0091,0.0605,0.2681,286.3801,15.8395
311.2500,0.2798,1604.3235,0.0079,0.0444,0.2305,286.3361,17.0705
312.5000,0.2416,1564.0422,0.0089,0.0359,0.2324,275.4108,17.7263
313.7500,0.2073,4019.0718,0.0047,0.0221,0.1697,262.7222,21.3991
315.0000,0.1882,5470.8814,0.0023,0.0300,0.1531,254.2776,23.0533
316.2500,0.1869,7017.9169,0.0018,0.0288,0.1409,253.3035,23.8776
317.5000,0.1907,2813.6715,0.0028,0.0476,0.1911,256.5729,20.8569
318.7500,0.1946,2067.1354,0.0036,0.0529,0.2118,258.7304,19.7503
320.0000,0.1958,2737.2077,0.0030,0.0479,0.1929,258.7090,20.5991
321.2500,0.1780,1537.6543,0.0045,0.0519,0.2337,252.7687,19.2952
322.5000,0.1628,2096.7918,0.0028,0.0567,0.2108,244.9762,20.8941
323.7500,0.1551,2875.7469,0.0022,0.0500,0.1897,240.1072,22.3416
325.0000,0.1475,3978.4903,0.0017,0.0439,0.1703,234.8943,23.9025
326.2500,0.1488,3724.2120,0.0021,0.0381,0.1740,235.8275,23.5925
327.5000,0.1602,2892.7413,0.0036,0.0314,0.1893,242.6522,22.1337
328.7500,0.1780,2544.0717,0.0038,0.0364,0.1976,251.3557,20.9786
330.0000,0.1831,3034.7651,0.0034,0.0355,0.1863,253.1650,21.3727
331.2500,0.1742,2635.2583,0.0042,0.0317,0.1953,249.5584,21.2392
332.5000,0.1564,1138.1291,0.0053,0.0520,0.2584,244.5204,18.9575
333.7500,0.1348,233.4132,0.0110,0.1089,0.4382,247.0273,13.9639
335.0000,0.1246,254.5046,0.0091,0.1125,0.4257,242.1264,14.4917
336.2500,0.1462,788.2847,0.0060,0.0608,0.2920,241.8530,17.9690
337.5000,0.1513,1506.0974,0.0044,0.0460,0.2354,240.8128,20.1537
338.7500,0.1450,880.9369,0.0060,0.0553,0.2814,240.5872,18.4173
340.0000,0.1513,653.2316,0.0074,0.0625,0.3109,245.2572,17.1402
341.2500,0.1590,892.6826,0.0064,0.0558,0.2802,246.8201,18.0166
342.5000,0.1628,898.7255,0.0073,0.0512,0.2796,248.4138,17.9264
343.7500,0.1857,865.2090,0.0096,0.0462,0.2831,257.5615,17.1877
345.0000,0.2136,1161.3750,0.0079,0.0466,0.2567,266.6789,17.4579
346.2500,0.2047,1088.3654,0.0079,0.0486,0.2623,263.7658,17.4618
347.5000,0.2047,1477.8891,0.0061,0.0457,0.2368,263.2014,18.4107
348.7500,0.2136,1158.4564,0.0076,0.0500,0.2569,266.6825,17.4503
350.0000,0.2162,684.5976,0.0110,0.0589,0.3061,268.2950,15.8170
351.2500,0.2276,546.9654,0.0126,0.0665,0.3299,271.8905,14.9666
352.5000,0.2314,857.1158,0.0096,0.0571,0.2840,272.5927,16.1986
353.7500,0.2352,1685.1701,0.0080,0.0356,0.2267,273.3984,18.0761
355.0000,0.2581,855.1840,0.0117,0.0520,0.2842,280.0239,15.7412
356.2500,0.2683,877.1500,0.0106,0.0577,0.2818,282.6789,15.6532
357.5000,0.2658,2195.7721,0.0070,0.0348,0.2076,282.7277,18.1622
358.7500,0.2607,2256.9239,0.0069,0.0336,0.2057,281.2469,18.3408
360.0000,0.2543,1429.0176,0.0093,0.0388,0.2395,279.1936,17.2203
361.2500,0.2607,1126.4478,0.0106,0.0441,0.2593,280.8674,16.4527
362.5000,0.2861,1041.8623,0.0126,0.0439,0.2661,287.3568,15.8425
363.7500,0.3192,1436.7610,0.0114,0.0390,0.2391,295.8910,16.1767
365.0000,0.3090,1091.5602,0.0121,0.0472,0.2620,292.8753,15.6388
366.2500,0.2454,355.7608,0.0223,0.0629,0.3807,276.6091,13.5220
367.5000,0.1869,440.0890,0.0101,0.0859,0.3547,260.4035,15.0083
368.7500,0.1717,394.5492,0.0087,0.1013,0.3678,255.9090,14.9536
370.0000,0.1704,533.7402,0.0069,0.0935,0.3326,253.9125,15.9650
371.2500,0.1640,403.1351,0.0076,0.1083,0.3652,253.1474,15.1790
372.5000,0.1602,704.1235,0.0050,0.0907,0.3032,248.5627,17.1536
373.7500,0.1653,1901.7997,0.0034,0.0521,0.2177,246.5044,20.4554
375.0000,0.1679,1956.7026,0.0039,0.0443,0.2157,247.5710,20.4604
376.2500,0.1729,1892.2882,0.0050,0.0375,0.2181,249.9531,20.1637
377.5000,0.1933,1555.8803,0.0065,0.0384,0.2328,258.8402,18.8804
378.7500,0.1907,898.8810,0.0081,0.0529,0.2795,259.2939,17.1881
380.0000,0.1882,764.8909,0.0085,0.0592,0.2950,258.8736,16.7308
381.2500,0.2022,1128.7585,0.0071,0.0507,0.2591,262.8070,17.6348
382.5000,0.2073,1477.9332,0.0064,0.0434,0.2368,264.1122,18.3462
383.7500,0.2225,1305.4764,0.0077,0.0443,0.2468,269.4739,17.6111
385.0000,0.2340,1092.0073,0.0082,0.0521,0.2620,273.2041,16.8513
386.2500,0.2518,882.5257,0.0137,0.0421,0.2813,278.3356,15.9301
387.5000,0.2976,1052.5322,0.0129,0.0444,0.2652,290.1321,15.7045
388.7500,0.2950,915.1865,0.0130,0.0506,0.2779,289.2491,15.3829
390.0000,0.2976,1176.7822,0.0101,0.0499,0.2555,290.3558,15.9883
391.2500,0.3255,2082.5238,0.0086,0.0365,0.2113,298.2867,16.9792
392.5000,0.3395,2179.2438,0.0087,0.0362,0.2081,301.6450,16.8775
393.7500,0.3446,2075.5556,0.0089,0.0375,0.2115,302.6545,16.6917
395.0000,0.3382,1932.8156,0.0090,0.0388,0.2166,301.0270,16.6161
396.2500,0.3319,3039.0236,0.0073,0.0299,0.1863,300.6824,17.7657
397.5000,0.3293,4055.9597,0.0063,0.0257,0.1692,300.6726,18.4698
398.7500,0.3268,2725.3734,0.0078,0.0307,0.1931,299.2109,17.5953
400.0000,0.3395,1064.3029,0.0150,0.0431,0.2642,299.4501,15.1918
401.2500,0.3777,801.6154,0.0205,0.0465,0.2904,305.5915,14.1347
402.5000,0.4552,1109.5112,0.0224,0.0362,0.2606,320.3859,14.1468
403.7500,0.5137,1753.5272,0.0151,0.0382,0.2237,332.2480,14.5604
405.0000,0.5163,1673.0699,0.0147,0.0420,0.2273,332.3029,14.4533
406.2500,0.4845,1776.9949,0.0140,0.0400,0.2227,327.9116,14.8280
407.5000,0.4476,1423.2779,0.0156,0.0410,0.2398,320.6942,14.7162
408.7500,0.4018,1612.9609,0.0123,0.0408,0.2300,313.3565,15.4269
410.0000,0.3802,2654.0112,0.0082,0.0346,0.1949,311.0891,16.7540
411.2500,0.3815,2579.8116,0.0090,0.0328,0.1967,311.2540,16.6764
412.5000,0.3688,2221.6553,0.0100,0.0335,0.2068,308.0946,16.5167
413.7500,0.3688,3632.3461,0.0073,0.0279,0.1755,309.6291,17.5877
415.0000,0.3993,3265.8035,0.0086,0.0286,0.1818,315.7141,16.9410
416.2500,0.3980,1729.9253,0.0122,0.0379,0.2247,312.9545,15.6186
417.5000,0.3777,1741.5637,0.0109,0.0402,0.2242,309.0325,15.8670
418.7500,0.3828,1875.8014,0.0104,0.0392,0.2187,310.3338,15.9695
420.0000,0.4044,1304.3380,0.0138,0.0451,0.2469,312.8102,14.9451
421.2500,0.3942,1172.1884,0.0143,0.0474,0.2559,310.4497,14.8159
422.5000,0.3650,1323.3805,0.0123,0.0450,0.2457,305.4251,15.4007
423.7500,0.3357,1374.6076,0.0127,0.0389,0.2426,299.4688,15.8467
