distance [mm],force_median [N],L2012_lambda [1/mm],L2012_f0 [N],L2012_delta [mm],L2012_L [mm],P2015_density [kg/m^3],P2015_ssa [m^2/kg]
425.0000,0.1513,304.5296,0.0136,0.0763,0.4010,250.5543,14.5155
426.2500,0.1653,329.2018,0.0152,0.0680,0.3907,254.8244,14.4939
427.5000,0.1793,353.0817,0.0162,0.0644,0.3817,258.9578,14.4591
428.7500,0.1691,233.0364,0.0184,0.0796,0.4384,258.2443,13.3392
430.0000,0.1564,519.4781,0.0101,0.0597,0.3356,248.7520,16.2059
431.2500,0.1590,646.1832,0.0101,0.0486,0.3121,248.5043,16.8914
432.5000,0.1424,346.7820,0.0126,0.0680,0.3840,246.1628,15.1522
433.7500,0.1475,354.2033,0.0155,0.0572,0.3813,247.9590,15.1071
435.0000,0.1768,528.0546,0.0137,0.0500,0.3338,256.2379,15.7901
436.2500,0.1895,306.8350,0.0183,0.0700,0.4000,262.6382,13.8598
437.5000,0.1996,304.7706,0.0200,0.0668,0.4009,265.4858,13.6873
438.7500,0.2047,303.5579,0.0197,0.0696,0.4014,266.8537,13.6032
440.0000,0.1920,281.8285,0.0190,0.0745,0.4115,263.7029,13.5673
441.2500,0.1780,444.1703,0.0152,0.0540,0.3536,257.4578,15.2077
442.5000,0.1806,290.0311,0.0191,0.0684,0.4076,260.3228,13.8294
443.7500,0.2213,217.4441,0.0225,0.0925,0.4486,271.6380,12.4605
445.0000,0.2467,285.1555,0.0211,0.0831,0.4099,276.8887,12.9145
446.2500,0.2429,188.4716,0.0253,0.1044,0.4705,276.1562,11.8681
447.5000,0.2276,159.5042,0.0268,0.1110,0.4975,273.4578,11.5726
448.7500,0.2009,202.3972,0.0185,0.1116,0.4595,267.2622,12.4920
450.0000,0.1780,582.9716,0.0097,0.0636,0.3229,256.2590,16.0833
451.2500,0.1729,374.9371,0.0101,0.0928,0.3741,256.6052,14.7657
452.5000,0.1640,339.1630,0.0115,0.0858,0.3868,254.2092,14.6147
453.7500,0.1450,173.9706,0.0152,0.1058,0.4833,253.5078,12.8112
455.0000,0.1272,117.6067,0.0170,0.1322,0.5506,253.1351,11.8512
456.2500,0.1170,263.0157,0.0097,0.0964,0.4211,238.4931,14.8027
457.5000,0.1144,360.0848,0.0079,0.0833,0.3792,233.4837,16.0532
458.7500,0.1081,234.5441,0.0090,0.1067,0.4375,236.0531,14.6202
460.0000,0.1081,153.3040,0.0160,0.0963,0.5041,242.6864,13.0815
461.2500,0.1221,129.2656,0.0192,0.1075,0.5336,250.2264,12.2361
462.5000,0.1335,82.1860,0.0279,0.1271,0.6205,260.0483,10.6771
463.7500,0.1615,133.1344,0.0276,0.0926,0.5283,260.5467,11.7613
465.0000,0.1704,203.2480,0.0217,0.0794,0.4588,259.5226,12.9027
466.2500,0.1844,228.1902,0.0251,0.0660,0.4415,262.6156,13.0503
467.5000,0.1831,145.3590,0.0287,0.0905,0.5131,264.8340,11.7623
468.7500,0.1590,58.3500,0.0401,0.1506,0.6956,268.7741,9.5053
470.0000,0.1526,59.3233,0.0358,0.1584,0.6917,267.8099,9.5947
471.2500,0.1551,174.9017,0.0165,0.1116,0.4824,256.4388,12.6688
472.5000,0.1602,206.8498,0.0177,0.0908,0.4562,256.4977,13.1104
473.7500,0.1513,275.1601,0.0161,0.0719,0.4148,251.3652,14.1801
475.0000,0.1513,185.3763,0.0213,0.0825,0.4731,254.7979,12.9091
476.2500,0.1513,106.2551,0.0268,0.1146,0.5696,260.4702,11.2237
477.5000,0.1348,141.9331,0.0193,0.1047,0.5172,252.7827,12.3285
478.7500,0.1284,463.4284,0.0086,0.0660,0.3486,237.5954,16.5705
480.0000,0.1297,418.7857,0.0081,0.0775,0.3606,239.1165,16.1576
481.2500,0.1310,276.4588,0.0113,0.0877,0.4141,243.7753,14.6322
482.5000,0.1348,238.9351,0.0124,0.0954,0.4348,246.7796,14.0433
483.7500,0.1335,214.5048,0.0117,0.1097,0.4507,247.4849,13.7041
485.0000,0.1399,290.5988,0.0121,0.0808,0.4073,246.7473,14.6017
486.2500,0.1310,313.7884,0.0119,0.0723,0.3970,242.4689,15.0794
487.5000,0.1233,210.5083,0.0118,0.1029,0.4535,243.9281,13.8544
488.7500,0.1437,216.9234,0.0151,0.0892,0.4490,250.8905,13.5447
490.0000,0.1526,376.9346,0.0114,0.0719,0.3735,249.4146,15.2035
491.2500,0.1526,329.9784,0.0109,0.0854,0.3904,250.3934,14.7565
492.5000,0.1564,163.4922,0.0157,0.1247,0.4934,257.3995,12.4431
493.7500,0.1348,172.1047,0.0194,0.0862,0.4850,250.4388,12.9493
495.0000,0.1157,414.2436,0.0085,0.0692,0.3619,232.5283,16.5513
496.2500,0.1170,335.6632,0.0100,0.0726,0.3882,235.5345,15.7081
497.5000,0.1170,171.2376,0.0162,0.0904,0.4858,244.3205,13.2759
498.7500,0.1170,176.6637,0.0180,0.0795,0.4808,243.8683,13.3839
500.0000,0.1335,97.3247,0.0273,0.1074,0.5865,257.5329,11.1790
501.2500,0.1386,122.3874,0.0221,0.1092,0.5434,255.7123,11.8084
502.5000,0.1208,442.4988,0.0112,0.0503,0.3540,234.3723,16.6373
503.7500,0.1221,304.7127,0.0153,0.0550,0.4009,238.9733,15.2049
505.0000,0.1526,140.3176,0.0232,0.0984,0.5192,257.8358,12.0322
506.2500,0.1488,131.2088,0.0246,0.0973,0.5309,257.5489,11.8810
507.5000,0.1373,150.4804,0.0177,0.1092,0.5072,252.8224,12.4738
508.7500,0.1386,129.8417,0.0172,0.1276,0.5328,254.9758,11.9910
510.0000,0.1322,136.1285,0.0160,0.1264,0.5244,252.5690,12.2360
511.2500,0.1322,81.6228,0.0310,0.1164,0.6219,259.8941,10.6713
512.5000,0.1399,53.2775,0.0463,0.1326,0.7170,267.9102,9.4055
513.7500,0.1729,88.1205,0.0378,0.1117,0.6062,266.5019,10.4838
515.0000,0.1882,109.5133,0.0404,0.0928,0.5639,267.5836,10.9324
516.2500,0.2149,123.9487,0.0406,0.0897,0.5411,271.7436,11.0275
517.5000,0.2302,219.0948,0.0287,0.0751,0.4475,273.5268,12.3865
518.7500,0.2543,334.5801,0.0253,0.0610,0.3886,278.5843,13.2549
520.0000,0.2314,196.9712,0.0292,0.0835,0.4637,273.9113,12.0905
521.2500,0.1920,231.4590,0.0205,0.0836,0.4394,264.5392,12.9881
522.5000,0.2060,232.4177,0.0240,0.0754,0.4388,267.9884,12.8211
523.7500,0.2085,244.4371,0.0221,0.0777,0.4315,268.4475,12.9323
525.0000,0.2047,179.6392,0.0244,0.0936,0.4781,268.5561,12.1163
526.2500,0.2200,315.0478,0.0214,0.0659,0.3965,270.6574,13.5035
527.5000,0.2124,494.0421,0.0177,0.0495,0.3413,267.7553,14.9155
528.7500,0.2124,183.3162,0.0304,0.0805,0.4749,270.1288,12.0906
530.0000,0.2276,153.9738,0.0303,0.1028,0.5033,273.5129,11.4809
531.2500,0.2200,142.7202,0.0291,0.1084,0.5162,272.2722,11.3504
532.5000,0.2225,93.6957,0.0377,0.1336,0.5940,273.6711,10.2646
533.7500,0.2543,121.7627,0.0347,0.1199,0.5443,277.9481,10.6894
535.0000,0.2721,121.3545,0.0344,0.1267,0.5449,280.4120,10.5670
536.2500,0.2530,143.2696,0.0330,0.1083,0.5156,277.8649,11.0943
537.5000,0.2365,152.1582,0.0267,0.1187,0.5053,275.1139,11.3745
538.7500,0.2518,214.6202,0.0196,0.1202,0.4506,277.8498,12.1214
540.0000,0.2174,215.0263,0.0209,0.0987,0.4503,270.8261,12.4717
541.2500,0.1907,242.9932,0.0141,0.1122,0.4323,263.9946,13.1475
542.5000,0.1882,140.2643,0.0257,0.1090,0.5192,266.1373,11.6078
543.7500,0.1958,175.6397,0.0294,0.0813,0.4817,266.6753,12.1521
545.0000,0.2085,325.4257,0.0206,0.0653,0.3922,267.6641,13.7513
546.2500,0.2289,213.5042,0.0258,0.0854,0.4514,273.2931,12.3304
547.5000,0.2238,191.6523,0.0248,0.0968,0.4679,272.4078,12.0933
548.7500,0.2073,139.8179,0.0268,0.1165,0.5198,269.9682,11.4109
550.0000,0.2009,118.5146,0.0306,0.1182,0.5492,269.4582,11.0296
551.2500,0.1857,204.5549,0.0220,0.0860,0.4579,263.5101,12.7118
552.5000,0.1806,366.2217,0.0173,0.0584,0.3771,259.1824,14.5506
553.7500,0.1831,294.9523,0.0172,0.0745,0.4053,260.9840,13.8401
555.0000,0.2009,221.5018,0.0281,0.0687,0.4459,266.9291,12.7473
556.2500,0.2454,245.4734,0.0298,0.0679,0.4309,276.6206,12.5318
557.5000,0.2251,193.8489,0.0311,0.0772,0.4661,272.6482,12.1110
558.7500,0.2174,166.7810,0.0271,0.1006,0.4901,271.4188,11.7847
560.0000,0.2772,258.0395,0.0236,0.0899,0.4238,282.8471,12.3581
561.2500,0.2798,267.9023,0.0273,0.0777,0.4185,283.3964,12.4290
562.5000,0.2302,197.0351,0.0339,0.0722,0.4636,273.6559,12.1038
563.7500,0.2098,299.6907,0.0178,0.0785,0.4031,268.2080,13.4962
565.0000,0.2162,210.4725,0.0238,0.0892,0.4535,270.5954,12.4270
566.2500,0.2213,191.9678,0.0257,0.0926,0.4677,271.8813,12.1234
567.5000,0.2187,249.3103,0.0239,0.0755,0.4286,270.7981,12.8649
568.7500,0.2391,294.8169,0.0235,0.0702,0.4053,275.2141,13.0882
570.0000,0.2670,357.4875,0.0228,0.0675,0.3801,281.3716,13.2894
571.2500,0.2747,347.7959,0.0231,0.0697,0.3836,282.9141,13.1381
572.5000,0.2696,224.5500,0.0269,0.0907,0.4439,281.1961,12.0774
573.7500,0.2976,159.1934,0.0328,0.1149,0.4978,284.7582,11.0392
575.0000,0.2937,169.0628,0.0334,0.1073,0.4879,284.4270,11.2047
576.2500,0.2683,209.2519,0.0296,0.0906,0.4544,280.8542,11.9121
577.5000,0.2581,273.0533,0.0242,0.0806,0.4158,279.2486,12.6819
578.7500,0.2378,170.2030,0.0289,0.1001,0.4868,275.2599,11.6507
580.0000,0.2111,164.7034,0.0306,0.0867,0.4922,270.1780,11.8134
581.2500,0.1818,188.0169,0.0200,0.1003,0.4709,263.0113,12.5153
582.5000,0.1704,214.9446,0.0166,0.0964,0.4504,259.1459,13.0724
583.7500,0.1755,171.0310,0.0266,0.0814,0.4860,262.0120,12.3201
585.0000,0.1780,149.7716,0.0273,0.0933,0.5080,263.4994,11.9050
586.2500,0.1946,49.1028,0.0932,0.1001,0.7367,273.6216,8.8735
587.5000,0.3650,66.8229,0.1680,0.0757,0.6648,285.3751,8.8977
588.7500,0.7159,89.8163,0.2447,0.0724,0.6024,308.2297,8.6409
590.0000,1.3860,134.2567,0.2454,0.0820,0.5269,343.5388,8.3285
591.2500,1.5552,138.8595,0.1665,0.1299,0.5210,349.3029,8.2132
592.5000,1.0402,70.4150,0.2024,0.1576,0.6533,310.3514,7.9263
593.7500,0.7922,117.0603,0.1069,0.1295,0.5515,318.4328,8.8978
595.0000,0.5252,48.5795,0.1542,0.1453,0.7394,286.5022,8.0035
596.2500,0.3510,45.2850,0.0791,0.2158,0.7569,280.5496,8.1997
597.5000,0.3357,45.7519,0.0688,0.2252,0.7543,280.1682,8.2541
598.7500,0.2836,56.9484,0.0536,0.2021,0.7012,279.2138,8.8385
600.0000,0.2213,62.7055,0.0493,0.1518,0.6791,274.5840,9.3119
601.2500,0.1742,199.4086,0.0151,0.1176,0.4618,260.6828,12.7911
602.5000,0.1526,78.5006,0.0214,0.1883,0.6301,264.2459,10.3514
603.7500,0.1246,60.2021,0.0219,0.2003,0.6883,263.7509,9.8723
605.0000,0.1157,141.5292,0.0141,0.1215,0.5177,246.7530,12.6510
606.2500,0.1170,103.6490,0.0231,0.1071,0.5743,252.2846,11.6059
607.5000,0.1208,92.6309,0.0237,0.1190,0.5962,255.2277,11.1963
608.7500,0.1361,107.4349,0.0338,0.0833,0.5675,256.7630,11.4449
610.0000,0.1539,68.8669,0.0379,0.1285,0.6582,266.0591,9.9826
611.2500,0.1322,50.9707,0.0353,0.1694,0.7276,267.8353,9.3453
612.5000,0.1246,75.7659,0.0266,0.1382,0.6376,259.5691,10.5392
613.7500,0.1094,105.1988,0.0167,0.1389,0.5715,249.7882,11.7778
615.0000,0.0954,161.2826,0.0108,0.1201,0.4956,236.5345,13.5684
616.2500,0.1017,98.3023,0.0196,0.1187,0.5846,248.7814,11.6858
617.5000,0.1208,161.2669,0.0158,0.1026,0.4956,246.5649,12.9935
618.7500,0.1195,148.3309,0.0156,0.1112,0.5096,247.3401,12.7364
620.0000,0.1005,120.1913,0.0172,0.1106,0.5467,244.2744,12.3941
621.2500,0.1055,97.0987,0.0213,0.1179,0.5870,250.1931,11.5791
622.5000,0.1348,88.5064,0.0250,0.1280,0.6054,259.2046,10.8803
623.7500,0.1322,73.7227,0.0248,0.1589,0.6434,261.5069,10.3752
625.0000,0.1399,123.3920,0.0177,0.1366,0.5419,255.9458,11.8157
626.2500,0.1386,105.4701,0.0168,0.1615,0.5710,257.6307,11.3561
627.5000,0.1411,75.2189,0.0227,0.1753,0.6391,262.8155,10.3418
628.7500,0.1399,64.0484,0.0301,0.1581,0.6743,264.9933,9.9049
630.0000,0.1348,96.1507,0.0287,0.1074,0.5889,258.0038,11.1266
631.2500,0.1297,118.6205,0.0252,0.0947,0.5491,253.7213,11.8400
632.5000,0.1233,117.3538,0.0219,0.1019,0.5510,252.0789,11.9034
633.7500,0.1437,30.9121,0.0422,0.2423,0.8596,277.6139,8.0101
635.0000,0.1590,44.4994,0.0332,0.2309,0.7613,272.2494,8.8197
636.2500,0.1488,138.1685,0.0188,0.1205,0.5218,256.9969,12.0377
637.5000,0.1424,123.8057,0.0234,0.1056,0.5413,256.5693,11.7908
638.7500,0.1500,161.5103,0.0180,0.1058,0.4954,255.7478,12.4987
640.0000,0.1462,180.4423,0.0155,0.1062,0.4774,253.5233,12.9063
641.2500,0.1386,145.4459,0.0173,0.1137,0.5130,253.6023,12.3459
642.5000,0.1450,72.1238,0.0267,0.1620,0.6481,264.0604,10.1875
643.7500,0.1297,60.6928,0.0258,0.1846,0.6865,264.3699,9.8472
645.0000,0.1310,61.2391,0.0304,0.1594,0.6844,264.4020,9.8606
646.2500,0.1411,36.6432,0.0503,0.1811,0.8122,274.4578,8.4348
647.5000,0.1539,30.7960,0.0546,0.2153,0.8607,277.5608,7.9610
648.7500,0.1666,43.3867,0.0431,0.2004,0.7678,273.0339,8.7173
650.0000,0.1615,56.7993,0.0358,0.1712,0.7018,269.3826,9.4183
651.2500,0.1768,26.9482,0.0582,0.2614,0.8998,278.8769,7.5884
652.5000,0.1907,38.1643,0.0605,0.1894,0.8013,275.3463,8.3113
653.7500,0.1551,54.5515,0.0465,0.1380,0.7113,269.2125,9.3576
655.0000,0.1615,35.8050,0.0470,0.2123,0.8185,275.3259,8.2828
656.2500,0.1462,37.0580,0.0527,0.1676,0.8092,274.4103,8.4366
657.5000,0.1246,148.9489,0.0164,0.1076,0.5089,248.9792,12.6565
658.7500,0.1195,173.5288,0.0117,0.1255,0.4837,245.0708,13.2686
660.0000,0.1183,273.3659,0.0079,0.1124,0.4157,238.5721,14.9102
661.2500,0.1322,225.2332,0.0101,0.1189,0.4434,246.4804,13.8957
662.5000,0.1322,331.1519,0.0081,0.1002,0.3899,242.4635,15.2390
663.7500,0.1144,456.5538,0.0068,0.0751,0.3504,230.8109,16.9742
665.0000,0.0992,472.9230,0.0051,0.0857,0.3463,221.7716,17.7152
666.2500,0.1005,146.9881,0.0109,0.1348,0.5112,240.4277,13.1041
667.5000,0.1094,157.5658,0.0109,0.1357,0.4995,242.7205,13.1499
668.7500,0.1106,123.2675,0.0131,0.1490,0.5421,247.3266,12.2818
670.0000,0.1144,225.5112,0.0161,0.0682,0.4432,239.4149,14.3084
671.2500,0.1361,111.4244,0.0256,0.1024,0.5606,256.2716,11.5559
672.5000,0.1628,41.0840,0.0431,0.2047,0.7818,273.5187,8.6049
673.7500,0.1640,47.1778,0.0498,0.1581,0.7466,271.8516,8.9356
675.0000,0.1679,77.7616,0.0450,0.1064,0.6321,266.8291,10.1922
676.2500,0.1882,123.8471,0.0342,0.0907,0.5412,266.8498,11.2653
677.5000,0.1590,93.4083,0.0301,0.1171,0.5946,263.4376,10.7739
678.7500,0.1755,98.5537,0.0407,0.0937,0.5841,266.0185,10.7635
680.0000,0.1691,64.7420,0.0409,0.1381,0.6719,268.8294,9.7020
681.2500,0.1170,177.1965,0.0128,0.1094,0.4803,243.8249,13.3943
682.5000,0.1157,112.4540,0.0108,0.2050,0.5589,250.5190,11.8892
683.7500,0.1221,96.6793,0.0163,0.1677,0.5878,254.8282,11.3114
685.0000,0.1348,73.7535,0.0220,0.1746,0.6433,261.9675,10.3499
686.2500,0.1348,84.3376,0.0228,0.1490,0.6152,259.9194,10.7384
687.5000,0.1361,56.6130,0.0291,0.1818,0.7026,266.4486,9.5993
688.7500,0.1551,99.1141,0.0223,0.1523,0.5830,262.0490,10.9809
690.0000,0.1539,116.3217,0.0201,0.1340,0.5527,260.0664,11.4581
691.2500,0.1183,80.2081,0.0194,0.1615,0.6256,257.1843,10.7876
692.5000,0.1144,119.5004,0.0158,0.1303,0.5477,249.0964,12.1098
693.7500,0.1361,104.4815,0.0208,0.1343,0.5728,257.1428,11.3604
695.0000,0.1411,98.8668,0.0234,0.1286,0.5834,259.0725,11.1320
696.2500,0.1094,69.0680,0.0226,0.1632,0.6575,258.2345,10.4448
697.5000,0.1005,161.4854,0.0112,0.1216,0.4954,238.7165,13.4439
698.7500,0.1081,110.4778,0.0217,0.1039,0.5622,248.4782,11.9618
700.0000,0.1183,85.5295,0.0251,0.1220,0.6123,256.0090,10.9845
701.2500,0.1119,61.3555,0.0245,0.1709,0.6840,261.2836,10.0589
702.5000,0.1335,94.9074,0.0236,0.1287,0.5914,257.8982,11.1035
703.7500,0.1246,149.0952,0.0194,0.0946,0.5088,248.9655,12.6597
705.0000,0.1183,86.9619,0.0227,0.1324,0.6089,255.7093,11.0357
706.2500,0.1348,51.3628,0.0425,0.1422,0.7258,267.9729,9.3463
707.5000,0.1272,43.2232,0.0458,0.1500,0.7687,270.5577,8.9421
708.7500,0.1246,54.1246,0.0388,0.1349,0.7132,265.7974,9.5730
710.0000,0.1373,63.9449,0.0305,0.1519,0.6746,264.6377,9.9231
711.2500,0.1373,213.0824,0.0174,0.0795,0.4517,248.9041,13.6063
712.5000,0.1602,219.4053,0.0197,0.0789,0.4473,256.0373,13.2942
713.7500,0.1806,124.8542,0.0303,0.0996,0.5398,265.2681,11.3640
715.0000,0.2200,172.8616,0.0367,0.0703,0.4843,271.8415,11.8555
716.2500,0.2721,203.1792,0.0331,0.0834,0.4589,281.4685,11.8075
717.5000,0.2149,55.7810,0.0626,0.1354,0.7061,274.4358,9.0724
718.7500,0.1717,82.2165,0.0309,0.1412,0.6204,266.9048,10.3090
720.0000,0.2238,10.2091,0.1696,0.3337,1.2436,281.2510,5.7177
721.2500,0.3039,17.8866,0.1399,0.2810,1.0316,271.9476,6.6337
722.5000,0.2378,26.2705,0.0950,0.2178,0.9075,276.9662,7.4010
723.7500,0.1958,19.5097,0.0915,0.2657,1.0021,281.0270,6.8864
725.0000,0.2683,20.1362,0.1099,0.2704,0.9916,275.1742,6.8648
726.2500,0.2785,44.7259,0.0753,0.1798,0.7600,278.0098,8.3596
727.5000,0.2213,64.9560,0.0375,0.1944,0.6711,274.4826,9.3940
728.7500,0.2289,41.7863,0.0590,0.2032,0.7774,276.1226,8.3733
730.0000,0.2645,53.4657,0.0649,0.1583,0.7161,277.8622,8.7738
731.2500,0.2251,50.8751,0.0627,0.1500,0.7281,275.4545,8.8183
732.5000,0.2187,28.7099,0.0600,0.2798,0.8810,277.2158,7.6172
733.7500,0.1666,33.8453,0.0695,0.1730,0.8340,276.1598,8.1307
735.0000,0.1411,77.5567,0.0246,0.1600,0.6326,262.3793,10.4285
736.2500,0.1310,49.2372,0.0310,0.1898,0.7361,268.3410,9.2619
737.5000,0.1246,260.5539,0.0117,0.0851,0.4224,241.8530,14.5752
738.7500,0.1500,72.9517,0.0580,0.0823,0.6457,264.7392,10.1725
740.0000,0.1577,56.0015,0.0638,0.1018,0.7051,269.1441,9.4079
741.2500,0.1055,61.5353,0.0341,0.1183,0.6833,260.0686,10.1410
742.5000,0.0954,21.0286,0.0391,0.2863,0.9774,291.8148,7.2607
743.7500,0.1183,29.6530,0.0408,0.2324,0.8716,279.0035,8.0225
745.0000,0.1373,40.3513,0.0341,0.2300,0.7865,272.5340,8.6981
746.2500,0.1373,71.3390,0.0316,0.1422,0.6505,262.9326,10.2296
747.5000,0.1399,103.2843,0.0241,0.1256,0.5750,258.2081,11.2773
748.7500,0.1602,31.4888,0.0585,0.1931,0.8543,277.1579,7.9886
750.0000,0.1373,18.3140,0.0736,0.2436,1.0235,289.2536,6.8400
751.2500,0.1310,31.3588,0.0313,0.2945,0.8555,277.4558,8.1007
752.5000,0.1615,51.2351,0.0486,0.1331,0.7264,270.6323,9.1563
753.7500,0.1818,18.5514,0.1125,0.2052,1.0191,283.0508,6.8045
755.0000,0.1996,16.3051,0.1112,0.2531,1.0639,282.2207,6.5387
756.2500,0.1653,32.5731,0.0612,0.1860,0.8447,276.6645,8.0474
757.5000,0.1653,25.8795,0.0644,0.2255,0.9121,279.9029,7.5312
758.7500,0.2670,29.0205,0.0841,0.2276,0.8779,276.3952,7.5385
760.0000,0.2658,53.1151,0.0593,0.1797,0.7177,277.9227,8.7553
761.2500,0.1946,74.5225,0.0348,0.1599,0.6411,270.9084,9.8839
762.5000,0.1996,71.7122,0.0408,0.1447,0.6494,271.7572,9.7553
763.7500,0.2124,102.6563,0.0305,0.1442,0.5762,271.9272,10.5648
765.0000,0.1895,67.4186,0.0360,0.1679,0.6629,270.9388,9.6672
766.2500,0.1577,37.9456,0.0389,0.2356,0.8028,274.4023,8.4382
767.5000,0.1653,149.0668,0.0195,0.1171,0.5088,260.5049,12.0459
768.7500,0.1806,198.8907,0.0205,0.0926,0.4622,262.3655,12.6966
770.0000,0.1857,147.6520,0.0241,0.1096,0.5104,265.2991,11.7784
771.2500,0.2009,51.4420,0.0500,0.1743,0.7254,273.7691,8.9516
772.5000,0.1996,46.8727,0.0582,0.1674,0.7482,274.2530,8.7422
773.7500,0.2073,90.6433,0.0384,0.1276,0.6006,271.6403,10.2876
775.0000,0.1869,109.6372,0.0389,0.0965,0.5637,267.3450,10.9469
776.2500,0.1907,58.1354,0.0413,0.1673,0.6964,272.1194,9.2955
777.5000,0.2149,143.3938,0.0380,0.0831,0.5154,271.3249,11.4079
778.7500,0.1933,93.4988,0.0438,0.1045,0.5944,269.3843,10.4719
780.0000,0.1946,73.8514,0.0363,0.1561,0.6430,270.9633,9.8613
781.2500,0.2073,50.2028,0.0422,0.2081,0.7313,274.3461,8.8656
782.5000,0.2124,50.6730,0.0432,0.2059,0.7290,274.6421,8.8641
783.7500,0.1717,64.9306,0.0386,0.1492,0.6712,269.1156,9.6915
785.0000,0.1666,56.3479,0.0412,0.1592,0.7037,270.0117,9.3643
786.2500,0.2022,31.2392,0.0623,0.2392,0.8566,276.9717,7.8351
787.5000,0.1933,33.2303,0.0613,0.2164,0.8391,276.5213,7.9952
788.7500,0.1602,108.9881,0.0239,0.1307,0.5648,262.1338,11.1969
790.0000,0.1399,255.0222,0.0159,0.0703,0.4254,247.9858,14.1576
791.2500,0.1157,156.4986,0.0216,0.0757,0.5006,245.1950,12.9926
792.5000,0.1157,106.3916,0.0202,0.1186,0.5693,251.4706,11.7097
793.7500,0.1259,61.4382,0.0420,0.1168,0.6837,263.5676,9.9178
795.0000,0.1615,53.9726,0.0473,0.1408,0.7139,269.9960,9.2880
796.2500,0.1946,96.9332,0.0312,0.1298,0.5873,269.3825,10.5555
797.5000,0.1818,49.8894,0.0487,0.1602,0.7328,272.5861,8.9749
798.7500,0.1335,31.2983,0.0634,0.1626,0.8561,277.4740,8.0842
800.0000,0.1195,56.8497,0.0406,0.1202,0.7016,264.1157,9.7583
801.2500,0.1399,58.1007,0.0387,0.1365,0.6965,266.5149,9.6385
802.5000,0.1361,72.6656,0.0314,0.1315,0.6465,262.4269,10.2946
803.7500,0.1424,175.5505,0.0194,0.0862,0.4818,252.6342,12.8820
805.0000,0.1399,110.8698,0.0236,0.1106,0.5616,257.2907,11.4901
806.2500,0.0966,64.2030,0.0299,0.1204,0.6737,257.2483,10.3858
807.5000,0.1055,19.6008,0.0581,0.2324,1.0006,292.5740,7.0592
808.7500,0.1208,26.9629,0.0506,0.2067,0.8997,281.3542,7.7754
810.0000,0.1170,241.1498,0.0106,0.0976,0.4334,239.6054,14.4869
811.2500,0.1297,117.5080,0.0172,0.1395,0.5508,253.8552,11.8104
812.5000,0.1386,79.6181,0.0330,0.1154,0.6271,261.5272,10.5296
813.7500,0.1691,136.0262,0.0290,0.0894,0.5246,262.1512,11.7324
815.0000,0.2022,28.9076,0.0619,0.2459,0.8790,277.5036,7.6714
816.2500,0.2149,25.0497,0.0826,0.2369,0.9220,277.9596,7.3501
817.5000,0.1717,32.6947,0.0685,0.1817,0.8437,276.6237,8.0325
818.7500,0.1500,65.4827,0.0452,0.1179,0.6693,266.1555,9.8783
820.0000,0.1577,31.8190,0.0640,0.1865,0.8514,277.0148,8.0224
821.2500,0.1450,33.4520,0.0722,0.1473,0.8373,276.1697,8.1937
822.5000,0.1462,42.5749,0.0527,0.1497,0.7726,272.1074,8.7816
823.7500,0.1551,22.7743,0.0768,0.2197,0.9518,282.6277,7.2775
825.0000,0.1946,14.3404,0.1250,0.2786,1.1104,284.2223,6.3029
826.2500,0.1590,9.6932,0.1368,0.3184,1.2653,298.8868,5.5829
827.5000,0.1119,59.7208,0.0505,0.0945,0.6902,261.8735,9.9792
828.7500,0.1590,57.4729,0.0695,0.0906,0.6991,268.9602,9.4661
830.0000,0.2213,7.8150,0.2737,0.3130,1.3595,283.2830,5.2913
831.2500,0.2518,8.6183,0.2566,0.3177,1.3158,275.3675,5.4699
832.5000,0.2225,25.3835,0.1303,0.1580,0.9180,277.5884,7.3620
833.7500,0.4069,11.5421,0.4344,0.2103,1.1938,255.4818,5.9528
835.0000,0.7719,31.2703,0.2896,0.1810,0.8563,275.2605,7.1415
836.2500,0.8138,39.4820,0.2510,0.1824,0.7923,284.4786,7.4061
837.5000,0.7235,27.4303,0.2546,0.2264,0.8945,270.3443,7.0046
838.7500,0.6256,38.7843,0.1516,0.2322,0.7970,282.2386,7.5433
840.0000,0.6549,46.5899,0.1161,0.2493,0.7497,288.1169,7.7734
841.2500,0.5582,68.2765,0.0970,0.1718,0.6601,295.1666,8.4912
842.5000,0.5137,88.8324,0.0768,0.1479,0.6046,298.2459,9.0214
843.7500,0.5417,29.4575,0.1408,0.2770,0.8735,274.0635,7.2257
845.0000,0.5544,25.1875,0.1565,0.3084,0.9203,269.3748,6.9927
846.2500,0.3917,16.7910,0.1750,0.3062,1.0535,265.0007,6.4921
847.5000,0.4095,34.0014,0.1341,0.1962,0.8327,277.5233,7.5926
848.7500,0.4616,59.9565,0.0916,0.1813,0.6893,288.6594,8.4625
850.0000,0.3395,47.2075,0.0758,0.2036,0.7465,280.5997,8.3039
851.2500,0.2823,47.4466,0.0579,0.2146,0.7452,278.3991,8.4678
852.5000,0.3039,33.8672,0.0682,0.2767,0.8338,277.0232,7.7590
853.7500,0.3853,24.2934,0.0884,0.3705,0.9315,272.0536,7.0701
855.0000,0.4425,13.8165,0.1350,0.5141,1.1243,256.8913,6.2008
856.2500,0.4858,25.0636,0.1261,0.3160,0.9219,270.4437,7.0340
857.5000,0.3522,22.8518,0.1455,0.2238,0.9507,272.1492,7.0013
