distance [mm],force_median [N],L2012_lambda [1/mm],L2012_f0 [N],L2012_delta [mm],L2012_L [mm],P2015_density [kg/m^3],P2015_ssa [m^2/kg]
423.7500,0.4438,422.8509,0.0237,0.0904,0.3594,311.5103,12.2586
425.0000,0.4006,550.5043,0.0225,0.0658,0.3292,307.2594,13.1105
426.2500,0.3942,821.6841,0.0170,0.0570,0.2880,308.6103,14.0376
427.5000,0.4260,975.5165,0.0150,0.0585,0.2720,314.9175,14.1270
428.7500,0.4234,1691.0846,0.0118,0.0429,0.2264,317.5026,15.3006
430.0000,0.4184,909.7760,0.0155,0.0608,0.2784,313.2491,14.0452
431.2500,0.4349,839.6112,0.0163,0.0643,0.2860,315.3914,13.7395
432.5000,0.4756,905.4528,0.0189,0.0562,0.2789,322.0260,13.5828
433.7500,0.4921,992.0635,0.0181,0.0552,0.2705,325.0759,13.6424
435.0000,0.4896,944.7566,0.0164,0.0631,0.2749,324.3442,13.5656
436.2500,0.5048,1692.4564,0.0115,0.0519,0.2264,330.6989,14.5657
437.5000,0.5023,845.2413,0.0173,0.0691,0.2853,325.2184,13.2625
438.7500,0.4680,895.1027,0.0194,0.0551,0.2799,320.8317,13.6159
440.0000,0.4590,1641.2461,0.0120,0.0466,0.2287,323.3891,14.8982
441.2500,0.5074,1038.8135,0.0207,0.0475,0.2664,327.5659,13.6229
442.5000,0.5442,613.2983,0.0232,0.0775,0.3175,327.5672,12.4053
443.7500,0.5442,690.1142,0.0222,0.0716,0.3053,328.7461,12.6233
445.0000,0.5455,1440.8712,0.0160,0.0477,0.2389,335.3120,13.9636
446.2500,0.5519,1736.2547,0.0150,0.0425,0.2245,337.5740,14.2527
447.5000,0.5277,1174.6950,0.0197,0.0454,0.2557,331.3154,13.7130
448.7500,0.5061,698.2478,0.0216,0.0681,0.3041,324.0913,12.8705
450.0000,0.5239,729.2791,0.0226,0.0645,0.2997,326.7612,12.8447
451.2500,0.5086,725.4229,0.0214,0.0667,0.3002,324.7590,12.9280
452.5000,0.4794,1093.6370,0.0168,0.0530,0.2618,323.9507,13.9269
453.7500,0.4819,1030.3978,0.0187,0.0512,0.2671,323.8970,13.7908
455.0000,0.4769,671.3769,0.0228,0.0639,0.3081,319.8634,12.9807
456.2500,0.4463,746.0456,0.0185,0.0655,0.2975,316.3235,13.4071
457.5000,0.4514,867.0962,0.0228,0.0465,0.2829,318.1465,13.6765
458.7500,0.4158,725.9112,0.0307,0.0387,0.3002,311.4448,13.5857
460.0000,0.3955,1043.4887,0.0272,0.0286,0.2660,310.0976,14.5492
461.2500,0.4374,1112.9063,0.0265,0.0301,0.2603,317.5762,14.3030
462.5000,0.4667,1146.0782,0.0209,0.0401,0.2578,322.3637,14.1191
463.7500,0.4540,803.5979,0.0212,0.0544,0.2902,317.9901,13.5023
465.0000,0.4323,890.7656,0.0240,0.0414,0.2804,315.3753,13.8833
466.2500,0.4222,895.8898,0.0250,0.0387,0.2798,313.7793,13.9801
467.5000,0.3891,789.4842,0.0188,0.0527,0.2919,307.5179,13.9954
468.7500,0.3319,286.3383,0.0295,0.0779,0.4093,292.5772,12.1630
470.0000,0.2441,219.5792,0.0318,0.0734,0.4472,276.3735,12.2524
471.2500,0.1780,329.8202,0.0197,0.0593,0.3905,258.9008,14.2688
472.5000,0.1564,248.9361,0.0178,0.0745,0.4289,253.8634,13.7595
473.7500,0.1450,297.2708,0.0142,0.0724,0.4042,248.4483,14.5680
475.0000,0.1450,758.7974,0.0067,0.0576,0.2958,241.5061,17.8710
476.2500,0.1551,237.5148,0.0205,0.0690,0.4356,253.8286,13.6316
477.5000,0.1729,262.5190,0.0234,0.0603,0.4213,258.6176,13.6459
478.7500,0.1946,396.9974,0.0209,0.0486,0.3671,263.1354,14.5567
480.0000,0.2276,353.0193,0.0261,0.0518,0.3817,272.3754,13.7236
481.2500,0.2721,412.7853,0.0253,0.0536,0.3623,282.6547,13.6075
482.5000,0.2772,255.9494,0.0309,0.0722,0.4249,282.8304,12.3378
483.7500,0.2416,202.0372,0.0306,0.0827,0.4598,275.8946,12.0597
485.0000,0.2289,589.4817,0.0150,0.0530,0.3218,272.1682,15.1616
486.2500,0.2518,243.5052,0.0248,0.0868,0.4320,277.9031,12.4475
487.5000,0.2480,245.4001,0.0267,0.0781,0.4309,277.1388,12.5054
488.7500,0.2149,354.7199,0.0163,0.0755,0.3811,269.1332,13.9103
490.0000,0.2200,353.9222,0.0180,0.0706,0.3814,270.4540,13.8331
491.2500,0.2302,327.6016,0.0225,0.0653,0.3913,273.0772,13.4829
492.5000,0.2429,221.8758,0.0318,0.0716,0.4456,276.1190,12.2919
493.7500,0.2861,260.3270,0.0326,0.0693,0.4225,284.4860,12.3021
495.0000,0.2950,355.4841,0.0237,0.0710,0.3808,286.9769,12.9922
496.2500,0.2403,350.0809,0.0188,0.0742,0.3828,275.4348,13.5397
497.5000,0.2391,192.3613,0.0291,0.0900,0.4673,275.4255,11.9558
498.7500,0.2836,160.2574,0.0405,0.0951,0.4967,282.7470,11.1477
500.0000,0.3001,181.7992,0.0367,0.0949,0.4762,285.6372,11.3318
501.2500,0.2632,177.4782,0.0354,0.0857,0.4801,279.7350,11.5446
502.5000,0.2365,238.0541,0.0238,0.0871,0.4353,274.7843,12.5420
503.7500,0.2416,570.6769,0.0160,0.0543,0.3252,275.6084,14.8738
505.0000,0.2314,398.4751,0.0174,0.0673,0.3666,273.1990,14.0120
506.2500,0.2213,407.8399,0.0151,0.0728,0.3638,270.5532,14.2200
507.5000,0.2251,474.2651,0.0152,0.0637,0.3459,271.3603,14.5963
508.7500,0.2035,484.5547,0.0148,0.0588,0.3435,265.1887,15.0078
510.0000,0.1946,415.5343,0.0126,0.0748,0.3615,262.9782,14.6955
511.2500,0.1831,387.0320,0.0140,0.0685,0.3702,259.7308,14.6775
512.5000,0.1717,384.0275,0.0130,0.0713,0.3712,256.0539,14.8668
513.7500,0.1793,247.9671,0.0191,0.0794,0.4294,260.7837,13.3726
515.0000,0.1844,285.7457,0.0186,0.0714,0.4096,261.5035,13.7238
516.2500,0.1729,337.6507,0.0152,0.0699,0.3874,257.1720,14.4328
517.5000,0.1793,362.3831,0.0164,0.0612,0.3784,258.8318,14.5404
518.7500,0.1958,194.1582,0.0270,0.0762,0.4659,266.2388,12.4348
520.0000,0.1806,188.8915,0.0250,0.0799,0.4702,262.6654,12.5453
521.2500,0.1806,336.1479,0.0149,0.0747,0.3880,259.5910,14.2840
522.5000,0.1895,314.5522,0.0172,0.0715,0.3967,262.5341,13.9347
523.7500,0.1895,457.1651,0.0155,0.0556,0.3502,261.0663,15.0797
525.0000,0.1984,516.7109,0.0143,0.0556,0.3362,263.4586,15.2935
526.2500,0.2085,305.5604,0.0231,0.0623,0.4005,267.8302,13.5693
527.5000,0.1984,223.7344,0.0267,0.0708,0.4444,266.2732,12.8076
528.7500,0.1755,188.4193,0.0207,0.0955,0.4706,261.3811,12.6051
530.0000,0.1717,117.6220,0.0286,0.1115,0.5506,263.8658,11.2900
531.2500,0.1768,230.2597,0.0260,0.0628,0.4402,260.4924,13.1867
532.5000,0.1691,452.8526,0.0178,0.0446,0.3513,254.2959,15.4529
533.7500,0.1717,275.2476,0.0218,0.0603,0.4147,257.9509,13.8137
535.0000,0.2035,229.0174,0.0260,0.0687,0.4409,267.4254,12.8107
536.2500,0.2111,375.2145,0.0187,0.0600,0.3740,267.9941,14.1280
537.5000,0.1869,349.3455,0.0168,0.0666,0.3831,261.3460,14.2948
538.7500,0.1869,308.5333,0.0168,0.0757,0.3992,261.8839,13.9163
540.0000,0.1971,357.6041,0.0155,0.0720,0.3801,264.2373,14.2000
541.2500,0.2111,259.1488,0.0240,0.0700,0.4231,268.9021,13.0658
542.5000,0.2263,242.8214,0.0280,0.0682,0.4324,272.5691,12.7051
543.7500,0.2124,206.8572,0.0279,0.0764,0.4562,269.7959,12.4216
545.0000,0.1984,261.5686,0.0198,0.0789,0.4218,265.6865,13.2583
546.2500,0.2111,199.3302,0.0264,0.0842,0.4618,269.6172,12.3335
547.5000,0.2403,248.9020,0.0254,0.0784,0.4289,275.5623,12.6208
548.7500,0.2238,119.1995,0.0328,0.1183,0.5482,273.3227,10.8562
550.0000,0.1958,120.6401,0.0320,0.1081,0.5460,268.4474,11.1224
551.2500,0.2124,291.4187,0.0226,0.0671,0.4069,268.9213,13.3824
552.5000,0.2581,261.9286,0.0337,0.0622,0.4216,279.2144,12.5743
553.7500,0.2518,125.8831,0.0457,0.0945,0.5383,277.5982,10.7872
555.0000,0.2213,105.2740,0.0401,0.1135,0.5714,273.2070,10.5625
556.2500,0.2480,199.0681,0.0292,0.0891,0.4620,277.1071,11.9629
557.5000,0.2709,317.2296,0.0237,0.0737,0.3956,281.9910,12.9411
558.7500,0.2721,333.5918,0.0228,0.0730,0.3890,282.3272,13.0572
560.0000,0.2759,323.3301,0.0234,0.0741,0.3931,283.0408,12.9389
561.2500,0.2556,253.0029,0.0265,0.0790,0.4265,278.6826,12.5095
562.5000,0.2645,317.4203,0.0281,0.0613,0.3955,280.6960,13.0076
563.7500,0.2899,292.4923,0.0257,0.0779,0.4064,285.4865,12.5561
565.0000,0.2543,334.5667,0.0232,0.0669,0.3886,278.5843,13.2548
566.2500,0.2276,501.0301,0.0169,0.0551,0.3397,271.9821,14.7151
567.5000,0.2352,199.8994,0.0280,0.0872,0.4614,274.6560,12.0924
568.7500,0.2378,114.6183,0.0369,0.1192,0.5554,275.5380,10.6556
570.0000,0.2327,189.2817,0.0289,0.0897,0.4699,274.2064,11.9733
571.2500,0.2276,431.7938,0.0183,0.0596,0.3569,272.1435,14.2914
572.5000,0.2327,415.2670,0.0188,0.0613,0.3616,273.4837,14.1103
573.7500,0.2658,355.6899,0.0255,0.0593,0.3808,281.0963,13.2900
575.0000,0.2950,248.2665,0.0305,0.0796,0.4292,285.9086,12.1119
576.2500,0.2785,191.6951,0.0354,0.0846,0.4679,282.4156,11.6147
577.5000,0.2963,218.4659,0.0359,0.0772,0.4479,285.7034,11.7941
578.7500,0.3141,279.5060,0.0308,0.0730,0.4126,289.5635,12.2432
580.0000,0.2543,168.6778,0.0325,0.0965,0.4883,278.1771,11.4892
581.2500,0.2518,241.4435,0.0259,0.0834,0.4332,277.8996,12.4255
582.5000,0.3065,297.2632,0.0266,0.0791,0.4042,288.4966,12.4527
583.7500,0.3319,220.4768,0.0306,0.0982,0.4466,291.2232,11.5630
585.0000,0.2887,161.3824,0.0324,0.1153,0.4955,283.5215,11.1297
586.2500,0.2480,227.1882,0.0256,0.0897,0.4421,277.1274,12.3043
587.5000,0.2645,436.0735,0.0203,0.0603,0.3558,281.0471,13.8391
588.7500,0.2861,686.0651,0.0143,0.0588,0.3059,286.6268,14.7588
590.0000,0.3001,319.5882,0.0296,0.0654,0.3946,287.6078,12.6833
591.2500,0.3243,269.1119,0.0318,0.0783,0.4179,291.0606,12.0758
592.5000,0.3039,277.6250,0.0274,0.0821,0.4135,287.8117,12.3091
593.7500,0.3090,361.9423,0.0244,0.0708,0.3786,289.6495,12.9069
595.0000,0.3128,321.4301,0.0286,0.0702,0.3938,289.8984,12.5870
596.2500,0.2836,231.0844,0.0303,0.0848,0.4396,283.7324,12.0306
597.5000,0.2937,321.8373,0.0280,0.0664,0.3937,286.4570,12.7578
598.7500,0.3014,228.5448,0.0305,0.0905,0.4413,286.6887,11.8632
600.0000,0.2670,180.6456,0.0362,0.0853,0.4772,280.4007,11.5582
601.2500,0.2810,177.6868,0.0395,0.0840,0.4799,282.6379,11.4122
602.5000,0.3421,160.4127,0.0471,0.0923,0.4965,290.6860,10.7928
603.7500,0.3751,243.6577,0.0405,0.0768,0.4319,297.8951,11.5127
605.0000,0.3942,403.7301,0.0287,0.0685,0.3650,304.2083,12.4843
606.2500,0.3891,260.8616,0.0353,0.0864,0.4222,300.2708,11.5764
607.5000,0.3739,350.0018,0.0285,0.0776,0.3828,300.2182,12.3137
608.7500,0.3764,191.3427,0.0388,0.1066,0.4682,296.1954,10.9875
610.0000,0.3650,135.3236,0.0476,0.1190,0.5255,292.0413,10.3148
611.2500,0.3090,239.2641,0.0328,0.0812,0.4346,288.0992,11.9143
612.5000,0.3204,276.2078,0.0355,0.0689,0.4143,290.5628,12.1656
613.7500,0.3688,282.4476,0.0307,0.0852,0.4112,298.0570,11.8748
615.0000,0.3650,219.0346,0.0338,0.0999,0.4475,295.7695,11.3420
616.2500,0.3713,390.8057,0.0279,0.0697,0.3690,300.5252,12.5769
617.5000,0.3815,440.4087,0.0308,0.0582,0.3546,302.8532,12.7665
618.7500,0.3713,245.3084,0.0368,0.0846,0.4310,297.4310,11.5504
620.0000,0.3395,245.2776,0.0353,0.0795,0.4310,292.9319,11.7539
621.2500,0.3357,209.4237,0.0376,0.0859,0.4543,291.4847,11.4218
622.5000,0.3166,207.0350,0.0354,0.0893,0.4560,288.6567,11.5214
623.7500,0.3344,287.8990,0.0348,0.0686,0.4086,293.0085,12.1566
625.0000,0.3103,288.6155,0.0370,0.0599,0.4082,289.0458,12.3503
626.2500,0.2976,150.8406,0.0474,0.0878,0.5068,284.5496,10.9145
627.5000,0.3293,152.7259,0.0464,0.0974,0.5047,288.7928,10.7550
628.7500,0.3611,278.3318,0.0413,0.0642,0.4132,296.8622,11.8926
630.0000,0.3828,427.7400,0.0279,0.0664,0.3581,302.8654,12.6926
631.2500,0.3662,242.8370,0.0334,0.0932,0.4324,296.6675,11.5594
632.5000,0.3777,223.6198,0.0357,0.0969,0.4445,297.5822,11.3131
633.7500,0.3700,349.9986,0.0311,0.0692,0.3828,299.6429,12.3406
635.0000,0.3255,295.2276,0.0287,0.0799,0.4052,291.6953,12.2826
636.2500,0.3599,174.9970,0.0461,0.0929,0.4823,293.4880,10.8850
637.5000,0.3332,167.3491,0.0576,0.0734,0.4896,289.8263,10.9359
638.7500,0.2620,163.0120,0.0363,0.0907,0.4939,279.4146,11.3449
640.0000,0.2378,138.0709,0.0322,0.1094,0.5220,275.4025,11.1184
641.2500,0.2149,95.6648,0.0397,0.1167,0.5899,272.5397,10.3687
642.5000,0.1920,84.7674,0.0367,0.1304,0.6141,269.7748,10.2285
643.7500,0.1742,157.1560,0.0231,0.1011,0.4999,262.2753,12.0893
645.0000,0.1590,124.9290,0.0238,0.1113,0.5397,260.5347,11.6060
646.2500,0.1615,107.0997,0.0308,0.1040,0.5681,262.5710,11.1334
647.5000,0.1628,141.5220,0.0244,0.0991,0.5177,260.3160,11.9250
648.7500,0.1361,169.1436,0.0209,0.0816,0.4878,251.0509,12.8705
650.0000,0.1144,144.5270,0.0201,0.0862,0.5141,245.9798,12.7465
651.2500,0.1310,137.3262,0.0248,0.0824,0.5229,252.0761,12.2843
652.5000,0.1475,119.2272,0.0254,0.1043,0.5481,258.2875,11.6098
653.7500,0.1399,110.2980,0.0237,0.1147,0.5625,257.3569,11.4745
655.0000,0.1653,76.7169,0.0514,0.0914,0.6349,266.5711,10.1771
656.2500,0.1971,123.1385,0.0360,0.0958,0.5423,268.5829,11.1656
657.5000,0.2060,380.9482,0.0201,0.0548,0.3722,266.5596,14.2492
658.7500,0.2085,202.2405,0.0256,0.0823,0.4596,269.0089,12.4019
660.0000,0.1996,155.9757,0.0248,0.1071,0.5012,268.0172,11.7815
661.2500,0.1971,209.8242,0.0216,0.0900,0.4540,266.2180,12.6400
662.5000,0.1831,162.0271,0.0257,0.0914,0.4949,264.1828,12.0703
663.7500,0.1780,165.5836,0.0253,0.0899,0.4913,262.8454,12.1940
665.0000,0.1717,93.4318,0.0331,0.1204,0.5945,265.7778,10.6533
666.2500,0.1628,94.2254,0.0362,0.1032,0.5929,264.0733,10.7605
667.5000,0.1564,93.5096,0.0374,0.0960,0.5944,262.9349,10.8027
668.7500,0.1526,70.9225,0.0348,0.1345,0.6518,265.4993,10.0730
670.0000,0.1755,100.7850,0.0342,0.1088,0.5797,265.8410,10.8244
671.2500,0.1857,149.5673,0.0281,0.0920,0.5082,265.2246,11.8146
672.5000,0.1679,202.9553,0.0217,0.0801,0.4591,258.8278,12.9355
673.7500,0.1526,92.4200,0.0337,0.1070,0.5967,262.3172,10.8088
675.0000,0.1132,48.4907,0.0457,0.1203,0.7398,266.7518,9.3666
676.2500,0.1030,64.1793,0.0293,0.1255,0.6738,258.5853,10.3005
677.5000,0.1043,59.1205,0.0345,0.1205,0.6925,260.7841,10.0353
678.7500,0.1005,113.0126,0.0318,0.0644,0.5580,245.5040,12.1816
680.0000,0.1106,100.6838,0.0367,0.0673,0.5799,250.9869,11.6134
681.2500,0.1284,78.7702,0.0367,0.0969,0.6293,259.6839,10.6102
682.5000,0.1221,71.4609,0.0338,0.1111,0.6501,260.1139,10.3954
683.7500,0.1132,124.1807,0.0273,0.0734,0.5407,248.0377,12.2599
685.0000,0.1195,194.3554,0.0258,0.0510,0.4657,243.5037,13.6606
686.2500,0.1195,55.1182,0.0711,0.0725,0.7089,264.7511,9.6704
687.5000,0.1335,66.5138,0.0604,0.0739,0.6658,263.4025,10.0689
688.7500,0.1373,99.1519,0.0296,0.1021,0.5829,258.1621,11.1870
690.0000,0.1335,73.4020,0.0344,0.1190,0.6443,261.8108,10.3494
691.2500,0.1361,123.2704,0.0282,0.0873,0.5421,254.9405,11.8667
692.5000,0.1488,139.2634,0.0253,0.0897,0.5205,256.9135,12.0617
693.7500,0.1577,143.6694,0.0306,0.0765,0.5151,258.9144,12.0352
695.0000,0.1729,108.3441,0.0359,0.0953,0.5659,264.7816,11.0477
696.2500,0.1602,93.9498,0.0319,0.1150,0.5934,263.6207,10.7774
697.5000,0.1450,153.0364,0.0249,0.0821,0.5044,254.8586,12.4078
698.7500,0.1221,75.3221,0.0320,0.1116,0.6388,259.1550,10.5514
700.0000,0.0928,69.7786,0.0280,0.1128,0.6553,254.2319,10.7068
701.2500,0.0890,100.9884,0.0249,0.0827,0.5793,243.9112,12.0248
702.5000,0.1030,66.8906,0.0298,0.1194,0.6646,257.6124,10.4281
703.7500,0.1081,73.1581,0.0249,0.1313,0.6450,256.7241,10.6380
705.0000,0.1157,96.8413,0.0239,0.1096,0.5875,253.1263,11.4090
706.2500,0.1462,96.1822,0.0302,0.1092,0.5888,260.5364,10.9922
707.5000,0.1437,79.1727,0.0382,0.1044,0.6283,262.5585,10.4613
708.7500,0.1322,30.5996,0.0470,0.2101,0.8625,277.9718,8.0348
710.0000,0.1615,34.8946,0.0560,0.1864,0.8256,275.6854,8.2223
711.2500,0.2060,66.4979,0.0565,0.1207,0.6659,272.8582,9.5330
712.5000,0.2352,65.4291,0.0632,0.1235,0.6695,275.7712,9.3404
713.7500,0.2302,58.8657,0.0614,0.1363,0.6935,275.4966,9.1241
715.0000,0.1971,59.4692,0.0522,0.1298,0.6912,272.5723,9.3146
716.2500,0.1780,33.7019,0.0516,0.2104,0.8352,276.3009,8.0782
717.5000,0.1691,40.3308,0.0548,0.1647,0.7867,274.0350,8.5300
718.7500,0.1488,15.7383,0.1047,0.2208,1.0765,290.7590,6.5082
720.0000,0.1628,11.3862,0.0967,0.3510,1.1992,294.3776,5.8779
721.2500,0.2060,75.9140,0.0630,0.0935,0.6371,272.2416,9.8552
722.5000,0.2645,27.6242,0.1523,0.1356,0.8924,276.3038,7.4495
723.7500,0.1971,15.0033,0.1977,0.1631,1.0938,283.3612,6.3852
725.0000,0.2403,4.5338,0.2831,0.4403,1.6300,278.8859,4.5429
726.2500,0.2454,9.0371,0.2290,0.2932,1.2952,276.8192,5.5377
727.5000,0.1818,110.8971,0.0274,0.1211,0.5615,266.3236,11.0252
728.7500,0.1793,65.5026,0.0436,0.1357,0.6693,269.9604,9.6616
730.0000,0.1577,47.1396,0.0591,0.1278,0.7468,271.3874,8.9702
731.2500,0.1259,48.9138,0.0403,0.1467,0.7377,267.9457,9.2837
732.5000,0.1310,61.2208,0.0332,0.1418,0.6845,264.4072,9.8597
733.7500,0.1322,145.8120,0.0214,0.0899,0.5126,251.6767,12.4558
735.0000,0.1361,87.6484,0.0272,0.1261,0.6073,259.6193,10.8368
736.2500,0.1399,97.1296,0.0236,0.1287,0.5869,259.0212,11.0948
737.5000,0.1437,136.0406,0.0224,0.0964,0.5246,255.8078,12.0617
738.7500,0.1361,148.4514,0.0284,0.0693,0.5095,252.6057,12.4510
740.0000,0.1246,118.2262,0.0265,0.0882,0.5497,252.3333,11.9071
741.2500,0.1246,91.3710,0.0228,0.1277,0.5990,256.3923,11.1026
742.5000,0.1297,102.8581,0.0284,0.0947,0.5758,255.7922,11.3972
743.7500,0.1411,66.1465,0.0413,0.1124,0.6671,264.6968,9.9825
745.0000,0.1513,68.0195,0.0413,0.1190,0.6609,265.8403,9.9704
746.2500,0.1577,89.1846,0.0371,0.1037,0.6038,263.6906,10.6572
747.5000,0.1729,131.4276,0.0425,0.0660,0.5306,263.2772,11.5901
748.7500,0.1907,142.1906,0.0410,0.0681,0.5169,266.5959,11.6191
750.0000,0.1933,120.7336,0.0311,0.1076,0.5458,267.9684,11.1479
751.2500,0.1729,60.1852,0.0425,0.1458,0.6884,270.0049,9.4896
752.5000,0.1462,43.1062,0.0462,0.1598,0.7694,271.9067,8.8129
753.7500,0.1577,51.0567,0.0472,0.1459,0.7272,270.3319,9.1713
755.0000,0.1551,51.6537,0.0480,0.1399,0.7244,269.9413,9.2173
756.2500,0.1488,55.4276,0.0397,0.1479,0.7076,268.3015,9.4441
757.5000,0.1513,61.4451,0.0364,0.1464,0.6837,267.1799,9.6975
758.7500,0.1386,80.6034,0.0339,0.1097,0.6245,261.3490,10.5650
760.0000,0.1411,45.0127,0.0869,0.0866,0.7584,270.8380,8.9546
761.2500,0.2035,49.6064,0.0966,0.0894,0.7342,274.1554,8.8555
762.5000,0.2632,61.2659,0.0733,0.1198,0.6843,278.0488,9.0702
763.7500,0.2543,54.8046,0.0652,0.1488,0.7102,277.2700,8.8645
765.0000,0.2187,30.5452,0.0615,0.2592,0.8630,276.9603,7.7442
766.2500,0.1933,38.5546,0.0599,0.1930,0.7986,275.3386,8.3244
767.5000,0.2162,91.9803,0.0422,0.1152,0.5976,272.8439,10.2620
768.7500,0.2340,72.8321,0.0482,0.1415,0.6460,275.5141,9.5939
770.0000,0.2174,59.1707,0.0490,0.1611,0.6923,274.4302,9.1964
771.2500,0.1869,94.3133,0.0360,0.1169,0.5927,268.3085,10.5460
772.5000,0.1717,49.1546,0.0432,0.1800,0.7365,271.9563,8.9938
773.7500,0.1818,69.0868,0.0450,0.1342,0.6575,269.8311,9.7793
775.0000,0.1755,98.6677,0.0411,0.0915,0.5838,266.0093,10.7666
776.2500,0.1475,66.9023,0.0400,0.1197,0.6646,265.4948,9.9579
777.5000,0.1450,81.8088,0.0424,0.0935,0.6215,262.3540,10.5413
778.7500,0.1577,51.5056,0.0530,0.1303,0.7251,270.2178,9.1936
780.0000,0.1590,48.4093,0.0501,0.1416,0.7402,271.1356,9.0292
781.2500,0.1399,105.2571,0.0282,0.1016,0.5714,257.9610,11.3339
782.5000,0.1386,132.4583,0.0284,0.0806,0.5292,254.7306,12.0530
783.7500,0.1640,139.2448,0.0383,0.0675,0.5205,260.7630,11.8615
785.0000,0.2035,160.0367,0.0355,0.0753,0.4969,268.7094,11.8126
786.2500,0.1933,86.1803,0.0424,0.1132,0.6108,269.8617,10.2614
787.5000,0.2035,44.2591,0.0864,0.1263,0.7627,274.8083,8.5951
788.7500,0.2098,43.5836,0.0902,0.1270,0.7666,275.1936,8.5350
790.0000,0.1844,59.9931,0.0509,0.1308,0.6891,271.2524,9.4097
791.2500,0.1653,74.8315,0.0454,0.1070,0.6402,266.8254,10.1107
792.5000,0.1602,58.3496,0.0614,0.1028,0.6956,268.9192,9.4964
793.7500,0.1475,84.1791,0.0518,0.0765,0.6156,262.4622,10.5964
795.0000,0.1361,116.4923,0.0377,0.0703,0.5524,255.6800,11.6921
796.2500,0.1679,98.9341,0.0429,0.0851,0.5833,264.5742,10.8462
797.5000,0.1691,92.1669,0.0394,0.1022,0.5972,265.4462,10.6395
798.7500,0.1729,53.9958,0.0606,0.1219,0.7138,271.0861,9.2179
800.0000,0.1768,74.9320,0.0550,0.0960,0.6399,268.4815,10.0245
801.2500,0.1780,116.6374,0.0369,0.0891,0.5522,265.2269,11.2011
802.5000,0.1946,70.9229,0.0519,0.1138,0.6518,271.2110,9.7604
803.7500,0.1844,57.0038,0.0588,0.1205,0.7010,271.6654,9.2841
805.0000,0.1920,97.9148,0.0461,0.0902,0.5853,268.9114,10.6025
806.2500,0.2073,129.0123,0.0343,0.0956,0.5339,270.2606,11.1976
807.5000,0.1996,93.7614,0.0418,0.1054,0.5938,270.3561,10.4297
808.7500,0.2314,112.4085,0.0496,0.0838,0.5590,274.6110,10.6525
810.0000,0.2314,64.0490,0.0545,0.1294,0.6743,275.4570,9.3103
811.2500,0.1958,57.4755,0.0476,0.1449,0.6991,272.6689,9.2398
812.5000,0.2073,88.8800,0.0407,0.1197,0.6045,271.7219,10.2382
813.7500,0.1882,96.6246,0.0353,0.1185,0.5879,268.3621,10.5992
815.0000,0.1857,120.5531,0.0356,0.0930,0.5461,266.5141,11.2164
816.2500,0.2009,88.8143,0.0496,0.0998,0.6047,270.8148,10.2819
817.5000,0.1958,92.5577,0.0457,0.0995,0.5964,269.8378,10.4258
818.7500,0.2187,143.1290,0.0396,0.0802,0.5157,272.0337,11.3690
820.0000,0.2429,65.7909,0.0585,0.1399,0.6683,276.4511,9.3165
821.2500,0.2950,99.3932,0.0521,0.1188,0.5824,282.5287,9.9861
822.5000,0.3281,81.4239,0.0794,0.1110,0.6224,284.5200,9.4157
823.7500,0.3700,52.9551,0.0861,0.1773,0.7184,283.0245,8.4449
825.0000,0.4781,120.2962,0.0729,0.1123,0.5465,300.8297,9.6563
826.2500,0.6396,230.8086,0.0530,0.1039,0.4398,323.7396,10.2948
827.5000,0.6320,115.4658,0.0692,0.1580,0.5540,310.0869,9.1848
828.7500,0.5468,100.9045,0.0616,0.1766,0.5795,302.5027,9.1590
830.0000,0.5036,130.9804,0.0491,0.1525,0.5312,304.0362,9.7317
831.2500,0.4273,80.6166,0.0566,0.1849,0.6245,291.5299,9.0723
832.5000,0.3459,68.8078,0.0569,0.1870,0.6584,284.4648,9.0134
833.7500,0.3535,168.9524,0.0385,0.1121,0.4880,292.4530,10.8434
835.0000,0.3840,307.9825,0.0298,0.0834,0.3995,300.8236,11.9652
836.2500,0.3611,167.5449,0.0373,0.1165,0.4894,293.3151,10.7849
837.5000,0.3929,90.7919,0.0615,0.1449,0.6002,290.6616,9.4016
838.7500,0.3510,111.0075,0.0654,0.1038,0.5613,288.9786,9.9645
840.0000,0.2988,80.8368,0.0400,0.1923,0.6239,281.9576,9.5189
841.2500,0.3052,113.1208,0.0389,0.1431,0.5578,284.2540,10.2207
842.5000,0.3065,289.4545,0.0260,0.0834,0.4078,288.4005,12.3886
843.7500,0.3319,194.4915,0.0365,0.0967,0.4656,290.5305,11.2793
845.0000,0.3522,312.3655,0.0284,0.0812,0.3976,296.2330,12.2129
846.2500,0.3306,384.9114,0.0213,0.0810,0.3709,293.7530,12.8648
847.5000,0.3179,176.5604,0.0282,0.1282,0.4809,288.0724,11.1479
848.7500,0.3484,109.4491,0.0496,0.1260,0.5640,288.6160,9.9461
850.0000,0.3840,51.2550,0.0697,0.2222,0.7263,283.1728,8.3525
851.2500,0.3917,108.0891,0.0547,0.1411,0.5663,292.4769,9.7474
852.5000,0.3789,256.6512,0.0390,0.0798,0.4245,298.7910,11.6021
853.7500,0.3293,233.3402,0.0390,0.0762,0.4382,291.1472,11.7096
855.0000,0.2899,100.7585,0.0404,0.1515,0.5798,282.0265,10.0420
856.2500,0.3268,70.1035,0.0609,0.1585,0.6543,283.3173,9.1144
