distance [mm],force_median [N],L2012_lambda [1/mm],L2012_f0 [N],L2012_delta [mm],L2012_L [mm],P2015_density [kg/m^3],P2015_ssa [m^2/kg]
423.7500,0.3115,564.5412,0.0158,0.0714,0.3264,291.6083,13.9705
425.0000,0.2556,234.8029,0.0238,0.0954,0.4373,278.6322,12.3169
426.2500,0.2238,667.5986,0.0092,0.0732,0.3087,270.5924,15.6071
427.5000,0.2251,921.6292,0.0084,0.0593,0.2772,270.6240,16.5294
428.7500,0.2136,704.5977,0.0096,0.0650,0.3032,267.4714,15.9501
430.0000,0.2213,373.5364,0.0142,0.0869,0.3746,270.6915,13.9690
431.2500,0.2416,483.1223,0.0169,0.0602,0.3438,275.6479,14.4098
432.5000,0.2327,404.9880,0.0210,0.0560,0.3646,273.5039,14.0402
433.7500,0.2327,178.5473,0.0371,0.0743,0.4791,274.2680,11.8205
435.0000,0.2925,151.4570,0.0549,0.0752,0.5061,283.8560,10.9561
436.2500,0.4285,50.0474,0.1878,0.1025,0.7321,284.3709,8.2172
437.5000,0.7986,52.7171,0.2812,0.1115,0.7195,294.7428,7.7920
438.7500,1.2856,119.0103,0.1915,0.1128,0.5485,336.3028,8.2948
440.0000,1.6073,310.0740,0.1033,0.0998,0.3986,378.4388,8.9480
441.2500,1.8019,283.9028,0.1127,0.1133,0.4105,381.7607,8.6644
442.5000,1.8159,279.9431,0.0996,0.1304,0.4124,381.7019,8.6386
443.7500,1.5933,146.3613,0.1236,0.1778,0.5119,352.3072,8.2325
445.0000,1.1699,63.8718,0.2494,0.1550,0.6749,309.0124,7.7091
446.2500,0.7617,49.6728,0.1844,0.1694,0.7339,292.0456,7.7495
447.5000,0.5150,34.4993,0.1150,0.2840,0.8287,278.2469,7.4860
448.7500,0.4374,69.9138,0.0663,0.1978,0.6549,290.0415,8.7867
450.0000,0.4234,371.1502,0.0266,0.0856,0.3754,307.6934,12.1140
451.2500,0.3942,231.6819,0.0344,0.0973,0.4393,299.9635,11.2958
452.5000,0.2836,234.5070,0.0269,0.0924,0.4375,283.7696,12.0666
453.7500,0.2340,325.6569,0.0162,0.0888,0.3921,273.9869,13.4193
455.0000,0.1933,164.3514,0.0202,0.1217,0.4925,266.4133,11.9945
456.2500,0.1907,195.2920,0.0175,0.1132,0.4650,264.9997,12.5131
457.5000,0.1996,214.9467,0.0166,0.1116,0.4504,266.7348,12.6775
458.7500,0.1971,334.0848,0.0147,0.0814,0.3888,264.4709,13.9969
460.0000,0.1869,647.8858,0.0104,0.0566,0.3118,258.9787,16.2284
461.2500,0.1755,303.1395,0.0136,0.0866,0.4016,258.5621,14.0498
462.5000,0.1818,140.5044,0.0286,0.0972,0.5189,264.7667,11.6807
463.7500,0.1895,191.1207,0.0277,0.0785,0.4684,264.7972,12.4668
465.0000,0.2480,75.0933,0.0988,0.0757,0.6395,276.9263,9.5920
466.2500,0.4667,94.7348,0.1677,0.0631,0.5918,296.4350,9.2563
467.5000,0.8176,79.7650,0.2389,0.0938,0.6267,308.6090,8.3251
468.7500,1.3212,131.5485,0.2163,0.0979,0.5305,340.9557,8.3691
470.0000,1.8349,244.1729,0.1609,0.0931,0.4316,377.5686,8.4997
471.2500,2.2813,695.6861,0.1034,0.0624,0.3045,422.8118,8.9355
472.5000,2.7734,808.1858,0.1073,0.0646,0.2896,439.9785,8.6114
473.7500,3.1078,405.9531,0.0857,0.1800,0.3643,424.6854,7.9835
475.0000,3.0468,285.1273,0.0967,0.2235,0.4099,409.6428,7.8122
476.2500,3.1828,295.9010,0.0955,0.2265,0.4049,413.5125,7.7656
477.5000,3.5770,93.8067,0.1599,0.4821,0.5937,358.4790,7.0125
478.7500,4.0590,212.3793,0.1115,0.3379,0.4522,410.4274,7.2518
480.0000,4.0081,523.9499,0.0725,0.2119,0.3346,449.5702,7.6620
481.2500,3.5338,246.6139,0.1125,0.2594,0.4302,410.9151,7.5124
482.5000,3.2451,856.3113,0.0563,0.1341,0.2841,452.2925,8.3069
483.7500,2.5979,43.0756,0.2825,0.4259,0.7696,298.4829,6.8108
485.0000,1.8451,110.0286,0.1178,0.2849,0.5630,345.7695,7.7928
486.2500,1.4763,246.6605,0.1019,0.1208,0.4302,366.9739,8.8677
487.5000,1.1114,81.4547,0.1357,0.1997,0.6224,317.5535,8.0322
488.7500,0.8609,89.1377,0.0980,0.1899,0.6039,313.4356,8.4187
490.0000,0.5544,27.9856,0.1789,0.2462,0.8886,272.5028,7.1417
491.2500,0.4387,64.0409,0.0687,0.1989,0.6743,288.7454,8.6273
492.5000,0.3243,52.1782,0.0810,0.1702,0.7220,280.8674,8.5354
493.7500,0.2925,331.3069,0.0218,0.0834,0.3899,286.2990,12.8414
495.0000,0.2798,210.3345,0.0262,0.1023,0.4536,282.8470,11.8311
496.2500,0.2340,123.4840,0.0250,0.1569,0.5418,274.8870,10.8678
497.5000,0.2492,183.0228,0.0211,0.1296,0.4752,277.3234,11.7371
498.7500,0.2492,422.9753,0.0142,0.0814,0.3594,277.5132,13.9440
500.0000,0.2251,215.7838,0.0200,0.1055,0.4498,272.4729,12.3988
501.2500,0.2480,137.8810,0.0431,0.0882,0.5222,277.0458,11.0375
502.5000,0.2747,168.4013,0.0393,0.0882,0.4885,281.5072,11.3293
503.7500,0.2785,206.9372,0.0259,0.1047,0.4561,282.5933,11.8014
505.0000,0.2709,309.2119,0.0194,0.0911,0.3990,281.9513,12.8755
506.2500,0.2632,175.5169,0.0283,0.1103,0.4818,279.7203,11.5172
507.5000,0.2785,186.7211,0.0306,0.1003,0.4720,282.3535,11.5509
508.7500,0.2785,210.6334,0.0285,0.0964,0.4534,282.6338,11.8447
510.0000,0.2467,177.6791,0.0283,0.1030,0.4799,276.8610,11.6835
511.2500,0.2391,409.4084,0.0205,0.0589,0.3633,275.0708,13.9857
512.5000,0.2581,273.8657,0.0240,0.0792,0.4154,279.2510,12.6896
513.7500,0.2429,133.4613,0.0318,0.1186,0.5279,276.2417,10.9947
515.0000,0.2505,119.1739,0.0389,0.1153,0.5482,277.3872,10.6632
516.2500,0.2963,121.4638,0.0360,0.1405,0.5447,283.5166,10.4275
517.5000,0.3306,155.2984,0.0357,0.1200,0.5019,289.0526,10.7849
518.7500,0.3573,232.7518,0.0400,0.0794,0.4386,295.1563,11.5212
520.0000,0.3815,391.9854,0.0311,0.0635,0.3686,302.1063,12.5095
521.2500,0.3777,219.3807,0.0363,0.0986,0.4473,297.4343,11.2721
522.5000,0.3675,167.5425,0.0417,0.1117,0.4894,294.0687,10.7520
523.7500,0.3751,395.9001,0.0264,0.0733,0.3674,301.1970,12.5776
525.0000,0.3853,299.0516,0.0279,0.0932,0.4034,300.7881,11.8933
526.2500,0.3204,157.0634,0.0442,0.0958,0.5000,287.8110,10.8682
527.5000,0.3026,118.4277,0.0480,0.1134,0.5494,284.1749,10.3359
528.7500,0.3090,108.0221,0.0481,0.1264,0.5665,284.4482,10.0999
530.0000,0.2937,227.8829,0.0261,0.1001,0.4417,285.4227,11.9150
531.2500,0.3166,214.8980,0.0270,0.1076,0.4504,288.8293,11.6077
532.5000,0.2950,191.2506,0.0302,0.1041,0.4682,285.0479,11.4867
533.7500,0.2925,130.9611,0.0370,0.1278,0.5312,283.3277,10.6206
535.0000,0.3319,187.8691,0.0361,0.0994,0.4710,290.3340,11.2015
536.2500,0.3128,314.9809,0.0279,0.0734,0.3965,289.8205,12.5385
537.5000,0.2721,269.1991,0.0253,0.0833,0.4178,281.9732,12.5108
538.7500,0.2709,284.3233,0.0238,0.0836,0.4103,281.8187,12.6614
540.0000,0.2874,303.8073,0.0230,0.0854,0.4013,285.1140,12.6732
541.2500,0.2798,198.9948,0.0275,0.1060,0.4621,282.7147,11.6958
542.5000,0.3052,221.7108,0.0292,0.0964,0.4457,287.1877,11.7626
543.7500,0.3192,261.2159,0.0280,0.0894,0.4220,290.1091,12.0444
545.0000,0.2950,259.2221,0.0265,0.0889,0.4231,286.0440,12.2166
546.2500,0.2785,315.7547,0.0211,0.0846,0.3962,283.4970,12.8539
547.5000,0.2620,205.2075,0.0266,0.0980,0.4574,279.6943,11.9171
548.7500,0.2556,140.0540,0.0338,0.1132,0.5195,278.2466,11.0200
550.0000,0.2759,213.9216,0.0279,0.0948,0.4511,282.2302,11.9035
551.2500,0.2798,218.0865,0.0303,0.0871,0.4482,282.9320,11.9198
552.5000,0.3115,112.2319,0.0589,0.0997,0.5593,284.9313,10.1710
553.7500,0.3141,70.7059,0.0614,0.1538,0.6524,282.4516,9.1772
555.0000,0.2887,113.3566,0.0382,0.1367,0.5574,282.3185,10.3135
556.2500,0.3217,209.1938,0.0298,0.1039,0.4545,289.4606,11.5109
557.5000,0.3128,244.8493,0.0292,0.0900,0.4312,288.8077,11.9401
558.7500,0.2823,251.1745,0.0272,0.0828,0.4276,283.7128,12.2465
560.0000,0.2683,153.1193,0.0319,0.1139,0.5043,280.3270,11.1454
561.2500,0.2810,247.7533,0.0246,0.0938,0.4295,283.4524,12.2235
562.5000,0.2594,222.9335,0.0252,0.0954,0.4449,279.3159,12.1490
563.7500,0.2505,143.4666,0.0314,0.1161,0.5153,277.4613,11.1166
565.0000,0.2683,159.4484,0.0328,0.1076,0.4975,280.3985,11.2435
566.2500,0.3103,221.8794,0.0322,0.0895,0.4456,287.9921,11.7273
567.5000,0.3077,361.0969,0.0266,0.0652,0.3789,289.4080,12.9127
568.7500,0.2696,380.9001,0.0193,0.0740,0.3722,281.9951,13.4267
570.0000,0.2391,254.1376,0.0258,0.0753,0.4259,275.2842,12.6896
571.2500,0.2073,274.2168,0.0225,0.0706,0.4153,267.8048,13.2755
572.5000,0.2009,395.3871,0.0159,0.0643,0.3676,265.0127,14.4397
573.7500,0.2047,164.9276,0.0287,0.0895,0.4919,268.8627,11.8817
575.0000,0.2454,145.3743,0.0372,0.0938,0.5131,276.6395,11.1881
576.2500,0.2302,104.3244,0.0435,0.1070,0.5731,274.5323,10.4771
577.5000,0.2009,108.7259,0.0397,0.1011,0.5652,269.8500,10.8030
578.7500,0.2645,148.9434,0.0613,0.0621,0.5089,279.6932,11.1058
580.0000,0.3586,109.3891,0.0883,0.0800,0.5641,289.5939,9.9018
581.2500,0.5417,70.2771,0.1525,0.1048,0.6537,295.0953,8.5689
582.5000,0.8443,107.1061,0.1687,0.0971,0.5681,318.2271,8.6906
583.7500,0.8024,44.5491,0.2058,0.1870,0.7610,288.8651,7.5691
585.0000,0.4196,20.8627,0.2212,0.2096,0.9800,268.0274,6.8054
586.2500,0.2302,49.7278,0.0774,0.1323,0.7336,275.8178,8.7471
587.5000,0.1806,50.5708,0.0470,0.1673,0.7295,272.3663,9.0143
588.7500,0.1729,64.4306,0.0400,0.1467,0.6729,269.3455,9.6629
590.0000,0.1602,72.5008,0.0287,0.1616,0.6470,266.3992,10.0680
591.2500,0.1462,44.0304,0.0411,0.1772,0.7640,271.5653,8.8665
592.5000,0.1500,58.7109,0.0342,0.1607,0.6941,267.6396,9.5865
593.7500,0.1539,101.2872,0.0228,0.1369,0.5788,261.5484,11.0567
595.0000,0.1373,70.9032,0.0272,0.1531,0.6518,263.0264,10.2123
596.2500,0.1259,82.8847,0.0254,0.1323,0.6188,258.3004,10.7915
597.5000,0.1284,150.0053,0.0164,0.1103,0.5077,250.1156,12.6122
598.7500,0.1386,95.7386,0.0255,0.1230,0.5897,258.9312,11.0673
600.0000,0.1411,66.9039,0.0309,0.1514,0.6645,264.5269,10.0140
601.2500,0.1233,70.6889,0.0236,0.1674,0.6525,260.5567,10.3491
602.5000,0.1119,99.8093,0.0169,0.1452,0.5816,251.5161,11.5646
603.7500,0.1170,59.0809,0.0323,0.1419,0.6927,262.9350,9.8941
605.0000,0.1322,65.7884,0.0278,0.1558,0.6683,263.3771,10.0501
606.2500,0.1272,167.8886,0.0197,0.0833,0.4890,248.2134,13.0066
607.5000,0.1424,152.4700,0.0204,0.0951,0.5050,254.1677,12.4352
608.7500,0.1373,87.4919,0.0159,0.2056,0.6077,259.9136,10.8170
610.0000,0.1246,121.7961,0.0181,0.1187,0.5443,251.8867,12.0021
611.2500,0.1170,113.4439,0.0263,0.0881,0.5573,250.7522,11.8966
612.5000,0.1106,191.3279,0.0189,0.0665,0.4682,240.1769,13.8096
613.7500,0.1297,107.6902,0.0196,0.1271,0.5670,255.1147,11.5387
615.0000,0.1526,210.1976,0.0154,0.0953,0.4537,254.0539,13.2855
616.2500,0.1475,96.4586,0.0261,0.1233,0.5883,260.7712,10.9863
617.5000,0.1437,71.1144,0.0293,0.1491,0.6512,264.0481,10.1601
618.7500,0.1322,78.1229,0.0238,0.1568,0.6311,260.5817,10.5432
620.0000,0.1310,110.5642,0.0221,0.1170,0.5621,255.0659,11.6023
621.2500,0.1284,118.3758,0.0201,0.1167,0.5494,253.3969,11.8526
622.5000,0.1361,106.1768,0.0249,0.1099,0.5697,256.9231,11.4092
623.7500,0.1526,109.2535,0.0248,0.1197,0.5643,260.4462,11.2900
625.0000,0.1793,60.3052,0.0373,0.1722,0.6880,270.6759,9.4539
626.2500,0.1679,58.1541,0.0400,0.1598,0.6963,269.8021,9.4360
627.5000,0.1475,217.8505,0.0125,0.1115,0.4484,252.1107,13.4890
628.7500,0.1577,176.3633,0.0161,0.1144,0.4811,257.0828,12.6565
630.0000,0.1666,106.6293,0.0234,0.1384,0.5689,263.6538,11.0675
631.2500,0.1500,68.9497,0.0335,0.1427,0.6579,265.4726,10.0182
632.5000,0.1462,14.8741,0.0618,0.3747,1.0970,292.5287,6.3953
633.7500,0.1615,37.0843,0.0521,0.1875,0.8090,274.8409,8.3658
635.0000,0.1755,155.9290,0.0245,0.0971,0.5012,262.6335,12.0511
636.2500,0.1793,73.3363,0.0336,0.1526,0.6445,269.0141,9.9499
637.5000,0.1857,30.8344,0.0775,0.1779,0.8603,277.2102,7.8556
638.7500,0.1704,33.3045,0.0783,0.1547,0.8385,276.3917,8.0792
640.0000,0.1653,55.3244,0.0377,0.1747,0.7080,270.0872,9.3261
641.2500,0.1386,61.2110,0.0434,0.1228,0.6845,265.5162,9.7913
642.5000,0.1450,50.3801,0.0320,0.1956,0.7304,269.3312,9.2212
643.7500,0.1666,53.6870,0.0329,0.2005,0.7151,270.5513,9.2423
645.0000,0.1361,64.7868,0.0320,0.1494,0.6717,264.2343,9.9711
646.2500,0.1411,27.7851,0.0619,0.1905,0.8907,279.7356,7.7682
647.5000,0.1399,25.9303,0.0618,0.2037,0.9115,281.2029,7.6118
648.7500,0.1259,107.2121,0.0213,0.1222,0.5679,254.1747,11.5793
650.0000,0.1284,105.2537,0.0258,0.1056,0.5714,255.1236,11.4857
651.2500,0.1615,46.2713,0.0414,0.1861,0.7515,271.9106,8.9020
652.5000,0.1946,65.6840,0.0376,0.1691,0.6686,271.6900,9.5709
653.7500,0.1704,49.4845,0.0439,0.1720,0.7348,271.7849,9.0173
655.0000,0.1539,33.5420,0.0523,0.2000,0.8365,276.1887,8.1613
656.2500,0.1488,22.5906,0.0535,0.2760,0.9543,283.3215,7.2749
657.5000,0.1322,47.8623,0.0287,0.2087,0.7430,268.9941,9.1766
658.7500,0.1602,44.4656,0.0454,0.1776,0.7615,272.3410,8.8108
660.0000,0.2073,31.6356,0.0570,0.2555,0.8530,276.8648,7.8476
661.2500,0.2124,28.4605,0.0548,0.2973,0.8836,277.3873,7.6141
662.5000,0.2060,43.6469,0.0423,0.2297,0.7662,275.0095,8.5534
663.7500,0.1844,62.3500,0.0324,0.1956,0.6803,270.9457,9.5050
665.0000,0.1742,105.4789,0.0241,0.1433,0.5710,265.2421,10.9612
666.2500,0.1628,128.0925,0.0203,0.1321,0.5352,261.1904,11.6333
667.5000,0.1437,163.7371,0.0150,0.1191,0.4931,253.7629,12.6397
668.7500,0.1526,59.2946,0.0329,0.1640,0.6918,267.8164,9.5934
670.0000,0.1793,71.0850,0.0351,0.1476,0.6513,269.2718,9.8698
671.2500,0.1628,84.1813,0.0307,0.1336,0.6156,265.2078,10.4501
672.5000,0.1513,64.1878,0.0373,0.1442,0.6738,266.5989,9.8142
673.7500,0.1818,38.5405,0.0576,0.1831,0.7987,274.9929,8.3687
675.0000,0.1958,47.7822,0.0464,0.1887,0.7435,273.8932,8.8039
676.2500,0.1793,99.4657,0.0307,0.1233,0.5823,266.6320,10.7537
677.5000,0.1882,90.5214,0.0368,0.1227,0.6008,268.7808,10.4280
678.7500,0.1768,58.3559,0.0409,0.1587,0.6955,270.7057,9.3878
680.0000,0.1679,75.9965,0.0361,0.1297,0.6369,267.0537,10.1311
681.2500,0.1564,60.1358,0.0393,0.1441,0.6886,268.0993,9.6021
682.5000,0.1272,99.8082,0.0255,0.1083,0.5816,255.6083,11.3394
683.7500,0.1373,85.3466,0.0396,0.0927,0.6127,260.2699,10.7445
685.0000,0.2162,111.5738,0.0505,0.0808,0.5604,272.2626,10.7474
686.2500,0.2289,105.7099,0.0413,0.1090,0.5706,274.3274,10.5185
687.5000,0.1755,68.8797,0.0337,0.1662,0.6581,269.0459,9.8161
688.7500,0.1666,50.2443,0.0355,0.2063,0.7311,271.3049,9.0768
690.0000,0.1717,47.2599,0.0359,0.2163,0.7462,272.3791,8.8980
691.2500,0.2111,28.9747,0.0588,0.2648,0.8784,277.3176,7.6541
692.5000,0.2022,25.7860,0.0561,0.3057,0.9132,278.3127,7.4345
693.7500,0.1640,99.9944,0.0197,0.1781,0.5812,263.7416,10.9135
695.0000,0.1818,82.9122,0.0298,0.1593,0.6187,268.4132,10.2490
696.2500,0.1971,79.6728,0.0352,0.1477,0.6270,270.8521,10.0344
697.5000,0.2022,82.7283,0.0493,0.1050,0.6191,271.3424,10.0938
698.7500,0.2022,89.6613,0.0515,0.0940,0.6028,270.9539,10.2967
700.0000,0.1818,96.6202,0.0329,0.1244,0.5879,267.2886,10.6533
701.2500,0.1933,125.2511,0.0232,0.1407,0.5392,267.7747,11.2470
702.5000,0.1920,77.9476,0.0306,0.1698,0.6316,270.2965,10.0146
703.7500,0.1780,89.9810,0.0308,0.1380,0.6020,267.1786,10.4960
705.0000,0.1780,107.1652,0.0283,0.1256,0.5680,265.8455,10.9680
706.2500,0.1793,68.0397,0.0332,0.1685,0.6608,269.6381,9.7580
707.5000,0.1920,17.4941,0.0890,0.2819,1.0392,282.5111,6.6788
708.7500,0.1831,18.1086,0.0973,0.2503,1.0273,283.1987,6.7553
710.0000,0.2149,31.2612,0.0810,0.1926,0.8564,276.8887,7.8020
711.2500,0.2289,30.3843,0.0669,0.2492,0.8646,276.8786,7.7086
712.5000,0.1933,64.4299,0.0332,0.1969,0.6729,271.6750,9.5313
713.7500,0.2047,77.7734,0.0334,0.1715,0.6320,271.9715,9.9230
715.0000,0.2594,34.5398,0.0659,0.2549,0.8284,276.8289,7.8930
716.2500,0.2454,39.3823,0.0745,0.1875,0.7929,276.7038,8.1961
717.5000,0.1780,113.0198,0.0275,0.1207,0.5580,265.4550,11.1141
718.7500,0.1564,126.2309,0.0215,0.1216,0.5378,259.8344,11.6674
720.0000,0.1704,84.2269,0.0365,0.1229,0.6155,266.4807,10.3844
721.2500,0.2391,118.2579,0.0332,0.1213,0.5496,275.7061,10.7235
722.5000,0.2721,104.7482,0.0387,0.1376,0.5723,280.0755,10.2255
723.7500,0.2709,99.6603,0.0423,0.1337,0.5819,279.8081,10.1183
725.0000,0.2530,135.8391,0.0361,0.1093,0.5248,277.8328,10.9637
726.2500,0.2505,104.1413,0.0424,0.1210,0.5734,277.3303,10.3399
727.5000,0.2709,79.4452,0.0486,0.1464,0.6276,279.2730,9.6068
728.7500,0.2836,101.4110,0.0442,0.1348,0.5785,281.3333,10.0894
730.0000,0.3128,93.6343,0.0547,0.1304,0.5941,284.0572,9.7726
731.2500,0.3268,79.7296,0.0599,0.1440,0.6268,284.2640,9.3773
732.5000,0.2251,55.8222,0.0751,0.1203,0.7059,275.2169,9.0270
733.7500,0.1450,66.6061,0.0304,0.1542,0.6655,265.1759,9.9678
735.0000,0.1183,72.5018,0.0196,0.1781,0.6470,259.0840,10.4826
736.2500,0.1170,35.3387,0.0245,0.3033,0.8221,274.5825,8.4790
737.5000,0.1068,12.2383,0.0549,0.4126,1.1707,309.5310,6.0013
738.7500,0.1055,14.2007,0.0438,0.4011,1.1141,304.2008,6.3225
740.0000,0.1170,111.0372,0.0157,0.1505,0.5613,251.1119,11.8272
741.2500,0.1157,145.3669,0.0172,0.1022,0.5131,246.3333,12.7414
742.5000,0.1055,131.0881,0.0185,0.0960,0.5311,244.4674,12.5903
743.7500,0.1221,109.0785,0.0234,0.1039,0.5646,252.8622,11.6903
745.0000,0.1500,41.1048,0.0676,0.1351,0.7817,272.8804,8.6722
746.2500,0.1831,72.9719,0.0608,0.0933,0.6456,269.5658,9.9097
747.5000,0.1691,70.8133,0.0471,0.1124,0.6521,267.9327,9.9349
748.7500,0.1679,41.6718,0.0497,0.1770,0.7781,273.5864,8.6140
750.0000,0.1958,51.9568,0.0585,0.1409,0.7230,273.3287,8.9999
751.2500,0.2314,78.3139,0.0558,0.1122,0.6306,275.1362,9.7778
752.5000,0.2530,60.1295,0.0593,0.1450,0.6886,277.2629,9.0712
753.7500,0.2569,89.5655,0.0544,0.1093,0.6030,278.0011,9.9496
755.0000,0.2378,32.9185,0.0637,0.2341,0.8418,276.6996,7.8494
756.2500,0.2022,21.7363,0.0587,0.3469,0.9667,279.5813,7.0902
757.5000,0.1831,67.1038,0.0263,0.2152,0.6639,270.2191,9.6970
758.7500,0.1742,170.7531,0.0144,0.1416,0.4863,261.7059,12.3316
760.0000,0.1768,83.2155,0.0282,0.1582,0.6179,267.6024,10.2992
761.2500,0.1907,107.3633,0.0278,0.1367,0.5676,268.1571,10.8567
762.5000,0.1831,83.9576,0.0302,0.1522,0.6161,268.5128,10.2717
763.7500,0.1857,46.6064,0.0470,0.1837,0.7497,273.4427,8.7937
765.0000,0.1869,78.7600,0.0363,0.1433,0.6294,269.5272,10.0775
766.2500,0.2060,121.5977,0.0396,0.0923,0.5445,270.2561,11.0530
767.5000,0.2492,105.6341,0.0473,0.1070,0.5707,277.1668,10.3818
768.7500,0.2683,133.7295,0.0381,0.1087,0.5276,280.0809,10.8206
770.0000,0.2912,131.3708,0.0356,0.1307,0.5307,283.1730,10.6353
771.2500,0.3268,114.3686,0.0464,0.1294,0.5558,286.7119,10.1373
772.5000,0.4120,95.1105,0.0643,0.1372,0.5910,292.6488,9.4282
773.7500,0.4629,168.0595,0.0511,0.1096,0.4889,304.0707,10.3343
775.0000,0.4006,122.3579,0.0594,0.1138,0.5434,294.5934,9.9590
776.2500,0.4298,100.5026,0.0713,0.1230,0.5803,294.6829,9.4754
777.5000,0.4641,162.3840,0.0445,0.1319,0.4945,303.7560,10.2640
778.7500,0.4832,157.0386,0.0571,0.1132,0.5000,305.0160,10.1309
780.0000,0.5544,69.1393,0.0791,0.2066,0.6573,295.2839,8.5184
781.2500,0.5811,67.6037,0.0755,0.2279,0.6622,295.8435,8.4349
782.5000,0.5150,138.9603,0.0621,0.1228,0.5209,305.8215,9.8024
783.7500,0.4921,103.2535,0.0563,0.1721,0.5751,299.4754,9.3399
785.0000,0.5366,118.6785,0.0575,0.1624,0.5490,304.7811,9.4623
786.2500,0.4858,110.8695,0.0584,0.1571,0.5616,300.1608,9.4852
787.5000,0.4311,158.3865,0.0370,0.1518,0.4986,300.3302,10.3463
788.7500,0.4311,102.2949,0.0457,0.1914,0.5768,295.0098,9.5046
790.0000,0.4133,81.4709,0.0555,0.1868,0.6223,290.7753,9.1318
791.2500,0.4044,186.3706,0.0342,0.1270,0.4723,299.2267,10.7913
792.5000,0.4387,110.7957,0.0550,0.1505,0.5617,296.6439,9.6302
793.7500,0.4501,76.6941,0.0671,0.1839,0.6350,292.1620,8.9207
795.0000,0.4374,125.9013,0.0544,0.1331,0.5383,298.1790,9.8772
796.2500,0.4298,118.3385,0.0559,0.1359,0.5495,296.7636,9.7857
797.5000,0.4718,53.9882,0.0910,0.2084,0.7138,287.1373,8.2645
798.7500,0.5086,75.8723,0.0777,0.1803,0.6373,295.0814,8.7642
800.0000,0.4489,130.6937,0.0436,0.1681,0.5316,299.6270,9.9077
801.2500,0.4769,195.8172,0.0396,0.1306,0.4646,307.3069,10.5703
802.5000,0.4769,115.2666,0.0544,0.1596,0.5543,300.1044,9.5823
803.7500,0.4629,78.9698,0.0597,0.2070,0.6288,293.3456,8.9407
805.0000,0.5633,137.9260,0.0536,0.1582,0.5221,309.2217,9.6479
806.2500,0.5455,91.6914,0.0933,0.1279,0.5983,300.6133,9.0009
807.5000,0.4463,58.5159,0.0772,0.2074,0.6949,287.6166,8.4523
808.7500,0.5760,50.2921,0.1264,0.1967,0.7309,288.5699,7.9842
810.0000,0.7274,79.1140,0.0948,0.2003,0.6284,305.2781,8.4386
811.2500,0.7439,90.3192,0.0873,0.1993,0.6013,309.5103,8.6043
812.5000,0.6650,61.8956,0.1076,0.2170,0.6820,296.4613,8.1713
813.7500,0.5328,66.6465,0.0764,0.2203,0.6654,293.6173,8.4992
815.0000,0.4374,172.9996,0.0457,0.1180,0.4842,301.9548,10.4932
816.2500,0.3904,157.8688,0.0452,0.1143,0.4992,296.1291,10.5166
817.5000,0.4387,82.8969,0.0686,0.1590,0.6187,292.6440,9.0917
818.7500,0.4285,111.5634,0.0678,0.1177,0.5604,295.9233,9.6775
820.0000,0.3802,162.6728,0.0412,0.1158,0.4942,295.2823,10.6267
821.2500,0.4349,86.0055,0.0677,0.1553,0.6112,292.9250,9.1699
822.5000,0.4298,94.4414,0.0678,0.1434,0.5924,293.8604,9.3587
823.7500,0.3802,147.2955,0.0499,0.1046,0.5108,294.4041,10.4207
825.0000,0.3853,80.0591,0.0681,0.1477,0.6260,288.6795,9.1835
826.2500,0.3828,61.5980,0.0692,0.1892,0.6831,285.4389,8.6940
827.5000,0.3560,40.8144,0.0861,0.2182,0.7836,279.5079,7.9989
828.7500,0.3802,35.2248,0.1077,0.2144,0.8230,277.9211,7.6958
830.0000,0.4158,50.0448,0.0955,0.1767,0.7321,283.9550,8.2422
831.2500,0.4985,61.2916,0.0910,0.1828,0.6842,290.5485,8.4264
832.5000,0.4934,66.8429,0.0787,0.2006,0.6647,291.9923,8.5821
833.7500,0.4629,93.3162,0.0689,0.1503,0.5948,295.9537,9.2398
835.0000,0.4807,77.0983,0.0686,0.1835,0.6339,293.9278,8.8552
836.2500,0.4603,80.5888,0.0577,0.2032,0.6246,293.5228,8.9833
837.5000,0.5061,155.9391,0.0496,0.1317,0.5012,306.8522,10.0389
838.7500,0.5392,422.0533,0.0291,0.0893,0.3597,322.9593,11.7397
840.0000,0.5061,319.0350,0.0307,0.1031,0.3948,316.1571,11.3715
841.2500,0.4311,134.5906,0.0490,0.1374,0.5264,298.4389,10.0289
842.5000,0.4234,77.4706,0.0696,0.1665,0.6328,290.7401,9.0095
843.7500,0.4387,39.0998,0.0942,0.2646,0.7948,280.2904,7.7821
845.0000,0.4489,61.0650,0.0753,0.2132,0.6851,288.4356,8.5210
846.2500,0.4476,156.9314,0.0408,0.1433,0.5002,301.8015,10.2622
847.5000,0.4908,83.7488,0.0601,0.1964,0.6166,295.9096,8.9749
848.7500,0.4896,85.0174,0.0762,0.1536,0.6135,296.0948,9.0042
850.0000,0.4858,82.3106,0.0811,0.1513,0.6202,295.3259,8.9571
851.2500,0.5659,143.1992,0.0616,0.1293,0.5157,310.0537,9.7051
852.5000,0.5582,247.3984,0.0434,0.1051,0.4297,318.0448,10.6872
853.7500,0.5493,115.7004,0.0688,0.1425,0.5536,305.1685,9.3850
855.0000,0.6663,110.1141,0.0808,0.1463,0.5629,310.8901,9.0382
856.2500,0.7528,235.9546,0.0583,0.1123,0.4366,332.1897,10.0167
