distance [mm],force_median [N],L2012_lambda [1/mm],L2012_f0 [N],L2012_delta [mm],L2012_L [mm],P2015_density [kg/m^3],P2015_ssa [m^2/kg]
422.5000,0.3980,918.0077,0.0141,0.0620,0.2776,309.8708,14.2455
423.7500,0.4273,1517.9876,0.0149,0.0381,0.2347,317.6200,15.0389
425.0000,0.4629,1734.6744,0.0130,0.0411,0.2245,324.3283,14.9729
426.2500,0.4565,1253.8671,0.0142,0.0513,0.2502,321.3641,14.3828
427.5000,0.4692,1788.5775,0.0125,0.0421,0.2222,325.5336,14.9752
428.7500,0.4997,2423.0769,0.0110,0.0375,0.2009,332.1319,15.2765
430.0000,0.5188,1099.6511,0.0175,0.0548,0.2614,329.5846,13.6511
431.2500,0.5074,717.0191,0.0221,0.0653,0.3014,324.4910,12.9136
432.5000,0.5048,1570.7244,0.0158,0.0410,0.2321,330.2019,14.4256
433.7500,0.5595,964.5151,0.0275,0.0433,0.2730,333.7677,13.1465
435.0000,0.7032,1117.4536,0.0291,0.0429,0.2600,351.2933,12.6311
436.2500,0.7693,3215.6516,0.0141,0.0342,0.1828,368.3399,13.8637
437.5000,0.8329,2200.0254,0.0200,0.0381,0.2074,371.0746,13.0290
438.7500,0.9842,935.2267,0.0437,0.0495,0.2759,372.4850,11.3370
440.0000,1.1648,1369.1153,0.0331,0.0514,0.2430,390.3179,11.3012
441.2500,1.0211,1146.3568,0.0564,0.0325,0.2578,378.1464,11.4884
442.5000,0.8418,2838.5593,0.0183,0.0326,0.1905,374.4153,13.3296
443.7500,0.8380,715.8490,0.0440,0.0561,0.3016,357.5595,11.4254
445.0000,1.1711,878.4886,0.0637,0.0405,0.2817,383.3920,10.7740
446.2500,1.2830,8503.0133,0.0130,0.0232,0.1322,419.5538,12.7786
447.5000,1.2144,1218.9358,0.0387,0.0499,0.2526,391.5068,11.0456
448.7500,1.0694,618.1317,0.0403,0.0861,0.3167,370.9457,10.5856
450.0000,1.0224,94.9272,0.1090,0.1946,0.5914,320.6379,8.3047
451.2500,0.6600,30.2275,0.2047,0.2458,0.8660,274.2952,7.1707
452.5000,0.5506,331.0528,0.0430,0.0778,0.3900,321.2346,11.2424
453.7500,0.4781,249.5302,0.0538,0.0720,0.4285,310.3352,11.0293
455.0000,0.3497,208.5007,0.0566,0.0624,0.4550,293.3924,11.3250
456.2500,0.3815,81.3540,0.1302,0.0833,0.6226,288.5921,9.2266
457.5000,0.6460,151.3748,0.0971,0.0896,0.5062,316.4562,9.5867
458.7500,0.8329,354.9839,0.0738,0.0639,0.3810,345.4172,10.4198
460.0000,1.0834,503.9190,0.1115,0.0408,0.3390,367.7691,10.2988
461.2500,1.6111,666.8837,0.1006,0.0483,0.3088,399.0178,9.6817
462.5000,1.8375,2746.6445,0.0320,0.0419,0.1926,435.8722,10.5424
463.7500,1.8235,1635.7276,0.0354,0.0629,0.2290,426.4490,10.1560
465.0000,1.8883,819.5607,0.0568,0.0822,0.2883,414.4115,9.4932
466.2500,2.2457,1036.9004,0.0752,0.0567,0.2665,431.9429,9.2604
467.5000,2.3792,2328.1161,0.0340,0.0609,0.2036,453.3161,9.6536
468.7500,2.6030,1124.9901,0.0705,0.0664,0.2594,444.3483,8.9603
470.0000,3.0353,1643.9548,0.0550,0.0675,0.2286,464.6460,8.8023
471.2500,3.0684,1142.7999,0.0537,0.1000,0.2580,456.4490,8.5836
472.5000,3.0379,2117.9958,0.0441,0.0650,0.2101,470.3470,8.9306
473.7500,3.0697,2196.4572,0.0373,0.0752,0.2075,471.9231,8.9214
475.0000,3.0277,2728.2648,0.0330,0.0676,0.1931,475.2602,9.0660
476.2500,3.2413,2385.2386,0.0462,0.0584,0.2019,477.8888,8.8172
477.5000,3.4104,3754.0284,0.0299,0.0606,0.1736,490.8819,8.8777
478.7500,3.5236,7051.4355,0.0220,0.0455,0.1407,504.1519,9.0253
480.0000,3.4626,3443.2698,0.0366,0.0546,0.1787,490.4922,8.7994
481.2500,3.3113,3195.9974,0.0301,0.0687,0.1832,485.4649,8.8918
482.5000,3.2019,3634.6848,0.0313,0.0570,0.1755,485.1588,9.0432
483.7500,3.0658,2979.4734,0.0329,0.0623,0.1875,477.9580,9.0741
485.0000,2.9463,1066.9120,0.0512,0.1076,0.2640,451.7594,8.6391
486.2500,2.8471,1810.6319,0.0367,0.0857,0.2213,462.0082,9.0172
487.5000,2.8980,3695.7161,0.0299,0.0528,0.1745,477.3499,9.3403
488.7500,3.1307,6230.1171,0.0254,0.0395,0.1466,492.2242,9.3435
490.0000,3.1370,3426.1423,0.0313,0.0577,0.1790,482.4204,9.0749
491.2500,2.9361,1827.3051,0.0389,0.0822,0.2207,464.5401,8.9425
492.5000,2.9285,2140.5406,0.0367,0.0736,0.2093,467.7454,9.0331
493.7500,2.7810,1539.7272,0.0447,0.0808,0.2336,456.6197,8.9862
495.0000,2.6513,2486.9408,0.0324,0.0660,0.1991,463.0184,9.3867
496.2500,2.8128,1750.1845,0.0431,0.0747,0.2239,460.3465,9.0297
497.5000,2.8675,1437.1069,0.0470,0.0845,0.2391,457.2736,8.8708
498.7500,2.5292,1332.4850,0.0520,0.0742,0.2452,446.3247,9.1372
500.0000,2.5763,1685.1049,0.0412,0.0741,0.2267,452.9184,9.2359
501.2500,2.7594,4757.2864,0.0217,0.0538,0.1604,477.4900,9.6132
502.5000,2.8573,6269.9425,0.0211,0.0433,0.1463,484.5762,9.6351
503.7500,2.8637,3969.7414,0.0260,0.0555,0.1704,477.6033,9.4108
505.0000,2.7963,3261.4146,0.0268,0.0638,0.1819,472.2567,9.3816
506.2500,2.7746,2868.1208,0.0291,0.0662,0.1899,469.2950,9.3364
507.5000,2.4186,755.4597,0.1253,0.0505,0.2962,428.9311,8.8662
508.7500,1.8578,858.0303,0.0647,0.0678,0.2839,414.3827,9.5708
510.0000,1.5526,307.0370,0.0937,0.1070,0.3999,376.2710,9.0010
511.2500,1.1317,284.7145,0.0697,0.1208,0.4101,357.3044,9.5024
512.5000,0.9702,1563.9291,0.0275,0.0456,0.2324,378.7226,12.0422
513.7500,0.8227,920.2902,0.0315,0.0570,0.2774,359.8926,11.8422
515.0000,0.6625,731.6620,0.0294,0.0633,0.2994,342.3297,12.1331
516.2500,0.6104,3159.2129,0.0089,0.0434,0.1839,349.6297,14.8370
517.5000,0.5684,768.9557,0.0257,0.0553,0.2945,332.6881,12.6861
518.7500,0.4705,812.4467,0.0154,0.0762,0.2891,320.4809,13.4039
520.0000,0.4832,1647.3474,0.0124,0.0475,0.2284,327.2470,14.6934
521.2500,0.5201,1359.2591,0.0158,0.0487,0.2435,331.3759,14.0387
522.5000,0.5519,1557.4293,0.0142,0.0499,0.2327,336.7629,14.0589
523.7500,0.5315,1620.1800,0.0167,0.0391,0.2297,334.2572,14.2777
525.0000,0.5112,1928.4749,0.0122,0.0438,0.2167,332.4929,14.7569
526.2500,0.4959,1956.0831,0.0130,0.0395,0.2157,330.2703,14.9115
527.5000,0.4832,1195.0282,0.0161,0.0509,0.2542,325.1356,14.0711
528.7500,0.5430,1208.8279,0.0178,0.0506,0.2533,333.5865,13.6620
530.0000,0.6104,1707.8100,0.0193,0.0375,0.2257,345.0210,13.8284
531.2500,0.6345,2116.3126,0.0162,0.0373,0.2101,349.7258,14.0282
532.5000,0.6511,1663.9016,0.0184,0.0423,0.2277,349.6374,13.5395
533.7500,0.6994,1403.4105,0.0213,0.0463,0.2410,353.3152,13.0078
535.0000,0.7337,1450.5864,0.0237,0.0436,0.2383,357.1768,12.8901
536.2500,0.7998,1921.4374,0.0203,0.0413,0.2170,366.5736,12.9917
537.5000,0.8927,2468.7885,0.0251,0.0289,0.1996,377.6554,12.9212
538.7500,0.9855,2157.9691,0.0237,0.0390,0.2088,383.8602,12.3900
540.0000,1.0465,2398.3005,0.0215,0.0406,0.2015,389.7650,12.3017
541.2500,1.1381,2602.7123,0.0261,0.0336,0.1961,397.3174,12.0949
542.5000,1.2881,1862.0227,0.0284,0.0487,0.2193,402.4182,11.3211
543.7500,1.3937,2282.9553,0.0251,0.0488,0.2049,411.4227,11.2701
545.0000,1.5170,2700.1535,0.0270,0.0417,0.1937,420.4651,11.1463
546.2500,1.5679,3932.6016,0.0214,0.0375,0.1709,428.1926,11.3556
547.5000,1.5946,1673.6972,0.0308,0.0621,0.2272,416.8206,10.5632
548.7500,1.7446,1546.9764,0.0350,0.0639,0.2333,422.1259,10.2348
550.0000,1.8998,1497.0374,0.0416,0.0617,0.2358,427.8122,9.9703
551.2500,2.0689,1398.7384,0.0364,0.0807,0.2412,432.7210,9.6876
552.5000,2.1757,2145.8935,0.0328,0.0617,0.2092,444.8796,9.8556
553.7500,2.3512,2658.5137,0.0316,0.0560,0.1947,454.8050,9.7710
555.0000,2.2902,316.7972,0.1099,0.1249,0.3957,398.3900,8.3455
556.2500,1.6124,175.2010,0.1350,0.1392,0.4821,359.5755,8.3896
557.5000,1.1559,405.3562,0.0826,0.0733,0.3645,366.9618,9.8875
558.7500,0.9893,2105.7588,0.0202,0.0470,0.2105,383.8698,12.3464
560.0000,0.8825,519.2699,0.0362,0.0935,0.3356,355.6979,10.8311
561.2500,0.7223,342.4953,0.0435,0.0999,0.3856,336.7948,10.6803
562.5000,0.6676,706.2184,0.0237,0.0804,0.3029,342.4060,12.0522
563.7500,0.6854,1112.9715,0.0220,0.0560,0.2603,349.4301,12.7098
565.0000,0.6981,1759.5246,0.0176,0.0449,0.2235,355.3937,13.3660
566.2500,0.6650,943.4112,0.0241,0.0589,0.2751,345.5152,12.5403
567.5000,0.6765,641.7030,0.0311,0.0691,0.3128,342.0719,11.8566
568.7500,0.8151,713.2707,0.0377,0.0605,0.3019,355.6809,11.4972
570.0000,0.9995,466.7336,0.0755,0.0589,0.3478,361.3279,10.3881
571.2500,1.1533,616.6216,0.0465,0.0825,0.3170,375.7403,10.3956
572.5000,1.1864,1787.2269,0.0259,0.0515,0.2223,395.5986,11.5418
573.7500,1.2474,1511.5662,0.0300,0.0557,0.2351,396.8763,11.2012
575.0000,1.2640,1521.3151,0.0287,0.0585,0.2346,397.9502,11.1677
576.2500,1.2258,1451.1870,0.0273,0.0631,0.2383,394.9570,11.2104
577.5000,1.2118,1417.7390,0.0286,0.0606,0.2401,393.7530,11.2197
578.7500,1.2220,458.8758,0.0493,0.1093,0.3498,373.0728,9.9133
580.0000,1.2118,487.8672,0.0518,0.0971,0.3427,373.9367,10.0031
581.2500,1.2563,1023.2204,0.0401,0.0620,0.2677,390.9502,10.7543
582.5000,1.4191,1158.2143,0.0371,0.0664,0.2569,401.7829,10.5465
583.7500,1.3835,988.6263,0.0413,0.0684,0.2708,397.0565,10.4542
585.0000,1.1190,288.1218,0.0971,0.0785,0.4085,357.0058,9.5383
586.2500,0.7871,294.9393,0.0569,0.0969,0.4053,338.8119,10.2659
587.5000,0.7121,619.9598,0.0323,0.0714,0.3164,344.9186,11.6576
588.7500,0.6816,985.8307,0.0246,0.0566,0.2711,347.7074,12.5330
590.0000,0.7159,1057.0154,0.0266,0.0511,0.2648,351.9356,12.4850
591.2500,0.7490,654.1899,0.0339,0.0678,0.3108,348.9150,11.6022
592.5000,0.7680,476.4020,0.0398,0.0805,0.3454,345.7636,11.0484
593.7500,0.8265,315.0773,0.0462,0.1134,0.3965,342.7162,10.2621
595.0000,0.7693,314.6007,0.0498,0.1016,0.3967,338.7829,10.4113
596.2500,0.6905,873.0909,0.0238,0.0678,0.2823,347.2100,12.2962
597.5000,0.6574,1213.7041,0.0214,0.0507,0.2529,347.3571,12.9913
598.7500,0.6790,1125.2959,0.0243,0.0496,0.2594,348.8864,12.7586
600.0000,0.6892,967.4597,0.0263,0.0547,0.2728,348.2696,12.4670
601.2500,0.6727,345.6918,0.0437,0.0906,0.3844,332.9741,10.8553
602.5000,0.6956,384.0016,0.0429,0.0843,0.3712,336.5117,10.9489
603.7500,0.6511,592.2880,0.0323,0.0694,0.3212,338.5985,11.8312
605.0000,0.6422,557.9732,0.0296,0.0798,0.3277,336.9729,11.7688
606.2500,0.6879,918.6049,0.0243,0.0616,0.2775,347.5490,12.3896
607.5000,0.7375,626.6917,0.0369,0.0650,0.3153,347.3207,11.5780
608.7500,0.7274,525.5296,0.0431,0.0656,0.3343,343.9244,11.3389
610.0000,0.7070,595.8612,0.0331,0.0717,0.3206,343.9203,11.6140
611.2500,0.7439,541.0524,0.0388,0.0716,0.3311,345.7500,11.3260
612.5000,0.7019,379.8717,0.0487,0.0771,0.3725,336.8646,10.9102
613.7500,0.7007,320.4236,0.0522,0.0848,0.3942,334.0023,10.6415
615.0000,0.7922,598.6659,0.0401,0.0652,0.3201,351.2310,11.3148
616.2500,0.7617,962.0172,0.0292,0.0544,0.2733,355.1413,12.1434
617.5000,0.6625,503.5220,0.0392,0.0681,0.3391,337.5607,11.5134
618.7500,0.5646,240.3993,0.0540,0.0896,0.4339,318.1997,10.6129
620.0000,0.5773,182.6545,0.0542,0.1203,0.4755,315.0091,10.0899
621.2500,0.5608,260.2675,0.0434,0.1033,0.4225,318.9934,10.7682
622.5000,0.5315,515.5280,0.0306,0.0683,0.3365,324.2868,12.1502
623.7500,0.5519,475.3964,0.0327,0.0713,0.3457,325.7024,11.8975
625.0000,0.5417,625.9443,0.0277,0.0618,0.3154,327.4734,12.4569
626.2500,0.5404,785.3379,0.0254,0.0545,0.2924,329.5138,12.8844
627.5000,0.5493,732.9357,0.0268,0.0572,0.2992,329.9460,12.7055
628.7500,0.5493,437.8211,0.0403,0.0631,0.3553,324.4858,11.7588
630.0000,0.4527,306.1606,0.0533,0.0592,0.4003,309.6602,11.5545
631.2500,0.4578,292.7258,0.0456,0.0725,0.4063,309.8091,11.4388
632.5000,0.5404,423.4379,0.0335,0.0776,0.3593,323.1355,11.7397
633.7500,0.5048,310.4941,0.0393,0.0839,0.3984,315.7070,11.3259
635.0000,0.4756,282.3801,0.0350,0.0976,0.4112,311.4487,11.2806
636.2500,0.4807,331.0238,0.0337,0.0875,0.3900,313.7319,11.5652
637.5000,0.5201,298.4373,0.0379,0.0925,0.4037,316.8406,11.1829
638.7500,0.5379,507.5809,0.0291,0.0730,0.3382,324.8549,12.0882
640.0000,0.5277,487.5213,0.0277,0.0777,0.3428,323.2573,12.0655
641.2500,0.5252,495.5378,0.0278,0.0762,0.3409,323.1337,12.1094
642.5000,0.5404,473.1744,0.0328,0.0706,0.3462,324.3811,11.9452
643.7500,0.5531,491.8926,0.0321,0.0712,0.3418,326.2257,11.9537
645.0000,0.5252,331.5716,0.0356,0.0895,0.3898,318.6418,11.3566
646.2500,0.5010,277.2468,0.0380,0.0982,0.4137,313.9741,11.1285
647.5000,0.4972,330.5429,0.0364,0.0833,0.3902,315.5830,11.4811
648.7500,0.4031,251.2312,0.0361,0.0932,0.4275,301.7641,11.4168
650.0000,0.3560,703.1258,0.0151,0.0679,0.3034,301.0437,14.0427
651.2500,0.3611,523.8710,0.0184,0.0753,0.3347,300.5196,13.3196
652.5000,0.3650,297.2045,0.0287,0.0867,0.4043,297.8406,12.0127
653.7500,0.3243,195.1888,0.0402,0.0853,0.4651,289.4779,11.3358
655.0000,0.3052,255.1491,0.0294,0.0829,0.4253,287.7214,12.0964
656.2500,0.3484,462.8401,0.0353,0.0450,0.3488,297.7041,13.1438
657.5000,0.3929,353.1791,0.0344,0.0653,0.3817,303.0748,12.2034
658.7500,0.3891,353.5767,0.0319,0.0705,0.3815,302.5342,12.2313
660.0000,0.4680,377.9808,0.0343,0.0728,0.3731,313.5664,11.8928
661.2500,0.4908,554.1255,0.0292,0.0623,0.3285,320.0421,12.5154
662.5000,0.5074,378.1682,0.0404,0.0680,0.3731,318.2034,11.6885
663.7500,0.5112,246.4129,0.0472,0.0893,0.4303,313.5559,10.8634
665.0000,0.4298,192.8283,0.0438,0.1059,0.4670,302.3475,10.7414
666.2500,0.3751,215.5638,0.0313,0.1161,0.4499,296.9738,11.2488
667.5000,0.3815,333.5200,0.0287,0.0827,0.3890,301.0213,12.1553
668.7500,0.3739,377.3016,0.0322,0.0633,0.3733,300.6987,12.4801
670.0000,0.3497,567.6252,0.0260,0.0489,0.3258,298.9021,13.6062
671.2500,0.3840,449.1572,0.0276,0.0629,0.3523,303.3738,12.7908
672.5000,0.4234,173.9892,0.0529,0.0976,0.4832,300.5914,10.5646
673.7500,0.4590,318.5564,0.0418,0.0719,0.3950,310.8109,11.6004
675.0000,0.4209,622.5542,0.0251,0.0542,0.3159,311.2216,13.2196
676.2500,0.3764,353.0529,0.0276,0.0790,0.3817,300.6556,12.3151
677.5000,0.3878,296.2660,0.0337,0.0798,0.4047,301.0711,11.8571
678.7500,0.3802,333.3348,0.0310,0.0752,0.3891,300.8327,12.1626
680.0000,0.3904,305.1942,0.0366,0.0715,0.4007,301.6436,11.9051
681.2500,0.4107,349.4133,0.0364,0.0672,0.3830,305.4816,12.0661
682.5000,0.3891,249.4964,0.0392,0.0843,0.4285,299.9196,11.4814
683.7500,0.3891,223.0545,0.0381,0.0956,0.4448,299.0129,11.2437
685.0000,0.4209,427.2828,0.0305,0.0647,0.3582,308.4713,12.4250
686.2500,0.4667,485.7100,0.0322,0.0601,0.3432,315.7334,12.3999
687.5000,0.4756,578.4148,0.0292,0.0574,0.3238,318.4353,12.6931
688.7500,0.4514,324.7743,0.0339,0.0848,0.3925,310.0823,11.6796
690.0000,0.4680,281.7763,0.0407,0.0851,0.4115,310.5743,11.3131
691.2500,0.4641,303.3901,0.0366,0.0861,0.4015,310.9143,11.4775
692.5000,0.4705,377.1390,0.0317,0.0804,0.3734,313.8550,11.8745
693.7500,0.5214,657.7467,0.0229,0.0700,0.3102,325.4838,12.6648
695.0000,0.5442,879.1682,0.0233,0.0537,0.2816,331.0246,13.0699
696.2500,0.5837,473.6731,0.0368,0.0680,0.3461,329.0521,11.7417
697.5000,0.6485,566.2592,0.0351,0.0671,0.3261,337.7801,11.7666
698.7500,0.7502,556.4158,0.0400,0.0679,0.3280,346.6964,11.3471
700.0000,0.8202,549.7600,0.0383,0.0775,0.3293,352.0952,11.0976
701.2500,0.8812,538.7936,0.0427,0.0764,0.3315,356.2434,10.8868
702.5000,0.9219,1073.0218,0.0302,0.0569,0.2635,369.9472,11.7123
703.7500,0.9219,697.0761,0.0386,0.0687,0.3043,363.4231,11.1275
705.0000,0.9372,532.1544,0.0420,0.0832,0.3329,359.8561,10.7170
706.2500,0.9016,553.7607,0.0398,0.0814,0.3285,358.1400,10.8680
707.5000,0.9245,434.9039,0.0494,0.0868,0.3561,355.2905,10.4733
708.7500,0.9232,407.8609,0.0486,0.0950,0.3638,353.9744,10.3882
710.0000,0.7591,248.8087,0.0664,0.0943,0.4289,333.6517,10.0814
711.2500,0.6218,492.2408,0.0322,0.0790,0.3417,333.3805,11.6417
712.5000,0.6091,274.5329,0.0399,0.1133,0.4151,324.0505,10.6868
713.7500,0.5760,252.7686,0.0474,0.0988,0.4267,319.9433,10.6603
715.0000,0.5201,498.6717,0.0278,0.0751,0.3402,322.6034,12.1482
716.2500,0.5315,330.0317,0.0402,0.0826,0.3904,319.2501,11.3196
717.5000,0.5379,291.6824,0.0389,0.0974,0.4068,318.3500,11.0648
718.7500,0.5493,478.4683,0.0312,0.0730,0.3449,325.4947,11.9217
720.0000,0.6231,239.3452,0.0619,0.0868,0.4345,323.0478,10.4070
721.2500,0.6994,355.5263,0.0455,0.0874,0.3808,335.6034,10.8123
722.5000,0.6968,602.6999,0.0340,0.0686,0.3194,343.1517,11.6720
723.7500,0.7134,589.0398,0.0350,0.0702,0.3218,344.3308,11.5712
725.0000,0.7731,335.3175,0.0507,0.0929,0.3883,340.2100,10.4976
726.2500,0.8520,244.9269,0.0560,0.1244,0.4312,339.1386,9.8379
727.5000,0.9562,286.8727,0.0634,0.1057,0.4091,348.5800,9.8355
728.7500,1.1038,447.2616,0.0505,0.0981,0.3528,366.4100,10.1082
730.0000,1.1483,737.6505,0.0394,0.0803,0.2986,378.8888,10.6204
731.2500,1.1394,848.6997,0.0380,0.0713,0.2849,380.9060,10.8079
732.5000,1.0758,533.0819,0.0473,0.0854,0.3327,368.4614,10.3857
733.7500,0.9753,502.4320,0.0428,0.0918,0.3394,361.2604,10.5430
735.0000,0.9804,398.5018,0.0470,0.1047,0.3666,357.0128,10.2229
736.2500,1.0758,488.1169,0.0435,0.0993,0.3426,366.6880,10.2753
737.5000,1.0834,652.2304,0.0395,0.0841,0.3111,372.7881,10.6198
738.7500,1.0224,639.8444,0.0395,0.0813,0.3131,368.6872,10.7430
740.0000,0.9562,1187.4517,0.0262,0.0620,0.2548,373.9667,11.7341
741.2500,0.9982,867.9047,0.0346,0.0674,0.2828,372.2787,11.2002
742.5000,1.0109,436.3878,0.0505,0.0905,0.3557,360.6649,10.2741
743.7500,0.9003,382.5600,0.0470,0.0999,0.3716,351.2741,10.3554
745.0000,0.9028,446.0459,0.0420,0.0969,0.3531,354.3578,10.5632
746.2500,0.8151,264.9878,0.0662,0.0935,0.4200,338.5374,10.0368
747.5000,0.7172,439.9533,0.0374,0.0871,0.3547,340.4053,11.0932
748.7500,0.7172,604.9356,0.0291,0.0812,0.3190,345.0382,11.5990
750.0000,0.7464,608.4533,0.0291,0.0837,0.3184,347.6722,11.4993
751.2500,0.7363,468.2779,0.0364,0.0860,0.3474,342.9371,11.1268
752.5000,0.7108,591.3753,0.0320,0.0757,0.3214,344.1587,11.5872
753.7500,0.7452,915.7701,0.0257,0.0640,0.2778,353.0116,12.1360
755.0000,0.7146,522.8616,0.0330,0.0839,0.3349,342.7581,11.3767
756.2500,0.6943,375.4446,0.0398,0.0950,0.3740,336.0545,10.9168
757.5000,0.8024,411.4287,0.0426,0.0910,0.3627,345.9355,10.7218
758.7500,0.8978,945.3304,0.0271,0.0697,0.2749,366.2903,11.6199
760.0000,0.8431,1011.2298,0.0302,0.0559,0.2688,362.8553,11.9034
761.2500,0.7909,1080.5753,0.0240,0.0618,0.2629,359.2246,12.1987
762.5000,0.8431,396.4493,0.0431,0.1001,0.3672,348.1572,10.5534
763.7500,0.9359,581.3385,0.0420,0.0765,0.3232,361.3371,10.8406
765.0000,0.9461,793.6133,0.0347,0.0688,0.2914,367.2220,11.2323
766.2500,0.9359,440.7908,0.0466,0.0924,0.3545,356.2784,10.4634
767.5000,0.9524,400.1857,0.0508,0.0951,0.3661,355.4166,10.2926
768.7500,0.9143,389.1538,0.0456,0.1046,0.3695,352.4956,10.3450
770.0000,0.9588,652.8019,0.0347,0.0850,0.3110,364.8871,10.9349
771.2500,0.9601,595.7791,0.0334,0.0971,0.3206,363.3852,10.8092
772.5000,0.9168,529.0692,0.0414,0.0859,0.3336,358.3893,10.7630
773.7500,0.9537,384.4638,0.0470,0.1063,0.3710,354.6856,10.2355
775.0000,0.8227,196.1093,0.0609,0.1420,0.4643,332.5316,9.5816
776.2500,0.7426,538.6526,0.0316,0.0878,0.3316,345.5775,11.3235
777.5000,0.8990,417.8514,0.0665,0.0649,0.3609,352.8848,10.4818
778.7500,1.0071,631.4610,0.0351,0.0924,0.3145,367.4810,10.7643
780.0000,0.9550,241.2645,0.0530,0.1522,0.4334,344.5146,9.6057
781.2500,0.9105,260.0659,0.0532,0.1320,0.4227,343.8277,9.7966
782.5000,0.8354,399.9717,0.0402,0.1041,0.3662,347.7903,10.5870
783.7500,0.7159,229.4074,0.0602,0.1022,0.4407,329.1669,10.0685
785.0000,0.6294,287.7743,0.0412,0.1069,0.4086,326.5015,10.6969
786.2500,0.6078,292.9189,0.0390,0.1086,0.4062,324.9144,10.8027
787.5000,0.6320,323.2251,0.0388,0.1026,0.3931,328.4902,10.8844
788.7500,0.6829,829.8630,0.0229,0.0728,0.2871,345.8552,12.2484
790.0000,0.6676,592.4813,0.0301,0.0757,0.3212,340.1962,11.7623
791.2500,0.6778,314.2504,0.0457,0.0960,0.3968,331.8702,10.6827
792.5000,0.7083,315.7892,0.0430,0.1061,0.3962,334.3488,10.5947
793.7500,0.7146,116.1831,0.0740,0.1765,0.5529,314.5796,9.0258
795.0000,0.9308,101.9692,0.1211,0.1509,0.5775,319.9944,8.5049
796.2500,1.0987,241.1767,0.0683,0.1330,0.4334,351.5091,9.3532
797.5000,1.1673,379.2083,0.0592,0.1030,0.3727,365.9902,9.7868
798.7500,1.3009,337.1600,0.0657,0.1167,0.3876,369.1917,9.4327
800.0000,1.4344,509.4353,0.0585,0.0964,0.3378,385.2607,9.6759
801.2500,1.4954,738.4517,0.0469,0.0853,0.2985,396.4249,9.9583
802.5000,1.5030,545.4466,0.0468,0.1162,0.3302,389.8064,9.6426
803.7500,1.4763,494.7128,0.0463,0.1298,0.3411,386.3149,9.5828
805.0000,1.2665,125.6799,0.1384,0.1408,0.5386,337.7261,8.3736
806.2500,0.9995,129.2035,0.0829,0.1894,0.5336,329.7522,8.7179
807.5000,0.9550,155.9153,0.0729,0.1673,0.5012,333.3558,9.0257
808.7500,0.8151,212.1384,0.0540,0.1451,0.4523,333.8438,9.7117
810.0000,0.7426,282.5301,0.0479,0.1124,0.4111,334.9224,10.3202
811.2500,0.6752,347.9947,0.0396,0.0984,0.3835,333.2890,10.8576
812.5000,0.6778,363.7933,0.0381,0.0998,0.3779,334.1917,10.9216
813.7500,0.6625,244.2571,0.0512,0.1076,0.4316,326.4566,10.3190
815.0000,0.6027,251.5031,0.0405,0.1213,0.4274,322.1667,10.5583
816.2500,0.5455,365.3298,0.0359,0.0859,0.3774,321.9385,11.4445
817.5000,0.4959,460.0848,0.0270,0.0798,0.3495,318.9028,12.1248
818.7500,0.4336,208.5866,0.0416,0.1013,0.4549,303.5826,10.8808
820.0000,0.3675,167.8275,0.0346,0.1272,0.4891,294.0822,10.7556
821.2500,0.3700,251.7497,0.0297,0.1005,0.4273,297.4422,11.6146
822.5000,0.3980,228.1255,0.0346,0.1053,0.4415,300.3054,11.2426
823.7500,0.4120,164.5053,0.0426,0.1199,0.4924,298.8181,10.5028
825.0000,0.4056,227.2531,0.0397,0.0924,0.4421,301.2012,11.1939
826.2500,0.4527,334.3783,0.0352,0.0784,0.3887,310.5174,11.7313
827.5000,0.4972,525.2277,0.0252,0.0763,0.3344,320.3440,12.3741
828.7500,0.4680,214.1854,0.0441,0.0984,0.4509,307.5031,10.7792
830.0000,0.4260,87.5351,0.0628,0.1659,0.6076,292.5756,9.2284
831.2500,0.4298,128.1523,0.0540,0.1333,0.5351,297.7379,9.9388
832.5000,0.4565,249.8474,0.0339,0.1109,0.4283,308.0098,11.1316
833.7500,0.5468,286.9838,0.0413,0.0925,0.4090,319.0092,10.9987
835.0000,0.5811,283.9243,0.0450,0.0921,0.4105,322.0794,10.8461
836.2500,0.5442,439.7210,0.0345,0.0736,0.3548,323.9823,11.7911
837.5000,0.5036,543.1162,0.0249,0.0737,0.3307,321.4537,12.4024
838.7500,0.4069,226.6845,0.0420,0.0850,0.4425,301.3317,11.1821
840.0000,0.3293,189.5639,0.0277,0.1310,0.4696,290.0346,11.2374
841.2500,0.2937,141.2948,0.0425,0.1007,0.5180,283.7791,10.7874
842.5000,0.2403,138.8709,0.0322,0.1146,0.5210,275.8171,11.1131
843.7500,0.2391,189.1952,0.0288,0.0927,0.4699,275.4343,11.9127
845.0000,0.2289,282.1893,0.0234,0.0732,0.4113,272.9453,13.0868
846.2500,0.2174,287.0925,0.0234,0.0666,0.4089,270.2102,13.2744
847.5000,0.2314,259.7826,0.0316,0.0594,0.4228,273.6114,12.8319
848.7500,0.2836,267.4516,0.0311,0.0706,0.4187,284.0935,12.3909
850.0000,0.3039,245.7744,0.0330,0.0774,0.4307,287.3717,12.0169
851.2500,0.2658,200.2034,0.0349,0.0814,0.4612,280.3390,11.8232
852.5000,0.2607,176.4979,0.0361,0.0863,0.4809,279.2985,11.5511
