distance [mm],force_median [N],L2012_lambda [1/mm],L2012_f0 [N],L2012_delta [mm],L2012_L [mm],P2015_density [kg/m^3],P2015_ssa [m^2/kg]
422.5000,0.7401,166.6739,0.1061,0.0917,0.4902,324.1855,9.5182
423.7500,1.3136,183.5683,0.2545,0.0574,0.4747,352.0546,8.7408
425.0000,2.0002,624.3381,0.1129,0.0568,0.3156,411.3502,9.1377
426.2500,2.2584,976.8509,0.0484,0.0961,0.2719,430.9009,9.2040
427.5000,1.9112,69.8734,0.2985,0.1713,0.6550,324.1206,7.3756
428.7500,0.8316,37.6899,0.2365,0.2287,0.8046,282.7938,7.3352
430.0000,0.6447,299.6068,0.0413,0.1044,0.4032,328.4068,10.7130
431.2500,0.5468,533.4829,0.0189,0.1100,0.3326,326.4030,12.1346
432.5000,0.5506,972.3824,0.0144,0.0784,0.2723,332.7270,13.2156
433.7500,0.4565,241.8219,0.0394,0.0951,0.4330,307.6585,11.0672
435.0000,0.3370,431.5317,0.0145,0.1120,0.3570,295.3784,13.0792
436.2500,0.3065,893.5409,0.0089,0.0769,0.2801,291.8084,15.1719
437.5000,0.2861,712.8568,0.0079,0.1029,0.3020,286.6981,14.8579
438.7500,0.2899,1034.0811,0.0066,0.0851,0.2668,288.2737,15.7676
440.0000,0.2899,1072.2805,0.0082,0.0665,0.2636,288.3377,15.8612
441.2500,0.2785,617.4717,0.0104,0.0888,0.3168,284.6940,14.5820
442.5000,0.2645,808.9858,0.0056,0.1181,0.2895,281.6324,15.4927
443.7500,0.2620,1464.3033,0.0040,0.0887,0.2376,281.3796,17.1446
445.0000,0.2569,1454.7756,0.0051,0.0701,0.2381,279.9320,17.2214
446.2500,0.2556,1188.8506,0.0070,0.0631,0.2547,279.4889,16.6891
447.5000,0.2429,998.9352,0.0070,0.0721,0.2699,275.8568,16.4302
448.7500,0.2429,867.6409,0.0064,0.0911,0.2829,275.8762,16.0318
450.0000,0.2518,719.1162,0.0083,0.0875,0.3011,278.2786,15.3634
451.2500,0.2416,844.9252,0.0071,0.0829,0.2854,275.5235,15.9785
452.5000,0.2340,1801.2394,0.0036,0.0725,0.2217,272.9620,18.2963
453.7500,0.2289,1009.2282,0.0060,0.0777,0.2690,271.7100,16.7214
455.0000,0.2403,495.7383,0.0086,0.1161,0.3409,275.3188,14.4992
456.2500,0.2429,636.2372,0.0065,0.1201,0.3137,275.9221,15.1590
457.5000,0.2391,865.0095,0.0056,0.1008,0.2831,274.7974,16.0891
458.7500,0.2518,454.9216,0.0099,0.1134,0.3508,278.1362,14.1092
460.0000,0.2416,571.6256,0.0086,0.1018,0.3251,275.6080,14.8784
461.2500,0.2391,1536.8734,0.0042,0.0747,0.2338,274.6291,17.7298
462.5000,0.2314,1139.8234,0.0053,0.0781,0.2583,272.4038,17.0256
463.7500,0.2263,1735.3385,0.0040,0.0664,0.2245,270.4832,18.3646
465.0000,0.2340,1018.6958,0.0057,0.0818,0.2681,273.2410,16.6506
466.2500,0.2225,1046.3164,0.0077,0.0570,0.2657,269.7024,16.9546
467.5000,0.2060,1177.3700,0.0062,0.0578,0.2555,264.0581,17.6752
468.7500,0.2124,374.1372,0.0100,0.1181,0.3744,268.3438,14.1009
470.0000,0.2276,537.1009,0.0082,0.1063,0.3319,271.9093,14.9143
471.2500,0.2200,777.8348,0.0056,0.1035,0.2933,269.2669,16.1255
472.5000,0.2073,1375.9859,0.0042,0.0744,0.2426,264.2304,18.1258
473.7500,0.2009,1444.8468,0.0035,0.0802,0.2386,261.8576,18.4389
475.0000,0.1971,909.0599,0.0037,0.1200,0.2785,261.5154,17.0754
476.2500,0.2022,785.7061,0.0042,0.1268,0.2924,263.5954,16.5090
477.5000,0.2098,581.2910,0.0076,0.1006,0.3233,266.6728,15.4433
478.7500,0.2225,265.0983,0.0133,0.1323,0.4200,271.5671,12.9898
480.0000,0.2238,269.7230,0.0125,0.1383,0.4175,271.8335,13.0225
481.2500,0.2302,394.7090,0.0128,0.0943,0.3678,272.8885,14.0026
482.5000,0.2378,266.4659,0.0192,0.0981,0.4192,274.9859,12.8301
483.7500,0.2518,293.1102,0.0248,0.0733,0.4061,277.9774,12.9328
485.0000,0.2670,373.2790,0.0207,0.0717,0.3747,281.4260,13.4019
486.2500,0.2861,396.3072,0.0151,0.0974,0.3673,285.4998,13.3527
487.5000,0.2772,633.0906,0.0114,0.0797,0.3142,284.4388,14.6637
488.7500,0.2632,1400.6025,0.0051,0.0746,0.2411,281.7072,17.0008
490.0000,0.2658,735.7315,0.0085,0.0863,0.2988,281.8680,15.2184
491.2500,0.2645,792.1232,0.0079,0.0856,0.2916,281.6144,15.4359
492.5000,0.2467,849.4178,0.0077,0.0767,0.2849,276.9383,15.9077
493.7500,0.2429,235.4550,0.0169,0.1283,0.4369,276.1060,12.4478
495.0000,0.2429,262.2845,0.0157,0.1248,0.4215,276.0829,12.7332
496.2500,0.2518,356.3624,0.0156,0.0954,0.3805,278.0508,13.4516
497.5000,0.2747,327.3592,0.0158,0.1098,0.3914,282.8092,12.9832
498.7500,0.2556,330.3651,0.0126,0.1258,0.3903,278.8529,13.2073
500.0000,0.2569,219.0369,0.0148,0.1631,0.4475,278.8236,12.1271
501.2500,0.2518,227.9142,0.0144,0.1590,0.4417,277.8754,12.2761
502.5000,0.2454,824.0683,0.0065,0.0920,0.2878,276.5877,15.8439
503.7500,0.2530,865.1185,0.0067,0.0873,0.2831,278.6737,15.8542
505.0000,0.2530,845.8226,0.0076,0.0799,0.2853,278.6662,15.7918
506.2500,0.2543,836.5659,0.0083,0.0739,0.2863,279.0023,15.7411
507.5000,0.2480,455.4660,0.0096,0.1157,0.3506,277.2207,14.1619
508.7500,0.2480,423.6621,0.0090,0.1341,0.3592,277.2119,13.9645
510.0000,0.2314,842.9910,0.0071,0.0798,0.2856,272.6043,16.1506
511.2500,0.2073,1862.7656,0.0030,0.0761,0.2193,263.7483,19.0592
512.5000,0.2047,477.9700,0.0073,0.1240,0.3450,265.6027,14.9448
513.7500,0.2124,368.6921,0.0109,0.1105,0.3762,268.3764,14.0583
515.0000,0.2047,276.6822,0.0131,0.1197,0.4140,267.1333,13.3350
516.2500,0.2073,368.0756,0.0108,0.1098,0.3764,267.0015,14.1288
517.5000,0.2238,706.7452,0.0089,0.0731,0.3029,270.5261,15.7738
518.7500,0.2263,652.7520,0.0082,0.0867,0.3110,271.3510,15.4980
520.0000,0.2060,729.7546,0.0082,0.0721,0.2997,265.0050,16.2039
521.2500,0.2111,587.9951,0.0095,0.0792,0.3220,267.0325,15.4550
522.5000,0.2403,332.7595,0.0203,0.0725,0.3893,275.4528,13.4015
523.7500,0.2416,328.9083,0.0193,0.0791,0.3908,275.7479,13.3548
525.0000,0.2251,900.1950,0.0070,0.0738,0.2794,270.6474,16.4602
526.2500,0.2174,358.3939,0.0129,0.1001,0.3798,269.7761,13.9041
527.5000,0.2416,344.9167,0.0165,0.0894,0.3847,275.7348,13.4838
528.7500,0.2670,456.2956,0.0153,0.0776,0.3504,281.6685,13.9286
530.0000,0.2899,301.3413,0.0251,0.0789,0.4024,285.5667,12.6298
531.2500,0.3154,391.1396,0.0247,0.0664,0.3689,291.0937,13.0372
532.5000,0.3192,435.2408,0.0230,0.0648,0.3560,292.1964,13.2599
533.7500,0.3370,486.0572,0.0198,0.0707,0.3431,295.9085,13.3592
535.0000,0.3535,901.3418,0.0132,0.0596,0.2793,301.6327,14.6444
536.2500,0.3535,509.9264,0.0170,0.0825,0.3377,299.0643,13.3237
537.5000,0.3344,262.3147,0.0209,0.1247,0.4214,292.5288,11.9424
538.7500,0.3459,412.6678,0.0173,0.0981,0.3624,296.7009,12.8995
540.0000,0.3535,520.2197,0.0166,0.0820,0.3354,299.1629,13.3698
541.2500,0.3332,440.1117,0.0185,0.0829,0.3547,294.7901,13.1591
542.5000,0.3357,374.1680,0.0193,0.0950,0.3744,294.4988,12.7557
543.7500,0.3471,447.8094,0.0185,0.0848,0.3526,297.3227,13.0781
545.0000,0.3599,510.8246,0.0187,0.0773,0.3375,300.1708,13.2729
546.2500,0.3548,437.1001,0.0186,0.0901,0.3555,298.4948,12.9587
547.5000,0.3560,375.6995,0.0216,0.0906,0.3739,297.8822,12.6032
548.7500,0.3764,216.9411,0.0307,0.1166,0.4490,297.1853,11.2553
550.0000,0.3573,172.8115,0.0325,0.1336,0.4843,293.0840,10.8716
551.2500,0.3306,473.5851,0.0177,0.0817,0.3461,294.6413,13.3559
552.5000,0.3281,555.4081,0.0152,0.0797,0.3282,294.7994,13.7611
553.7500,0.3281,259.4276,0.0228,0.1143,0.4230,291.4875,11.9626
555.0000,0.3141,223.9407,0.0205,0.1390,0.4443,288.6252,11.7215
556.2500,0.3103,610.2744,0.0127,0.0807,0.3181,291.5867,14.1766
557.5000,0.3026,304.2533,0.0200,0.1037,0.4011,287.9050,12.5413
558.7500,0.3128,211.5216,0.0216,0.1414,0.4528,288.1791,11.5975
560.0000,0.3293,497.2613,0.0136,0.0970,0.3405,294.6057,13.4841
561.2500,0.3166,404.0403,0.0155,0.1028,0.3649,291.4478,13.1039
562.5000,0.3077,309.5615,0.0156,0.1304,0.3988,288.8656,12.5397
563.7500,0.2848,297.9794,0.0160,0.1247,0.4039,284.5890,12.6483
565.0000,0.2912,306.0391,0.0161,0.1232,0.4003,285.8442,12.6566
566.2500,0.3141,385.4350,0.0159,0.1037,0.3707,290.8066,13.0132
567.5000,0.3128,283.1808,0.0188,0.1190,0.4108,289.4029,12.2844
568.7500,0.3001,299.8101,0.0168,0.1221,0.4031,287.4028,12.5274
570.0000,0.3217,202.5455,0.0297,0.1110,0.4594,289.3004,11.4368
571.2500,0.3777,310.2997,0.0262,0.0923,0.3985,299.9727,12.0229
572.5000,0.3599,515.0758,0.0196,0.0727,0.3366,300.2138,13.2918
573.7500,0.3459,346.8187,0.0205,0.1004,0.3840,295.8072,12.4987
575.0000,0.3077,214.0968,0.0252,0.1201,0.4510,287.4480,11.6618
576.2500,0.2988,242.0882,0.0193,0.1346,0.4329,286.4715,12.0206
577.5000,0.3370,358.2150,0.0181,0.1064,0.3799,294.5056,12.6437
578.7500,0.3204,391.6641,0.0175,0.0959,0.3687,292.0235,12.9947
580.0000,0.2937,315.1175,0.0169,0.1139,0.3964,286.3972,12.7057
581.2500,0.3077,451.9314,0.0178,0.0792,0.3515,290.1501,13.4618
582.5000,0.3281,552.5188,0.0167,0.0729,0.3288,294.7794,13.7486
583.7500,0.3243,394.9185,0.0217,0.0781,0.3677,292.7416,12.9806
585.0000,0.3459,269.8026,0.0281,0.0937,0.4175,294.4214,11.9263
586.2500,0.3433,291.3737,0.0231,0.1054,0.4069,294.4659,12.1190
587.5000,0.3268,581.5939,0.0151,0.0758,0.3232,294.7283,13.8846
588.7500,0.3446,461.4442,0.0181,0.0830,0.3491,297.0268,13.1696
590.0000,0.3522,258.4821,0.0272,0.1021,0.4235,295.1050,11.7868
591.2500,0.2912,176.3169,0.0345,0.1030,0.4811,284.1889,11.3211
592.5000,0.2658,646.8296,0.0118,0.0716,0.3119,281.7445,14.8727
593.7500,0.2734,470.8727,0.0134,0.0887,0.3468,283.1277,13.9359
595.0000,0.2747,524.0099,0.0120,0.0894,0.3346,283.5711,14.2002
596.2500,0.2823,770.3172,0.0111,0.0672,0.2943,285.9426,15.1098
597.5000,0.2988,438.4727,0.0254,0.0559,0.3551,288.3083,13.4764
598.7500,0.3395,204.7647,0.0662,0.0550,0.4577,291.8870,11.3473
600.0000,0.4883,168.0124,0.1127,0.0550,0.4889,306.3800,10.2383
601.2500,0.9206,58.6482,0.3776,0.0926,0.6944,300.9377,7.8128
602.5000,1.5704,178.6930,0.1787,0.1005,0.4790,359.1238,8.4469
603.7500,2.1414,212.8299,0.1809,0.1083,0.4519,380.0151,8.1462
605.0000,2.2851,432.0786,0.0842,0.1269,0.3569,408.7729,8.5811
606.2500,2.3766,615.4193,0.0769,0.1013,0.3172,422.0075,8.7602
607.5000,2.5038,678.9681,0.0574,0.1296,0.3069,428.2194,8.7188
608.7500,2.7250,572.4194,0.1053,0.0921,0.3249,428.5104,8.4339
610.0000,3.3354,631.1495,0.0843,0.1244,0.3145,444.5528,8.0927
611.2500,3.5529,1129.5933,0.0462,0.1345,0.2590,466.5643,8.2457
612.5000,3.0569,107.9523,0.2564,0.2116,0.5666,361.9730,7.2402
613.7500,1.6861,40.3453,0.3518,0.2672,0.7866,290.5308,7.0046
615.0000,1.3072,161.5593,0.0772,0.2085,0.4953,347.6577,8.6076
616.2500,0.9054,53.0314,0.1496,0.2387,0.7181,296.8889,7.7014
617.5000,0.5811,106.1798,0.0532,0.2113,0.5697,305.4847,9.1632
618.7500,0.4285,280.4980,0.0352,0.0903,0.4121,305.9020,11.5058
620.0000,0.3662,536.5957,0.0104,0.1317,0.3320,301.5144,13.3308
621.2500,0.3599,245.4674,0.0164,0.1830,0.4309,295.8619,11.6226
622.5000,0.3243,158.8330,0.0233,0.1852,0.4982,288.3692,10.8710
623.7500,0.2810,318.5185,0.0103,0.1714,0.3950,284.0108,12.8513
625.0000,0.2645,288.1220,0.0099,0.1872,0.4085,280.5813,12.7574
626.2500,0.2759,293.7410,0.0104,0.1829,0.4058,282.8623,12.6955
627.5000,0.2848,510.9161,0.0089,0.1267,0.3375,285.7728,14.0145
628.7500,0.2747,999.1799,0.0069,0.0805,0.2699,284.4397,15.9042
630.0000,0.2747,633.5740,0.0098,0.0910,0.3141,283.8463,14.6987
631.2500,0.2759,288.8943,0.0124,0.1549,0.4081,282.8308,12.6535
632.5000,0.2530,421.1386,0.0096,0.1258,0.3599,278.4065,13.8846
633.7500,0.2352,646.5010,0.0078,0.0969,0.3120,273.8555,15.3237
635.0000,0.2276,789.5654,0.0063,0.0941,0.2919,271.5352,16.0293
636.2500,0.2302,387.1503,0.0101,0.1220,0.3702,272.9075,13.9484
637.5000,0.2327,285.6923,0.0114,0.1504,0.4096,273.8042,13.0760
638.7500,0.2327,371.9741,0.0095,0.1368,0.3751,273.5739,13.8030
640.0000,0.2391,300.9568,0.0095,0.1680,0.4026,275.2046,13.1439
641.2500,0.2289,238.8836,0.0096,0.2038,0.4348,273.1492,12.6327
642.5000,0.2098,613.5855,0.0065,0.1100,0.3175,266.5618,15.6056
643.7500,0.1958,1791.9503,0.0030,0.0749,0.2221,259.5156,19.2583
645.0000,0.1958,832.2608,0.0045,0.1082,0.2868,261.2998,16.8264
646.2500,0.2085,181.3798,0.0162,0.1530,0.4766,269.3479,12.1018
647.5000,0.2225,177.6315,0.0193,0.1411,0.4799,272.2920,11.9032
648.7500,0.2441,247.6934,0.0157,0.1285,0.4296,276.3584,12.5684
650.0000,0.2289,291.9987,0.0130,0.1269,0.4066,272.9049,13.1808
651.2500,0.2174,378.4020,0.0106,0.1145,0.3730,269.6746,14.0599
652.5000,0.2251,290.8264,0.0112,0.1442,0.4072,272.0165,13.2157
653.7500,0.2314,279.3874,0.0142,0.1239,0.4127,273.5371,13.0298
655.0000,0.2251,242.0506,0.0150,0.1310,0.4329,272.2918,12.7107
656.2500,0.2340,69.0205,0.0289,0.2502,0.6577,275.5843,9.4694
657.5000,0.2467,70.7309,0.0322,0.2332,0.6523,276.7926,9.4621
658.7500,0.2263,165.1134,0.0177,0.1603,0.4918,273.1642,11.6743
660.0000,0.2124,363.7588,0.0080,0.1527,0.3779,268.4064,14.0193
661.2500,0.2416,490.8673,0.0107,0.0935,0.3420,275.6440,14.4539
662.5000,0.2505,218.2907,0.0203,0.1204,0.4481,277.6131,12.1768
663.7500,0.2391,132.4558,0.0242,0.1589,0.5292,275.6365,11.0046
665.0000,0.2327,85.5947,0.0247,0.2407,0.6122,275.1562,9.9813
666.2500,0.2492,88.5508,0.0317,0.1995,0.6053,277.1102,9.9656
667.5000,0.2645,117.4812,0.0290,0.1646,0.5508,279.3230,10.5381
668.7500,0.2658,217.9490,0.0198,0.1284,0.4483,280.4603,12.0356
670.0000,0.2670,473.4817,0.0156,0.0757,0.3461,281.7115,14.0261
671.2500,0.2721,76.5583,0.0392,0.2017,0.6353,279.3011,9.5189
672.5000,0.2492,46.9142,0.0488,0.2442,0.7480,276.8763,8.5506
673.7500,0.2441,85.5753,0.0303,0.2054,0.6122,276.5153,9.9144
675.0000,0.2607,149.8827,0.0254,0.1420,0.5079,279.1078,11.1487
676.2500,0.2416,874.4973,0.0080,0.0695,0.2821,275.5166,16.0759
677.5000,0.2721,73.2388,0.0371,0.2132,0.6448,279.1850,9.4214
678.7500,0.2836,97.1006,0.0384,0.1601,0.5870,281.1875,9.9919
680.0000,0.2518,86.9564,0.0271,0.2261,0.6089,277.3955,9.9092
681.2500,0.2441,116.9980,0.0239,0.1884,0.5516,276.4632,10.6617
682.5000,0.2391,328.4891,0.0118,0.1292,0.3910,275.1652,13.3815
683.7500,0.2556,108.9131,0.0325,0.1559,0.5649,278.0336,10.4146
685.0000,0.2696,55.3749,0.0370,0.2850,0.7078,278.2543,8.8296
686.2500,0.2429,79.1525,0.0409,0.1564,0.6283,276.3915,9.7396
687.5000,0.2149,67.0722,0.0324,0.2106,0.6640,273.7491,9.5035
688.7500,0.2276,260.2940,0.0135,0.1360,0.4225,272.7570,12.8804
690.0000,0.2683,60.6054,0.0360,0.2588,0.6868,278.3970,9.0266
691.2500,0.3192,74.6577,0.0363,0.2432,0.6407,283.1984,9.2705
692.5000,0.3192,161.5187,0.0243,0.1670,0.4954,287.7911,10.9385
693.7500,0.3026,110.7062,0.0279,0.2047,0.5618,283.8607,10.1860
695.0000,0.3166,157.0578,0.0239,0.1709,0.5000,287.3091,10.8905
696.2500,0.3077,119.3020,0.0241,0.2131,0.5480,284.8100,10.3253
697.5000,0.2543,96.0501,0.0251,0.2243,0.5891,277.7651,10.1263
698.7500,0.2327,297.3737,0.0100,0.1607,0.4042,273.7679,13.1854
700.0000,0.2174,441.2664,0.0077,0.1324,0.3544,269.3972,14.5039
701.2500,0.2251,100.8049,0.0237,0.2032,0.5797,273.8645,10.4276
702.5000,0.2480,73.5890,0.0395,0.1882,0.6438,276.9219,9.5458
703.7500,0.2530,95.6554,0.0314,0.1807,0.5899,277.6064,10.1241
705.0000,0.2314,333.1615,0.0164,0.0892,0.3892,273.3645,13.5136
706.2500,0.2543,64.1956,0.0590,0.1525,0.6738,277.4190,9.2098
707.5000,0.2480,49.7802,0.0583,0.1972,0.7334,276.8306,8.6815
708.7500,0.2213,260.6156,0.0083,0.2138,0.4224,271.3020,12.9577
710.0000,0.2187,45.6309,0.0500,0.2143,0.7550,275.4272,8.6022
711.2500,0.1958,39.9100,0.0567,0.2004,0.7894,275.1612,8.3923
712.5000,0.1869,795.7668,0.0040,0.1217,0.2911,258.2928,16.8872
713.7500,0.2060,87.7874,0.0335,0.1521,0.6070,271.5956,10.2161
715.0000,0.2276,101.1478,0.0329,0.1494,0.5790,274.2207,10.4185
716.2500,0.2060,41.9508,0.0412,0.2714,0.7764,275.2281,8.4647
717.5000,0.2085,81.0936,0.0353,0.1611,0.6233,272.2751,10.0014
718.7500,0.2251,346.6781,0.0119,0.1146,0.3840,271.7684,13.7062
720.0000,0.2111,262.7439,0.0153,0.1136,0.4212,268.8662,13.1047
721.2500,0.2009,422.9727,0.0135,0.0771,0.3594,264.8128,14.6419
722.5000,0.2200,291.9299,0.0188,0.0847,0.4067,270.7950,13.2893
723.7500,0.2238,86.7626,0.0283,0.2012,0.6094,274.0207,10.0686
725.0000,0.2314,47.5188,0.0243,0.4337,0.7448,275.9748,8.6424
726.2500,0.2556,101.7337,0.0271,0.1946,0.5779,277.9726,10.2536
727.5000,0.2594,110.5833,0.0273,0.1853,0.5621,278.5563,10.4270
728.7500,0.2518,116.5494,0.0220,0.2082,0.5523,277.5580,10.6010
730.0000,0.2365,142.0055,0.0236,0.1553,0.5171,275.1692,11.1993
731.2500,0.2391,218.9938,0.0207,0.1150,0.4476,275.3581,12.2951
732.5000,0.2556,226.1767,0.0205,0.1160,0.4428,278.6064,12.2208
733.7500,0.2454,103.4111,0.0319,0.1638,0.5748,276.6537,10.3550
735.0000,0.2747,115.9471,0.0369,0.1369,0.5533,280.6393,10.4454
736.2500,0.3065,87.9722,0.0454,0.1641,0.6066,283.0980,9.6671
737.5000,0.2785,50.6163,0.0480,0.2437,0.7293,278.4729,8.6117
738.7500,0.2772,171.5697,0.0286,0.1171,0.4855,281.9501,11.3557
740.0000,0.3166,195.9464,0.0267,0.1223,0.4645,288.3980,11.3945
741.2500,0.2988,166.3661,0.0295,0.1273,0.4905,285.1094,11.1333
742.5000,0.2772,168.3184,0.0330,0.1082,0.4886,281.9049,11.3096
743.7500,0.2912,110.7484,0.0411,0.1376,0.5618,282.5360,10.2471
745.0000,0.3370,105.3922,0.0501,0.1358,0.5711,287.2029,9.9168
746.2500,0.3611,106.7151,0.0524,0.1373,0.5688,289.6175,9.8405
747.5000,0.4349,105.6737,0.0626,0.1313,0.5706,295.7262,9.5535
748.7500,0.3573,78.6925,0.0818,0.1198,0.6296,286.5086,9.2412
750.0000,0.2734,185.2474,0.0227,0.1359,0.4733,281.5026,11.5705
751.2500,0.2798,86.9914,0.0334,0.2069,0.6089,280.4203,9.7657
752.5000,0.2734,59.4583,0.0408,0.2443,0.6912,278.7024,8.9662
753.7500,0.2581,101.5718,0.0229,0.2318,0.5782,278.2922,10.2348
755.0000,0.2187,336.1996,0.0148,0.0925,0.3880,270.2213,13.7043
756.2500,0.1907,91.9783,0.0174,0.2590,0.5977,269.0810,10.4494
757.5000,0.1946,69.8827,0.0189,0.3193,0.6550,271.3023,9.7238
758.7500,0.1882,205.2208,0.0084,0.2317,0.4574,264.1335,12.6882
760.0000,0.1831,439.1409,0.0047,0.1864,0.3549,259.1857,15.0731
761.2500,0.1895,424.2048,0.0055,0.1685,0.3590,261.3456,14.8480
762.5000,0.1958,187.6841,0.0119,0.1875,0.4712,266.3849,12.3388
763.7500,0.2162,72.9187,0.0292,0.2201,0.6457,273.5945,9.6956
765.0000,0.2251,125.2892,0.0238,0.1585,0.5391,273.4303,10.9727
766.2500,0.2073,606.2228,0.0066,0.1076,0.3188,265.8077,15.6159
767.5000,0.2022,394.2966,0.0123,0.0889,0.3679,265.3863,14.4111
768.7500,0.2162,147.7366,0.0248,0.1280,0.5103,271.4815,11.4750
770.0000,0.2403,91.9000,0.0285,0.2002,0.5978,276.0298,10.1048
771.2500,0.2543,132.0160,0.0231,0.1780,0.5298,278.0072,10.8850
772.5000,0.2581,103.2954,0.0375,0.1429,0.5750,278.3112,10.2742
773.7500,0.2556,123.7100,0.0346,0.1266,0.5414,278.1437,10.7190
775.0000,0.2327,142.5741,0.0250,0.1409,0.5164,274.5171,11.2402
776.2500,0.2162,110.1393,0.0270,0.1585,0.5628,272.3004,10.7144
777.5000,0.2429,101.3909,0.0474,0.1112,0.5786,276.3173,10.3239
778.7500,0.2607,95.1962,0.0440,0.1343,0.5908,278.5206,10.0694
780.0000,0.2505,142.5718,0.0291,0.1297,0.5164,277.4589,11.1011
781.2500,0.2683,95.0805,0.0337,0.1827,0.5911,279.4092,10.0246
782.5000,0.2925,63.9881,0.0469,0.2127,0.6745,280.3169,9.0496
783.7500,0.3395,74.4283,0.0428,0.2197,0.6414,284.7083,9.1910
785.0000,0.2772,76.6602,0.0393,0.2014,0.6351,279.7774,9.4987
786.2500,0.2365,245.7657,0.0119,0.1679,0.4307,274.7627,12.6271
787.5000,0.2658,99.4034,0.0473,0.1239,0.5824,279.1972,10.1407
788.7500,0.3255,99.4420,0.0468,0.1497,0.5823,285.6733,9.8444
790.0000,0.3154,129.6421,0.0361,0.1428,0.5330,286.1451,10.4690
791.2500,0.3166,102.5906,0.0370,0.1780,0.5763,284.9727,9.9513
792.5000,0.2887,82.6562,0.0424,0.1794,0.6193,281.1162,9.6117
793.7500,0.2798,122.4693,0.0353,0.1370,0.5433,281.4460,10.5419
795.0000,0.3179,132.2879,0.0400,0.1242,0.5295,286.5608,10.5000
796.2500,0.2874,203.9181,0.0334,0.0923,0.4583,284.0364,11.6963
797.5000,0.2670,156.8666,0.0337,0.1100,0.5002,280.1709,11.2131
798.7500,0.2620,104.8030,0.0368,0.1479,0.5722,278.8138,10.2855
800.0000,0.2658,102.8178,0.0307,0.1797,0.5759,279.2586,10.2188
801.2500,0.2187,49.5583,0.0296,0.3273,0.7345,275.1364,8.7863
802.5000,0.1971,274.7574,0.0068,0.2201,0.4150,265.1724,13.4194
803.7500,0.2035,602.9860,0.0049,0.1417,0.3193,264.6346,15.6707
805.0000,0.2124,92.9480,0.0197,0.2507,0.5956,272.2717,10.3146
806.2500,0.2213,146.7437,0.0210,0.1545,0.5115,272.4414,11.4117
807.5000,0.2124,40.4836,0.0422,0.2863,0.7857,275.6482,8.3623
808.7500,0.2162,47.0590,0.0390,0.2649,0.7472,275.1781,8.6809
810.0000,0.2391,97.1385,0.0311,0.1698,0.5869,275.8331,10.2451
811.2500,0.2518,123.5220,0.0313,0.1387,0.5417,277.5884,10.7412
812.5000,0.2441,83.6769,0.0363,0.1755,0.6168,276.5192,9.8620
813.7500,0.2480,69.2140,0.0364,0.2115,0.6571,276.9083,9.4069
815.0000,0.2352,205.9748,0.0225,0.1075,0.4568,274.6315,12.1712
816.2500,0.2365,222.5733,0.0204,0.1105,0.4452,274.8307,12.3633
817.5000,0.2391,197.3592,0.0168,0.1503,0.4634,275.4119,12.0226
818.7500,0.2518,105.2950,0.0282,0.1826,0.5713,277.5035,10.3582
820.0000,0.2620,185.9490,0.0221,0.1343,0.4727,279.5771,11.6706
821.2500,0.2607,614.8511,0.0094,0.0909,0.3173,280.4570,14.8063
822.5000,0.2314,266.6215,0.0134,0.1360,0.4192,273.5847,12.9024
823.7500,0.2314,85.4480,0.0315,0.1940,0.6125,275.0037,9.9849
825.0000,0.2505,48.2624,0.0353,0.3181,0.7410,276.9524,8.6063
826.2500,0.2861,98.1829,0.0313,0.1823,0.5848,281.5073,10.0037
827.5000,0.2632,95.6238,0.0302,0.1861,0.5900,278.8278,10.0655
828.7500,0.2085,322.7781,0.0111,0.1213,0.3933,267.6854,13.7276
830.0000,0.2340,384.8132,0.0107,0.1162,0.3709,273.8593,13.8807
831.2500,0.2327,371.3530,0.0103,0.1224,0.3753,273.5753,13.7984
832.5000,0.2263,171.4782,0.0182,0.1531,0.4856,273.1024,11.7736
833.7500,0.2543,206.3944,0.0143,0.1775,0.4565,278.3069,11.9984
835.0000,0.2594,124.3497,0.0199,0.2139,0.5405,278.6961,10.7060
836.2500,0.2085,116.2379,0.0262,0.1543,0.5528,270.8685,10.9137
837.5000,0.1933,1257.9782,0.0026,0.1189,0.2499,259.3386,18.2001
838.7500,0.1946,610.5543,0.0055,0.1205,0.3180,261.7437,15.8823
840.0000,0.2085,228.7444,0.0121,0.1579,0.4411,268.6401,12.7455
841.2500,0.2111,250.3831,0.0160,0.1134,0.4280,268.9923,12.9687
842.5000,0.1996,287.1739,0.0144,0.1043,0.4089,265.6884,13.5130
843.7500,0.2480,42.1036,0.0458,0.2872,0.7755,276.7876,8.3272
845.0000,0.3192,75.6630,0.0436,0.2056,0.6378,283.2885,9.2982
846.2500,0.2416,38.2813,0.0620,0.2313,0.8005,276.6195,8.1486
847.5000,0.2441,43.6963,0.0589,0.2106,0.7659,276.6473,8.4174
848.7500,0.2759,4.3234,0.3357,0.4808,1.6560,265.3974,4.5487
850.0000,0.2937,5.7006,0.3104,0.4214,1.5102,262.4021,4.9311
851.2500,0.3917,15.5398,0.2110,0.2913,1.0811,263.4470,6.3770
852.5000,0.4247,14.4950,0.3043,0.2587,1.1065,259.4567,6.2698
853.7500,0.5137,13.8237,0.3215,0.2811,1.1241,251.8748,6.1956
855.0000,0.6180,26.2393,0.2017,0.2557,0.9079,269.7863,7.0084
