# Exported by snowmicropyn 1.2.1 (git hash 25c665906cd9d26085fa9eab6ba842a7f4b41101)
distance [mm],force [N]
435.0537,0.1068
435.0578,0.1144
435.0620,0.1272
435.0661,0.1322
435.0702,0.1348
435.0744,0.1373
435.0785,0.1424
435.0826,0.1488
435.0868,0.1335
435.0909,0.1411
435.0950,0.1284
435.0992,0.1373
435.1033,0.1411
435.1074,0.1335
435.1116,0.1221
435.1157,0.1233
435.1198,0.1259
435.1239,0.1386
435.1281,0.1373
435.1322,0.1462
435.1363,0.1170
435.1405,0.1055
435.1446,0.1081
435.1487,0.1170
435.1529,0.1233
435.1570,0.1081
435.1611,0.1043
435.1653,0.1017
435.1694,0.0992
435.1735,0.1068
435.1777,0.0928
435.1818,0.0877
435.1859,0.0877
435.1901,0.1030
435.1942,0.1005
435.1983,0.1017
435.2025,0.1043
435.2066,0.0979
435.2107,0.1043
435.2149,0.1005
435.2190,0.1005
435.2231,0.1043
435.2273,0.0776
435.2314,0.0763
435.2355,0.0788
435.2397,0.0776
435.2438,0.0928
435.2479,0.0941
435.2520,0.1055
435.2562,0.1157
435.2603,0.1183
435.2644,0.1246
435.2686,0.1310
435.2727,0.1246
435.2768,0.1233
435.2810,0.1106
435.2851,0.0916
435.2892,0.0890
435.2934,0.0941
435.2975,0.1043
435.3016,0.1132
435.3058,0.1081
435.3099,0.1106
435.3140,0.1081
435.3182,0.1106
435.3223,0.1233
435.3264,0.1233
435.3306,0.1272
435.3347,0.1335
435.3388,0.1272
435.3430,0.1335
435.3471,0.1246
435.3512,0.1183
435.3554,0.1233
435.3595,0.1246
435.3636,0.1284
435.3678,0.1221
435.3719,0.1272
435.3760,0.1322
435.3801,0.0903
435.3843,0.0725
435.3884,0.0572
435.3925,0.0712
435.3967,0.0687
435.4008,0.0712
435.4049,0.0699
435.4091,0.0636
435.4132,0.0738
435.4173,0.0636
435.4215,0.0623
435.4256,0.0623
435.4297,0.0598
435.4339,0.0610
435.4380,0.0585
435.4421,0.0649
435.4463,0.0598
435.4504,0.0623
435.4545,0.0610
435.4587,0.0610
435.4628,0.0712
435.4669,0.0585
435.4711,0.0623
435.4752,0.0585
435.4793,0.0636
435.4835,0.0636
435.4876,0.0661
435.4917,0.0649
435.4958,0.0649
435.5000,0.0636
435.5041,0.0649
435.5082,0.0610
435.5124,0.0585
435.5165,0.0610
435.5206,0.0636
435.5248,0.0687
435.5289,0.0699
435.5330,0.0699
435.5372,0.0725
435.5413,0.0712
435.5454,0.0712
435.5496,0.0763
435.5537,0.0699
435.5578,0.0610
435.5620,0.0661
435.5661,0.0674
435.5702,0.0649
435.5744,0.0674
435.5785,0.0649
435.5826,0.0687
435.5868,0.0712
435.5909,0.0674
435.5950,0.0699
435.5992,0.0661
435.6033,0.0661
435.6074,0.0699
435.6116,0.0636
435.6157,0.0661
435.6198,0.0623
435.6239,0.0623
435.6281,0.0649
435.6322,0.0636
435.6363,0.0649
435.6405,0.0687
435.6446,0.0687
435.6487,0.0750
435.6529,0.0763
435.6570,0.0801
435.6611,0.0763
435.6653,0.0763
435.6694,0.0776
435.6735,0.0699
435.6777,0.0725
435.6818,0.0687
435.6859,0.0738
435.6901,0.0738
435.6942,0.0712
435.6983,0.0801
435.7025,0.0750
435.7066,0.0788
435.7107,0.0788
435.7149,0.0839
435.7190,0.0839
435.7231,0.0865
435.7273,0.0865
435.7314,0.0839
435.7355,0.0852
435.7397,0.0827
435.7438,0.0890
435.7479,0.0865
435.7520,0.0877
435.7562,0.0954
435.7603,0.0954
435.7644,0.0903
435.7686,0.0992
435.7727,0.1005
435.7768,0.1081
435.7810,0.1132
435.7851,0.1119
435.7892,0.1055
435.7934,0.1005
435.7975,0.0966
435.8016,0.1017
435.8058,0.1094
435.8099,0.1170
435.8140,0.1170
435.8182,0.1157
435.8223,0.1068
435.8264,0.0954
435.8306,0.0839
435.8347,0.0903
435.8388,0.0865
435.8430,0.0992
435.8471,0.1106
435.8512,0.1106
435.8554,0.1157
435.8595,0.1017
435.8636,0.1043
435.8678,0.0979
435.8719,0.1017
435.8760,0.0903
435.8801,0.0852
435.8843,0.0903
435.8884,0.0827
435.8925,0.0903
435.8967,0.0827
435.9008,0.0877
435.9049,0.0966
435.9091,0.1005
435.9132,0.1068
435.9173,0.1094
435.9215,0.1170
435.9256,0.1208
435.9297,0.0966
435.9339,0.0839
435.9380,0.0788
435.9421,0.0827
435.9463,0.0738
435.9504,0.0776
435.9545,0.0763
435.9587,0.0738
435.9628,0.0738
435.9669,0.0750
435.9711,0.0738
435.9752,0.0750
435.9793,0.0610
435.9835,0.0750
435.9876,0.0674
435.9917,0.0750
435.9958,0.0763
436.0000,0.0788
436.0041,0.0852
436.0082,0.0839
436.0124,0.0890
436.0165,0.0877
436.0206,0.0941
436.0248,0.0865
436.0289,0.0839
436.0330,0.0776
436.0372,0.0814
436.0413,0.0827
436.0454,0.0776
436.0496,0.0788
436.0537,0.0776
436.0578,0.0750
436.0620,0.0776
436.0661,0.0750
436.0702,0.0712
436.0744,0.0725
436.0785,0.0712
436.0826,0.0725
436.0868,0.0763
436.0909,0.0725
436.0950,0.0712
436.0992,0.0725
436.1033,0.0738
436.1074,0.0776
436.1116,0.0725
436.1157,0.0776
436.1198,0.0814
436.1239,0.0839
436.1281,0.1030
436.1322,0.1068
436.1363,0.1170
436.1405,0.1030
436.1446,0.1055
436.1487,0.0954
436.1529,0.0877
436.1570,0.0788
436.1611,0.0750
436.1653,0.0750
436.1694,0.0776
436.1735,0.0839
436.1777,0.0763
436.1818,0.0827
436.1859,0.0801
436.1901,0.0801
436.1942,0.0801
436.1983,0.0801
436.2025,0.0814
436.2066,0.0827
436.2107,0.0865
436.2149,0.0852
436.2190,0.0865
436.2231,0.0814
436.2273,0.0788
436.2314,0.0750
436.2355,0.0661
436.2397,0.0674
436.2438,0.0712
436.2479,0.0750
436.2520,0.0827
436.2562,0.0865
436.2603,0.0776
436.2644,0.0814
436.2686,0.0877
436.2727,0.0814
436.2768,0.0839
436.2810,0.0788
436.2851,0.0776
436.2892,0.0750
436.2934,0.0725
436.2975,0.0725
436.3016,0.0738
436.3058,0.0738
436.3099,0.0738
436.3140,0.0763
436.3182,0.0827
436.3223,0.0814
436.3264,0.0839
436.3306,0.0877
436.3347,0.0839
436.3388,0.0776
436.3430,0.0890
436.3471,0.0827
436.3512,0.0903
436.3554,0.0877
436.3595,0.0877
436.3636,0.0992
436.3678,0.1030
436.3719,0.1030
436.3760,0.1043
436.3801,0.1132
436.3843,0.1208
436.3884,0.1170
436.3925,0.1221
436.3967,0.1119
436.4008,0.1183
436.4049,0.1132
436.4091,0.1157
436.4132,0.1144
436.4173,0.1246
436.4215,0.1373
436.4256,0.1424
436.4297,0.1437
436.4339,0.1462
436.4380,0.1602
436.4421,0.1704
436.4463,0.1577
436.4504,0.1526
436.4545,0.1411
436.4587,0.1221
436.4628,0.1272
436.4669,0.1170
436.4711,0.1081
436.4752,0.1005
436.4793,0.1030
436.4835,0.0928
436.4876,0.0801
436.4917,0.0750
436.4958,0.0738
436.5000,0.0725
436.5041,0.0750
436.5082,0.0763
436.5124,0.0788
436.5165,0.0839
436.5206,0.0890
436.5248,0.0865
436.5289,0.0865
436.5330,0.0890
436.5372,0.0916
436.5413,0.0954
436.5454,0.0928
436.5496,0.0992
436.5537,0.0979
436.5578,0.1043
436.5620,0.1043
436.5661,0.1106
436.5702,0.1094
436.5744,0.1081
436.5785,0.1119
436.5826,0.1119
436.5868,0.1144
436.5909,0.1221
436.5950,0.1208
436.5992,0.1221
436.6033,0.1081
436.6074,0.1030
436.6116,0.1081
436.6157,0.0788
436.6198,0.0928
436.6239,0.0877
436.6281,0.0916
436.6322,0.0699
436.6363,0.0699
436.6405,0.0750
436.6446,0.0916
436.6487,0.1043
436.6529,0.1221
436.6570,0.1322
436.6611,0.1195
436.6653,0.1030
436.6694,0.1068
436.6735,0.1094
436.6777,0.1170
436.6818,0.1144
436.6859,0.1246
436.6901,0.1233
436.6942,0.1094
436.6983,0.1106
436.7025,0.1094
436.7066,0.1094
436.7107,0.1170
436.7149,0.1208
436.7190,0.1272
436.7231,0.0992
436.7273,0.1005
436.7314,0.1005
436.7355,0.1043
436.7397,0.1017
436.7438,0.1170
436.7479,0.1144
436.7520,0.1132
436.7562,0.1068
436.7603,0.0928
436.7644,0.0877
436.7686,0.0814
436.7727,0.0788
436.7768,0.0839
436.7810,0.0852
436.7851,0.0903
436.7892,0.0903
436.7934,0.0865
436.7975,0.0979
436.8016,0.0954
436.8058,0.1106
436.8099,0.1068
436.8140,0.1005
436.8182,0.1005
436.8223,0.1005
436.8264,0.0979
436.8306,0.1005
436.8347,0.1005
436.8388,0.0992
436.8430,0.1043
436.8471,0.1030
436.8512,0.1055
436.8554,0.0776
436.8595,0.0687
436.8636,0.0699
436.8678,0.0801
436.8719,0.0801
436.8760,0.0788
436.8801,0.0750
436.8843,0.0776
436.8884,0.0839
436.8925,0.0763
436.8967,0.0814
436.9008,0.0801
436.9049,0.0750
436.9091,0.0674
436.9132,0.0750
436.9173,0.0712
436.9215,0.0725
436.9256,0.0738
436.9297,0.0788
436.9339,0.0738
436.9380,0.0598
436.9421,0.0534
436.9463,0.0598
436.9504,0.0534
436.9545,0.0610
436.9587,0.0585
436.9628,0.0560
436.9669,0.0534
436.9711,0.0636
436.9752,0.0623
436.9793,0.0750
436.9835,0.0661
436.9876,0.0699
436.9917,0.0699
436.9958,0.0699
437.0000,0.0738
437.0041,0.0712
437.0082,0.0750
437.0124,0.0763
437.0165,0.0839
437.0206,0.0814
437.0248,0.0890
437.0289,0.0865
437.0330,0.0839
437.0372,0.0852
437.0413,0.0865
437.0454,0.0890
437.0496,0.0852
437.0537,0.0890
437.0578,0.0827
437.0620,0.0890
437.0661,0.0865
437.0702,0.0839
437.0744,0.0852
437.0785,0.0941
437.0826,0.0903
437.0868,0.0954
437.0909,0.0954
437.0950,0.0992
437.0992,0.1017
437.1033,0.1030
437.1074,0.0954
437.1116,0.0992
437.1157,0.0916
437.1198,0.0928
437.1239,0.0865
437.1281,0.0890
437.1322,0.0852
437.1363,0.0890
437.1405,0.0814
437.1446,0.0865
437.1487,0.0865
437.1529,0.0928
437.1570,0.0979
437.1611,0.0966
437.1653,0.1043
437.1694,0.1005
437.1735,0.1119
437.1777,0.1055
437.1818,0.1043
437.1859,0.1030
437.1901,0.0954
437.1942,0.1017
437.1983,0.1017
437.2025,0.0979
437.2066,0.0865
437.2107,0.0865
437.2149,0.0814
437.2190,0.0814
437.2231,0.0788
437.2273,0.0776
437.2314,0.0788
437.2355,0.0839
437.2397,0.0839
437.2438,0.0852
437.2479,0.0928
437.2520,0.0903
437.2562,0.0992
437.2603,0.0954
437.2644,0.1005
437.2686,0.1005
437.2727,0.0979
437.2768,0.1005
437.2810,0.0827
437.2851,0.0877
437.2892,0.0839
437.2934,0.0877
437.2975,0.0941
437.3016,0.0941
437.3058,0.0966
437.3099,0.1017
437.3140,0.0966
437.3182,0.0979
437.3223,0.0852
437.3264,0.0865
437.3306,0.0827
437.3347,0.0890
437.3388,0.0890
437.3430,0.0865
437.3471,0.0852
437.3512,0.0801
437.3554,0.0788
437.3595,0.0814
437.3636,0.0827
437.3678,0.0916
437.3719,0.0966
437.3760,0.1005
437.3801,0.1081
437.3843,0.1081
437.3884,0.1094
437.3925,0.1195
437.3967,0.1195
437.4008,0.0954
437.4049,0.1055
437.4091,0.0890
437.4132,0.0941
437.4173,0.0877
437.4215,0.0852
437.4256,0.0877
437.4297,0.0687
437.4339,0.0687
437.4380,0.0661
437.4421,0.0699
437.4463,0.0725
437.4504,0.0725
437.4545,0.0674
437.4587,0.0725
437.4628,0.0725
437.4669,0.0699
437.4711,0.0814
437.4752,0.0738
437.4793,0.0788
437.4835,0.0750
437.4876,0.0776
437.4917,0.0750
437.4958,0.0750
437.5000,0.0763
437.5041,0.0776
437.5082,0.0763
437.5124,0.0776
437.5165,0.0738
437.5206,0.0712
437.5248,0.0750
437.5289,0.0725
437.5330,0.0839
437.5372,0.0903
437.5413,0.0966
437.5454,0.0954
437.5496,0.1017
437.5537,0.0979
437.5578,0.0941
437.5620,0.0954
437.5661,0.0941
437.5702,0.0916
437.5744,0.0890
437.5785,0.0992
437.5826,0.0966
437.5868,0.0992
437.5909,0.0992
437.5950,0.0903
437.5992,0.1005
437.6033,0.1068
437.6074,0.1081
437.6116,0.1106
437.6157,0.1183
437.6198,0.1208
437.6239,0.0865
437.6281,0.0788
437.6322,0.0712
437.6363,0.0801
437.6405,0.0763
437.6446,0.0839
437.6487,0.0776
437.6529,0.0776
437.6570,0.0725
437.6611,0.0750
437.6653,0.0674
437.6694,0.0763
437.6735,0.0788
437.6777,0.0712
437.6818,0.0687
437.6859,0.0712
437.6901,0.0649
437.6942,0.0725
437.6983,0.0674
437.7025,0.0712
437.7066,0.0699
437.7107,0.0699
437.7149,0.0763
437.7190,0.0712
437.7231,0.0827
437.7273,0.0788
437.7314,0.0801
437.7355,0.0788
437.7397,0.0916
437.7438,0.0903
437.7479,0.0928
437.7520,0.0903
437.7562,0.0966
437.7603,0.0903
437.7644,0.0903
437.7686,0.0916
437.7727,0.0941
437.7768,0.0992
437.7810,0.1068
437.7851,0.1144
437.7892,0.1284
437.7934,0.1450
437.7975,0.1577
437.8016,0.1653
437.8058,0.1755
437.8099,0.1907
437.8140,0.1933
437.8182,0.1895
437.8223,0.1831
437.8264,0.1818
437.8306,0.1157
437.8347,0.1284
437.8388,0.1055
437.8430,0.1017
437.8471,0.0966
437.8512,0.0839
437.8554,0.0992
437.8595,0.0839
437.8636,0.0903
437.8678,0.0954
437.8719,0.0941
437.8760,0.1106
437.8801,0.1132
437.8843,0.1259
437.8884,0.1335
437.8925,0.1183
437.8967,0.1081
437.9008,0.1081
437.9049,0.0992
437.9091,0.1005
437.9132,0.1055
437.9173,0.1068
437.9215,0.1068
437.9256,0.1055
437.9297,0.0827
437.9339,0.0788
437.9380,0.0865
437.9421,0.0801
437.9463,0.0852
437.9504,0.0877
437.9545,0.0890
437.9587,0.0954
437.9628,0.1017
437.9669,0.1055
437.9711,0.1043
437.9752,0.1030
437.9793,0.1094
437.9835,0.0928
437.9876,0.0852
437.9917,0.1017
437.9958,0.1157
438.0000,0.1246
438.0041,0.1106
438.0082,0.1055
438.0124,0.0928
438.0165,0.1081
438.0206,0.1119
438.0248,0.1259
438.0289,0.1411
438.0330,0.1462
438.0372,0.1539
438.0413,0.1399
438.0454,0.1361
438.0496,0.1475
438.0537,0.1475
438.0578,0.1259
438.0620,0.1450
438.0661,0.1500
438.0702,0.1551
438.0744,0.1221
438.0785,0.1386
438.0826,0.1106
438.0868,0.0966
438.0909,0.0992
438.0950,0.0954
438.0992,0.1055
438.1033,0.1119
438.1074,0.1208
438.1116,0.1348
438.1157,0.1475
438.1198,0.1628
438.1239,0.1590
438.1281,0.1157
438.1322,0.1208
438.1363,0.1183
438.1405,0.1259
438.1446,0.1462
438.1487,0.1208
438.1529,0.1068
438.1570,0.0966
438.1611,0.1055
438.1653,0.1055
438.1694,0.1094
438.1735,0.1055
438.1777,0.1106
438.1818,0.1170
438.1859,0.1132
438.1901,0.0979
438.1942,0.1043
438.1983,0.1094
438.2025,0.0916
438.2066,0.0992
438.2107,0.0827
438.2149,0.0801
438.2190,0.0865
438.2231,0.0992
438.2273,0.1081
438.2314,0.1170
438.2355,0.1284
438.2397,0.1437
438.2438,0.1500
438.2479,0.1475
438.2520,0.1462
438.2562,0.0992
438.2603,0.0992
438.2644,0.0725
438.2686,0.0560
438.2727,0.0610
438.2768,0.0547
438.2810,0.0661
438.2851,0.0547
438.2892,0.0598
438.2934,0.0572
438.2975,0.0623
438.3016,0.0610
438.3058,0.0674
438.3099,0.0687
438.3140,0.0776
438.3182,0.0801
438.3223,0.0852
438.3264,0.0903
438.3306,0.0941
438.3347,0.1005
438.3388,0.1005
438.3430,0.1017
438.3471,0.1017
438.3512,0.1005
438.3554,0.0954
438.3595,0.0928
438.3636,0.0852
438.3678,0.0903
438.3719,0.0966
438.3760,0.0966
438.3801,0.0992
438.3843,0.0941
438.3884,0.0966
438.3925,0.0916
438.3967,0.0890
438.4008,0.0916
438.4049,0.0916
438.4091,0.0954
438.4132,0.0941
438.4173,0.0661
438.4215,0.0687
438.4256,0.0674
438.4297,0.0738
438.4339,0.0623
438.4380,0.0687
438.4421,0.0725
438.4463,0.0712
438.4504,0.0699
438.4545,0.0712
438.4587,0.0636
438.4628,0.0674
438.4669,0.0623
438.4711,0.0712
438.4752,0.0699
438.4793,0.0712
438.4835,0.0725
438.4876,0.0712
438.4917,0.0712
438.4958,0.0687
438.5000,0.0750
438.5041,0.0699
438.5082,0.0763
438.5124,0.0750
438.5165,0.0738
438.5206,0.0750
438.5248,0.0763
438.5289,0.0725
438.5330,0.0649
438.5372,0.0572
438.5413,0.0623
438.5454,0.0687
438.5496,0.0712
438.5537,0.0738
438.5578,0.0649
438.5620,0.0661
438.5661,0.0649
438.5702,0.0585
438.5744,0.0547
438.5785,0.0598
438.5826,0.0560
438.5868,0.0610
438.5909,0.0572
438.5950,0.0610
438.5992,0.0610
438.6033,0.0623
438.6074,0.0598
438.6116,0.0687
438.6157,0.0674
438.6198,0.0699
438.6239,0.0763
438.6281,0.0687
438.6322,0.0585
438.6363,0.0572
438.6405,0.0585
438.6446,0.0610
438.6487,0.0572
438.6529,0.0623
438.6570,0.0610
438.6611,0.0623
438.6653,0.0623
438.6694,0.0598
438.6735,0.0623
438.6777,0.0623
438.6818,0.0623
438.6859,0.0649
438.6901,0.0661
438.6942,0.0674
438.6983,0.0674
438.7025,0.0712
438.7066,0.0687
438.7107,0.0674
438.7149,0.0661
438.7190,0.0712
438.7231,0.0725
438.7273,0.0725
438.7314,0.0750
438.7355,0.0750
438.7397,0.0750
438.7438,0.0712
438.7479,0.0725
438.7520,0.0725
438.7562,0.0738
438.7603,0.0788
438.7644,0.0801
438.7686,0.0916
438.7727,0.0954
438.7768,0.0966
438.7810,0.0966
438.7851,0.0814
438.7892,0.0674
438.7934,0.0547
438.7975,0.0661
438.8016,0.0547
438.8058,0.0636
438.8099,0.0649
438.8140,0.0636
438.8182,0.0687
438.8223,0.0661
438.8264,0.0687
438.8306,0.0674
438.8347,0.0712
438.8388,0.0661
438.8430,0.0776
438.8471,0.0661
438.8512,0.0699
438.8554,0.0636
438.8595,0.0674
438.8636,0.0674
438.8678,0.0661
438.8719,0.0687
438.8760,0.0687
438.8801,0.0712
438.8843,0.0750
438.8884,0.0788
438.8925,0.0827
438.8967,0.0839
438.9008,0.0839
438.9049,0.0852
438.9091,0.0827
438.9132,0.0852
438.9173,0.0827
438.9215,0.0827
438.9256,0.0801
438.9297,0.0801
438.9339,0.0776
438.9380,0.0801
438.9421,0.0788
438.9463,0.0776
438.9504,0.0776
438.9545,0.0763
438.9587,0.0750
438.9628,0.0827
438.9669,0.0839
438.9711,0.0865
438.9752,0.0916
438.9793,0.0954
438.9835,0.0877
438.9876,0.0763
438.9917,0.0801
438.9958,0.0776
439.0000,0.0827
439.0041,0.0827
439.0082,0.0827
439.0124,0.0763
439.0165,0.0725
439.0206,0.0738
439.0248,0.0712
439.0289,0.0776
439.0330,0.0763
439.0372,0.0725
439.0413,0.0699
439.0454,0.0687
439.0496,0.0661
439.0537,0.0725
439.0578,0.0725
439.0620,0.0623
439.0661,0.0776
439.0702,0.0763
439.0744,0.0814
439.0785,0.0839
439.0826,0.0814
439.0868,0.0661
439.0909,0.0649
439.0950,0.0674
439.0992,0.0661
439.1033,0.0738
439.1074,0.0661
439.1116,0.0623
439.1157,0.0585
439.1198,0.0610
439.1239,0.0598
439.1281,0.0598
439.1322,0.0623
439.1363,0.0598
439.1405,0.0661
439.1446,0.0610
439.1487,0.0610
439.1529,0.0649
439.1570,0.0674
439.1611,0.0712
439.1653,0.0687
439.1694,0.0738
439.1735,0.0776
439.1777,0.0865
439.1818,0.0877
439.1859,0.0954
439.1901,0.1005
439.1942,0.1106
439.1983,0.1183
439.2025,0.1221
439.2066,0.1259
439.2107,0.1424
439.2149,0.1488
439.2190,0.1590
439.2231,0.1310
439.2273,0.0941
439.2314,0.0890
439.2355,0.0966
439.2397,0.1157
439.2438,0.1373
439.2479,0.1653
439.2520,0.1717
439.2562,0.1628
439.2603,0.1475
439.2644,0.1602
439.2686,0.1653
439.2727,0.1755
439.2768,0.1793
439.2810,0.1628
439.2851,0.1806
439.2892,0.1590
439.2934,0.1729
439.2975,0.1755
439.3016,0.2124
439.3058,0.2111
439.3099,0.2378
439.3140,0.2530
439.3182,0.2111
439.3223,0.1284
439.3264,0.1017
439.3306,0.1017
439.3347,0.1055
439.3388,0.1221
439.3430,0.1157
439.3471,0.1144
439.3512,0.1106
439.3554,0.1208
439.3595,0.1157
439.3636,0.1246
439.3678,0.1183
439.3719,0.1233
439.3760,0.1221
439.3801,0.0827
439.3843,0.0890
439.3884,0.0712
439.3925,0.0865
439.3967,0.0788
439.4008,0.0865
439.4049,0.0877
439.4091,0.0916
439.4132,0.0839
439.4173,0.0674
439.4215,0.0801
439.4256,0.0788
439.4297,0.1017
439.4339,0.1157
439.4380,0.1424
439.4421,0.1564
439.4463,0.1742
439.4504,0.1666
439.4545,0.1679
439.4587,0.1208
439.4628,0.1539
439.4669,0.1055
439.4711,0.1208
439.4752,0.1233
439.4793,0.1399
439.4835,0.1411
439.4876,0.1577
439.4917,0.1666
439.4958,0.1615
439.5000,0.1475
439.5041,0.1450
439.5082,0.1386
439.5124,0.1424
439.5165,0.1488
439.5206,0.1437
439.5248,0.1386
439.5289,0.1386
439.5330,0.1233
439.5372,0.1233
439.5413,0.1246
439.5454,0.1195
439.5496,0.1005
439.5537,0.1119
439.5578,0.1183
439.5620,0.1055
439.5661,0.1119
439.5702,0.1272
439.5744,0.1437
439.5785,0.1526
439.5826,0.1640
439.5868,0.1729
439.5909,0.1907
439.5950,0.1971
439.5992,0.1946
439.6033,0.1984
439.6074,0.1882
439.6116,0.1742
439.6157,0.1666
439.6198,0.1666
439.6239,0.0788
439.6281,0.0661
439.6322,0.0610
439.6363,0.0763
439.6405,0.0661
439.6446,0.0776
439.6487,0.0788
439.6529,0.0827
439.6570,0.0865
439.6611,0.0877
439.6653,0.0903
439.6694,0.0979
439.6735,0.0966
439.6777,0.1017
439.6818,0.0928
439.6859,0.0992
439.6901,0.1017
439.6942,0.0992
439.6983,0.0788
439.7025,0.0699
439.7066,0.0661
439.7107,0.0674
439.7149,0.0636
439.7190,0.0649
439.7231,0.0674
439.7273,0.0623
439.7314,0.0661
439.7355,0.0699
439.7397,0.0687
439.7438,0.0725
439.7479,0.0738
439.7520,0.0712
439.7562,0.0776
439.7603,0.0776
439.7644,0.0788
439.7686,0.0865
439.7727,0.0750
439.7768,0.0814
439.7810,0.0801
439.7851,0.0776
439.7892,0.0801
439.7934,0.0852
439.7975,0.0928
439.8016,0.1094
439.8058,0.1246
439.8099,0.1462
439.8140,0.1424
439.8182,0.1526
439.8223,0.1399
439.8264,0.1907
439.8306,0.1869
439.8347,0.1399
439.8388,0.1094
439.8430,0.1195
439.8471,0.1030
439.8512,0.1272
439.8554,0.1055
439.8595,0.1233
439.8636,0.1246
439.8678,0.1310
439.8719,0.1513
439.8760,0.1551
439.8801,0.1386
439.8843,0.1195
439.8884,0.0992
439.8925,0.0966
439.8967,0.1132
439.9008,0.1094
439.9049,0.1157
439.9091,0.1132
439.9132,0.1208
439.9173,0.1195
439.9215,0.0979
439.9256,0.0941
439.9297,0.0941
439.9339,0.1030
439.9380,0.1081
439.9421,0.1106
439.9463,0.1119
439.9504,0.1055
439.9545,0.1106
439.9587,0.1183
439.9628,0.1246
439.9669,0.1208
439.9711,0.1208
439.9752,0.1170
439.9793,0.1246
439.9835,0.1335
439.9876,0.1361
439.9917,0.1424
439.9958,0.1475
440.0000,0.1526
440.0041,0.1551
440.0082,0.1653
440.0124,0.1653
440.0165,0.1462
440.0206,0.1335
440.0248,0.1373
440.0289,0.0966
440.0330,0.0763
440.0372,0.0738
440.0413,0.0699
440.0454,0.0788
440.0496,0.0865
440.0537,0.0992
440.0578,0.1055
440.0620,0.1170
440.0661,0.1183
440.0702,0.1144
440.0744,0.1284
440.0785,0.1246
440.0826,0.1335
440.0868,0.1348
440.0909,0.0979
440.0950,0.0687
440.0992,0.0788
440.1033,0.0725
440.1074,0.0814
440.1116,0.0903
440.1157,0.1005
440.1198,0.1055
440.1239,0.1106
440.1281,0.1094
440.1322,0.1144
440.1363,0.1297
440.1405,0.1399
440.1446,0.1513
440.1487,0.1551
440.1529,0.1717
440.1570,0.1539
440.1611,0.1424
440.1653,0.1462
440.1694,0.1437
440.1735,0.1386
440.1777,0.1284
440.1818,0.1322
440.1859,0.1272
440.1901,0.1335
440.1942,0.1424
440.1983,0.1424
440.2025,0.1272
440.2066,0.1335
440.2107,0.1297
440.2149,0.1322
440.2190,0.1361
440.2231,0.1500
440.2273,0.1539
440.2314,0.1628
440.2355,0.1679
440.2397,0.1411
440.2438,0.1488
440.2479,0.1386
440.2520,0.1564
440.2562,0.1195
440.2603,0.1017
440.2644,0.1055
440.2686,0.1017
440.2727,0.0928
440.2768,0.0954
440.2810,0.0916
440.2851,0.0954
440.2892,0.0954
440.2934,0.1005
440.2975,0.0941
440.3016,0.0928
440.3058,0.0865
440.3099,0.0763
440.3140,0.0699
440.3182,0.0661
440.3223,0.0661
440.3264,0.0636
440.3306,0.0687
440.3347,0.0776
440.3388,0.0750
440.3430,0.0839
440.3471,0.0916
440.3512,0.0928
440.3554,0.1017
440.3595,0.0827
440.3636,0.0827
440.3678,0.0839
440.3719,0.0890
440.3760,0.0941
440.3801,0.0992
440.3843,0.1068
440.3884,0.1106
440.3925,0.1132
440.3967,0.1195
440.4008,0.1170
440.4049,0.1233
440.4091,0.1246
440.4132,0.1208
440.4173,0.1221
440.4215,0.1183
440.4256,0.1183
440.4297,0.1081
440.4339,0.1055
440.4380,0.1017
440.4421,0.1017
440.4463,0.1106
440.4504,0.1132
440.4545,0.1132
440.4587,0.1119
440.4628,0.1094
440.4669,0.1132
440.4711,0.1246
440.4752,0.1272
440.4793,0.1348
440.4835,0.1335
440.4876,0.1183
440.4917,0.1246
440.4958,0.1322
440.5000,0.1361
440.5041,0.1297
440.5082,0.1094
440.5124,0.0801
440.5165,0.0788
440.5206,0.0725
440.5248,0.0814
440.5289,0.0877
440.5330,0.0954
440.5372,0.0928
440.5413,0.0903
440.5454,0.0954
440.5496,0.1055
440.5537,0.1195
440.5578,0.1297
440.5620,0.1399
440.5661,0.1068
440.5702,0.1233
440.5744,0.1005
440.5785,0.1043
440.5826,0.0903
440.5868,0.0738
440.5909,0.0687
440.5950,0.0750
440.5992,0.0649
440.6033,0.0649
440.6074,0.0560
440.6116,0.0623
440.6157,0.0610
440.6198,0.0610
440.6239,0.0610
440.6281,0.0598
440.6322,0.0610
440.6363,0.0661
440.6405,0.0598
440.6446,0.0649
440.6487,0.0623
440.6529,0.0674
440.6570,0.0661
440.6611,0.0699
440.6653,0.0649
440.6694,0.0687
440.6735,0.0661
440.6777,0.0661
440.6818,0.0585
440.6859,0.0623
440.6901,0.0598
440.6942,0.0598
440.6983,0.0585
440.7025,0.0649
440.7066,0.0699
440.7107,0.0687
440.7149,0.0776
440.7190,0.0788
440.7231,0.0814
440.7273,0.0776
440.7314,0.0827
440.7355,0.0916
440.7397,0.0928
440.7438,0.0966
440.7479,0.0979
440.7520,0.1017
440.7562,0.1081
440.7603,0.1094
440.7644,0.1170
440.7686,0.1233
440.7727,0.1322
440.7768,0.1348
440.7810,0.1437
440.7851,0.1348
440.7892,0.1233
440.7934,0.1144
440.7975,0.0865
440.8016,0.0725
440.8058,0.0725
