distance [mm],force_median [N],L2012_lambda [1/mm],L2012_f0 [N],L2012_delta [mm],L2012_L [mm],P2015_density [kg/m^3],P2015_ssa [m^2/kg]
0.0000,0.0534,520.0949,0.0346,0.0062,0.3355,182.3094,21.2022
1.2500,0.0547,1006.6815,0.0175,0.0062,0.2692,171.6915,24.9694
2.5000,0.0547,201194.4772,0.0001,0.0054,0.0460,131.0495,59.5597
3.7500,0.0547,169068.7001,0.0001,0.0046,0.0488,131.5502,58.6107
5.0000,0.0547,116477.3419,0.0002,0.0052,0.0552,132.7253,56.4931
6.2500,0.0547,101897.9166,0.0002,0.0059,0.0578,133.1839,55.7060
7.5000,0.0547,100542.1386,0.0002,0.0058,0.0580,133.2310,55.6264
8.7500,0.0547,91538.9046,0.0002,0.0052,0.0599,133.5667,55.0651
10.0000,0.0547,74299.0180,0.0003,0.0048,0.0642,134.3520,53.7932
11.2500,0.0547,62608.7498,0.0003,0.0050,0.0679,135.0384,52.7268
12.5000,0.0547,52596.5732,0.0004,0.0053,0.0720,135.7784,51.6215
13.7500,0.0547,53041.2935,0.0004,0.0052,0.0718,135.7417,51.6753
15.0000,0.0547,50629.5734,0.0004,0.0050,0.0729,135.9461,51.3771
16.2500,0.0547,41221.6705,0.0005,0.0049,0.0781,136.8882,50.0445
17.5000,0.0547,44366.8478,0.0005,0.0047,0.0762,136.5438,50.5239
18.7500,0.0547,47700.9337,0.0005,0.0045,0.0744,136.2126,50.9934
20.0000,0.0547,50042.0455,0.0005,0.0045,0.0732,135.9979,51.3021
21.2500,0.0547,53569.1331,0.0004,0.0048,0.0716,135.6986,51.7386
22.5000,0.0547,58483.0402,0.0004,0.0053,0.0695,135.3228,52.2967
23.7500,0.0547,65050.7062,0.0003,0.0056,0.0671,134.8816,52.9669
25.0000,0.0547,66175.3869,0.0003,0.0052,0.0667,134.8120,53.0741
26.2500,0.0547,57939.6061,0.0004,0.0047,0.0697,135.3622,52.2376
27.5000,0.0547,42015.0938,0.0005,0.0050,0.0776,136.7981,50.1691
28.7500,0.0547,35948.2132,0.0006,0.0054,0.0817,137.5522,49.1441
30.0000,0.0547,38954.1723,0.0005,0.0054,0.0796,137.1590,49.6735
31.2500,0.0547,38526.6035,0.0006,0.0051,0.0799,137.2124,49.6010
32.5000,0.0547,40013.1876,0.0005,0.0053,0.0789,137.0300,49.8496
33.7500,0.0547,42446.0720,0.0005,0.0054,0.0773,136.7501,50.2357
35.0000,0.0547,46627.8547,0.0005,0.0051,0.0750,136.3157,50.8463
36.2500,0.0547,58590.7306,0.0004,0.0050,0.0695,135.3150,52.3084
37.5000,0.0547,51239.4993,0.0004,0.0049,0.0726,135.8932,51.4540
38.7500,0.0547,52001.0676,0.0004,0.0049,0.0723,135.8283,51.5486
40.0000,0.0547,66108.9899,0.0003,0.0048,0.0667,134.8160,53.0679
41.2500,0.0547,67082.3003,0.0003,0.0051,0.0664,134.7570,53.1592
42.5000,0.0547,69651.8306,0.0003,0.0055,0.0656,134.6064,53.3933
43.7500,0.0547,81660.2893,0.0002,0.0056,0.0622,133.9897,54.3730
45.0000,0.0547,108813.3313,0.0002,0.0060,0.0565,132.9562,56.0943
46.2500,0.0547,157727.6793,0.0001,0.0060,0.0499,131.7582,58.2247
47.5000,0.0547,155052.3080,0.0001,0.0065,0.0502,131.8102,58.1290
48.7500,0.0547,148175.3076,0.0001,0.0068,0.0510,131.9496,57.8740
50.0000,0.0547,178268.2954,0.0001,0.0060,0.0479,131.3946,58.9024
51.2500,0.0547,246137.9534,0.0001,0.0060,0.0430,130.5045,60.6271
52.5000,0.0547,267610.7159,0.0001,0.0075,0.0419,130.2889,61.0595
53.7500,0.0547,145264.7888,0.0001,0.0093,0.0513,132.0112,57.7620
55.0000,0.0547,154587.5951,0.0001,0.0073,0.0503,131.8194,58.1122
56.2500,0.0547,237185.8261,0.0001,0.0048,0.0436,130.6019,60.4336
57.5000,0.0547,216381.1045,0.0001,0.0044,0.0449,130.8485,59.9490
58.7500,0.0547,214713.5301,0.0001,0.0047,0.0451,130.8697,59.9079
60.0000,0.0547,241662.4511,0.0001,0.0051,0.0433,130.5526,60.5314
61.2500,0.0560,178908.2037,0.0001,0.0057,0.0479,133.6066,58.1421
62.5000,0.0572,116551.7171,0.0002,0.0059,0.0552,137.0775,55.0797
63.7500,0.0598,129327.3250,0.0002,0.0056,0.0533,140.9200,54.3266
65.0000,0.0610,125128.9743,0.0002,0.0056,0.0539,143.0409,53.5305
66.2500,0.0610,120711.2630,0.0002,0.0051,0.0546,143.1506,53.3439
67.5000,0.0610,130144.4572,0.0002,0.0047,0.0532,142.9224,53.7334
68.7500,0.0598,132880.7142,0.0002,0.0048,0.0529,140.8377,54.4689
70.0000,0.0598,135654.1278,0.0002,0.0052,0.0525,140.7756,54.5769
71.2500,0.0598,138942.3231,0.0002,0.0051,0.0521,140.7040,54.7018
72.5000,0.0598,159701.8958,0.0002,0.0048,0.0497,140.2992,55.4188
73.7500,0.0598,153796.3913,0.0002,0.0049,0.0504,140.4069,55.2263
75.0000,0.0598,148499.7947,0.0002,0.0047,0.0509,140.5083,55.0462
76.2500,0.0610,153230.3429,0.0002,0.0045,0.0504,142.4463,54.5636
77.5000,0.0610,140467.5014,0.0002,0.0046,0.0519,142.6966,54.1240
78.7500,0.0623,156278.0022,0.0002,0.0048,0.0501,144.3783,54.0410
80.0000,0.0636,224696.6630,0.0001,0.0053,0.0444,145.3903,55.1369
81.2500,0.0649,218922.7688,0.0001,0.0061,0.0448,147.3755,54.4118
82.5000,0.0649,272346.3624,0.0001,0.0067,0.0416,146.8681,55.3656
83.7500,0.0649,318216.8635,0.0001,0.0080,0.0395,146.5283,56.0226
85.0000,0.0649,288619.2451,0.0001,0.0089,0.0408,146.7393,55.6128
86.2500,0.0661,242493.2272,0.0001,0.0093,0.0433,149.0213,54.2692
87.5000,0.0674,238642.7983,0.0000,0.0113,0.0435,150.9096,53.6287
88.7500,0.0687,150328.3436,0.0001,0.0136,0.0507,153.8459,51.0812
90.0000,0.0699,193469.1746,0.0001,0.0119,0.0466,154.9900,51.6727
91.2500,0.0687,266124.8413,0.0001,0.0104,0.0419,152.4866,53.5238
92.5000,0.0687,162071.5024,0.0001,0.0146,0.0495,153.6518,51.4169
93.7500,0.0699,155240.8434,0.0001,0.0126,0.0502,155.5310,50.7244
95.0000,0.0699,101338.2404,0.0001,0.0127,0.0579,156.6990,48.7866
96.2500,0.0699,109632.7936,0.0001,0.0096,0.0564,156.4709,49.1538
97.5000,0.0699,179846.8283,0.0001,0.0059,0.0478,155.1650,51.3622
98.7500,0.0712,157859.6425,0.0002,0.0056,0.0499,157.2258,50.3119
100.0000,0.0712,147261.6384,0.0002,0.0052,0.0511,157.4015,50.0111
101.2500,0.0699,144804.8263,0.0002,0.0046,0.0514,155.7104,50.4172
102.5000,0.0687,178047.8719,0.0002,0.0045,0.0480,153.4158,51.8305
103.7500,0.0687,175447.2170,0.0002,0.0048,0.0482,153.4523,51.7662
105.0000,0.0674,59151.9106,0.0004,0.0055,0.0692,154.9466,47.0216
106.2500,0.0649,58905.3628,0.0004,0.0061,0.0693,151.3432,47.9185
107.5000,0.0649,126906.7226,0.0002,0.0061,0.0537,148.8160,51.8683
108.7500,0.0661,108025.2117,0.0002,0.0061,0.0566,151.1507,50.5509
110.0000,0.0661,61741.1022,0.0003,0.0071,0.0683,152.9983,47.7005
111.2500,0.0674,75788.7254,0.0002,0.0071,0.0637,154.0857,48.2957
112.5000,0.0687,179644.9017,0.0001,0.0072,0.0478,153.3938,51.8694
113.7500,0.0712,121644.7172,0.0001,0.0102,0.0544,157.9060,49.1661
115.0000,0.0725,107157.2522,0.0001,0.0141,0.0568,159.9508,48.1489
116.2500,0.0725,50001.9801,0.0001,0.0268,0.0732,162.3823,44.5222
117.5000,0.0738,55458.4805,0.0001,0.0202,0.0707,163.6476,44.6558
118.7500,0.0763,72462.7131,0.0001,0.0201,0.0647,165.9755,45.1681
120.0000,0.0776,72964.0812,0.0001,0.0230,0.0646,167.5189,44.8326
121.2500,0.0788,29525.0071,0.0002,0.0287,0.0873,172.1895,40.2323
122.5000,0.0814,20937.3094,0.0003,0.0239,0.0979,176.5264,37.9775
123.7500,0.0890,3019.2351,0.0019,0.0329,0.1867,195.5745,27.0490
125.0000,0.1043,131.6945,0.0182,0.0943,0.5303,243.9204,12.6325
126.2500,0.1221,179.0030,0.0220,0.0669,0.4787,245.5719,13.3226
127.5000,0.1411,60.8066,0.0714,0.0777,0.6861,265.9732,9.7516
128.7500,0.1780,82.2697,0.0647,0.0741,0.6203,267.8926,10.2588
130.0000,0.2098,158.4090,0.0463,0.0591,0.4986,270.0427,11.7210
131.2500,0.1717,97.0216,0.0587,0.0666,0.5871,265.4546,10.7561
132.5000,0.1233,252.9547,0.0190,0.0544,0.4266,241.6769,14.5008
133.7500,0.0903,139.5970,0.0184,0.0785,0.5201,237.1757,13.1649
135.0000,0.0750,533.3461,0.0042,0.0697,0.3327,202.9199,19.5522
136.2500,0.0776,3586.6371,0.0012,0.0351,0.1762,183.1290,29.2938
137.5000,0.0776,4147.1217,0.0011,0.0342,0.1679,181.9651,30.0866
138.7500,0.0788,5607.9262,0.0009,0.0316,0.1518,181.0862,31.5424
140.0000,0.0788,4568.2940,0.0008,0.0455,0.1626,182.5664,30.4334
141.2500,0.0788,3990.7905,0.0007,0.0547,0.1701,183.5989,29.7024
142.5000,0.0801,7602.5583,0.0005,0.0442,0.1372,180.4414,32.9768
143.7500,0.0814,4942.8307,0.0007,0.0489,0.1584,184.6297,30.4999
145.0000,0.0814,3937.4565,0.0008,0.0538,0.1708,186.3004,29.2949
146.2500,0.0827,7653.1579,0.0006,0.0350,0.1369,183.0844,32.6123
147.5000,0.0839,10925.5709,0.0005,0.0294,0.1216,182.4008,34.2399
148.7500,0.0801,8023.2439,0.0006,0.0315,0.1348,180.1098,33.2629
150.0000,0.0776,9049.5724,0.0005,0.0320,0.1295,176.5899,34.3409
151.2500,0.0763,14735.6761,0.0004,0.0248,0.1100,172.4023,37.2108
152.5000,0.0763,5715.5712,0.0007,0.0411,0.1509,178.1935,32.0402
153.7500,0.0788,4459.3260,0.0007,0.0505,0.1639,182.7474,30.3027
155.0000,0.0788,5704.0423,0.0006,0.0446,0.1510,180.9680,31.6343
156.2500,0.0801,6750.7126,0.0008,0.0314,0.1427,181.1946,32.3439
157.5000,0.0827,2927.6471,0.0013,0.0456,0.1886,189.9109,27.5815
158.7500,0.0852,3311.0147,0.0012,0.0431,0.1810,191.3507,27.9297
160.0000,0.0839,4767.0670,0.0010,0.0351,0.1603,187.4429,29.9687
161.2500,0.0827,5806.0887,0.0009,0.0330,0.1501,184.8282,31.1701
162.5000,0.0827,8480.0651,0.0008,0.0261,0.1323,182.4765,33.1452
163.7500,0.0852,9079.6099,0.0008,0.0241,0.1293,184.7137,33.0994
165.0000,0.0814,6046.4040,0.0011,0.0240,0.1481,183.2514,31.5668
166.2500,0.0776,11313.6298,0.0007,0.0192,0.1202,175.2920,35.5435
167.5000,0.0801,7103.2419,0.0011,0.0211,0.1403,180.8683,32.6152
168.7500,0.0814,4727.7291,0.0012,0.0283,0.1607,184.9467,30.2642
170.0000,0.0788,5784.2445,0.0010,0.0265,0.1503,180.8714,31.7098
171.2500,0.0801,6660.7157,0.0009,0.0269,0.1434,181.2816,32.2723
172.5000,0.0776,6383.0235,0.0009,0.0267,0.1454,178.8227,32.4433
173.7500,0.0725,9019.5774,0.0006,0.0256,0.1296,170.7250,35.2742
175.0000,0.0725,5071.1710,0.0006,0.0455,0.1570,174.7835,31.9879
176.2500,0.0725,3598.4593,0.0008,0.0520,0.1761,177.5988,30.0292
177.5000,0.0712,5562.3395,0.0007,0.0367,0.1523,172.5911,32.7369
178.7500,0.0738,7271.6977,0.0007,0.0305,0.1393,173.6416,33.8154
180.0000,0.0738,6192.6237,0.0007,0.0334,0.1469,174.7589,32.9089
181.2500,0.0750,3819.3917,0.0008,0.0487,0.1726,179.8992,29.9935
182.5000,0.0763,2140.0439,0.0010,0.0698,0.2093,186.4816,26.6404
183.7500,0.0776,2007.4101,0.0013,0.0616,0.2139,188.3868,26.1532
185.0000,0.0814,2468.3306,0.0012,0.0532,0.1996,190.1551,26.8303
186.2500,0.0839,3187.6084,0.0011,0.0487,0.1833,190.4399,27.8788
187.5000,0.0865,3267.9192,0.0013,0.0400,0.1818,192.6443,27.7201
188.7500,0.0916,3219.1436,0.0017,0.0342,0.1827,197.3517,27.1065
190.0000,0.0954,3360.3622,0.0015,0.0366,0.1801,200.3333,26.9374
191.2500,0.0966,4058.6365,0.0014,0.0345,0.1691,200.1586,27.7136
192.5000,0.0979,4605.2955,0.0014,0.0304,0.1622,200.4521,28.1824
193.7500,0.0979,4464.0616,0.0016,0.0281,0.1638,200.6409,28.0357
195.0000,0.1055,2924.7185,0.0025,0.0288,0.1886,209.3815,25.3976
196.2500,0.1106,1492.2734,0.0026,0.0571,0.2361,217.7185,22.0666
197.5000,0.1043,1162.7651,0.0026,0.0700,0.2566,215.4741,21.3519
198.7500,0.1081,1220.3884,0.0028,0.0632,0.2525,217.6307,21.3424
200.0000,0.1132,1779.4320,0.0024,0.0541,0.2226,218.1329,22.6723
201.2500,0.1106,2478.2021,0.0019,0.0472,0.1994,214.1651,24.2785
202.5000,0.1055,1410.9260,0.0023,0.0656,0.2405,214.6979,22.1310
203.7500,0.1094,1647.6709,0.0025,0.0525,0.2284,216.1118,22.5754
205.0000,0.1144,2729.2681,0.0021,0.0406,0.1930,216.2355,24.4294
206.2500,0.1106,2355.3558,0.0023,0.0405,0.2028,214.4948,24.0558
207.5000,0.1043,3990.6308,0.0015,0.0353,0.1701,206.4872,26.9111
208.7500,0.1030,1866.5431,0.0020,0.0541,0.2191,210.6510,23.5560
210.0000,0.1030,1881.6934,0.0020,0.0550,0.2185,210.5889,23.5927
211.2500,0.1055,2147.6544,0.0019,0.0535,0.2091,211.4773,24.0071
212.5000,0.1081,1544.4270,0.0022,0.0651,0.2334,215.7329,22.3713
213.7500,0.1081,1646.0771,0.0022,0.0602,0.2285,215.2443,22.6515
215.0000,0.1119,1711.7620,0.0021,0.0625,0.2255,217.5560,22.5833
216.2500,0.1132,1373.9034,0.0024,0.0691,0.2427,220.0173,21.5646
217.5000,0.1157,1316.0554,0.0030,0.0599,0.2462,221.9612,21.2432
218.7500,0.1233,1089.1769,0.0040,0.0577,0.2622,227.9392,20.0864
220.0000,0.1335,954.9759,0.0042,0.0680,0.2740,234.4116,19.1381
221.2500,0.1322,1210.6234,0.0036,0.0615,0.2531,232.1837,20.1099
222.5000,0.1259,1461.9280,0.0029,0.0591,0.2377,227.3948,21.1528
223.7500,0.1297,1977.8488,0.0031,0.0420,0.2149,227.8288,22.1716
225.0000,0.1322,2540.1125,0.0027,0.0386,0.1977,228.0208,23.0282
226.2500,0.1246,1857.4321,0.0027,0.0501,0.2195,225.1455,22.1904
227.5000,0.1170,1400.4942,0.0029,0.0573,0.2411,222.3006,21.4360
228.7500,0.1195,1733.6717,0.0032,0.0424,0.2246,222.4292,22.1879
230.0000,0.1157,2199.7491,0.0032,0.0330,0.2074,218.4234,23.4211
231.2500,0.1132,3535.1822,0.0019,0.0329,0.1771,213.8524,25.6375
232.5000,0.1144,4123.5189,0.0016,0.0355,0.1682,213.9369,26.2007
233.7500,0.1132,2651.9280,0.0019,0.0458,0.1949,215.5266,24.3943
235.0000,0.1183,1622.2824,0.0028,0.0524,0.2296,222.0700,21.9819
236.2500,0.1195,1767.1671,0.0029,0.0467,0.2231,222.3045,22.2677
237.5000,0.1259,846.6440,0.0072,0.0432,0.2852,231.2450,18.9730
238.7500,0.1475,630.0397,0.0089,0.0547,0.3147,243.8359,17.1218
240.0000,0.1208,209.0780,0.0168,0.0738,0.4545,243.0267,13.8874
241.2500,0.1005,641.5291,0.0049,0.0659,0.3128,218.9134,18.9568
242.5000,0.1068,257.7459,0.0133,0.0663,0.4239,234.0998,15.0112
243.7500,0.1068,192.4351,0.0158,0.0760,0.4673,238.4806,13.9242
245.0000,0.0979,149.3381,0.0139,0.1006,0.5085,239.0874,13.2217
246.2500,0.0903,126.2066,0.0128,0.1213,0.5378,239.3336,12.7944
247.5000,0.0903,225.3703,0.0088,0.0972,0.4433,227.8604,15.0101
248.7500,0.0954,978.6574,0.0042,0.0479,0.2717,210.8450,21.1159
250.0000,0.1030,1081.2882,0.0039,0.0488,0.2628,215.2611,21.1052
251.2500,0.1030,1798.1466,0.0030,0.0383,0.2219,210.9402,23.3867
252.5000,0.1030,1146.2330,0.0046,0.0410,0.2578,214.7276,21.3639
253.7500,0.1157,891.6499,0.0060,0.0445,0.2803,225.0762,19.6212
255.0000,0.1195,560.1501,0.0069,0.0629,0.3273,231.4037,17.5936
256.2500,0.1246,461.2848,0.0075,0.0729,0.3492,235.8235,16.6724
257.5000,0.1348,935.9593,0.0057,0.0506,0.2758,235.2025,19.0117
258.7500,0.1373,388.3335,0.0091,0.0778,0.3698,243.1250,15.6752
260.0000,0.1361,279.7880,0.0101,0.0977,0.4125,245.6497,14.5567
261.2500,0.1488,284.8455,0.0131,0.0820,0.4100,250.1906,14.3452
262.5000,0.1437,298.3930,0.0134,0.0754,0.4037,247.9440,14.6082
263.7500,0.1361,957.2789,0.0057,0.0514,0.2737,235.7030,19.0490
265.0000,0.1411,1105.4384,0.0050,0.0526,0.2609,237.3846,19.3992
266.2500,0.1386,670.2779,0.0063,0.0666,0.3083,239.3846,17.6207
267.5000,0.1310,663.9011,0.0062,0.0647,0.3092,235.7724,17.8412
268.7500,0.1322,726.0703,0.0057,0.0651,0.3002,235.7174,18.1368
270.0000,0.1297,434.3293,0.0071,0.0869,0.3562,238.7791,16.2918
271.2500,0.1221,452.9403,0.0078,0.0714,0.3513,234.7636,16.6849
272.5000,0.1259,677.3617,0.0065,0.0582,0.3072,233.0304,18.1009
273.7500,0.1348,911.6017,0.0051,0.0578,0.2782,235.3798,18.9109
275.0000,0.1221,774.2901,0.0060,0.0539,0.2938,229.8862,18.7742
276.2500,0.1221,886.2977,0.0050,0.0562,0.2809,228.7886,19.3137
277.5000,0.1246,1472.7232,0.0039,0.0442,0.2371,226.5989,21.2461
278.7500,0.1221,1187.4668,0.0046,0.0452,0.2548,226.5751,20.4959
280.0000,0.1284,714.8298,0.0066,0.0557,0.3017,233.9056,18.2153
281.2500,0.1322,638.3722,0.0069,0.0599,0.3133,236.7062,17.6491
282.5000,0.1272,660.2863,0.0066,0.0590,0.3098,233.8960,17.9556
283.7500,0.1348,618.9633,0.0089,0.0502,0.3166,238.1711,17.4488
285.0000,0.1386,642.1183,0.0082,0.0542,0.3127,239.6931,17.4621
286.2500,0.1424,843.8240,0.0070,0.0485,0.2855,239.6460,18.3454
287.5000,0.1577,1618.5627,0.0053,0.0370,0.2298,243.5562,20.1710
288.7500,0.1615,936.9497,0.0075,0.0467,0.2757,247.6794,18.1091
290.0000,0.1564,668.2826,0.0078,0.0614,0.3086,247.2707,17.0772
291.2500,0.1551,1247.3972,0.0056,0.0447,0.2506,243.5055,19.3296
292.5000,0.1640,1176.0421,0.0060,0.0460,0.2556,247.7722,18.8224
293.7500,0.1780,1476.5286,0.0065,0.0373,0.2369,252.8932,19.1594
295.0000,0.1869,1164.4557,0.0072,0.0443,0.2564,257.1404,18.1196
296.2500,0.1946,871.3361,0.0085,0.0526,0.2825,260.7352,17.0000
297.5000,0.2073,1742.6028,0.0064,0.0379,0.2242,263.8503,18.8539
298.7500,0.2085,2325.6700,0.0055,0.0327,0.2036,263.9006,19.7040
300.0000,0.1907,1743.3103,0.0062,0.0360,0.2242,257.5900,19.3194
301.2500,0.1895,905.1521,0.0080,0.0535,0.2789,258.8146,17.2408
302.5000,0.2111,1030.9820,0.0085,0.0480,0.2671,266.0162,17.1523
303.7500,0.2340,868.3164,0.0130,0.0422,0.2828,273.3292,16.1902
305.0000,0.2696,1326.0533,0.0101,0.0407,0.2456,283.4062,16.7415
306.2500,0.2772,1494.3684,0.0089,0.0422,0.2360,285.5751,16.9280
307.5000,0.2620,1336.1403,0.0089,0.0446,0.2449,281.3232,16.8956
308.7500,0.2480,1521.7387,0.0076,0.0435,0.2345,277.3390,17.5190
310.0000,0.2480,2289.7091,0.0062,0.0353,0.2047,277.3694,18.6570
311.2500,0.2480,2750.8284,0.0061,0.0295,0.1925,277.3818,19.1631
312.5000,0.2569,1634.8698,0.0087,0.0364,0.2290,279.9801,17.5416
313.7500,0.2721,996.2918,0.0104,0.0520,0.2701,283.7874,15.9357
315.0000,0.2441,642.4639,0.0153,0.0499,0.3127,276.2579,15.1668
316.2500,0.2022,794.5560,0.0099,0.0527,0.2913,263.5696,16.5436
317.5000,0.1933,1072.8815,0.0065,0.0557,0.2635,259.7357,17.6916
318.7500,0.1844,753.7149,0.0083,0.0592,0.2964,257.5576,16.7715
320.0000,0.1717,759.0334,0.0071,0.0640,0.2957,252.7714,17.1059
321.2500,0.1704,1041.0523,0.0057,0.0575,0.2662,250.9624,18.2084
322.5000,0.1704,1645.4562,0.0045,0.0454,0.2285,249.2886,19.7739
323.7500,0.1640,1414.3423,0.0050,0.0466,0.2403,247.0246,19.4664
325.0000,0.1666,1015.1097,0.0060,0.0560,0.2684,249.4785,18.2344
326.2500,0.1793,848.6160,0.0066,0.0645,0.2850,255.2562,17.2821
327.5000,0.1806,1015.6879,0.0063,0.0568,0.2684,255.1166,17.8418
328.7500,0.1780,1358.7610,0.0056,0.0472,0.2436,253.1536,18.8813
330.0000,0.1844,795.4340,0.0069,0.0686,0.2912,257.3736,16.9459
331.2500,0.1844,843.2727,0.0067,0.0662,0.2856,257.1779,17.1353
332.5000,0.1793,2241.4817,0.0042,0.0376,0.2061,252.2407,20.5116
333.7500,0.1793,1585.7042,0.0055,0.0418,0.2313,253.2052,19.3581
335.0000,0.1742,630.5834,0.0091,0.0611,0.3146,254.5386,16.4271
336.2500,0.1780,638.2160,0.0086,0.0656,0.3133,255.8833,16.3781
337.5000,0.1806,1028.8907,0.0065,0.0541,0.2672,255.0735,17.8844
338.7500,0.1742,947.3594,0.0069,0.0545,0.2747,252.8721,17.7819
340.0000,0.1793,925.6194,0.0072,0.0549,0.2768,254.9450,17.5687
341.2500,0.1806,621.7429,0.0085,0.0694,0.3161,256.9010,16.2357
342.5000,0.1831,753.7060,0.0078,0.0632,0.2964,257.0971,16.8013
343.7500,0.1907,1097.4994,0.0060,0.0577,0.2615,258.7402,17.8284
345.0000,0.1958,1175.9523,0.0062,0.0542,0.2556,260.4390,17.9197
346.2500,0.1996,1510.0187,0.0057,0.0467,0.2352,261.3026,18.6110
347.5000,0.2047,1851.1307,0.0057,0.0390,0.2197,262.8214,19.1092
348.7500,0.2200,695.5750,0.0128,0.0508,0.3045,269.4170,15.7950
350.0000,0.2480,891.2866,0.0131,0.0436,0.2803,277.2923,16.0210
351.2500,0.2887,811.8981,0.0157,0.0460,0.2892,287.5301,15.1608
352.5000,0.3230,1538.1140,0.0115,0.0372,0.2337,296.9418,16.2885
353.7500,0.3370,2435.4027,0.0092,0.0302,0.2005,301.3530,17.1732
355.0000,0.3446,1414.3585,0.0113,0.0433,0.2403,301.4750,15.7997
356.2500,0.3446,929.6429,0.0127,0.0583,0.2764,299.9995,14.8136
357.5000,0.3306,1438.9565,0.0092,0.0501,0.2390,298.4848,16.0230
358.7500,0.3293,1638.2014,0.0083,0.0484,0.2289,298.5594,16.3506
360.0000,0.3243,1725.7872,0.0086,0.0439,0.2249,297.5281,16.5481
361.2500,0.3141,1151.9594,0.0096,0.0567,0.2574,294.1683,15.7040
362.5000,0.3115,1022.1451,0.0100,0.0606,0.2678,293.2886,15.4416
363.7500,0.3166,2044.6465,0.0073,0.0424,0.2126,296.1156,17.0729
365.0000,0.3510,1594.3341,0.0119,0.0372,0.2309,303.2215,15.9972
366.2500,0.3840,2198.4155,0.0089,0.0396,0.2075,311.1946,16.2990
367.5000,0.3891,1118.6805,0.0120,0.0588,0.2599,309.2982,14.7645
368.7500,0.3802,451.8555,0.0200,0.0852,0.3516,302.8140,12.8328
370.0000,0.3484,548.5449,0.0178,0.0731,0.3296,298.5149,13.5383
371.2500,0.3675,1746.8528,0.0115,0.0367,0.2240,306.9873,15.9972
372.5000,0.3828,1222.1859,0.0136,0.0471,0.2523,308.5337,15.0257
373.7500,0.4260,1001.9573,0.0174,0.0483,0.2696,315.0782,14.1832
375.0000,0.4730,2081.2714,0.0124,0.0369,0.2113,327.0132,15.2338
376.2500,0.4959,1993.8749,0.0118,0.0425,0.2143,330.3869,14.9475
377.5000,0.4997,792.6551,0.0192,0.0668,0.2915,324.3431,13.1554
378.7500,0.4654,476.2650,0.0251,0.0793,0.3455,315.3930,12.3682
380.0000,0.4476,1170.0187,0.0138,0.0556,0.2560,319.5194,14.3183
381.2500,0.4578,1161.7462,0.0131,0.0608,0.2566,321.0795,14.2187
382.5000,0.4527,1266.6080,0.0114,0.0639,0.2493,320.8208,14.4357
383.7500,0.4527,2520.6081,0.0086,0.0422,0.1982,324.6000,15.8038
385.0000,0.4641,1726.4639,0.0117,0.0466,0.2249,324.5074,14.9520
386.2500,0.4819,1844.2899,0.0110,0.0474,0.2200,327.7379,14.9213
387.5000,0.4807,1843.8783,0.0112,0.0463,0.2200,327.5363,14.9321
388.7500,0.4667,1624.4282,0.0124,0.0467,0.2295,324.5604,14.8095
390.0000,0.4807,1127.5847,0.0162,0.0533,0.2592,324.3537,13.9772
391.2500,0.5125,643.1384,0.0203,0.0796,0.3125,324.1590,12.6746
392.5000,0.5252,882.5467,0.0170,0.0718,0.2813,328.6192,13.1957
393.7500,0.5074,1048.6995,0.0168,0.0586,0.2655,327.6396,13.6410
395.0000,0.5023,1064.6295,0.0174,0.0552,0.2642,327.0465,13.7058
396.2500,0.6498,404.3649,0.0676,0.0492,0.3648,333.3431,11.1965
397.5000,0.8342,801.1820,0.0272,0.0761,0.2905,358.9031,11.6011
398.7500,0.8265,375.0618,0.0446,0.0955,0.3741,346.0026,10.5172
400.0000,0.5760,184.5028,0.0677,0.1021,0.4739,315.0745,10.1112
401.2500,0.5620,1740.4021,0.0145,0.0450,0.2243,338.9668,14.1841
402.5000,0.5951,1019.8491,0.0174,0.0671,0.2680,338.5873,13.0373
403.7500,0.5977,584.4164,0.0246,0.0836,0.3227,333.0045,12.0483
405.0000,0.5455,237.9405,0.0448,0.1025,0.4354,316.3407,10.6646
406.2500,0.4056,149.2990,0.0392,0.1471,0.5085,297.1709,10.3355
407.5000,0.4412,474.3561,0.0381,0.0500,0.3459,312.1288,12.5103
408.7500,0.5226,758.6021,0.0224,0.0625,0.2958,326.9579,12.9267
410.0000,0.5570,1170.6420,0.0161,0.0587,0.2560,335.1426,13.5120
411.2500,0.5074,1275.0621,0.0182,0.0445,0.2488,329.1093,14.0123
412.5000,0.4807,2924.0650,0.0087,0.0381,0.1887,330.0817,15.8041
413.7500,0.4997,1980.8950,0.0110,0.0460,0.2148,330.9330,14.9025
415.0000,0.5608,933.0635,0.0227,0.0529,0.2761,333.6222,13.0789
416.2500,0.6396,3548.3125,0.0100,0.0359,0.1769,354.1919,14.8086
417.5000,0.6790,2511.9780,0.0130,0.0420,0.1985,356.3825,14.0218
418.7500,0.6790,2237.5823,0.0151,0.0404,0.2063,355.4224,13.8442
420.0000,0.6612,1763.5466,0.0162,0.0467,0.2233,351.3223,13.5742
421.2500,0.6841,802.1996,0.0213,0.0796,0.2903,345.5766,12.1878
422.5000,0.5379,279.3589,0.0479,0.0845,0.4127,317.7909,10.9858
423.7500,0.5150,799.7793,0.0251,0.0515,0.2906,326.4407,13.0742
425.0000,0.5811,822.9932,0.0228,0.0617,0.2879,334.8528,12.7377
