distance [mm],force_median [N],L2012_lambda [1/mm],L2012_f0 [N],L2012_delta [mm],L2012_L [mm],P2015_density [kg/m^3],P2015_ssa [m^2/kg]
422.5000,0.2823,655.1975,0.0125,0.0699,0.3106,285.6697,14.6881
423.7500,0.2530,541.1252,0.0168,0.0574,0.3311,278.5069,14.5643
425.0000,0.2047,989.8917,0.0101,0.0418,0.2707,263.9527,17.1683
426.2500,0.1857,1578.1005,0.0042,0.0560,0.2317,255.8119,19.1476
427.5000,0.1984,1425.1793,0.0052,0.0541,0.2397,260.9490,18.4626
428.7500,0.2174,1163.6881,0.0058,0.0638,0.2565,267.9397,17.3795
430.0000,0.2111,936.4372,0.0066,0.0680,0.2758,266.1771,16.8596
431.2500,0.1971,1061.1985,0.0056,0.0679,0.2645,261.1402,17.5633
432.5000,0.1984,1496.8456,0.0046,0.0578,0.2358,260.8478,18.6175
433.7500,0.1933,961.6660,0.0060,0.0666,0.2733,260.0212,17.3428
435.0000,0.1869,725.9319,0.0074,0.0711,0.3002,258.5934,16.5922
436.2500,0.2022,1063.6987,0.0064,0.0599,0.2643,262.9297,17.4497
437.5000,0.2035,1554.7537,0.0053,0.0496,0.2329,262.6507,18.6014
438.7500,0.1984,1879.6498,0.0045,0.0478,0.2186,260.3993,19.3361
440.0000,0.1946,1787.4040,0.0048,0.0460,0.2223,259.0287,19.2872
441.2500,0.1933,920.7154,0.0067,0.0639,0.2773,260.1376,17.2044
442.5000,0.2047,852.3729,0.0072,0.0677,0.2845,264.2598,16.7066
443.7500,0.2187,788.5733,0.0076,0.0723,0.2920,268.8599,16.1902
445.0000,0.2060,1146.2697,0.0078,0.0467,0.2578,264.1072,17.5925
446.2500,0.1793,666.5092,0.0085,0.0643,0.3088,256.1704,16.4903
447.5000,0.1679,441.4778,0.0079,0.0987,0.3543,253.9821,15.3966
448.7500,0.1831,646.2982,0.0072,0.0802,0.3120,257.6538,16.3042
450.0000,0.1920,883.1164,0.0066,0.0666,0.2812,259.7993,17.1016
451.2500,0.1717,778.2948,0.0072,0.0626,0.2933,252.6643,17.1900
452.5000,0.1717,541.8763,0.0072,0.0895,0.3309,254.3020,15.9862
453.7500,0.1907,803.9293,0.0069,0.0696,0.2901,259.6200,16.8317
455.0000,0.2124,837.4495,0.0087,0.0594,0.2862,266.7777,16.4947
456.2500,0.2263,918.7339,0.0081,0.0616,0.2775,271.0150,16.4957
457.5000,0.2149,641.0037,0.0101,0.0679,0.3129,268.0200,15.6443
458.7500,0.2174,895.7605,0.0087,0.0568,0.2799,268.2878,16.5950
460.0000,0.2200,1106.7515,0.0082,0.0487,0.2608,268.8282,17.1746
461.2500,0.2391,817.7043,0.0125,0.0475,0.2885,274.8157,15.9291
462.5000,0.2925,891.4207,0.0141,0.0471,0.2803,288.6019,15.3500
463.7500,0.3293,1135.3295,0.0117,0.0500,0.2586,297.5060,15.4703
465.0000,0.3357,1176.1024,0.0110,0.0529,0.2556,298.9804,15.4755
466.2500,0.3370,1461.5132,0.0094,0.0495,0.2377,299.9324,15.9754
467.5000,0.3421,1678.6959,0.0086,0.0477,0.2270,301.4652,16.2337
468.7500,0.3599,1819.0480,0.0091,0.0439,0.2210,305.5454,16.1846
470.0000,0.3929,927.6520,0.0173,0.0503,0.2766,309.0402,14.3156
471.2500,0.4908,592.1291,0.0346,0.0494,0.3213,320.6436,12.6449
472.5000,0.6371,1972.5736,0.0193,0.0329,0.2151,349.4589,13.8986
473.7500,0.7172,1022.4655,0.0310,0.0470,0.2678,351.6779,12.4273
475.0000,0.8571,1479.0203,0.0225,0.0508,0.2368,368.8454,12.3831
476.2500,0.9143,3744.9489,0.0138,0.0353,0.1737,383.6471,13.3486
477.5000,0.8291,576.4935,0.0468,0.0606,0.3241,353.5321,11.1394
478.7500,0.6434,1155.8374,0.0206,0.0544,0.2571,345.3285,12.9848
480.0000,0.6218,1431.5150,0.0163,0.0540,0.2394,344.8794,13.4626
481.2500,0.6193,1432.0635,0.0164,0.0531,0.2393,344.5818,13.4783
482.5000,0.5989,1285.6421,0.0167,0.0558,0.2481,341.1823,13.4164
483.7500,0.6383,1103.6782,0.0209,0.0558,0.2611,344.3015,12.9350
485.0000,0.6943,2284.9550,0.0142,0.0427,0.2048,357.3248,13.7875
486.2500,0.7363,1645.2903,0.0184,0.0492,0.2285,358.7333,13.0679
487.5000,0.8164,1309.4060,0.0227,0.0556,0.2466,363.8300,12.3749
488.7500,0.8431,1203.6562,0.0235,0.0593,0.2536,365.1187,12.1501
490.0000,0.8087,1286.9450,0.0221,0.0572,0.2480,362.9426,12.3811
491.2500,0.8863,1093.4475,0.0414,0.0402,0.2619,367.4252,11.8587
492.5000,0.9969,393.2880,0.0568,0.0925,0.3682,357.7100,10.1689
493.7500,0.7922,51.5261,0.2018,0.1545,0.7250,293.8407,7.7682
495.0000,0.5595,215.4330,0.0490,0.1068,0.4500,316.1392,10.4367
496.2500,0.5710,831.5084,0.0207,0.0658,0.2869,333.7597,12.8125
497.5000,0.5379,275.6595,0.0339,0.1167,0.4145,317.6166,10.9614
498.7500,0.4667,239.4754,0.0389,0.1044,0.4344,308.6512,11.0012
500.0000,0.4349,933.0516,0.0167,0.0571,0.2761,316.0742,13.9591
501.2500,0.5226,26.2196,0.2611,0.1940,0.9081,271.0258,7.0722
502.5000,0.8469,28.4956,0.2124,0.3184,0.8833,271.1065,6.9873
503.7500,0.8075,55.2597,0.1416,0.2330,0.7083,296.5270,7.8452
505.0000,0.7948,683.4940,0.0284,0.0814,0.3063,353.4010,11.5044
506.2500,0.8164,743.1110,0.0276,0.0789,0.2978,356.3792,11.5530
507.5000,0.7566,599.1966,0.0317,0.0795,0.3200,348.3151,11.4391
508.7500,0.7833,640.4749,0.0356,0.0683,0.3130,351.5111,11.4467
510.0000,1.0058,830.5797,0.0673,0.0369,0.2870,372.0855,11.1222
511.2500,1.3784,651.9421,0.0880,0.0495,0.3111,388.3798,10.0266
512.5000,1.7663,1533.4385,0.0431,0.0528,0.2339,422.8762,10.1926
513.7500,1.9468,2938.0109,0.0278,0.0477,0.1884,441.5190,10.4108
515.0000,2.0079,2611.5253,0.0248,0.0620,0.1959,442.0587,10.2306
516.2500,1.8426,1391.4133,0.0385,0.0692,0.2417,424.1314,9.9949
517.5000,1.6404,1257.2173,0.0340,0.0762,0.2500,413.7135,10.2250
518.7500,1.3174,620.7874,0.0531,0.0820,0.3162,384.4049,10.0819
520.0000,1.1432,2615.4036,0.0140,0.0629,0.1958,397.7275,12.0844
521.2500,1.0631,1276.2304,0.0207,0.0798,0.2487,382.6223,11.4983
522.5000,1.0491,1255.5499,0.0234,0.0710,0.2501,381.4254,11.5190
523.7500,1.1470,2517.9387,0.0183,0.0495,0.1983,397.5245,12.0313
525.0000,1.2106,2793.6176,0.0176,0.0494,0.1916,403.0601,11.9511
526.2500,1.1813,1426.3825,0.0231,0.0724,0.2397,391.9739,11.3045
527.5000,1.1864,2029.0317,0.0236,0.0498,0.2131,397.3541,11.6806
528.7500,1.3682,1376.1898,0.0359,0.0558,0.2425,402.1626,10.8255
530.0000,1.6162,1009.5751,0.0466,0.0700,0.2689,408.3165,10.0639
531.2500,1.8235,1126.7800,0.0371,0.0879,0.2593,419.0964,9.8473
532.5000,1.8476,2282.8824,0.0257,0.0635,0.2049,433.3161,10.3828
533.7500,1.7535,2877.6522,0.0216,0.0566,0.1897,432.8793,10.7273
535.0000,1.7345,2150.8453,0.0247,0.0657,0.2090,427.4355,10.5271
536.2500,1.8693,994.2486,0.0331,0.1135,0.2703,418.1447,9.6794
537.5000,1.9252,1673.3444,0.0288,0.0793,0.2272,430.9369,10.0209
538.7500,1.5984,441.3753,0.0762,0.0980,0.3543,388.1743,9.3019
540.0000,1.2729,341.5571,0.0687,0.1041,0.3859,368.3177,9.4899
541.2500,0.9855,322.5548,0.0389,0.1589,0.3934,352.8107,9.9317
542.5000,1.0097,892.3783,0.0287,0.0790,0.2802,373.5028,11.2038
543.7500,1.1063,1285.6606,0.0231,0.0748,0.2481,385.6171,11.3853
545.0000,1.2487,1501.2627,0.0326,0.0510,0.2356,396.8461,11.1907
546.2500,1.2792,886.4637,0.0489,0.0571,0.2808,389.5945,10.5472
547.5000,0.9880,697.3522,0.0453,0.0651,0.3042,367.9745,10.9434
548.7500,0.9512,2384.2567,0.0164,0.0487,0.2019,382.2421,12.6410
550.0000,0.9117,1591.9738,0.0214,0.0539,0.2310,374.3196,12.2732
551.2500,0.8812,1909.8459,0.0164,0.0559,0.2174,373.8876,12.6326
552.5000,0.9359,1014.8305,0.0252,0.0734,0.2685,370.2090,11.5922
553.7500,0.9715,1000.7170,0.0255,0.0759,0.2697,372.6115,11.4630
555.0000,0.8901,981.7760,0.0265,0.0693,0.2714,366.2368,11.6974
556.2500,0.8202,1104.3440,0.0228,0.0658,0.2610,362.0661,12.1152
557.5000,0.7948,967.2416,0.0224,0.0743,0.2728,358.1585,12.0202
558.7500,0.7617,763.7316,0.0239,0.0846,0.2951,352.1474,11.7924
560.0000,0.7350,1502.1165,0.0177,0.0563,0.2356,357.6699,12.9369
561.2500,0.7261,1463.3215,0.0177,0.0555,0.2376,356.4984,12.9402
562.5000,0.7057,1376.0123,0.0179,0.0572,0.2426,353.7754,12.9452
563.7500,0.7057,2869.9489,0.0119,0.0415,0.1898,360.5087,14.0618
565.0000,0.7019,2324.2070,0.0132,0.0452,0.2037,358.3208,13.7696
566.2500,0.6536,1027.8146,0.0204,0.0619,0.2673,345.2323,12.7377
567.5000,0.6574,1186.1490,0.0198,0.0559,0.2549,347.1256,12.9538
568.7500,0.6027,500.5383,0.0330,0.0736,0.3398,331.6839,11.7535
570.0000,0.5201,670.3468,0.0218,0.0725,0.3083,325.5029,12.7082
571.2500,0.6205,613.3076,0.0367,0.0543,0.3175,335.9638,12.0255
572.5000,0.6727,1220.0945,0.0197,0.0562,0.2525,349.0592,12.9209
573.7500,0.7274,696.5595,0.0364,0.0591,0.3043,347.8619,11.7824
575.0000,0.8304,684.5586,0.0280,0.0855,0.3061,356.2891,11.3858
576.2500,0.7884,547.0737,0.0331,0.0872,0.3299,349.5456,11.1920
577.5000,0.8176,649.9780,0.0325,0.0771,0.3114,354.5034,11.3521
578.7500,0.8482,1361.7370,0.0210,0.0596,0.2434,367.0833,12.3035
580.0000,0.8507,1533.8008,0.0207,0.0542,0.2339,368.7251,12.4585
581.2500,0.8443,1393.3038,0.0210,0.0578,0.2415,367.0312,12.3505
582.5000,0.8456,1493.4181,0.0223,0.0515,0.2360,367.9678,12.4420
583.7500,0.9295,1689.3970,0.0244,0.0451,0.2265,376.4896,12.2852
585.0000,1.0020,1173.4763,0.0290,0.0592,0.2558,377.1437,11.5751
586.2500,1.0974,779.0410,0.0356,0.0786,0.2932,376.8608,10.8053
587.5000,0.9842,390.6183,0.0569,0.0909,0.3691,356.8266,10.1879
588.7500,0.7770,594.3426,0.0404,0.0666,0.3209,349.8843,11.3556
590.0000,0.6816,619.8195,0.0287,0.0774,0.3164,342.1062,11.7788
591.2500,0.5888,506.3416,0.0328,0.0728,0.3385,330.3823,11.8369
592.5000,0.5519,829.3263,0.0197,0.0674,0.2871,331.4343,12.9173
593.7500,0.5824,653.8587,0.0249,0.0714,0.3108,332.6036,12.3216
595.0000,0.6078,1000.4783,0.0220,0.0556,0.2697,339.8788,12.9331
596.2500,0.6422,1170.0698,0.0203,0.0541,0.2560,345.3091,13.0119
597.5000,0.6905,1289.9804,0.0189,0.0567,0.2478,351.5178,12.9198
598.7500,0.6841,1051.1493,0.0223,0.0584,0.2653,348.6777,12.6243
600.0000,0.6116,826.6562,0.0269,0.0553,0.2875,338.3595,12.5835
601.2500,0.5748,469.5481,0.0308,0.0789,0.3471,328.0177,11.7668
602.5000,0.5214,444.7095,0.0327,0.0724,0.3534,321.5475,11.9253
603.7500,0.4374,478.6072,0.0288,0.0641,0.3449,311.6746,12.5534
605.0000,0.3764,553.3022,0.0194,0.0719,0.3286,303.3941,13.3144
606.2500,0.3878,659.9731,0.0180,0.0659,0.3099,306.3063,13.6104
607.5000,0.4006,651.4621,0.0197,0.0639,0.3112,308.3216,13.4761
608.7500,0.4336,691.7769,0.0237,0.0534,0.3050,313.8821,13.3457
610.0000,0.4629,616.3170,0.0274,0.0562,0.3170,317.2408,12.9022
611.2500,0.4832,725.0359,0.0251,0.0540,0.3003,321.3644,13.0906
612.5000,0.5786,468.3591,0.0599,0.0438,0.3474,328.3870,11.7448
613.7500,0.7528,826.1268,0.0315,0.0577,0.2875,352.3969,11.9470
615.0000,0.7541,848.2120,0.0294,0.0608,0.2850,352.8528,11.9824
616.2500,0.7223,669.9030,0.0329,0.0658,0.3083,346.8814,11.7408
617.5000,0.5150,110.6158,0.1011,0.0972,0.5620,302.1357,9.3985
618.7500,0.3103,121.5903,0.0458,0.1175,0.5446,285.2045,10.3540
620.0000,0.2174,68.4252,0.0369,0.1810,0.6596,273.9427,9.5368
621.2500,0.1640,88.0716,0.0238,0.1723,0.6064,264.9737,10.5621
622.5000,0.1907,211.0096,0.0229,0.0812,0.4532,264.6353,12.7361
623.7500,0.1920,342.0977,0.0161,0.0725,0.3857,262.9316,14.1477
625.0000,0.1869,424.5951,0.0134,0.0686,0.3589,260.5450,14.8968
626.2500,0.2136,264.0667,0.0240,0.0715,0.4205,269.4703,13.0871
627.5000,0.2429,294.5972,0.0265,0.0658,0.4054,276.0591,13.0432
628.7500,0.2874,143.4986,0.0463,0.0922,0.5153,282.9603,10.8629
630.0000,0.3154,209.0152,0.0417,0.0798,0.4546,288.5103,11.5521
631.2500,0.3268,211.0303,0.0368,0.0883,0.4531,290.2499,11.4970
632.5000,0.3128,228.0146,0.0356,0.0801,0.4416,288.5055,11.7728
633.7500,0.3217,189.9728,0.0406,0.0882,0.4693,288.9774,11.2904
635.0000,0.3255,200.6536,0.0369,0.0918,0.4608,289.8033,11.3904
636.2500,0.3192,440.5502,0.0227,0.0649,0.3546,292.2417,13.2892
637.5000,0.3001,410.9995,0.0228,0.0656,0.3629,288.3739,13.3028
638.7500,0.2594,283.0906,0.0257,0.0710,0.4109,279.5368,12.7628
640.0000,0.2022,291.1145,0.0233,0.0625,0.4071,266.3145,13.5171
641.2500,0.1844,459.1892,0.0132,0.0628,0.3497,259.4144,15.1893
642.5000,0.1679,509.5933,0.0113,0.0605,0.3378,253.2168,15.8695
643.7500,0.1577,706.3152,0.0070,0.0640,0.3029,247.4941,17.2347
645.0000,0.1628,497.6355,0.0093,0.0718,0.3404,251.4569,15.9069
646.2500,0.1526,296.4626,0.0128,0.0843,0.4046,251.2136,14.4007
647.5000,0.1437,528.3961,0.0097,0.0588,0.3337,243.3870,16.6019
648.7500,0.1500,578.1923,0.0086,0.0637,0.3238,245.4827,16.7449
650.0000,0.1526,373.4314,0.0110,0.0771,0.3746,249.4819,15.1720
651.2500,0.1602,270.2640,0.0126,0.0973,0.4173,254.4792,13.9546
652.5000,0.1818,140.3540,0.0229,0.1188,0.5191,264.7735,11.6777
653.7500,0.1666,97.4865,0.0267,0.1376,0.5862,264.4678,10.8177
655.0000,0.1500,324.1330,0.0118,0.0820,0.3927,249.6057,14.7506
656.2500,0.1577,187.2870,0.0189,0.0948,0.4715,256.5692,12.8417
657.5000,0.1742,195.0506,0.0267,0.0718,0.4652,260.8253,12.7251
658.7500,0.1818,174.7840,0.0296,0.0750,0.4825,263.4352,12.3034
660.0000,0.1729,179.8795,0.0246,0.0832,0.4779,261.0301,12.5018
661.2500,0.1768,245.9562,0.0167,0.0875,0.4306,260.1097,13.3864
662.5000,0.1818,237.5891,0.0168,0.0924,0.4356,261.7195,13.2065
663.7500,0.1742,200.3224,0.0241,0.0771,0.4611,260.6534,12.8048
665.0000,0.1742,205.2554,0.0264,0.0694,0.4573,260.4980,12.8776
666.2500,0.1806,291.4188,0.0175,0.0738,0.4069,260.2985,13.8440
667.5000,0.1755,478.3783,0.0126,0.0597,0.3449,256.2467,15.4974
668.7500,0.1793,208.4372,0.0208,0.0861,0.4550,261.7629,12.8524
670.0000,0.1933,129.2097,0.0345,0.0939,0.5336,267.6125,11.3313
671.2500,0.2187,128.6645,0.0398,0.0902,0.5344,272.2982,11.0923
672.5000,0.2098,166.0218,0.0294,0.0900,0.4909,269.8940,11.8477
673.7500,0.1895,285.0763,0.0163,0.0841,0.4099,262.9517,13.6392
675.0000,0.1907,168.1029,0.0226,0.1052,0.4888,265.7328,12.0865
676.2500,0.1895,162.4571,0.0229,0.1050,0.4944,265.6203,12.0046
677.5000,0.2149,147.3566,0.0408,0.0754,0.5108,271.2489,11.4799
678.7500,0.2238,263.0027,0.0300,0.0609,0.4211,271.8737,12.9529
680.0000,0.1958,206.1287,0.0303,0.0665,0.4567,265.9851,12.6050
681.2500,0.2085,142.3981,0.0419,0.0760,0.5166,270.1468,11.4478
682.5000,0.1996,91.1794,0.0436,0.1112,0.5994,270.4962,10.3582
683.7500,0.1818,101.9379,0.0412,0.0985,0.5775,266.9082,10.7970
685.0000,0.2073,211.7405,0.0297,0.0711,0.4526,268.5783,12.5442
686.2500,0.2136,211.5697,0.0249,0.0853,0.4528,270.0196,12.4695
687.5000,0.2073,219.3262,0.0206,0.0965,0.4473,268.4691,12.6427
688.7500,0.2136,268.4892,0.0190,0.0888,0.4182,269.4307,13.1339
690.0000,0.2162,333.4602,0.0175,0.0762,0.3890,269.5891,13.7155
691.2500,0.1984,416.6735,0.0136,0.0705,0.3612,264.1089,14.6391
692.5000,0.1755,276.4526,0.0142,0.0933,0.4141,259.0741,13.7643
693.7500,0.1780,129.4230,0.0212,0.1369,0.5333,264.4907,11.4910
695.0000,0.2149,135.0345,0.0277,0.1181,0.5258,271.4950,11.2503
696.2500,0.2505,129.5663,0.0422,0.0968,0.5331,277.4212,10.8663
697.5000,0.2263,94.4617,0.0482,0.1089,0.5924,274.1735,10.2593
698.7500,0.2047,246.4218,0.0186,0.0917,0.4303,267.4950,13.0031
700.0000,0.2060,340.6880,0.0141,0.0870,0.3863,266.8623,13.9212
701.2500,0.2009,518.9997,0.0135,0.0577,0.3357,264.2329,15.2607
702.5000,0.2073,213.8030,0.0251,0.0812,0.4512,268.5481,12.5713
703.7500,0.2225,200.0417,0.0242,0.0949,0.4613,272.0667,12.2212
705.0000,0.2302,228.4007,0.0280,0.0740,0.4413,273.4775,12.4981
706.2500,0.2263,191.6976,0.0322,0.0774,0.4679,272.9247,12.0685
707.5000,0.2289,126.1101,0.0368,0.1066,0.5380,274.0446,10.9594
708.7500,0.2365,154.5497,0.0315,0.1040,0.5027,275.1015,11.4143
710.0000,0.2569,102.5279,0.0488,0.1123,0.5764,278.1416,10.2643
711.2500,0.3154,181.7056,0.0385,0.0928,0.4763,287.8555,11.2296
712.5000,0.3166,205.2787,0.0330,0.0924,0.4573,288.6170,11.5017
713.7500,0.3243,169.2987,0.0389,0.0990,0.4877,288.7207,11.0140
715.0000,0.3014,192.8626,0.0354,0.0925,0.4669,286.0555,11.4615
716.2500,0.2823,133.6780,0.0385,0.1183,0.5276,282.0392,10.7297
717.5000,0.3128,167.9091,0.0403,0.0982,0.4890,287.1225,11.0652
718.7500,0.3395,246.8651,0.0349,0.0815,0.4301,292.9681,11.7686
720.0000,0.3332,226.8437,0.0371,0.0815,0.4424,291.5634,11.6193
721.2500,0.3128,168.5231,0.0388,0.1022,0.4884,287.1398,11.0735
722.5000,0.3395,351.6282,0.0283,0.0702,0.3822,294.8379,12.5802
723.7500,0.3230,339.9416,0.0254,0.0744,0.3866,291.8914,12.6352
725.0000,0.2874,340.8852,0.0250,0.0695,0.3862,285.3995,12.9606
726.2500,0.3141,410.5301,0.0248,0.0626,0.3630,291.0353,13.1660
727.5000,0.3115,419.4912,0.0252,0.0598,0.3604,290.6344,13.2424
728.7500,0.2874,157.7412,0.0358,0.1094,0.4993,283.2626,11.0845
730.0000,0.3052,173.8582,0.0349,0.1041,0.4834,286.2028,11.1939
731.2500,0.3103,329.0556,0.0234,0.0800,0.3908,289.5378,12.6651
732.5000,0.3255,304.3205,0.0269,0.0809,0.4011,291.8339,12.3536
733.7500,0.3484,380.1088,0.0261,0.0729,0.3724,296.7050,12.6894
735.0000,0.3548,351.8625,0.0276,0.0741,0.3821,297.3108,12.4640
736.2500,0.3344,175.0069,0.0363,0.1078,0.4823,290.2607,11.0278
737.5000,0.2798,74.2094,0.0514,0.1590,0.6420,279.9025,9.4166
738.7500,0.2429,157.5248,0.0330,0.1000,0.4995,276.1994,11.4101
740.0000,0.2276,279.1004,0.0186,0.0905,0.4128,272.6662,13.0716
741.2500,0.2276,220.4112,0.0239,0.0907,0.4466,272.9823,12.4292
742.5000,0.2111,205.0389,0.0259,0.0842,0.4575,269.5373,12.4114
743.7500,0.1920,501.4957,0.0123,0.0644,0.3396,261.5482,15.3195
745.0000,0.2085,204.8636,0.0285,0.0771,0.4576,268.9696,12.4377
746.2500,0.2683,220.1518,0.0402,0.0629,0.4468,280.9348,12.0389
747.5000,0.3166,286.9476,0.0353,0.0643,0.4090,290.0970,12.2854
748.7500,0.2848,168.2678,0.0415,0.0859,0.4887,283.0790,11.2547
750.0000,0.2022,120.5055,0.0353,0.1031,0.5462,269.6128,11.0624
751.2500,0.1615,191.1337,0.0171,0.1043,0.4683,257.4910,12.8466
752.5000,0.1513,131.9501,0.0193,0.1270,0.5299,258.1369,11.8641
753.7500,0.1424,267.8601,0.0141,0.0804,0.4185,248.4465,14.2703
755.0000,0.1310,510.4329,0.0067,0.0801,0.3376,237.9335,16.8518
756.2500,0.1259,299.0496,0.0111,0.0809,0.4034,240.8358,15.0363
757.5000,0.1361,112.4545,0.0238,0.1160,0.5589,256.1485,11.5840
758.7500,0.1411,150.3051,0.0201,0.1049,0.5074,253.9596,12.4099
760.0000,0.1450,195.1914,0.0214,0.0762,0.4651,252.3435,13.1791
761.2500,0.1564,169.9344,0.0257,0.0763,0.4871,257.0534,12.5613
762.5000,0.1666,62.1137,0.0475,0.1252,0.6812,268.9510,9.6131
763.7500,0.1818,48.1391,0.0497,0.1696,0.7416,272.9069,8.8893
765.0000,0.1551,131.4699,0.0338,0.0793,0.5306,259.1257,11.8037
766.2500,0.1513,127.5339,0.0202,0.1262,0.5360,258.4926,11.7621
767.5000,0.1513,141.1273,0.0194,0.1201,0.5182,257.4462,12.0670
768.7500,0.1462,240.4749,0.0120,0.1074,0.4338,250.7793,13.8351
770.0000,0.1513,242.9168,0.0121,0.1080,0.4324,252.4000,13.7728
771.2500,0.1513,307.6057,0.0141,0.0749,0.3996,250.4754,14.5490
772.5000,0.1615,263.1874,0.0185,0.0712,0.4210,255.0784,13.8472
773.7500,0.1831,191.7573,0.0249,0.0804,0.4678,263.2178,12.5564
775.0000,0.1806,219.7174,0.0218,0.0790,0.4471,261.8011,12.9913
776.2500,0.1831,334.0383,0.0157,0.0723,0.3888,260.3959,14.2212
777.5000,0.1844,142.9615,0.0227,0.1187,0.5159,265.2124,11.7017
778.7500,0.1602,79.9564,0.0250,0.1734,0.6262,265.3215,10.3325
780.0000,0.1551,182.9394,0.0138,0.1273,0.4752,256.0387,12.8079
781.2500,0.1500,248.3896,0.0090,0.1358,0.4292,251.7859,13.8690
782.5000,0.1348,335.9872,0.0068,0.1199,0.3881,243.3786,15.2265
783.7500,0.1335,355.1555,0.0087,0.0915,0.3810,242.3269,15.4559
785.0000,0.1564,63.0956,0.0676,0.0886,0.6777,267.4997,9.7286
786.2500,0.1831,67.3318,0.0649,0.0961,0.6631,270.1923,9.7056
787.5000,0.1653,62.9136,0.0474,0.1268,0.6783,268.6587,9.6552
788.7500,0.1539,76.2961,0.0390,0.1159,0.6361,264.8042,10.2613
790.0000,0.1513,312.8131,0.0099,0.0991,0.3974,250.3443,14.6049
791.2500,0.1450,212.5552,0.0154,0.0936,0.4520,251.5096,13.4550
792.5000,0.1399,64.2982,0.0294,0.1721,0.6734,264.9336,9.9156
793.7500,0.1424,63.9386,0.0405,0.1356,0.6747,265.3933,9.8779
795.0000,0.1475,16.5604,0.1037,0.2281,1.0584,289.8772,6.6139
796.2500,0.1806,21.5964,0.0967,0.2129,0.9688,281.3150,7.1133
797.5000,0.2213,58.4991,0.0773,0.1104,0.6950,274.7873,9.1515
798.7500,0.2098,45.9167,0.0902,0.1259,0.7534,274.9397,8.6518
800.0000,0.1818,52.2656,0.0681,0.1221,0.7216,272.1738,9.0872
801.2500,0.1590,100.9076,0.0240,0.1440,0.5795,262.6390,10.9914
802.5000,0.1729,44.5603,0.0550,0.1630,0.7610,273.0981,8.7494
803.7500,0.1857,39.6546,0.0543,0.1934,0.7911,274.8544,8.4184
805.0000,0.1996,142.2319,0.0266,0.1104,0.5168,268.4122,11.5299
806.2500,0.1984,105.9608,0.0353,0.1151,0.5701,269.5438,10.7568
807.5000,0.1793,82.7607,0.0380,0.1245,0.6191,268.0401,10.2643
808.7500,0.1539,67.7483,0.0397,0.1287,0.6618,266.2637,9.9384
810.0000,0.1361,39.4248,0.0505,0.1645,0.7927,272.9055,8.6465
811.2500,0.1322,38.6751,0.0369,0.2104,0.7977,273.1048,8.6200
812.5000,0.1335,157.4981,0.0139,0.1321,0.4996,251.1010,12.6831
813.7500,0.1539,160.7274,0.0209,0.0983,0.4962,256.8593,12.4275
815.0000,0.1539,90.2345,0.0293,0.1323,0.6015,262.8391,10.7280
816.2500,0.1564,47.0407,0.0354,0.2138,0.7473,271.3190,8.9724
817.5000,0.1526,51.2135,0.0318,0.2105,0.7265,269.8178,9.2121
818.7500,0.1488,131.2133,0.0210,0.1189,0.5309,257.5485,11.8811
820.0000,0.1577,210.9223,0.0180,0.0894,0.4532,255.5834,13.2120
821.2500,0.1513,212.4446,0.0160,0.0974,0.4521,253.5619,13.3411
822.5000,0.1475,322.6155,0.0148,0.0672,0.3934,248.7055,14.7897
823.7500,0.1590,357.6213,0.0136,0.0683,0.3801,252.0997,14.8905
825.0000,0.1526,316.5738,0.0109,0.0926,0.3958,250.7075,14.6183
826.2500,0.1488,350.6254,0.0111,0.0801,0.3826,248.5207,15.0438
827.5000,0.1551,452.5509,0.0107,0.0668,0.3514,249.1284,15.7654
828.7500,0.1564,345.3907,0.0114,0.0838,0.3845,251.4327,14.8283
830.0000,0.1526,156.8396,0.0160,0.1290,0.5003,256.7428,12.3709
831.2500,0.1539,91.5846,0.0250,0.1455,0.5985,262.6704,10.7700
832.5000,0.1717,49.1661,0.0376,0.2094,0.7364,271.9538,8.9944
833.7500,0.1780,49.1797,0.0473,0.1699,0.7363,272.4331,8.9605
835.0000,0.1297,42.1606,0.0395,0.1926,0.7751,271.2389,8.8592
836.2500,0.1704,164.1968,0.0340,0.0664,0.4927,261.0254,12.2656
837.5000,0.2162,207.3485,0.0214,0.1008,0.4558,270.6308,12.3861
838.7500,0.2530,26.1792,0.1007,0.2157,0.9086,276.4976,7.3673
840.0000,0.2899,36.7932,0.0863,0.1965,0.8111,277.4083,7.9454
841.2500,0.2213,100.7837,0.0396,0.1206,0.5797,273.3139,10.4537
842.5000,0.1971,202.2234,0.0229,0.0920,0.4596,266.3685,12.5350
843.7500,0.2111,136.4196,0.0387,0.0867,0.5241,270.7677,11.3109
845.0000,0.2098,83.7646,0.0497,0.1081,0.6166,272.3103,10.0731
846.2500,0.2073,54.6201,0.0525,0.1619,0.7110,273.9266,9.0605
847.5000,0.2251,63.4941,0.0549,0.1445,0.6762,274.8991,9.3216
848.7500,0.2645,93.9374,0.0479,0.1239,0.5935,278.9462,10.0176
850.0000,0.2645,155.2356,0.0357,0.1001,0.5020,279.7548,11.2063
851.2500,0.2340,225.7920,0.0283,0.0767,0.4430,274.2932,12.4275
852.5000,0.2124,57.4313,0.0528,0.1558,0.6992,274.1129,9.1522
853.7500,0.1907,50.0508,0.0548,0.1546,0.7320,273.2159,8.9371
