distance [mm],force_median [N],L2012_lambda [1/mm],L2012_f0 [N],L2012_delta [mm],L2012_L [mm],P2015_density [kg/m^3],P2015_ssa [m^2/kg]
505.0000,0.1984,225.0561,0.0234,0.0780,0.4435,266.2505,12.8245
506.2500,0.1984,187.0129,0.0272,0.0811,0.4718,266.9851,12.2992
507.5000,0.1971,192.1405,0.0259,0.0817,0.4675,266.5802,12.3902
508.7500,0.2162,256.9591,0.0253,0.0681,0.4243,270.1400,12.9793
510.0000,0.2238,268.2832,0.0259,0.0652,0.4183,271.8420,13.0078
511.2500,0.2022,194.5041,0.0268,0.0794,0.4656,267.7029,12.3655
512.5000,0.1907,209.8075,0.0263,0.0715,0.4540,264.6619,12.7196
513.7500,0.1869,253.3166,0.0230,0.0661,0.4264,262.7848,13.3243
515.0000,0.1793,217.9384,0.0213,0.0784,0.4483,261.5061,12.9850
516.2500,0.1882,117.1040,0.0302,0.1091,0.5514,267.1801,11.1131
517.5000,0.1704,109.2794,0.0326,0.0998,0.5643,264.2073,11.0971
518.7500,0.1577,303.8034,0.0180,0.0589,0.4013,252.7895,14.3805
520.0000,0.1539,231.2438,0.0202,0.0672,0.4395,253.6413,13.5682
521.2500,0.1195,174.2417,0.0189,0.0783,0.4830,245.0131,13.2827
522.5000,0.1284,165.6391,0.0201,0.0798,0.4912,248.8169,12.9382
523.7500,0.1348,169.9484,0.0212,0.0769,0.4870,250.5875,12.9081
525.0000,0.1399,153.2896,0.0294,0.0661,0.5041,253.3621,12.4919
526.2500,0.1297,134.3416,0.0338,0.0624,0.5268,251.9924,12.2345
527.5000,0.1132,147.6717,0.0243,0.0689,0.5104,245.1852,12.8452
528.7500,0.1221,177.1531,0.0233,0.0643,0.4804,245.7127,13.2872
530.0000,0.1424,201.5266,0.0242,0.0615,0.4601,251.2012,13.3275
531.2500,0.1539,192.3117,0.0243,0.0691,0.4674,255.2234,12.9838
532.5000,0.1462,117.1836,0.0325,0.0841,0.5513,258.1747,11.5744
533.7500,0.1335,123.3094,0.0311,0.0771,0.5420,254.2419,11.9048
535.0000,0.1157,125.5518,0.0224,0.0856,0.5388,248.6787,12.2507
536.2500,0.1081,103.8319,0.0314,0.0727,0.5740,249.6481,11.7565
537.5000,0.1195,129.7579,0.0297,0.0682,0.5329,249.3709,12.2923
538.7500,0.1424,91.3021,0.0393,0.0876,0.5991,260.3955,10.8839
540.0000,0.1462,81.0039,0.0399,0.0964,0.6235,262.7206,10.5005
541.2500,0.1068,101.4532,0.0227,0.1027,0.5784,249.7080,11.7019
542.5000,0.1144,71.0329,0.0411,0.0908,0.6514,258.7045,10.4670
543.7500,0.1640,110.9174,0.0375,0.0847,0.5615,262.7734,11.2055
545.0000,0.1488,72.9327,0.0401,0.1080,0.6457,264.5362,10.1833
546.2500,0.1144,87.8138,0.0279,0.1028,0.6070,254.5852,11.1190
547.5000,0.1208,180.0451,0.0214,0.0663,0.4778,245.0265,13.3688
548.7500,0.1157,149.2179,0.0239,0.0699,0.5086,245.9267,12.8301
550.0000,0.1221,120.8255,0.0242,0.0870,0.5457,251.2567,12.0173
551.2500,0.1043,148.6988,0.0187,0.0828,0.5092,241.7341,13.0583
552.5000,0.0979,279.1510,0.0134,0.0562,0.4128,228.4114,15.6035
553.7500,0.1157,121.4193,0.0296,0.0698,0.5448,249.2306,12.1402
555.0000,0.1450,91.5186,0.0366,0.0923,0.5987,260.8942,10.8625
556.2500,0.1488,137.5169,0.0284,0.0815,0.5227,257.0470,12.0233
557.5000,0.1488,184.0008,0.0231,0.0716,0.4743,254.1042,12.9266
558.7500,0.1335,122.3390,0.0288,0.0812,0.5434,254.3477,11.8801
560.0000,0.1411,186.8692,0.0294,0.0541,0.4719,251.5709,13.1049
561.2500,0.1539,225.7627,0.0260,0.0557,0.4431,253.8417,13.4915
562.5000,0.1602,143.0708,0.0325,0.0720,0.5158,259.5927,11.9896
563.7500,0.1691,127.2919,0.0319,0.0867,0.5363,262.6832,11.5418
565.0000,0.2162,97.2370,0.0544,0.0880,0.5867,272.6728,10.4004
566.2500,0.2416,163.2052,0.0389,0.0828,0.4937,275.9667,11.5105
567.5000,0.2314,170.6050,0.0396,0.0739,0.4864,274.0783,11.7134
568.7500,0.2670,172.3418,0.0511,0.0632,0.4848,280.3253,11.4426
570.0000,0.2772,230.5103,0.0405,0.0615,0.4400,282.6112,12.0774
571.2500,0.2988,184.4754,0.0377,0.0896,0.4739,285.5018,11.3748
572.5000,0.2925,202.5361,0.0423,0.0718,0.4594,284.8381,11.6417
573.7500,0.2798,200.9372,0.0394,0.0751,0.4606,282.7381,11.7195
575.0000,0.3128,206.7008,0.0378,0.0835,0.4563,288.0772,11.5438
576.2500,0.2988,145.8398,0.0440,0.0979,0.5125,284.5895,10.8291
577.5000,0.3090,181.1331,0.0401,0.0865,0.4768,286.9298,11.2636
578.7500,0.3077,355.3349,0.0313,0.0558,0.3809,289.3526,12.8736
580.0000,0.2785,368.8374,0.0265,0.0584,0.3762,283.7986,13.2489
581.2500,0.2556,185.6582,0.0356,0.0786,0.4729,278.4652,11.7192
582.5000,0.2734,65.1205,0.0668,0.1360,0.6706,278.9676,9.1607
583.7500,0.3052,72.2731,0.0618,0.1445,0.6477,281.9024,9.2562
585.0000,0.2836,114.5732,0.0502,0.1044,0.5555,281.7316,10.3663
586.2500,0.2810,135.4194,0.0417,0.1019,0.5254,281.9019,10.7679
587.5000,0.2429,151.3463,0.0327,0.1029,0.5062,276.2094,11.3091
588.7500,0.2632,87.1057,0.0468,0.1409,0.6086,278.6740,9.8519
590.0000,0.2950,108.2934,0.0490,0.1156,0.5660,282.8909,10.1766
591.2500,0.2607,197.2289,0.0325,0.0839,0.4635,279.4222,11.8284
592.5000,0.2785,209.1556,0.0384,0.0724,0.4545,282.6177,11.8275
593.7500,0.3217,173.2138,0.0446,0.0877,0.4840,288.4996,11.0809
595.0000,0.3332,217.7580,0.0380,0.0827,0.4484,291.3400,11.5265
596.2500,0.3484,340.2577,0.0314,0.0653,0.3864,296.1136,12.4356
597.5000,0.3115,236.3289,0.0354,0.0770,0.4364,288.4563,11.8662
598.7500,0.2607,222.2627,0.0317,0.0764,0.4454,279.5503,12.1299
600.0000,0.2645,103.3352,0.0489,0.1127,0.5749,279.1103,10.2378
601.2500,0.2581,119.3160,0.0442,0.1040,0.5480,278.4702,10.6155
602.5000,0.2378,234.2811,0.0253,0.0826,0.4376,275.0604,12.4863
603.7500,0.2238,181.9138,0.0311,0.0867,0.4761,272.5014,11.9542
605.0000,0.2492,131.9978,0.0446,0.0905,0.5299,277.2338,10.9209
606.2500,0.2937,85.5694,0.0584,0.1245,0.6122,281.7486,9.6640
607.5000,0.2836,112.4821,0.0527,0.1039,0.5589,281.6725,10.3242
608.7500,0.2658,126.1587,0.0452,0.0980,0.5379,279.6162,10.6987
610.0000,0.2441,95.6692,0.0569,0.0961,0.5899,276.4961,10.1773
611.2500,0.2645,126.4364,0.0512,0.0848,0.5375,279.4408,10.7122
612.5000,0.3052,140.4400,0.0495,0.0913,0.5190,285.2698,10.7051
613.7500,0.3217,195.0476,0.0455,0.0751,0.4652,289.1111,11.3505
615.0000,0.2836,176.5762,0.0542,0.0621,0.4809,283.0199,11.3787
616.2500,0.2530,115.9887,0.0439,0.1033,0.5532,277.7341,10.5810
617.5000,0.2670,252.1039,0.0272,0.0787,0.4271,280.9024,12.3917
618.7500,0.2861,324.6712,0.0264,0.0677,0.3925,285.0365,12.8507
620.0000,0.2798,162.3206,0.0380,0.0933,0.4946,282.2072,11.2046
621.2500,0.2632,144.0992,0.0378,0.0993,0.5146,279.4500,11.0347
622.5000,0.3179,271.0807,0.0340,0.0690,0.4168,290.0654,12.1411
623.7500,0.3510,465.4779,0.0259,0.0588,0.3481,298.1705,13.1352
625.0000,0.3243,217.0517,0.0341,0.0890,0.4489,290.0200,11.5784
626.2500,0.3446,151.4588,0.0465,0.1006,0.5061,290.6070,10.6543
627.5000,0.3777,211.3101,0.0402,0.0924,0.4529,297.1419,11.1919
628.7500,0.3243,241.7667,0.0420,0.0670,0.4331,290.5513,11.8269
630.0000,0.3065,400.0420,0.0248,0.0626,0.3661,289.5130,13.1746
631.2500,0.3103,156.4073,0.0427,0.0917,0.5007,286.4398,10.9192
632.5000,0.2632,92.0620,0.0487,0.1190,0.5975,278.7658,9.9783
633.7500,0.2594,112.4255,0.0479,0.0985,0.5590,278.5763,10.4660
635.0000,0.2607,118.8004,0.0431,0.1060,0.5488,278.8183,10.5888
636.2500,0.2823,219.4988,0.0380,0.0690,0.4472,283.3841,11.9150
637.5000,0.2785,175.1011,0.0394,0.0831,0.4822,282.1994,11.3955
638.7500,0.2454,211.4130,0.0320,0.0760,0.4529,276.6257,12.1416
640.0000,0.2302,243.7774,0.0298,0.0664,0.4319,273.4016,12.6737
641.2500,0.2441,266.7005,0.0304,0.0617,0.4191,276.3494,12.7640
642.5000,0.2937,171.3241,0.0537,0.0678,0.4857,284.4734,11.2359
643.7500,0.3446,144.4933,0.0516,0.0957,0.5141,290.2797,10.5527
645.0000,0.2709,90.8051,0.0693,0.0907,0.6002,279.5933,9.9066
646.2500,0.2022,108.4747,0.0356,0.1078,0.5657,270.0748,10.7865
647.5000,0.2085,27.6950,0.0815,0.2098,0.8917,277.6313,7.5670
648.7500,0.1946,20.6516,0.0920,0.2370,0.9833,280.6165,7.0003
650.0000,0.1882,61.1792,0.0502,0.1352,0.6847,271.4959,9.4349
651.2500,0.1806,55.6770,0.0491,0.1465,0.7065,271.5052,9.2485
652.5000,0.1602,186.7237,0.0205,0.0859,0.4720,257.3193,12.7940
653.7500,0.1831,69.1400,0.0416,0.1358,0.6573,269.9841,9.7725
655.0000,0.1869,81.3703,0.0427,0.1135,0.6226,269.3013,10.1613
656.2500,0.1386,100.6661,0.0252,0.1167,0.5799,258.2517,11.2165
657.5000,0.1348,134.5466,0.0216,0.0976,0.5265,253.4597,12.1593
658.7500,0.1450,155.9774,0.0223,0.0874,0.5012,254.6544,12.4673
660.0000,0.1373,107.4309,0.0243,0.1118,0.5675,257.0772,11.4281
661.2500,0.1424,76.9024,0.0351,0.1155,0.6344,262.7293,10.3917
662.5000,0.1411,66.9334,0.0382,0.1196,0.6645,264.5203,10.0152
663.7500,0.1284,102.8642,0.0256,0.1044,0.5758,255.4690,11.4148
665.0000,0.1500,90.6163,0.0375,0.0981,0.6006,262.0453,10.7794
666.2500,0.1831,81.0093,0.0399,0.1188,0.6235,268.7766,10.1787
667.5000,0.1831,79.9008,0.0376,0.1254,0.6264,268.8791,10.1430
668.7500,0.1844,85.3255,0.0430,0.1062,0.6128,268.5900,10.3039
670.0000,0.1742,44.9137,0.0646,0.1363,0.7590,273.0899,8.7620
671.2500,0.1513,57.8196,0.0575,0.1001,0.6977,268.0034,9.5365
672.5000,0.1297,51.9295,0.0333,0.1602,0.7231,267.2081,9.4160
673.7500,0.1526,54.0345,0.0514,0.1217,0.7136,269.0740,9.3505
675.0000,0.1755,82.4335,0.0474,0.0929,0.6199,267.4827,10.2846
676.2500,0.1284,40.1895,0.0647,0.1166,0.7876,272.1358,8.7425
677.5000,0.1691,69.5330,0.0514,0.0946,0.6561,268.1131,9.8872
678.7500,0.1590,97.2869,0.0404,0.0851,0.5866,263.0143,10.8882
680.0000,0.1233,36.8569,0.0552,0.1409,0.8107,273.7778,8.5495
681.2500,0.1564,58.2234,0.0549,0.1070,0.6961,268.5081,9.5177
682.5000,0.1679,86.4660,0.0404,0.1036,0.6101,265.8132,10.4773
683.7500,0.1386,73.4882,0.0420,0.0982,0.6441,262.7059,10.3011
685.0000,0.1081,70.6805,0.0382,0.0915,0.6525,257.4660,10.5317
686.2500,0.0992,45.0408,0.0502,0.1080,0.7582,267.0843,9.2859
687.5000,0.1246,19.7753,0.0804,0.1895,0.9976,289.2159,7.0339
688.7500,0.1221,21.7531,0.0633,0.2136,0.9664,286.9484,7.2589
690.0000,0.1119,267.3007,0.0101,0.0861,0.4188,235.9900,15.0016
691.2500,0.1068,177.3463,0.0151,0.0851,0.4802,239.7830,13.6284
692.5000,0.1005,80.8773,0.0285,0.1000,0.6238,252.6432,11.0658
693.7500,0.1259,109.3506,0.0277,0.0884,0.5642,253.8725,11.6411
695.0000,0.1386,111.7849,0.0290,0.0896,0.5600,256.8695,11.5317
696.2500,0.1043,49.7935,0.0392,0.1267,0.7333,265.0233,9.5270
697.5000,0.1030,31.9652,0.0679,0.1237,0.8501,277.1641,8.3017
698.7500,0.1564,57.2239,0.0549,0.1072,0.7001,268.7289,9.4727
700.0000,0.1628,122.3886,0.0302,0.0922,0.5434,261.5996,11.5014
701.2500,0.1386,107.9818,0.0263,0.1062,0.5665,257.3208,11.4270
702.5000,0.1322,87.4835,0.0330,0.0985,0.6077,258.8264,10.8760
703.7500,0.1450,79.3807,0.0363,0.1064,0.6277,262.7556,10.4560
705.0000,0.1475,71.9473,0.0326,0.1292,0.6486,264.5098,10.1573
706.2500,0.1513,73.5480,0.0378,0.1138,0.6439,264.8409,10.1835
707.5000,0.1322,95.8537,0.0369,0.0832,0.5895,257.4566,11.1493
708.7500,0.1195,50.9597,0.0389,0.1350,0.7277,266.3923,9.4497
710.0000,0.1259,58.6957,0.0321,0.1448,0.6942,264.4181,9.7886
711.2500,0.1310,149.4279,0.0176,0.1026,0.5084,250.9685,12.5561
712.5000,0.1297,71.9770,0.0263,0.1455,0.6486,261.4306,10.3329
713.7500,0.1170,46.7274,0.0304,0.1852,0.7490,268.0046,9.2304
715.0000,0.1195,59.0631,0.0328,0.1393,0.6927,263.3401,9.8676
716.2500,0.1411,78.7772,0.0373,0.1063,0.6293,262.1585,10.4729
717.5000,0.1551,71.9886,0.0454,0.1075,0.6485,265.7075,10.0917
718.7500,0.1399,32.7904,0.0639,0.1619,0.8429,276.5150,8.1686
720.0000,0.1386,29.8651,0.0596,0.1812,0.8695,278.3638,7.9489
721.2500,0.1233,50.3231,0.0443,0.1215,0.7307,267.0973,9.3822
722.5000,0.1195,160.1265,0.0181,0.0838,0.4968,246.2185,12.9944
723.7500,0.1602,59.8807,0.0529,0.1115,0.6896,268.6090,9.5634
725.0000,0.2238,17.0985,0.1191,0.2605,1.0472,279.0117,6.6091
726.2500,0.2492,20.2141,0.1137,0.2459,0.9904,276.4791,6.8911
727.5000,0.1437,24.5173,0.1035,0.1393,0.9287,282.1073,7.4715
728.7500,0.1195,43.7500,0.0498,0.1223,0.7656,269.7091,9.0300
730.0000,0.1297,56.2253,0.0428,0.1205,0.7042,265.7431,9.6342
731.2500,0.1170,107.4514,0.0232,0.1009,0.5675,251.6676,11.7214
732.5000,0.1284,53.2119,0.0357,0.1477,0.7173,266.6008,9.4932
733.7500,0.1500,64.8365,0.0538,0.0919,0.6715,266.2881,9.8516
735.0000,0.1590,119.0557,0.0399,0.0693,0.5484,260.9962,11.4658
736.2500,0.1539,108.1985,0.0295,0.1022,0.5662,260.8331,11.2471
737.5000,0.1513,82.9031,0.0310,0.1250,0.6187,263.3592,10.5153
738.7500,0.1386,123.8437,0.0262,0.0881,0.5412,255.5638,11.8448
740.0000,0.1246,83.1712,0.0265,0.1171,0.6180,257.9625,10.8175
741.2500,0.1615,57.3607,0.0608,0.1018,0.6995,269.2656,9.4435
742.5000,0.2251,107.6295,0.0579,0.0756,0.5672,273.7304,10.5902
743.7500,0.2327,78.0713,0.0797,0.0788,0.6312,275.2835,9.7634
745.0000,0.2213,56.3251,0.0836,0.0989,0.7038,274.9002,9.0648
746.2500,0.2696,15.7780,0.2212,0.1841,1.0756,274.1546,6.4418
747.5000,0.2556,10.3750,0.2048,0.3058,1.2369,274.8813,5.7586
748.7500,0.2378,44.1980,0.0638,0.1757,0.7630,276.3802,8.4630
750.0000,0.2174,44.0664,0.0732,0.1451,0.7638,275.4945,8.5300
751.2500,0.2136,62.3395,0.0534,0.1368,0.6804,273.8977,9.3375
752.5000,0.1742,49.6987,0.0574,0.1425,0.7338,272.0385,9.0066
753.7500,0.1437,70.6051,0.0366,0.1226,0.6527,264.1497,10.1401
755.0000,0.1500,68.5488,0.0478,0.1030,0.6592,265.5492,10.0023
756.2500,0.1361,76.2181,0.0421,0.0893,0.6363,261.6953,10.4310
757.5000,0.1348,53.4185,0.0365,0.1458,0.7163,267.2860,9.4520
758.7500,0.1844,29.2830,0.0910,0.1650,0.8753,277.7430,7.7471
760.0000,0.2530,37.0989,0.0871,0.1711,0.8089,276.8444,8.0523
761.2500,0.2136,29.0078,0.0880,0.1801,0.8780,277.2647,7.6503
762.5000,0.1780,42.9655,0.0487,0.1847,0.7703,273.7600,8.6382
763.7500,0.1704,67.6811,0.0375,0.1472,0.6620,268.5487,9.8076
765.0000,0.1488,33.7948,0.0497,0.2056,0.8344,276.0236,8.2012
766.2500,0.1488,25.5422,0.0569,0.2406,0.9161,280.9918,7.5492
767.5000,0.1411,44.8199,0.0494,0.1464,0.7595,270.9110,8.9435
768.7500,0.1259,57.8604,0.0361,0.1329,0.6975,264.6878,9.7482
