# Exported by snowmicropyn 1.2.1 (git hash 25c665906cd9d26085fa9eab6ba842a7f4b41101)
distance [mm],force [N]
168.3223,0.0585
168.3264,0.0547
168.3306,0.0585
168.3347,0.0534
168.3388,0.0572
168.3430,0.0572
168.3471,0.0572
168.3512,0.0560
168.3554,0.0547
168.3595,0.0572
168.3636,0.0534
168.3678,0.0572
168.3719,0.0534
168.3760,0.0572
168.3802,0.0560
168.3843,0.0560
168.3884,0.0572
168.3926,0.0560
168.3967,0.0547
168.4008,0.0560
168.4050,0.0547
168.4091,0.0560
168.4132,0.0534
168.4173,0.0572
168.4215,0.0560
168.4256,0.0572
168.4297,0.0547
168.4339,0.0560
168.4380,0.0560
168.4421,0.0560
168.4463,0.0560
168.4504,0.0560
168.4545,0.0547
168.4587,0.0585
168.4628,0.0585
168.4669,0.0560
168.4711,0.0572
168.4752,0.0572
168.4793,0.0534
168.4835,0.0585
168.4876,0.0585
168.4917,0.0547
168.4959,0.0572
168.5000,0.0560
168.5041,0.0585
168.5083,0.0572
168.5124,0.0534
168.5165,0.0585
168.5207,0.0547
168.5248,0.0585
168.5289,0.0598
168.5331,0.0572
168.5372,0.0547
168.5413,0.0585
168.5454,0.0585
168.5496,0.0572
168.5537,0.0585
168.5578,0.0560
168.5620,0.0572
168.5661,0.0560
168.5702,0.0560
168.5744,0.0572
168.5785,0.0572
168.5826,0.0521
168.5868,0.0585
168.5909,0.0560
168.5950,0.0572
168.5992,0.0572
168.6033,0.0560
168.6074,0.0572
168.6116,0.0534
168.6157,0.0585
168.6198,0.0534
168.6240,0.0585
168.6281,0.0572
168.6322,0.0560
168.6364,0.0560
168.6405,0.0547
168.6446,0.0560
168.6488,0.0572
168.6529,0.0572
168.6570,0.0547
168.6611,0.0547
168.6653,0.0560
168.6694,0.0585
168.6735,0.0572
168.6777,0.0598
168.6818,0.0547
168.6859,0.0560
168.6901,0.0560
168.6942,0.0560
168.6983,0.0572
168.7025,0.0547
168.7066,0.0534
168.7107,0.0572
168.7149,0.0560
168.7190,0.0598
168.7231,0.0534
168.7273,0.0572
168.7314,0.0547
168.7355,0.0560
168.7397,0.0560
168.7438,0.0572
168.7479,0.0534
168.7521,0.0572
168.7562,0.0560
168.7603,0.0560
168.7645,0.0598
168.7686,0.0572
168.7727,0.0598
168.7769,0.0560
168.7810,0.0572
168.7851,0.0521
168.7892,0.0534
168.7934,0.0572
168.7975,0.0572
168.8016,0.0560
168.8058,0.0547
168.8099,0.0585
168.8140,0.0547
168.8182,0.0610
168.8223,0.0572
168.8264,0.0572
168.8306,0.0572
168.8347,0.0547
168.8388,0.0598
168.8430,0.0560
168.8471,0.0585
168.8512,0.0560
168.8554,0.0547
168.8595,0.0560
168.8636,0.0547
168.8678,0.0572
168.8719,0.0560
168.8760,0.0585
168.8802,0.0560
168.8843,0.0572
168.8884,0.0547
168.8926,0.0560
168.8967,0.0572
168.9008,0.0547
168.9050,0.0534
168.9091,0.0547
168.9132,0.0521
168.9173,0.0534
168.9215,0.0560
168.9256,0.0509
168.9297,0.0560
168.9339,0.0521
168.9380,0.0572
168.9421,0.0560
168.9463,0.0534
168.9504,0.0547
168.9545,0.0560
168.9587,0.0547
168.9628,0.0598
168.9669,0.0560
168.9711,0.0572
168.9752,0.0585
168.9793,0.0560
168.9835,0.0585
168.9876,0.0560
168.9917,0.0572
168.9959,0.0572
169.0000,0.0585
169.0041,0.0572
169.0083,0.0585
169.0124,0.0560
169.0165,0.0585
169.0207,0.0547
169.0248,0.0560
169.0289,0.0572
169.0331,0.0572
169.0372,0.0560
169.0413,0.0547
169.0454,0.0560
169.0496,0.0572
169.0537,0.0572
169.0578,0.0560
169.0620,0.0585
169.0661,0.0598
169.0702,0.0547
169.0744,0.0572
169.0785,0.0572
169.0826,0.0572
169.0868,0.0560
169.0909,0.0560
169.0950,0.0560
169.0992,0.0547
169.1033,0.0585
169.1074,0.0560
169.1116,0.0560
169.1157,0.0572
169.1198,0.0560
169.1240,0.0598
169.1281,0.0534
169.1322,0.0585
169.1364,0.0572
169.1405,0.0560
169.1446,0.0572
169.1488,0.0560
169.1529,0.0572
169.1570,0.0572
169.1611,0.0534
169.1653,0.0560
169.1694,0.0572
169.1735,0.0572
169.1777,0.0547
169.1818,0.0560
169.1859,0.0547
169.1901,0.0585
169.1942,0.0572
169.1983,0.0560
169.2025,0.0547
169.2066,0.0547
169.2107,0.0572
169.2149,0.0560
169.2190,0.0572
169.2231,0.0560
169.2273,0.0560
169.2314,0.0560
169.2355,0.0572
169.2397,0.0547
169.2438,0.0547
169.2479,0.0547
169.2521,0.0572
169.2562,0.0572
169.2603,0.0585
169.2645,0.0560
169.2686,0.0585
169.2727,0.0572
169.2769,0.0572
169.2810,0.0560
169.2851,0.0560
169.2892,0.0560
169.2934,0.0560
169.2975,0.0534
169.3016,0.0547
169.3058,0.0547
169.3099,0.0534
169.3140,0.0560
169.3182,0.0547
169.3223,0.0560
169.3264,0.0585
169.3306,0.0560
169.3347,0.0560
169.3388,0.0572
169.3430,0.0534
169.3471,0.0585
169.3512,0.0547
169.3554,0.0547
169.3595,0.0560
169.3636,0.0547
169.3678,0.0572
169.3719,0.0534
169.3760,0.0572
169.3802,0.0547
169.3843,0.0560
169.3884,0.0585
169.3926,0.0547
169.3967,0.0547
169.4008,0.0572
169.4050,0.0560
169.4091,0.0585
169.4132,0.0572
169.4173,0.0572
169.4215,0.0547
169.4256,0.0572
169.4297,0.0547
169.4339,0.0585
169.4380,0.0585
169.4421,0.0547
169.4463,0.0572
169.4504,0.0547
169.4545,0.0560
169.4587,0.0560
169.4628,0.0572
169.4669,0.0547
169.4711,0.0572
169.4752,0.0547
169.4793,0.0585
169.4835,0.0585
169.4876,0.0572
169.4917,0.0572
169.4959,0.0547
169.5000,0.0560
169.5041,0.0547
169.5083,0.0572
169.5124,0.0572
169.5165,0.0547
169.5207,0.0572
169.5248,0.0560
169.5289,0.0585
169.5331,0.0560
169.5372,0.0572
169.5413,0.0560
169.5454,0.0547
169.5496,0.0572
169.5537,0.0547
169.5578,0.0572
169.5620,0.0560
169.5661,0.0547
169.5702,0.0572
169.5744,0.0534
169.5785,0.0560
169.5826,0.0534
169.5868,0.0547
169.5909,0.0560
169.5950,0.0560
169.5992,0.0560
169.6033,0.0560
169.6074,0.0521
169.6116,0.0521
169.6157,0.0547
169.6198,0.0534
169.6240,0.0572
169.6281,0.0534
169.6322,0.0560
169.6364,0.0521
169.6405,0.0534
169.6446,0.0547
169.6488,0.0534
169.6529,0.0560
169.6570,0.0547
169.6611,0.0547
169.6653,0.0560
169.6694,0.0547
169.6735,0.0547
169.6777,0.0560
169.6818,0.0560
169.6859,0.0547
169.6901,0.0560
169.6942,0.0585
169.6983,0.0547
169.7025,0.0547
169.7066,0.0534
169.7107,0.0560
169.7149,0.0572
169.7190,0.0560
169.7231,0.0547
169.7273,0.0560
169.7314,0.0560
169.7355,0.0560
169.7397,0.0547
169.7438,0.0560
169.7479,0.0560
169.7521,0.0534
169.7562,0.0572
169.7603,0.0585
169.7645,0.0560
169.7686,0.0572
169.7727,0.0572
169.7769,0.0585
169.7810,0.0560
169.7851,0.0547
169.7892,0.0560
169.7934,0.0560
169.7975,0.0547
169.8016,0.0572
169.8058,0.0560
169.8099,0.0547
169.8140,0.0560
169.8182,0.0598
169.8223,0.0572
169.8264,0.0585
169.8306,0.0547
169.8347,0.0598
169.8388,0.0572
169.8430,0.0560
169.8471,0.0560
169.8512,0.0560
169.8554,0.0572
169.8595,0.0585
169.8636,0.0572
169.8678,0.0598
169.8719,0.0547
169.8760,0.0572
169.8802,0.0572
169.8843,0.0547
169.8884,0.0572
169.8926,0.0560
169.8967,0.0572
169.9008,0.0585
169.9050,0.0572
169.9091,0.0560
169.9132,0.0572
169.9173,0.0560
169.9215,0.0572
169.9256,0.0572
169.9297,0.0585
169.9339,0.0572
169.9380,0.0572
169.9421,0.0572
169.9463,0.0585
169.9504,0.0572
169.9545,0.0560
169.9587,0.0572
169.9628,0.0560
169.9669,0.0534
169.9711,0.0585
169.9752,0.0585
169.9793,0.0572
169.9835,0.0572
169.9876,0.0585
169.9917,0.0560
169.9959,0.0560
170.0000,0.0547
170.0041,0.0572
170.0083,0.0547
170.0124,0.0585
170.0165,0.0547
170.0207,0.0547
170.0248,0.0572
170.0289,0.0572
170.0331,0.0560
170.0372,0.0560
170.0413,0.0560
170.0454,0.0585
170.0496,0.0560
170.0537,0.0572
170.0578,0.0560
170.0620,0.0560
170.0661,0.0585
170.0702,0.0585
170.0744,0.0560
170.0785,0.0547
170.0826,0.0560
170.0868,0.0572
170.0909,0.0547
170.0950,0.0572
170.0992,0.0547
170.1033,0.0560
170.1074,0.0547
170.1116,0.0560
170.1157,0.0547
170.1198,0.0534
170.1240,0.0547
170.1281,0.0547
170.1322,0.0560
170.1364,0.0547
170.1405,0.0547
170.1446,0.0560
170.1488,0.0547
170.1529,0.0585
170.1570,0.0572
170.1611,0.0560
170.1653,0.0572
170.1694,0.0547
170.1735,0.0547
170.1777,0.0560
170.1818,0.0585
170.1859,0.0560
170.1901,0.0560
170.1942,0.0547
170.1983,0.0572
170.2025,0.0560
170.2066,0.0560
170.2107,0.0560
170.2149,0.0547
170.2190,0.0560
170.2231,0.0572
170.2273,0.0585
170.2314,0.0560
170.2355,0.0572
170.2397,0.0572
170.2438,0.0560
170.2479,0.0572
170.2521,0.0572
170.2562,0.0560
170.2603,0.0572
170.2645,0.0572
170.2686,0.0598
170.2727,0.0560
170.2769,0.0572
170.2810,0.0560
170.2851,0.0572
170.2892,0.0572
170.2934,0.0560
170.2975,0.0560
170.3016,0.0585
170.3058,0.0547
170.3099,0.0585
170.3140,0.0547
170.3182,0.0572
170.3223,0.0560
170.3264,0.0560
170.3306,0.0534
170.3347,0.0572
170.3388,0.0572
170.3430,0.0572
170.3471,0.0572
170.3512,0.0572
170.3554,0.0534
170.3595,0.0560
170.3636,0.0560
170.3678,0.0572
170.3719,0.0547
170.3760,0.0560
170.3802,0.0560
170.3843,0.0585
170.3884,0.0547
170.3926,0.0560
170.3967,0.0560
170.4008,0.0560
170.4050,0.0560
170.4091,0.0560
170.4132,0.0547
170.4173,0.0560
170.4215,0.0560
170.4256,0.0560
170.4297,0.0560
170.4339,0.0572
170.4380,0.0560
170.4421,0.0572
170.4463,0.0560
170.4504,0.0560
170.4545,0.0534
170.4587,0.0547
170.4628,0.0560
170.4669,0.0547
170.4711,0.0547
170.4752,0.0560
170.4793,0.0560
170.4835,0.0560
170.4876,0.0560
170.4917,0.0560
170.4959,0.0560
170.5000,0.0572
170.5041,0.0547
170.5083,0.0572
170.5124,0.0572
170.5165,0.0547
170.5207,0.0547
170.5248,0.0547
170.5289,0.0547
170.5331,0.0560
170.5372,0.0547
170.5413,0.0560
170.5454,0.0560
170.5496,0.0560
170.5537,0.0547
170.5578,0.0560
170.5620,0.0560
170.5661,0.0572
170.5702,0.0560
170.5744,0.0560
170.5785,0.0547
170.5826,0.0560
170.5868,0.0560
170.5909,0.0572
170.5950,0.0560
170.5992,0.0560
170.6033,0.0547
170.6074,0.0560
170.6116,0.0572
170.6157,0.0560
170.6198,0.0560
170.6240,0.0560
170.6281,0.0572
170.6322,0.0560
170.6364,0.0547
170.6405,0.0560
170.6446,0.0560
170.6488,0.0560
170.6529,0.0585
170.6570,0.0534
170.6611,0.0560
170.6653,0.0547
170.6694,0.0560
170.6735,0.0560
170.6777,0.0560
170.6818,0.0560
170.6859,0.0547
170.6901,0.0572
170.6942,0.0572
170.6983,0.0572
170.7025,0.0547
170.7066,0.0572
170.7107,0.0560
170.7149,0.0572
170.7190,0.0572
170.7231,0.0547
170.7273,0.0560
170.7314,0.0572
170.7355,0.0547
170.7397,0.0534
170.7438,0.0572
170.7479,0.0547
170.7521,0.0560
170.7562,0.0560
170.7603,0.0572
170.7645,0.0560
170.7686,0.0547
170.7727,0.0547
170.7769,0.0560
170.7810,0.0572
170.7851,0.0585
170.7892,0.0534
170.7934,0.0547
170.7975,0.0547
170.8016,0.0610
170.8058,0.0598
170.8099,0.0572
170.8140,0.0547
170.8182,0.0560
170.8223,0.0585
170.8264,0.0572
170.8306,0.0572
170.8347,0.0572
170.8388,0.0572
170.8430,0.0560
170.8471,0.0572
170.8512,0.0585
170.8554,0.0598
170.8595,0.0585
170.8636,0.0560
170.8678,0.0572
170.8719,0.0610
170.8760,0.0598
170.8802,0.0572
170.8843,0.0547
170.8884,0.0560
170.8926,0.0572
170.8967,0.0572
170.9008,0.0560
170.9050,0.0572
170.9091,0.0547
170.9132,0.0572
170.9173,0.0585
170.9215,0.0585
170.9256,0.0585
170.9297,0.0598
170.9339,0.0585
170.9380,0.0598
170.9421,0.0598
170.9463,0.0585
170.9504,0.0560
170.9545,0.0572
170.9587,0.0560
170.9628,0.0585
170.9669,0.0572
170.9711,0.0547
170.9752,0.0547
170.9793,0.0585
170.9835,0.0560
170.9876,0.0572
170.9917,0.0560
170.9959,0.0585
171.0000,0.0560
171.0041,0.0572
171.0083,0.0560
171.0124,0.0560
171.0165,0.0560
171.0207,0.0572
171.0248,0.0572
171.0289,0.0560
171.0331,0.0560
171.0372,0.0572
171.0413,0.0572
171.0454,0.0572
171.0496,0.0560
171.0537,0.0560
171.0578,0.0534
171.0620,0.0560
171.0661,0.0560
171.0702,0.0572
171.0744,0.0560
171.0785,0.0560
171.0826,0.0572
171.0868,0.0534
171.0909,0.0572
171.0950,0.0572
171.0992,0.0560
171.1033,0.0547
171.1074,0.0547
171.1116,0.0560
171.1157,0.0560
171.1198,0.0560
171.1240,0.0547
171.1281,0.0560
171.1322,0.0560
171.1364,0.0547
171.1405,0.0560
171.1446,0.0572
171.1488,0.0560
171.1529,0.0547
171.1570,0.0547
171.1611,0.0560
171.1653,0.0572
171.1694,0.0560
171.1735,0.0572
171.1777,0.0572
171.1818,0.0585
171.1859,0.0560
171.1901,0.0572
171.1942,0.0585
171.1983,0.0572
171.2025,0.0572
171.2066,0.0560
171.2107,0.0560
171.2149,0.0572
171.2190,0.0585
171.2231,0.0585
171.2273,0.0610
171.2314,0.0585
171.2355,0.0610
171.2397,0.0572
171.2438,0.0585
171.2479,0.0547
171.2521,0.0547
171.2562,0.0509
171.2603,0.0547
171.2645,0.0534
171.2686,0.0585
171.2727,0.0598
171.2769,0.0610
171.2810,0.0598
171.2851,0.0623
171.2892,0.0598
171.2934,0.0585
171.2975,0.0585
171.3016,0.0560
171.3058,0.0547
171.3099,0.0572
171.3140,0.0547
171.3182,0.0521
171.3223,0.0547
171.3264,0.0572
171.3306,0.0572
171.3347,0.0547
171.3388,0.0610
171.3430,0.0572
171.3471,0.0572
171.3512,0.0585
171.3554,0.0572
171.3595,0.0560
171.3636,0.0572
171.3678,0.0572
171.3719,0.0572
171.3760,0.0560
171.3802,0.0560
171.3843,0.0547
171.3884,0.0572
171.3926,0.0560
171.3967,0.0560
171.4008,0.0598
171.4050,0.0585
171.4091,0.0560
171.4132,0.0547
171.4173,0.0547
171.4215,0.0509
171.4256,0.0560
171.4297,0.0585
171.4339,0.0585
171.4380,0.0560
171.4421,0.0598
171.4463,0.0610
171.4504,0.0534
171.4545,0.0496
171.4587,0.0534
171.4628,0.0509
171.4669,0.0509
171.4711,0.0572
171.4752,0.0649
171.4793,0.0610
171.4835,0.0585
171.4876,0.0610
171.4917,0.0572
171.4959,0.0521
171.5000,0.0547
171.5041,0.0585
171.5083,0.0560
171.5124,0.0572
171.5165,0.0585
171.5207,0.0560
171.5248,0.0534
171.5289,0.0560
171.5331,0.0572
171.5372,0.0598
171.5413,0.0585
171.5454,0.0585
171.5496,0.0547
171.5537,0.0534
171.5578,0.0585
171.5620,0.0623
171.5661,0.0674
171.5702,0.0636
171.5744,0.0610
171.5785,0.0560
171.5826,0.0496
171.5868,0.0572
171.5909,0.0636
171.5950,0.0623
171.5992,0.0649
171.6033,0.0610
171.6074,0.0560
171.6116,0.0560
171.6157,0.0560
171.6198,0.0585
171.6240,0.0585
171.6281,0.0572
171.6322,0.0509
171.6364,0.0496
171.6405,0.0534
171.6446,0.0585
171.6488,0.0623
171.6529,0.0598
171.6570,0.0560
171.6611,0.0521
171.6653,0.0560
171.6694,0.0585
171.6735,0.0572
171.6777,0.0547
171.6818,0.0521
171.6859,0.0534
171.6901,0.0572
171.6942,0.0572
171.6983,0.0572
171.7025,0.0534
171.7066,0.0560
171.7107,0.0560
171.7149,0.0547
171.7190,0.0585
171.7231,0.0534
171.7273,0.0585
171.7314,0.0560
171.7355,0.0585
171.7397,0.0598
171.7438,0.0547
171.7479,0.0534
171.7521,0.0572
171.7562,0.0572
171.7603,0.0547
171.7645,0.0560
171.7686,0.0547
171.7727,0.0610
171.7769,0.0636
171.7810,0.0572
171.7851,0.0560
171.7892,0.0534
171.7934,0.0509
171.7975,0.0560
171.8016,0.0547
171.8058,0.0610
171.8099,0.0636
171.8140,0.0547
171.8182,0.0534
171.8223,0.0547
171.8264,0.0572
171.8306,0.0610
171.8347,0.0585
171.8388,0.0560
171.8430,0.0547
171.8471,0.0547
171.8512,0.0560
171.8554,0.0585
171.8595,0.0572
171.8636,0.0560
171.8678,0.0547
171.8719,0.0585
171.8760,0.0572
171.8802,0.0547
171.8843,0.0547
171.8884,0.0560
171.8926,0.0598
171.8967,0.0598
171.9008,0.0547
171.9050,0.0521
171.9091,0.0534
171.9132,0.0585
171.9173,0.0623
171.9215,0.0560
171.9256,0.0521
171.9297,0.0534
171.9339,0.0572
171.9380,0.0585
171.9421,0.0560
171.9463,0.0521
171.9504,0.0534
171.9545,0.0598
171.9587,0.0610
171.9628,0.0547
171.9669,0.0521
171.9711,0.0585
171.9752,0.0560
171.9793,0.0610
171.9835,0.0560
171.9876,0.0534
171.9917,0.0572
171.9959,0.0572
172.0000,0.0560
172.0041,0.0572
172.0083,0.0572
172.0124,0.0534
172.0165,0.0598
172.0207,0.0598
172.0248,0.0585
172.0289,0.0547
172.0331,0.0509
172.0372,0.0560
172.0413,0.0598
172.0454,0.0585
172.0496,0.0547
172.0537,0.0521
172.0578,0.0547
172.0620,0.0572
172.0661,0.0572
172.0702,0.0572
172.0744,0.0547
172.0785,0.0572
172.0826,0.0585
172.0868,0.0598
172.0909,0.0623
172.0950,0.0560
172.0992,0.0534
172.1033,0.0572
172.1074,0.0572
172.1116,0.0547
172.1157,0.0547
172.1198,0.0560
172.1240,0.0572
172.1281,0.0547
172.1322,0.0560
172.1364,0.0572
172.1405,0.0572
172.1446,0.0547
172.1488,0.0560
172.1529,0.0598
172.1570,0.0534
172.1611,0.0560
172.1653,0.0547
172.1694,0.0560
172.1735,0.0547
172.1777,0.0534
172.1818,0.0547
172.1859,0.0572
172.1901,0.0572
172.1942,0.0560
172.1983,0.0572
172.2025,0.0560
172.2066,0.0572
172.2107,0.0572
172.2149,0.0560
172.2190,0.0585
172.2231,0.0560
172.2273,0.0534
172.2314,0.0560
172.2355,0.0598
172.2397,0.0560
172.2438,0.0521
172.2479,0.0547
172.2521,0.0585
172.2562,0.0560
172.2603,0.0509
172.2645,0.0534
172.2686,0.0610
172.2727,0.0572
172.2769,0.0496
172.2810,0.0547
172.2851,0.0572
172.2892,0.0560
172.2934,0.0534
172.2975,0.0547
172.3016,0.0560
172.3058,0.0547
172.3099,0.0547
172.3140,0.0598
172.3182,0.0585
172.3223,0.0521
172.3264,0.0547
172.3306,0.0572
172.3347,0.0598
172.3388,0.0521
172.3430,0.0534
172.3471,0.0585
172.3512,0.0610
172.3554,0.0534
172.3595,0.0509
172.3636,0.0547
172.3678,0.0598
172.3719,0.0560
172.3760,0.0534
172.3802,0.0560
172.3843,0.0610
172.3884,0.0560
172.3926,0.0547
172.3967,0.0572
172.4008,0.0585
172.4050,0.0547
172.4091,0.0534
172.4132,0.0534
172.4173,0.0560
172.4215,0.0572
172.4256,0.0560
172.4297,0.0547
172.4339,0.0585
172.4380,0.0560
172.4421,0.0547
172.4463,0.0560
172.4504,0.0598
172.4545,0.0534
172.4587,0.0547
172.4628,0.0560
172.4669,0.0547
172.4711,0.0534
172.4752,0.0560
172.4793,0.0560
172.4835,0.0534
172.4876,0.0585
172.4917,0.0585
172.4959,0.0496
172.5000,0.0521
172.5041,0.0610
172.5083,0.0598
172.5124,0.0547
172.5165,0.0560
172.5207,0.0585
172.5248,0.0598
172.5289,0.0560
172.5331,0.0547
172.5372,0.0560
172.5413,0.0572
172.5454,0.0560
172.5496,0.0560
172.5537,0.0534
172.5578,0.0560
172.5620,0.0585
172.5661,0.0547
172.5702,0.0547
172.5744,0.0598
172.5785,0.0572
172.5826,0.0521
172.5868,0.0560
172.5909,0.0585
172.5950,0.0547
172.5992,0.0521
172.6033,0.0598
172.6074,0.0610
172.6116,0.0509
172.6157,0.0521
172.6198,0.0623
172.6240,0.0560
172.6281,0.0547
172.6322,0.0623
172.6364,0.0598
172.6405,0.0496
172.6446,0.0572
172.6488,0.0560
172.6529,0.0560
172.6570,0.0572
172.6611,0.0572
172.6653,0.0521
172.6694,0.0585
172.6735,0.0585
172.6777,0.0534
172.6818,0.0560
172.6859,0.0610
172.6901,0.0547
172.6942,0.0521
172.6983,0.0585
172.7025,0.0560
172.7066,0.0560
172.7107,0.0547
172.7149,0.0572
172.7190,0.0547
172.7231,0.0572
172.7273,0.0572
172.7314,0.0560
172.7355,0.0572
172.7397,0.0560
172.7438,0.0534
172.7479,0.0572
172.7521,0.0547
172.7562,0.0560
172.7603,0.0572
172.7645,0.0560
172.7686,0.0572
172.7727,0.0534
172.7769,0.0547
172.7810,0.0636
172.7851,0.0560
172.7892,0.0509
172.7934,0.0623
172.7975,0.0547
172.8016,0.0560
172.8058,0.0572
172.8099,0.0560
172.8140,0.0572
172.8182,0.0560
172.8223,0.0572
172.8264,0.0572
172.8306,0.0572
172.8347,0.0572
172.8388,0.0572
172.8430,0.0572
172.8471,0.0598
172.8512,0.0572
172.8554,0.0560
172.8595,0.0598
172.8636,0.0534
172.8678,0.0585
172.8719,0.0560
172.8760,0.0560
172.8802,0.0572
172.8843,0.0585
172.8884,0.0534
172.8926,0.0572
172.8967,0.0560
172.9008,0.0547
172.9050,0.0547
172.9091,0.0547
172.9132,0.0560
172.9173,0.0560
172.9215,0.0547
172.9256,0.0572
172.9297,0.0585
172.9339,0.0547
172.9380,0.0547
172.9421,0.0598
172.9463,0.0572
172.9504,0.0560
172.9545,0.0572
172.9587,0.0572
172.9628,0.0585
172.9669,0.0547
172.9711,0.0560
172.9752,0.0585
172.9793,0.0598
172.9835,0.0572
172.9876,0.0560
172.9917,0.0560
172.9959,0.0572
173.0000,0.0572
173.0041,0.0560
173.0083,0.0547
173.0124,0.0560
173.0165,0.0585
173.0207,0.0598
173.0248,0.0560
173.0289,0.0598
173.0331,0.0572
173.0372,0.0572
173.0413,0.0585
173.0454,0.0560
173.0496,0.0572
173.0537,0.0547
173.0578,0.0560
173.0620,0.0547
173.0661,0.0598
173.0702,0.0547
173.0744,0.0585
173.0785,0.0572
173.0826,0.0521
173.0868,0.0585
173.0909,0.0572
173.0950,0.0560
173.0992,0.0572
173.1033,0.0598
173.1074,0.0521
173.1116,0.0585
173.1157,0.0560
173.1198,0.0572
173.1240,0.0547
173.1281,0.0560
173.1322,0.0534
173.1364,0.0547
173.1405,0.0560
173.1446,0.0534
173.1488,0.0585
173.1529,0.0534
173.1570,0.0585
173.1611,0.0585
173.1653,0.0496
173.1694,0.0610
173.1735,0.0547
173.1777,0.0572
173.1818,0.0585
173.1859,0.0560
173.1901,0.0560
173.1942,0.0534
173.1983,0.0585
173.2025,0.0534
173.2066,0.0585
173.2107,0.0572
173.2149,0.0585
173.2190,0.0585
173.2231,0.0572
173.2273,0.0572
173.2314,0.0534
173.2355,0.0572
173.2397,0.0560
173.2438,0.0547
173.2479,0.0560
173.2521,0.0572
173.2562,0.0560
173.2603,0.0572
173.2645,0.0509
173.2686,0.0598
173.2727,0.0509
173.2769,0.0610
173.2810,0.0547
173.2851,0.0598
173.2892,0.0509
173.2934,0.0598
173.2975,0.0547
173.3016,0.0572
173.3058,0.0585
173.3099,0.0560
173.3140,0.0547
173.3182,0.0547
173.3223,0.0547
173.3264,0.0560
173.3306,0.0572
173.3347,0.0547
173.3388,0.0572
173.3430,0.0534
173.3471,0.0585
173.3512,0.0521
173.3554,0.0585
173.3595,0.0509
173.3636,0.0572
173.3678,0.0534
173.3719,0.0560
173.3760,0.0560
173.3802,0.0547
173.3843,0.0547
173.3884,0.0572
173.3926,0.0534
173.3967,0.0585
173.4008,0.0534
173.4050,0.0572
173.4091,0.0534
173.4132,0.0585
173.4173,0.0521
173.4215,0.0572
173.4256,0.0521
173.4297,0.0534
173.4339,0.0585
173.4380,0.0534
173.4421,0.0598
173.4463,0.0534
173.4504,0.0572
173.4545,0.0547
173.4587,0.0572
173.4628,0.0560
173.4669,0.0560
173.4711,0.0572
173.4752,0.0534
173.4793,0.0572
173.4835,0.0560
173.4876,0.0560
173.4917,0.0560
173.4959,0.0572
173.5000,0.0598
173.5041,0.0560
173.5083,0.0585
173.5124,0.0534
173.5165,0.0598
173.5207,0.0547
173.5248,0.0547
173.5289,0.0547
173.5331,0.0534
173.5372,0.0560
173.5413,0.0547
173.5454,0.0598
173.5496,0.0572
173.5537,0.0572
173.5578,0.0547
173.5620,0.0585
173.5661,0.0560
173.5702,0.0572
173.5744,0.0547
173.5785,0.0521
173.5826,0.0572
173.5868,0.0509
173.5909,0.0572
173.5950,0.0534
173.5992,0.0560
173.6033,0.0547
173.6074,0.0572
173.6116,0.0521
173.6157,0.0585
173.6198,0.0521
173.6240,0.0610
173.6281,0.0521
173.6322,0.0598
173.6364,0.0521
173.6405,0.0623
173.6446,0.0534
173.6488,0.0598
173.6529,0.0521
173.6570,0.0585
173.6611,0.0534
173.6653,0.0585
173.6694,0.0547
173.6735,0.0560
173.6777,0.0560
173.6818,0.0572
173.6859,0.0572
173.6901,0.0560
173.6942,0.0585
173.6983,0.0560
173.7025,0.0572
173.7066,0.0585
173.7107,0.0521
173.7149,0.0585
173.7190,0.0521
173.7231,0.0572
173.7273,0.0547
173.7314,0.0560
173.7355,0.0560
173.7397,0.0547
173.7438,0.0560
173.7479,0.0547
173.7521,0.0572
173.7562,0.0560
173.7603,0.0572
173.7645,0.0521
173.7686,0.0598
173.7727,0.0560
173.7769,0.0560
173.7810,0.0560
173.7851,0.0560
173.7892,0.0610
173.7934,0.0560
173.7975,0.0521
173.8016,0.0610
173.8058,0.0534
173.8099,0.0560
173.8140,0.0547
173.8182,0.0560
173.8223,0.0585
173.8264,0.0598
173.8306,0.0585
173.8347,0.0572
173.8388,0.0585
173.8430,0.0521
173.8471,0.0585
173.8512,0.0534
173.8554,0.0572
173.8595,0.0585
173.8636,0.0560
173.8678,0.0585
173.8719,0.0598
173.8760,0.0560
173.8802,0.0534
173.8843,0.0560
173.8884,0.0572
173.8926,0.0585
173.8967,0.0560
173.9008,0.0547
173.9050,0.0585
173.9091,0.0572
173.9132,0.0572
173.9173,0.0547
173.9215,0.0598
173.9256,0.0560
173.9297,0.0598
173.9339,0.0534
173.9380,0.0572
173.9421,0.0560
173.9463,0.0572
173.9504,0.0598
173.9545,0.0547
173.9587,0.0572
173.9628,0.0572
173.9669,0.0521
173.9711,0.0572
173.9752,0.0560
173.9793,0.0585
173.9835,0.0534
173.9876,0.0585
173.9917,0.0560
173.9959,0.0560
174.0000,0.0585
174.0041,0.0534
174.0083,0.0585
174.0124,0.0547
174.0165,0.0572
174.0207,0.0572
174.0248,0.0572
174.0289,0.0547
174.0331,0.0585
174.0372,0.0521
174.0413,0.0585
174.0454,0.0560
174.0496,0.0598
174.0537,0.0572
174.0578,0.0560
174.0620,0.0598
174.0661,0.0547
174.0702,0.0610
174.0744,0.0509
