# Exported by snowmicropyn 1.2.1 (git hash 25c665906cd9d26085fa9eab6ba842a7f4b41101)
distance [mm],force [N]
234.7645,0.1818
234.7686,0.1886
234.7727,0.1805
234.7768,0.1751
234.7810,0.1738
234.7851,0.1778
234.7892,0.1778
234.7934,0.1805
234.7975,0.1805
234.8016,0.1818
234.8058,0.1791
234.8099,0.1791
234.8140,0.1751
234.8182,0.1738
234.8223,0.1684
234.8264,0.1670
234.8306,0.1684
234.8347,0.1697
234.8388,0.1711
234.8430,0.1697
234.8471,0.1738
234.8512,0.1778
234.8554,0.1724
234.8595,0.1697
234.8636,0.1724
234.8678,0.1738
234.8719,0.1738
234.8760,0.1778
234.8802,0.1765
234.8843,0.1765
234.8884,0.1765
234.8926,0.1751
234.8967,0.1765
234.9008,0.1751
234.9049,0.1738
234.9091,0.1738
234.9132,0.1765
234.9173,0.1765
234.9215,0.1778
234.9256,0.1751
234.9297,0.1765
234.9339,0.1778
234.9380,0.1791
234.9421,0.1791
234.9463,0.1805
234.9504,0.1818
234.9545,0.1832
234.9587,0.1859
234.9628,0.1832
234.9669,0.1859
234.9711,0.1832
234.9752,0.1778
234.9793,0.1751
234.9835,0.1765
234.9876,0.1805
234.9917,0.1791
234.9959,0.1818
235.0000,0.1845
235.0041,0.1832
235.0083,0.1859
235.0124,0.1872
235.0165,0.1832
235.0207,0.1778
235.0248,0.1805
235.0289,0.1805
235.0330,0.1859
235.0372,0.1859
235.0413,0.1859
235.0454,0.1859
235.0496,0.1859
235.0537,0.1886
235.0578,0.1886
235.0620,0.1899
235.0661,0.1899
235.0702,0.1913
235.0744,0.1872
235.0785,0.1913
235.0826,0.1886
235.0868,0.1818
235.0909,0.1805
235.0950,0.1832
235.0992,0.1818
235.1033,0.1845
235.1074,0.1886
235.1116,0.1859
235.1157,0.1913
235.1198,0.1926
235.1240,0.1926
235.1281,0.1913
235.1322,0.1886
235.1364,0.1899
235.1405,0.1913
235.1446,0.1913
235.1488,0.1845
235.1529,0.1859
235.1570,0.1859
235.1611,0.1845
235.1653,0.1872
235.1694,0.1818
235.1735,0.1832
235.1777,0.1872
235.1818,0.1832
235.1859,0.1845
235.1901,0.1859
235.1942,0.1872
235.1983,0.1913
235.2025,0.1899
235.2066,0.1953
235.2107,0.1994
235.2149,0.2007
235.2190,0.2020
235.2231,0.1899
235.2273,0.1872
235.2314,0.1845
235.2355,0.1845
235.2397,0.1805
235.2438,0.1818
235.2479,0.1791
235.2521,0.1791
235.2562,0.1738
235.2603,0.1765
235.2645,0.1805
235.2686,0.1818
235.2727,0.1818
235.2768,0.1791
235.2810,0.1791
235.2851,0.1778
235.2892,0.1832
235.2934,0.1832
235.2975,0.1832
235.3016,0.1845
235.3058,0.1886
235.3099,0.1872
235.3140,0.1805
235.3182,0.1832
235.3223,0.1818
235.3264,0.1818
235.3306,0.1805
235.3347,0.1778
235.3388,0.1765
235.3430,0.1818
235.3471,0.1818
235.3512,0.1751
235.3554,0.1724
235.3595,0.1738
235.3636,0.1765
235.3678,0.1738
235.3719,0.1684
235.3760,0.1711
235.3802,0.1738
235.3843,0.1711
235.3884,0.1751
235.3926,0.1765
235.3967,0.1765
235.4008,0.1711
235.4049,0.1738
235.4091,0.1751
235.4132,0.1724
235.4173,0.1738
235.4215,0.1751
235.4256,0.1697
235.4297,0.1711
235.4339,0.1697
235.4380,0.1697
235.4421,0.1724
235.4463,0.1765
235.4504,0.1711
235.4545,0.1657
235.4587,0.1684
235.4628,0.1697
235.4669,0.1724
235.4711,0.1711
235.4752,0.1724
235.4793,0.1738
235.4835,0.1765
235.4876,0.1738
235.4917,0.1765
235.4959,0.1778
235.5000,0.1778
235.5041,0.1791
235.5083,0.1751
235.5124,0.1738
235.5165,0.1697
235.5207,0.1684
235.5248,0.1684
235.5289,0.1684
235.5330,0.1711
235.5372,0.1697
235.5413,0.1711
235.5454,0.1711
235.5496,0.1670
235.5537,0.1684
235.5578,0.1697
235.5620,0.1684
235.5661,0.1711
235.5702,0.1711
235.5744,0.1711
235.5785,0.1657
235.5826,0.1697
235.5868,0.1697
235.5909,0.1697
235.5950,0.1724
235.5992,0.1684
235.6033,0.1724
235.6074,0.1738
235.6116,0.1711
235.6157,0.1711
235.6198,0.1724
235.6240,0.1738
235.6281,0.1684
235.6322,0.1657
235.6364,0.1657
235.6405,0.1697
235.6446,0.1684
235.6488,0.1724
235.6529,0.1724
235.6570,0.1670
235.6611,0.1670
235.6653,0.1765
235.6694,0.1684
235.6735,0.1738
235.6777,0.1765
235.6818,0.1738
235.6859,0.1765
235.6901,0.1751
235.6942,0.1724
235.6983,0.1778
235.7025,0.1738
235.7066,0.1738
235.7107,0.1751
235.7149,0.1765
235.7190,0.1751
235.7231,0.1765
235.7273,0.1751
235.7314,0.1765
235.7355,0.1751
235.7397,0.1751
235.7438,0.1751
235.7479,0.1778
235.7521,0.1738
235.7562,0.1684
235.7603,0.1711
235.7645,0.1738
235.7686,0.1684
235.7727,0.1724
235.7768,0.1697
235.7810,0.1738
235.7851,0.1751
235.7892,0.1738
235.7934,0.1738
235.7975,0.1751
235.8016,0.1791
235.8058,0.1751
235.8099,0.1711
235.8140,0.1818
235.8182,0.1778
235.8223,0.1791
235.8264,0.1765
235.8306,0.1724
235.8347,0.1738
235.8388,0.1738
235.8430,0.1765
235.8471,0.1791
235.8512,0.1791
235.8554,0.1751
235.8595,0.1724
235.8636,0.1711
235.8678,0.1670
235.8719,0.1657
235.8760,0.1697
235.8802,0.1711
235.8843,0.1711
235.8884,0.1697
235.8926,0.1711
235.8967,0.1711
235.9008,0.1724
235.9049,0.1697
235.9091,0.1684
235.9132,0.1711
235.9173,0.1765
235.9215,0.1765
235.9256,0.1765
235.9297,0.1778
235.9339,0.1751
235.9380,0.1778
235.9421,0.1791
235.9463,0.1778
235.9504,0.1778
235.9545,0.1765
235.9587,0.1765
235.9628,0.1724
235.9669,0.1724
235.9711,0.1670
235.9752,0.1670
235.9793,0.1616
235.9835,0.1684
235.9876,0.1670
235.9917,0.1684
235.9959,0.1711
236.0000,0.1724
236.0041,0.1711
236.0083,0.1724
236.0124,0.1711
236.0165,0.1765
236.0207,0.1765
236.0248,0.1778
236.0289,0.1765
236.0330,0.1791
236.0372,0.1818
236.0413,0.1805
236.0454,0.1805
236.0496,0.1818
236.0537,0.1791
236.0578,0.1765
236.0620,0.1805
236.0661,0.1791
236.0702,0.1791
236.0744,0.1778
236.0785,0.1791
236.0826,0.1832
236.0868,0.1791
236.0909,0.1805
236.0950,0.1805
236.0992,0.1818
236.1033,0.1738
236.1074,0.1778
236.1116,0.1738
236.1157,0.1751
236.1198,0.1738
236.1240,0.1738
236.1281,0.1751
236.1322,0.1778
236.1364,0.1751
236.1405,0.1751
236.1446,0.1765
236.1488,0.1765
236.1529,0.1818
236.1570,0.1832
236.1611,0.1791
236.1653,0.1805
236.1694,0.1859
236.1735,0.1859
236.1777,0.1859
236.1818,0.1791
236.1859,0.1751
236.1901,0.1751
236.1942,0.1778
236.1983,0.1778
236.2025,0.1805
236.2066,0.1845
236.2107,0.1805
236.2149,0.1791
236.2190,0.1791
236.2231,0.1832
236.2273,0.1818
236.2314,0.1859
236.2355,0.1845
236.2397,0.1859
236.2438,0.1859
236.2479,0.1751
236.2521,0.1738
236.2562,0.1791
236.2603,0.1805
236.2645,0.1805
236.2686,0.1791
236.2727,0.1765
236.2768,0.1791
236.2810,0.1805
236.2851,0.1765
236.2892,0.1765
236.2934,0.1765
236.2975,0.1805
236.3016,0.1738
236.3058,0.1724
236.3099,0.1711
236.3140,0.1684
236.3182,0.1684
236.3223,0.1724
236.3264,0.1724
236.3306,0.1711
236.3347,0.1738
236.3388,0.1738
236.3430,0.1738
236.3471,0.1684
236.3512,0.1616
236.3554,0.1684
236.3595,0.1657
236.3636,0.1670
236.3678,0.1657
236.3719,0.1711
236.3760,0.1697
236.3802,0.1697
236.3843,0.1751
236.3884,0.1724
236.3926,0.1724
236.3967,0.1711
236.4008,0.1711
236.4049,0.1751
236.4091,0.1724
236.4132,0.1751
236.4173,0.1751
236.4215,0.1778
236.4256,0.1724
236.4297,0.1738
236.4339,0.1697
236.4380,0.1697
236.4421,0.1697
236.4463,0.1657
236.4504,0.1630
236.4545,0.1670
236.4587,0.1616
236.4628,0.1630
236.4669,0.1603
236.4711,0.1630
236.4752,0.1670
236.4793,0.1670
236.4835,0.1684
236.4876,0.1643
236.4917,0.1643
236.4959,0.1684
236.5000,0.1670
236.5041,0.1657
236.5083,0.1724
236.5124,0.1738
236.5165,0.1657
236.5207,0.1657
236.5248,0.1697
236.5289,0.1670
236.5330,0.1711
236.5372,0.1711
236.5413,0.1738
236.5454,0.1765
236.5496,0.1805
236.5537,0.1765
236.5578,0.1765
236.5620,0.1765
236.5661,0.1791
236.5702,0.1791
236.5744,0.1670
236.5785,0.1711
236.5826,0.1778
236.5868,0.1751
236.5909,0.1711
236.5950,0.1778
236.5992,0.1765
236.6033,0.1738
236.6074,0.1805
236.6116,0.1765
236.6157,0.1711
236.6198,0.1724
236.6240,0.1711
236.6281,0.1711
236.6322,0.1711
236.6364,0.1711
236.6405,0.1711
236.6446,0.1724
236.6488,0.1751
236.6529,0.1738
236.6570,0.1738
236.6611,0.1765
236.6653,0.1697
236.6694,0.1711
236.6735,0.1684
236.6777,0.1724
236.6818,0.1711
236.6859,0.1711
236.6901,0.1711
236.6942,0.1738
236.6983,0.1751
236.7025,0.1738
236.7066,0.1711
236.7107,0.1684
236.7149,0.1684
236.7190,0.1711
236.7231,0.1711
236.7273,0.1697
236.7314,0.1697
236.7355,0.1724
236.7397,0.1697
236.7438,0.1738
236.7479,0.1738
236.7521,0.1765
236.7562,0.1791
236.7603,0.1778
236.7645,0.1724
236.7686,0.1711
236.7727,0.1765
236.7768,0.1765
236.7810,0.1791
236.7851,0.1697
236.7892,0.1711
236.7934,0.1724
236.7975,0.1724
236.8016,0.1711
236.8058,0.1724
236.8099,0.1711
236.8140,0.1711
236.8182,0.1724
236.8223,0.1751
236.8264,0.1751
236.8306,0.1751
236.8347,0.1765
236.8388,0.1805
236.8430,0.1791
236.8471,0.1724
236.8512,0.1724
236.8554,0.1765
236.8595,0.1778
236.8636,0.1778
236.8678,0.1778
236.8719,0.1751
236.8760,0.1711
236.8802,0.1724
236.8843,0.1697
236.8884,0.1724
236.8926,0.1724
236.8967,0.1724
236.9008,0.1684
236.9049,0.1711
236.9091,0.1697
236.9132,0.1684
236.9173,0.1711
236.9215,0.1724
236.9256,0.1738
236.9297,0.1724
236.9339,0.1751
236.9380,0.1724
236.9421,0.1697
236.9463,0.1738
236.9504,0.1778
236.9545,0.1751
236.9587,0.1711
236.9628,0.1670
236.9669,0.1697
236.9711,0.1711
236.9752,0.1724
236.9793,0.1697
236.9835,0.1751
236.9876,0.1791
236.9917,0.1765
236.9959,0.1805
237.0000,0.1805
237.0041,0.1805
237.0083,0.1832
237.0124,0.1805
237.0165,0.1872
237.0207,0.1845
237.0248,0.1872
237.0289,0.1845
237.0330,0.1859
237.0372,0.1872
237.0413,0.1872
237.0454,0.1872
237.0496,0.1886
237.0537,0.1872
237.0578,0.1926
237.0620,0.1899
237.0661,0.1872
237.0702,0.1872
237.0744,0.1899
237.0785,0.1872
237.0826,0.1765
237.0868,0.1818
237.0909,0.1791
237.0950,0.1832
237.0992,0.1832
237.1033,0.1818
237.1074,0.1791
237.1116,0.1765
237.1157,0.1778
237.1198,0.1791
237.1240,0.1791
237.1281,0.1805
237.1322,0.1791
237.1364,0.1845
237.1405,0.1859
237.1446,0.1845
237.1488,0.1832
237.1529,0.1805
237.1570,0.1832
237.1611,0.1818
237.1653,0.1791
237.1694,0.1791
237.1735,0.1832
237.1777,0.1818
237.1818,0.1791
237.1859,0.1765
237.1901,0.1805
237.1942,0.1818
237.1983,0.1805
237.2025,0.1805
237.2066,0.1845
237.2107,0.1859
237.2149,0.1872
237.2190,0.1859
237.2231,0.1859
237.2273,0.1872
237.2314,0.1926
237.2355,0.1872
237.2397,0.1791
237.2438,0.1765
237.2479,0.1711
237.2521,0.1751
237.2562,0.1724
237.2603,0.1724
237.2645,0.1778
237.2686,0.1697
237.2727,0.1751
237.2768,0.1738
237.2810,0.1765
237.2851,0.1765
237.2892,0.1832
237.2934,0.1872
237.2975,0.1886
237.3016,0.1886
237.3058,0.1845
237.3099,0.1818
237.3140,0.1859
237.3182,0.1845
237.3223,0.1845
237.3264,0.1832
237.3306,0.1872
237.3347,0.1859
237.3388,0.1872
237.3430,0.1913
237.3471,0.1886
237.3512,0.1859
237.3554,0.1832
237.3595,0.1845
237.3636,0.1832
237.3678,0.1832
237.3719,0.1818
237.3760,0.1845
237.3802,0.1859
237.3843,0.1913
237.3884,0.1886
237.3926,0.1872
237.3967,0.1845
237.4008,0.1832
237.4049,0.1832
237.4091,0.1859
237.4132,0.1832
237.4173,0.1845
237.4215,0.1859
237.4256,0.1899
237.4297,0.1899
237.4339,0.1913
237.4380,0.1872
237.4421,0.1872
237.4463,0.1845
237.4504,0.1913
237.4545,0.1926
237.4587,0.1832
237.4628,0.1805
237.4669,0.1805
237.4711,0.1805
237.4752,0.1791
237.4793,0.1778
237.4835,0.1738
237.4876,0.1724
237.4917,0.1778
237.4959,0.1778
237.5000,0.1791
237.5041,0.1805
237.5083,0.1818
237.5124,0.1805
237.5165,0.1818
237.5207,0.1818
237.5248,0.1832
237.5289,0.1859
237.5330,0.1886
237.5372,0.1859
237.5413,0.1872
237.5454,0.1886
237.5496,0.1886
237.5537,0.1845
237.5578,0.1845
237.5620,0.1899
237.5661,0.1899
237.5702,0.1832
237.5744,0.1845
237.5785,0.1886
237.5826,0.1872
237.5868,0.1805
237.5909,0.1791
237.5950,0.1765
237.5992,0.1778
237.6033,0.1751
237.6074,0.1765
237.6116,0.1765
237.6157,0.1751
237.6198,0.1738
237.6240,0.1751
237.6281,0.1791
237.6322,0.1765
237.6364,0.1805
237.6405,0.1791
237.6446,0.1859
237.6488,0.1818
237.6529,0.1805
237.6570,0.1805
237.6611,0.1832
237.6653,0.1832
237.6694,0.1818
237.6735,0.1886
237.6777,0.1859
237.6818,0.1832
237.6859,0.1778
237.6901,0.1805
237.6942,0.1859
237.6983,0.1818
237.7025,0.1859
237.7066,0.1872
237.7107,0.1805
237.7149,0.1872
237.7190,0.1886
237.7231,0.1899
237.7273,0.1926
237.7314,0.1886
237.7355,0.1859
237.7397,0.1872
237.7438,0.1832
237.7479,0.1872
237.7521,0.1872
237.7562,0.1859
237.7603,0.1859
237.7645,0.1872
237.7686,0.1832
237.7727,0.1845
237.7768,0.1913
237.7810,0.1886
237.7851,0.1872
237.7892,0.1913
237.7934,0.1899
237.7975,0.1940
237.8016,0.1926
237.8058,0.1872
237.8099,0.1913
237.8140,0.1940
237.8182,0.1899
237.8223,0.1899
237.8264,0.1886
237.8306,0.1872
237.8347,0.1899
237.8388,0.1913
237.8430,0.1913
237.8471,0.1940
237.8512,0.1886
237.8554,0.1859
237.8595,0.1791
237.8636,0.1791
237.8678,0.1791
237.8719,0.1805
237.8760,0.1791
237.8802,0.1832
237.8843,0.1845
237.8884,0.1805
237.8926,0.1778
237.8967,0.1765
237.9008,0.1791
237.9049,0.1791
237.9091,0.1765
237.9132,0.1751
237.9173,0.1751
237.9215,0.1751
237.9256,0.1765
237.9297,0.1751
237.9339,0.1791
237.9380,0.1778
237.9421,0.1805
237.9463,0.1778
237.9504,0.1805
237.9545,0.1765
237.9587,0.1765
237.9628,0.1697
237.9669,0.1738
237.9711,0.1711
237.9752,0.1751
237.9793,0.1778
237.9835,0.1791
237.9876,0.1724
237.9917,0.1724
237.9959,0.1738
238.0000,0.1751
238.0041,0.1738
238.0083,0.1684
238.0124,0.1697
238.0165,0.1711
238.0207,0.1697
238.0248,0.1711
238.0289,0.1778
238.0330,0.1765
238.0372,0.1738
238.0413,0.1751
238.0454,0.1765
238.0496,0.1765
238.0537,0.1765
238.0578,0.1711
238.0620,0.1697
238.0661,0.1765
238.0702,0.1738
238.0744,0.1751
238.0785,0.1751
238.0826,0.1778
238.0868,0.1765
238.0909,0.1778
238.0950,0.1765
238.0992,0.1791
238.1033,0.1765
238.1074,0.1724
238.1116,0.1711
238.1157,0.1724
238.1198,0.1711
238.1240,0.1778
238.1281,0.1670
238.1322,0.1711
238.1364,0.1724
238.1405,0.1684
238.1446,0.1684
238.1488,0.1711
238.1529,0.1670
238.1570,0.1684
238.1611,0.1684
238.1653,0.1684
238.1694,0.1670
238.1735,0.1724
238.1777,0.1751
238.1818,0.1697
238.1859,0.1684
238.1901,0.1643
238.1942,0.1670
238.1983,0.1670
238.2025,0.1684
238.2066,0.1711
238.2107,0.1711
238.2149,0.1670
238.2190,0.1697
238.2231,0.1724
238.2273,0.1697
238.2314,0.1738
238.2355,0.1738
238.2397,0.1778
238.2438,0.1765
238.2479,0.1778
238.2521,0.1738
238.2562,0.1765
238.2603,0.1765
238.2645,0.1765
238.2686,0.1805
238.2727,0.1778
238.2768,0.1697
238.2810,0.1711
238.2851,0.1724
238.2892,0.1751
238.2934,0.1751
238.2975,0.1805
238.3016,0.1778
238.3058,0.1805
238.3099,0.1751
238.3140,0.1791
238.3182,0.1778
238.3223,0.1765
238.3264,0.1738
238.3306,0.1724
238.3347,0.1738
238.3388,0.1751
238.3430,0.1765
238.3471,0.1738
238.3512,0.1778
238.3554,0.1711
238.3595,0.1765
238.3636,0.1778
238.3678,0.1778
238.3719,0.1711
238.3760,0.1791
238.3802,0.1765
238.3843,0.1751
238.3884,0.1751
238.3926,0.1778
238.3967,0.1805
238.4008,0.1791
238.4049,0.1765
238.4091,0.1751
238.4132,0.1751
238.4173,0.1805
238.4215,0.1765
238.4256,0.1778
238.4297,0.1765
238.4339,0.1845
238.4380,0.1845
238.4421,0.1859
238.4463,0.1791
238.4504,0.1832
238.4545,0.1805
238.4587,0.1805
238.4628,0.1738
238.4669,0.1818
238.4711,0.1778
238.4752,0.1805
238.4793,0.1832
238.4835,0.1805
238.4876,0.1805
238.4917,0.1818
238.4959,0.1805
238.5000,0.1805
238.5041,0.1751
238.5083,0.1805
238.5124,0.1765
238.5165,0.1765
238.5207,0.1778
238.5248,0.1765
238.5289,0.1711
238.5330,0.1724
238.5372,0.1711
238.5413,0.1684
238.5454,0.1684
238.5496,0.1765
238.5537,0.1751
238.5578,0.1791
238.5620,0.1765
238.5661,0.1791
238.5702,0.1751
238.5744,0.1751
238.5785,0.1751
238.5826,0.1778
238.5868,0.1818
238.5909,0.1805
238.5950,0.1791
238.5992,0.1805
238.6033,0.1765
238.6074,0.1765
238.6116,0.1778
238.6157,0.1751
238.6198,0.1765
238.6240,0.1738
238.6281,0.1670
238.6322,0.1684
238.6364,0.1697
238.6405,0.1724
238.6446,0.1684
238.6488,0.1738
238.6529,0.1711
238.6570,0.1765
238.6611,0.1751
238.6653,0.1765
238.6694,0.1751
238.6735,0.1778
238.6777,0.1765
238.6818,0.1805
238.6859,0.1791
238.6901,0.1738
238.6942,0.1643
238.6983,0.1697
238.7025,0.1711
238.7066,0.1751
238.7107,0.1724
238.7149,0.1751
238.7190,0.1751
238.7231,0.1738
238.7273,0.1791
238.7314,0.1751
238.7355,0.1791
238.7397,0.1805
238.7438,0.1845
238.7479,0.1805
238.7521,0.1832
238.7562,0.1832
238.7603,0.1832
238.7645,0.1859
238.7686,0.1791
238.7727,0.1805
238.7768,0.1751
238.7810,0.1765
238.7851,0.1765
238.7892,0.1765
238.7934,0.1765
238.7975,0.1724
238.8016,0.1738
238.8058,0.1765
238.8099,0.1805
238.8140,0.1751
238.8182,0.1791
238.8223,0.1751
238.8264,0.1738
238.8306,0.1765
238.8347,0.1765
238.8388,0.1738
238.8430,0.1751
238.8471,0.1738
238.8512,0.1738
238.8554,0.1724
238.8595,0.1791
238.8636,0.1791
238.8678,0.1738
238.8719,0.1724
238.8760,0.1738
238.8802,0.1778
238.8843,0.1751
238.8884,0.1751
238.8926,0.1765
238.8967,0.1765
238.9008,0.1805
238.9049,0.1711
238.9091,0.1751
238.9132,0.1751
238.9173,0.1738
238.9215,0.1724
238.9256,0.1724
238.9297,0.1751
238.9339,0.1778
238.9380,0.1724
238.9421,0.1684
238.9463,0.1670
238.9504,0.1670
238.9545,0.1657
238.9587,0.1616
238.9628,0.1657
238.9669,0.1697
238.9711,0.1711
238.9752,0.1697
238.9793,0.1724
238.9835,0.1724
238.9876,0.1670
238.9917,0.1657
238.9959,0.1630
239.0000,0.1670
239.0041,0.1711
239.0083,0.1697
239.0124,0.1724
239.0165,0.1711
239.0207,0.1751
239.0248,0.1711
239.0289,0.1724
239.0330,0.1724
239.0372,0.1778
239.0413,0.1751
239.0454,0.1711
239.0496,0.1751
239.0537,0.1751
239.0578,0.1738
239.0620,0.1724
239.0661,0.1751
239.0702,0.1724
239.0744,0.1751
239.0785,0.1751
239.0826,0.1738
239.0868,0.1724
239.0909,0.1751
239.0950,0.1711
239.0992,0.1711
239.1033,0.1657
239.1074,0.1697
239.1116,0.1697
239.1157,0.1670
239.1198,0.1684
239.1240,0.1643
239.1281,0.1684
239.1322,0.1616
239.1364,0.1684
239.1405,0.1657
239.1446,0.1697
239.1488,0.1670
239.1529,0.1643
239.1570,0.1643
239.1611,0.1711
239.1653,0.1670
239.1694,0.1724
239.1735,0.1684
239.1777,0.1711
239.1818,0.1684
239.1859,0.1711
239.1901,0.1711
239.1942,0.1724
239.1983,0.1657
239.2025,0.1657
239.2066,0.1643
239.2107,0.1711
239.2149,0.1684
239.2190,0.1670
239.2231,0.1711
239.2273,0.1684
239.2314,0.1724
239.2355,0.1684
239.2397,0.1697
239.2438,0.1738
239.2479,0.1765
239.2521,0.1765
239.2562,0.1711
239.2603,0.1724
239.2645,0.1711
239.2686,0.1711
239.2727,0.1711
239.2768,0.1724
239.2810,0.1724
239.2851,0.1711
239.2892,0.1738
239.2934,0.1711
239.2975,0.1724
239.3016,0.1724
239.3058,0.1724
239.3099,0.1724
239.3140,0.1738
239.3182,0.1791
239.3223,0.1738
239.3264,0.1751
239.3306,0.1738
239.3347,0.1724
239.3388,0.1765
239.3430,0.1791
239.3471,0.1738
239.3512,0.1738
239.3554,0.1751
239.3595,0.1724
239.3636,0.1724
239.3678,0.1711
239.3719,0.1657
239.3760,0.1657
239.3802,0.1657
239.3843,0.1670
239.3884,0.1711
239.3926,0.1697
239.3967,0.1670
239.4008,0.1684
239.4049,0.1697
239.4091,0.1738
239.4132,0.1711
239.4173,0.1751
239.4215,0.1724
239.4256,0.1738
239.4297,0.1751
239.4339,0.1751
239.4380,0.1657
239.4421,0.1684
239.4463,0.1684
239.4504,0.1657
239.4545,0.1670
239.4587,0.1670
239.4628,0.1657
239.4669,0.1670
239.4711,0.1684
239.4752,0.1711
239.4793,0.1697
239.4835,0.1630
239.4876,0.1697
239.4917,0.1670
239.4959,0.1724
239.5000,0.1670
239.5041,0.1697
239.5083,0.1697
239.5124,0.1751
239.5165,0.1724
239.5207,0.1697
239.5248,0.1724
239.5289,0.1684
239.5330,0.1697
239.5372,0.1684
239.5413,0.1697
239.5454,0.1697
239.5496,0.1724
239.5537,0.1684
239.5578,0.1738
239.5620,0.1724
239.5661,0.1738
239.5702,0.1711
239.5744,0.1684
239.5785,0.1697
239.5826,0.1697
239.5868,0.1670
239.5909,0.1670
239.5950,0.1684
239.5992,0.1670
239.6033,0.1697
239.6074,0.1684
239.6116,0.1697
239.6157,0.1643
239.6198,0.1589
239.6240,0.1630
239.6281,0.1643
239.6322,0.1603
239.6364,0.1630
239.6405,0.1684
239.6446,0.1684
239.6488,0.1697
239.6529,0.1657
239.6570,0.1603
239.6611,0.1670
239.6653,0.1643
239.6694,0.1616
239.6735,0.1657
239.6777,0.1711
239.6818,0.1657
239.6859,0.1684
239.6901,0.1711
239.6942,0.1697
239.6983,0.1765
239.7025,0.1724
239.7066,0.1724
239.7107,0.1751
239.7149,0.1765
239.7190,0.1738
239.7231,0.1738
239.7273,0.1765
239.7314,0.1724
239.7355,0.1711
239.7397,0.1738
239.7438,0.1738
239.7479,0.1697
239.7521,0.1684
239.7562,0.1684
239.7603,0.1724
239.7645,0.1697
239.7686,0.1711
239.7727,0.1670
239.7768,0.1670
239.7810,0.1684
239.7851,0.1657
239.7892,0.1697
239.7934,0.1697
239.7975,0.1684
239.8016,0.1697
239.8058,0.1711
239.8099,0.1738
239.8140,0.1765
239.8182,0.1697
239.8223,0.1697
239.8264,0.1711
239.8306,0.1657
239.8347,0.1684
239.8388,0.1670
239.8430,0.1670
239.8471,0.1657
239.8512,0.1643
239.8554,0.1657
239.8595,0.1657
239.8636,0.1657
239.8678,0.1616
239.8719,0.1657
239.8760,0.1657
239.8802,0.1603
239.8843,0.1603
239.8884,0.1684
239.8926,0.1670
239.8967,0.1657
239.9008,0.1643
239.9049,0.1657
239.9091,0.1657
239.9132,0.1670
239.9173,0.1603
239.9215,0.1563
239.9256,0.1603
239.9297,0.1603
239.9339,0.1616
239.9380,0.1643
239.9421,0.1643
239.9463,0.1643
239.9504,0.1657
239.9545,0.1657
239.9587,0.1670
239.9628,0.1697
239.9669,0.1697
239.9711,0.1711
239.9752,0.1711
239.9793,0.1711
239.9835,0.1643
239.9876,0.1657
239.9917,0.1643
239.9959,0.1670
240.0000,0.1724
240.0041,0.1724
240.0083,0.1684
240.0124,0.1670
240.0165,0.1657
240.0207,0.1697
240.0248,0.1684
240.0289,0.1643
240.0330,0.1603
240.0372,0.1576
240.0413,0.1616
240.0454,0.1657
240.0496,0.1670
240.0537,0.1684
240.0578,0.1684
240.0620,0.1697
240.0661,0.1697
240.0702,0.1711
240.0744,0.1670
240.0785,0.1697
240.0826,0.1684
240.0868,0.1684
240.0909,0.1738
240.0950,0.1738
240.0992,0.1751
240.1033,0.1738
240.1074,0.1711
240.1116,0.1684
240.1157,0.1724
240.1198,0.1738
240.1240,0.1711
240.1281,0.1684
240.1322,0.1724
240.1364,0.1697
240.1405,0.1738
240.1446,0.1711
240.1488,0.1738
240.1529,0.1697
240.1570,0.1657
240.1611,0.1711
240.1653,0.1657
240.1694,0.1684
240.1735,0.1684
240.1777,0.1697
240.1818,0.1724
240.1859,0.1751
240.1901,0.1751
240.1942,0.1724
240.1983,0.1738
240.2025,0.1738
240.2066,0.1684
240.2107,0.1657
240.2149,0.1657
240.2190,0.1630
240.2231,0.1630
240.2273,0.1643
240.2314,0.1657
240.2355,0.1643
240.2397,0.1657
240.2438,0.1684
240.2479,0.1684
240.2521,0.1657
240.2562,0.1670
240.2603,0.1630
240.2645,0.1657
240.2686,0.1657
240.2727,0.1643
240.2768,0.1657
240.2810,0.1643
240.2851,0.1630
240.2892,0.1643
240.2934,0.1630
240.2975,0.1603
240.3016,0.1603
240.3058,0.1657
240.3099,0.1657
240.3140,0.1643
240.3182,0.1657
240.3223,0.1657
240.3264,0.1643
240.3306,0.1670
240.3347,0.1670
240.3388,0.1643
240.3430,0.1684
240.3471,0.1684
240.3512,0.1643
240.3554,0.1643
240.3595,0.1670
240.3636,0.1643
240.3678,0.1711
240.3719,0.1711
240.3760,0.1657
240.3802,0.1670
240.3843,0.1684
240.3884,0.1643
240.3926,0.1657
240.3967,0.1684
240.4008,0.1684
240.4049,0.1657
240.4091,0.1684
240.4132,0.1697
240.4173,0.1684
240.4215,0.1697
240.4256,0.1670
240.4297,0.1670
240.4339,0.1684
240.4380,0.1657
240.4421,0.1630
240.4463,0.1670
240.4504,0.1724
240.4545,0.1643
240.4587,0.1738
240.4628,0.1711
240.4669,0.1697
240.4711,0.1711
240.4752,0.1751
240.4793,0.1738
240.4835,0.1765
240.4876,0.1738
240.4917,0.1724
240.4959,0.1738
240.5000,0.1724
240.5041,0.1738
240.5083,0.1724
240.5124,0.1670
240.5165,0.1711
